phase_deg,point_multiplier,chronology_low,chronology_high,sampling_low,sampling_high,combined_low,combined_high
245,1.00806011768,0.881671708795,1.15256641527,0.629152674327,1.61516471648,0.628730608168,1.61624897476
246,1.01867804773,0.89044696478,1.16537537437,0.635575600393,1.63270107332,0.635085286897,1.63396158964
247,1.02940201401,0.899303492943,1.17832135064,0.64205408683,1.65043495272,0.641492063164,1.65188093086
248,1.04022969293,0.908239729624,1.19140110122,0.648586702645,1.66836262543,0.647949518532,1.67000326893
249,1.0511586329,0.917254021524,1.20461120429,0.655171954156,1.68648011335,0.654456177582,1.68832461112
250,1.0621862522,0.926344623771,1.21794805671,0.661808284174,1.70478318472,0.661010507198,1.7068406963
251,1.07330983709,0.935509698077,1.23140787184,0.668494071242,1.72326734963,0.667610915902,1.72554698995
252,1.08452653994,0.944747310965,1.24498667758,0.675227628931,1.74192785578,0.674255753231,1.74443867953
253,1.0958333776,0.954055432107,1.25868031463,0.682007205191,1.76075968453,0.680943309159,1.76351067013
254,1.10722722986,0.963431932749,1.27248443494,0.688830981764,1.77975754721,0.687671813577,1.78275758049
255,1.11870483809,0.972874584246,1.28639450042,0.695697073662,1.79891588186,0.694439435821,1.80217373931
256,1.13026280404,0.982381056699,1.30040578194,0.702603528719,1.81822885024,0.701244284259,1.82175318198
257,1.14189758879,0.991948917717,1.31451335849,0.709548327205,1.83769033522,0.708084405941,1.84148964776
258,1.15360551193,1.00157563129,1.32871211677,0.716529381527,1.85729393862,0.714957786309,1.86137657725
259,1.16538275091,1.01125855679,1.34299675093,0.723544535998,1.87703297938,0.721862348978,1.88140711043
260,1.17722534057,1.02099494809,1.35736176272,0.730591566694,1.89690049221,0.728795955579,1.90157408512
261,1.18912917289,1.03078195287,1.37180146188,0.737668181401,1.91688922672,0.735756405686,1.92187003592
262,1.20108999701,1.04061661196,1.38630996693,0.744772019638,1.93699164693,0.742741436807,1.94228719365
263,1.21310341935,1.05049585895,1.40088120624,0.751900652784,1.95719993137,0.749748724465,1.96281748539
264,1.2251649041,1.06041651986,1.41550891949,0.759051584295,1.97750597363,0.756775882354,1.98345253494
265,1.23726977386,1.070375313,1.4301866595,0.76622225002,1.99790138341,0.763820462581,2.00418366397
266,1.24941321057,1.08036884902,1.44490779437,0.773410018619,2.01837748821,0.770879956001,2.02500189373
267,1.26159025663,1.09039363103,1.45966551008,0.780612192083,2.03892533548,0.777951792635,2.04589794726
268,1.27379581639,1.10044605501,1.47445281344,0.787826006363,2.05953569537,0.785033342185,2.06686225241
269,1.28602465778,1.1105224103,1.48926253543,0.795048632109,2.08019906408,0.792121914648,2.08788494527
270,1.29827141431,1.12061888032,1.50408733497,0.802277175519,2.10090566784,0.799214761023,2.10895587447
271,1.3105305873,1.13073154344,1.5189197031,0.809508679304,2.12164546737,0.806309074123,2.13006460595
272,1.32279654835,1.14085637405,1.5337519675,0.816740123769,2.14240816315,0.813401989484,2.15120042852
