realization_id,fit_valid,invalid_reason
joint_07505,True,
joint_07506,True,
joint_07507,True,
joint_07508,True,
joint_07509,True,
joint_07510,True,
joint_07511,True,
joint_07512,True,
joint_07513,True,
joint_07514,True,
joint_07515,True,
joint_07516,True,
joint_07517,True,
joint_07518,True,
joint_07519,True,
joint_07520,True,
joint_07521,True,
joint_07522,True,
joint_07523,True,
joint_07524,True,
joint_07525,True,
joint_07526,True,
joint_07527,True,
joint_07528,True,
joint_07529,True,
joint_07530,True,
joint_07531,True,
joint_07532,True,
joint_07533,True,
joint_07534,True,
joint_07535,True,
joint_07536,True,
joint_07537,True,
joint_07538,True,
joint_07539,True,
joint_07540,True,
joint_07541,True,
joint_07542,True,
joint_07543,True,
joint_07544,True,
joint_07545,True,
joint_07546,True,
joint_07547,True,
joint_07548,True,
joint_07549,True,
joint_07550,True,
joint_07551,True,
joint_07552,True,
joint_07553,True,
joint_07554,True,
joint_07555,True,
joint_07556,True,
joint_07557,True,
joint_07558,True,
joint_07559,True,
joint_07560,True,
joint_07561,True,
joint_07562,True,
joint_07563,True,
joint_07564,True,
joint_07565,True,
joint_07566,True,
joint_07567,True,
joint_07568,True,
joint_07569,True,
joint_07570,True,
joint_07571,True,
joint_07572,True,
joint_07573,True,
joint_07574,True,
joint_07575,True,
joint_07576,True,
joint_07577,True,
joint_07578,True,
joint_07579,True,
joint_07580,True,
joint_07581,True,
joint_07582,True,
joint_07583,True,
joint_07584,True,
joint_07585,True,
joint_07586,True,
joint_07587,True,
joint_07588,True,
joint_07589,True,
joint_07590,True,
joint_07591,True,
joint_07592,True,
joint_07593,True,
joint_07594,True,
joint_07595,True,
joint_07596,True,
joint_07597,True,
joint_07598,True,
joint_07599,True,
joint_07600,True,
joint_07601,True,
joint_07602,True,
joint_07603,True,
joint_07604,True,
joint_07605,True,
joint_07606,True,
joint_07607,True,
joint_07608,True,
joint_07609,True,
joint_07610,True,
joint_07611,True,
joint_07612,True,
joint_07613,True,
joint_07614,True,
joint_07615,True,
joint_07616,True,
joint_07617,True,
joint_07618,True,
joint_07619,True,
joint_07620,True,
joint_07621,True,
joint_07622,True,
joint_07623,True,
joint_07624,True,
joint_07625,True,
joint_07626,True,
joint_07627,True,
joint_07628,True,
joint_07629,True,
joint_07630,True,
joint_07631,True,
joint_07632,True,
joint_07633,True,
joint_07634,True,
joint_07635,True,
joint_07636,True,
joint_07637,True,
joint_07638,True,
joint_07639,True,
joint_07640,True,
joint_07641,True,
joint_07642,True,
joint_07643,True,
joint_07644,True,
joint_07645,True,
joint_07646,True,
joint_07647,True,
joint_07648,True,
joint_07649,True,
joint_07650,True,
joint_07651,True,
joint_07652,True,
joint_07653,True,
joint_07654,True,
joint_07655,True,
joint_07656,True,
joint_07657,True,
joint_07658,True,
joint_07659,True,
joint_07660,True,
joint_07661,True,
joint_07662,True,
joint_07663,True,
joint_07664,True,
joint_07665,False,"NGRIP observation support [12, 123] kyr BP: NGRIP:GI-25=123.452"
joint_07666,True,
joint_07667,True,
joint_07668,True,
joint_07669,True,
joint_07670,True,
joint_07671,True,
joint_07672,True,
joint_07673,True,
joint_07674,True,
joint_07675,True,
joint_07676,True,
joint_07677,True,
joint_07678,True,
joint_07679,True,
joint_07680,True,
joint_07681,True,
joint_07682,True,
joint_07683,True,
joint_07684,True,
joint_07685,True,
joint_07686,True,
joint_07687,True,
joint_07688,True,
joint_07689,True,
joint_07690,True,
joint_07691,True,
joint_07692,True,
joint_07693,True,
joint_07694,True,
joint_07695,True,
joint_07696,True,
joint_07697,True,
joint_07698,True,
joint_07699,True,
joint_07700,True,
joint_07701,True,
joint_07702,True,
joint_07703,True,
joint_07704,True,
joint_07705,True,
joint_07706,True,
joint_07707,True,
joint_07708,True,
joint_07709,True,
joint_07710,True,
joint_07711,True,
joint_07712,True,
joint_07713,True,
joint_07714,True,
joint_07715,True,
joint_07716,True,
joint_07717,True,
joint_07718,True,
joint_07719,True,
joint_07720,True,
joint_07721,True,
joint_07722,True,
joint_07723,True,
joint_07724,True,
joint_07725,True,
joint_07726,True,
joint_07727,True,
joint_07728,True,
joint_07729,True,
joint_07730,True,
joint_07731,True,
joint_07732,True,
joint_07733,True,
joint_07734,True,
joint_07735,True,
joint_07736,True,
joint_07737,True,
joint_07738,True,
joint_07739,True,
joint_07740,True,
joint_07741,True,
joint_07742,True,
joint_07743,True,
joint_07744,True,
joint_07745,True,
joint_07746,True,
joint_07747,True,
joint_07748,True,
joint_07749,True,
joint_07750,True,
joint_07751,True,
joint_07752,True,
joint_07753,True,
joint_07754,True,
joint_07755,True,
joint_07756,True,
joint_07757,True,
joint_07758,True,
joint_07759,True,
joint_07760,True,
joint_07761,True,
joint_07762,True,
joint_07763,True,
joint_07764,True,
joint_07765,True,
joint_07766,True,
joint_07767,True,
joint_07768,True,
joint_07769,True,
joint_07770,False,"NGRIP observation support [12, 123] kyr BP: NGRIP:GI-25=123.277"
joint_07771,True,
joint_07772,True,
joint_07773,True,
joint_07774,True,
joint_07775,True,
joint_07776,True,
joint_07777,True,
joint_07778,True,
joint_07779,True,
joint_07780,True,
joint_07781,True,
joint_07782,True,
joint_07783,True,
joint_07784,True,
joint_07785,True,
joint_07786,True,
joint_07787,True,
joint_07788,True,
joint_07789,True,
joint_07790,True,
joint_07791,True,
joint_07792,True,
joint_07793,True,
joint_07794,True,
joint_07795,True,
joint_07796,True,
joint_07797,True,
joint_07798,True,
joint_07799,True,
joint_07800,True,
joint_07801,True,
joint_07802,True,
joint_07803,True,
joint_07804,True,
joint_07805,True,
joint_07806,True,
joint_07807,True,
joint_07808,True,
joint_07809,True,
joint_07810,True,
joint_07811,True,
joint_07812,True,
joint_07813,True,
joint_07814,True,
joint_07815,True,
joint_07816,True,
joint_07817,True,
joint_07818,True,
joint_07819,True,
joint_07820,True,
joint_07821,True,
joint_07822,True,
joint_07823,True,
joint_07824,True,
joint_07825,True,
joint_07826,True,
joint_07827,True,
joint_07828,True,
joint_07829,True,
joint_07830,True,
joint_07831,True,
joint_07832,True,
joint_07833,True,
joint_07834,True,
joint_07835,True,
joint_07836,True,
joint_07837,True,
joint_07838,True,
joint_07839,True,
joint_07840,True,
joint_07841,True,
joint_07842,True,
joint_07843,True,
joint_07844,True,
joint_07845,True,
joint_07846,True,
joint_07847,True,
joint_07848,True,
joint_07849,True,
joint_07850,True,
joint_07851,True,
joint_07852,True,
joint_07853,True,
joint_07854,True,
joint_07855,True,
joint_07856,True,
joint_07857,True,
joint_07858,True,
joint_07859,True,
joint_07860,True,
joint_07861,True,
joint_07862,True,
joint_07863,True,
joint_07864,True,
joint_07865,True,
joint_07866,True,
joint_07867,True,
joint_07868,True,
joint_07869,True,
joint_07870,True,
joint_07871,True,
joint_07872,True,
joint_07873,True,
joint_07874,True,
joint_07875,True,
joint_07876,True,
joint_07877,True,
joint_07878,True,
joint_07879,True,
joint_07880,True,
joint_07881,True,
joint_07882,True,
joint_07883,True,
joint_07884,True,
joint_07885,True,
joint_07886,True,
joint_07887,True,
joint_07888,True,
joint_07889,True,
joint_07890,True,
joint_07891,True,
joint_07892,True,
joint_07893,True,
joint_07894,True,
joint_07895,True,
joint_07896,True,
joint_07897,True,
joint_07898,True,
joint_07899,True,
joint_07900,True,
joint_07901,True,
joint_07902,True,
joint_07903,True,
joint_07904,True,
joint_07905,True,
joint_07906,True,
joint_07907,True,
joint_07908,True,
joint_07909,True,
joint_07910,True,
joint_07911,True,
joint_07912,True,
joint_07913,True,
joint_07914,True,
joint_07915,True,
joint_07916,True,
joint_07917,True,
joint_07918,True,
joint_07919,True,
joint_07920,True,
joint_07921,True,
joint_07922,True,
joint_07923,True,
joint_07924,True,
joint_07925,True,
joint_07926,True,
joint_07927,True,
joint_07928,True,
joint_07929,True,
joint_07930,True,
joint_07931,True,
joint_07932,True,
joint_07933,True,
joint_07934,True,
joint_07935,True,
joint_07936,True,
joint_07937,True,
joint_07938,True,
joint_07939,True,
joint_07940,True,
joint_07941,True,
joint_07942,True,
joint_07943,True,
joint_07944,True,
joint_07945,True,
joint_07946,True,
joint_07947,True,
joint_07948,True,
joint_07949,True,
joint_07950,True,
joint_07951,True,
joint_07952,True,
joint_07953,True,
joint_07954,True,
joint_07955,True,
joint_07956,True,
joint_07957,True,
joint_07958,True,
joint_07959,True,
joint_07960,True,
joint_07961,True,
joint_07962,True,
joint_07963,True,
joint_07964,True,
joint_07965,True,
joint_07966,True,
joint_07967,True,
joint_07968,True,
joint_07969,True,
joint_07970,True,
joint_07971,True,
joint_07972,True,
joint_07973,True,
joint_07974,True,
joint_07975,True,
joint_07976,True,
joint_07977,True,
joint_07978,True,
joint_07979,True,
joint_07980,True,
joint_07981,True,
joint_07982,True,
joint_07983,True,
joint_07984,True,
joint_07985,True,
joint_07986,True,
joint_07987,True,
joint_07988,True,
joint_07989,True,
joint_07990,True,
joint_07991,True,
joint_07992,True,
joint_07993,True,
joint_07994,True,
joint_07995,True,
joint_07996,True,
joint_07997,True,
joint_07998,True,
joint_07999,True,
joint_08000,True,
joint_08001,True,
joint_08002,True,
joint_08003,True,
joint_08004,True,
joint_08005,True,
joint_08006,True,
joint_08007,True,
joint_08008,True,
joint_08009,True,
joint_08010,True,
joint_08011,True,
joint_08012,True,
joint_08013,True,
joint_08014,True,
joint_08015,True,
joint_08016,True,
joint_08017,True,
joint_08018,True,
joint_08019,True,
joint_08020,True,
joint_08021,True,
joint_08022,True,
joint_08023,True,
joint_08024,True,
joint_08025,True,
joint_08026,True,
joint_08027,True,
joint_08028,True,
joint_08029,True,
joint_08030,True,
joint_08031,True,
joint_08032,True,
joint_08033,True,
joint_08034,True,
joint_08035,True,
joint_08036,True,
joint_08037,True,
joint_08038,True,
joint_08039,True,
joint_08040,True,
joint_08041,True,
joint_08042,True,
joint_08043,True,
joint_08044,True,
joint_08045,True,
joint_08046,True,
joint_08047,True,
joint_08048,True,
joint_08049,True,
joint_08050,True,
joint_08051,True,
joint_08052,True,
joint_08053,True,
joint_08054,True,
joint_08055,True,
joint_08056,True,
joint_08057,True,
joint_08058,True,
joint_08059,True,
joint_08060,True,
joint_08061,True,
joint_08062,True,
joint_08063,True,
joint_08064,True,
joint_08065,True,
joint_08066,True,
joint_08067,True,
joint_08068,True,
joint_08069,True,
joint_08070,True,
joint_08071,True,
joint_08072,True,
joint_08073,True,
joint_08074,True,
joint_08075,True,
joint_08076,True,
joint_08077,True,
joint_08078,True,
joint_08079,True,
joint_08080,True,
joint_08081,True,
joint_08082,True,
joint_08083,True,
joint_08084,True,
joint_08085,True,
joint_08086,True,
joint_08087,True,
joint_08088,True,
joint_08089,True,
joint_08090,True,
joint_08091,True,
joint_08092,True,
joint_08093,True,
joint_08094,True,
joint_08095,True,
joint_08096,True,
joint_08097,True,
joint_08098,True,
joint_08099,True,
joint_08100,True,
joint_08101,True,
joint_08102,True,
joint_08103,True,
joint_08104,True,
joint_08105,True,
joint_08106,True,
joint_08107,True,
joint_08108,True,
joint_08109,True,
joint_08110,True,
joint_08111,True,
joint_08112,True,
joint_08113,True,
joint_08114,True,
joint_08115,True,
joint_08116,True,
joint_08117,True,
joint_08118,True,
joint_08119,True,
joint_08120,True,
joint_08121,True,
joint_08122,True,
joint_08123,True,
joint_08124,True,
joint_08125,True,
joint_08126,True,
joint_08127,True,
joint_08128,True,
joint_08129,True,
joint_08130,True,
joint_08131,True,
joint_08132,True,
joint_08133,True,
joint_08134,True,
joint_08135,True,
joint_08136,True,
joint_08137,True,
joint_08138,True,
joint_08139,True,
joint_08140,True,
joint_08141,True,
joint_08142,True,
joint_08143,True,
joint_08144,True,
joint_08145,True,
joint_08146,True,
joint_08147,True,
joint_08148,True,
joint_08149,True,
joint_08150,True,
joint_08151,True,
joint_08152,True,
joint_08153,True,
joint_08154,True,
joint_08155,True,
joint_08156,True,
joint_08157,True,
joint_08158,True,
joint_08159,True,
joint_08160,True,
joint_08161,True,
joint_08162,True,
joint_08163,True,
joint_08164,True,
joint_08165,True,
joint_08166,True,
joint_08167,True,
joint_08168,True,
joint_08169,True,
joint_08170,True,
joint_08171,True,
joint_08172,True,
joint_08173,True,
joint_08174,True,
joint_08175,True,
joint_08176,True,
joint_08177,True,
joint_08178,True,
joint_08179,True,
joint_08180,True,
joint_08181,True,
joint_08182,True,
joint_08183,True,
joint_08184,True,
joint_08185,True,
joint_08186,True,
joint_08187,True,
joint_08188,True,
joint_08189,True,
joint_08190,True,
joint_08191,True,
joint_08192,True,
joint_08193,True,
joint_08194,True,
joint_08195,True,
joint_08196,True,
joint_08197,True,
joint_08198,True,
joint_08199,True,
joint_08200,True,
joint_08201,True,
joint_08202,True,
joint_08203,True,
joint_08204,True,
joint_08205,True,
joint_08206,True,
joint_08207,True,
joint_08208,True,
joint_08209,True,
joint_08210,True,
joint_08211,True,
joint_08212,True,
joint_08213,True,
joint_08214,True,
joint_08215,True,
joint_08216,True,
joint_08217,True,
joint_08218,True,
joint_08219,True,
joint_08220,True,
joint_08221,True,
joint_08222,True,
joint_08223,True,
joint_08224,True,
joint_08225,True,
joint_08226,True,
joint_08227,True,
joint_08228,True,
joint_08229,True,
joint_08230,True,
joint_08231,True,
joint_08232,True,
joint_08233,True,
joint_08234,True,
joint_08235,True,
joint_08236,True,
joint_08237,True,
joint_08238,True,
joint_08239,True,
joint_08240,True,
joint_08241,True,
joint_08242,True,
joint_08243,True,
joint_08244,True,
joint_08245,True,
joint_08246,True,
joint_08247,True,
joint_08248,True,
joint_08249,True,
joint_08250,True,
joint_08251,True,
joint_08252,True,
joint_08253,True,
joint_08254,True,
joint_08255,True,
joint_08256,True,
joint_08257,True,
joint_08258,True,
joint_08259,True,
joint_08260,True,
joint_08261,True,
joint_08262,True,
joint_08263,True,
joint_08264,True,
joint_08265,True,
joint_08266,True,
joint_08267,True,
joint_08268,True,
joint_08269,True,
joint_08270,True,
joint_08271,True,
joint_08272,True,
joint_08273,True,
joint_08274,True,
joint_08275,True,
joint_08276,True,
joint_08277,True,
joint_08278,True,
joint_08279,True,
joint_08280,True,
joint_08281,True,
joint_08282,True,
joint_08283,True,
joint_08284,True,
joint_08285,True,
joint_08286,True,
joint_08287,True,
joint_08288,True,
joint_08289,True,
joint_08290,True,
joint_08291,True,
joint_08292,True,
joint_08293,True,
joint_08294,True,
joint_08295,True,
joint_08296,True,
joint_08297,True,
joint_08298,True,
joint_08299,True,
joint_08300,True,
joint_08301,True,
joint_08302,True,
joint_08303,True,
joint_08304,True,
joint_08305,True,
joint_08306,True,
joint_08307,True,
joint_08308,True,
joint_08309,True,
joint_08310,True,
joint_08311,True,
joint_08312,True,
joint_08313,True,
joint_08314,True,
joint_08315,True,
joint_08316,True,
joint_08317,True,
joint_08318,True,
joint_08319,True,
joint_08320,True,
joint_08321,True,
joint_08322,True,
joint_08323,True,
joint_08324,True,
joint_08325,True,
joint_08326,True,
joint_08327,True,
joint_08328,True,
joint_08329,True,
joint_08330,True,
joint_08331,True,
joint_08332,True,
joint_08333,True,
joint_08334,True,
joint_08335,True,
joint_08336,True,
joint_08337,True,
joint_08338,True,
joint_08339,True,
joint_08340,True,
joint_08341,True,
joint_08342,True,
joint_08343,True,
joint_08344,True,
joint_08345,True,
joint_08346,True,
joint_08347,True,
joint_08348,True,
joint_08349,True,
joint_08350,True,
joint_08351,True,
joint_08352,True,
joint_08353,True,
joint_08354,True,
joint_08355,True,
joint_08356,True,
joint_08357,True,
joint_08358,True,
joint_08359,True,
joint_08360,True,
joint_08361,True,
joint_08362,True,
joint_08363,True,
joint_08364,True,
joint_08365,True,
joint_08366,True,
joint_08367,True,
joint_08368,True,
joint_08369,True,
joint_08370,True,
joint_08371,True,
joint_08372,True,
joint_08373,True,
joint_08374,True,
joint_08375,True,
joint_08376,True,
joint_08377,True,
joint_08378,True,
joint_08379,True,
joint_08380,True,
joint_08381,True,
joint_08382,True,
joint_08383,True,
joint_08384,True,
joint_08385,True,
joint_08386,True,
joint_08387,True,
joint_08388,True,
joint_08389,True,
joint_08390,True,
joint_08391,True,
joint_08392,True,
joint_08393,True,
joint_08394,True,
joint_08395,True,
joint_08396,True,
joint_08397,True,
joint_08398,True,
joint_08399,True,
joint_08400,True,
joint_08401,True,
joint_08402,True,
joint_08403,True,
joint_08404,True,
joint_08405,True,
joint_08406,True,
joint_08407,True,
joint_08408,True,
joint_08409,True,
joint_08410,True,
joint_08411,True,
joint_08412,True,
joint_08413,True,
joint_08414,True,
joint_08415,True,
joint_08416,True,
joint_08417,True,
joint_08418,True,
joint_08419,True,
joint_08420,True,
joint_08421,True,
joint_08422,True,
joint_08423,True,
joint_08424,True,
joint_08425,True,
joint_08426,True,
joint_08427,True,
joint_08428,True,
joint_08429,True,
joint_08430,True,
joint_08431,True,
joint_08432,True,
joint_08433,True,
joint_08434,True,
joint_08435,True,
joint_08436,True,
joint_08437,True,
joint_08438,True,
joint_08439,True,
joint_08440,True,
joint_08441,True,
joint_08442,True,
joint_08443,True,
joint_08444,True,
joint_08445,True,
joint_08446,True,
joint_08447,True,
joint_08448,True,
joint_08449,True,
joint_08450,True,
joint_08451,True,
joint_08452,True,
joint_08453,True,
joint_08454,True,
joint_08455,True,
joint_08456,True,
joint_08457,True,
joint_08458,True,
joint_08459,True,
joint_08460,True,
joint_08461,True,
joint_08462,True,
joint_08463,True,
joint_08464,True,
joint_08465,True,
joint_08466,True,
joint_08467,True,
joint_08468,True,
joint_08469,True,
joint_08470,True,
joint_08471,True,
joint_08472,True,
joint_08473,True,
joint_08474,True,
joint_08475,True,
joint_08476,True,
joint_08477,True,
joint_08478,True,
joint_08479,True,
joint_08480,True,
joint_08481,True,
joint_08482,True,
joint_08483,True,
joint_08484,True,
joint_08485,True,
joint_08486,True,
joint_08487,True,
joint_08488,True,
joint_08489,True,
joint_08490,True,
joint_08491,True,
joint_08492,True,
joint_08493,True,
joint_08494,True,
joint_08495,True,
joint_08496,True,
joint_08497,True,
joint_08498,True,
joint_08499,True,
joint_08500,True,
joint_08501,True,
joint_08502,True,
joint_08503,True,
joint_08504,True,
joint_08505,True,
joint_08506,True,
joint_08507,True,
joint_08508,True,
joint_08509,True,
joint_08510,True,
joint_08511,True,
joint_08512,True,
joint_08513,True,
joint_08514,True,
joint_08515,True,
joint_08516,True,
joint_08517,True,
joint_08518,True,
joint_08519,True,
joint_08520,True,
joint_08521,True,
joint_08522,True,
joint_08523,True,
joint_08524,True,
joint_08525,True,
joint_08526,True,
joint_08527,True,
joint_08528,True,
joint_08529,True,
joint_08530,True,
joint_08531,True,
joint_08532,True,
joint_08533,True,
joint_08534,True,
joint_08535,True,
joint_08536,True,
joint_08537,True,
joint_08538,True,
joint_08539,True,
joint_08540,True,
joint_08541,True,
joint_08542,True,
joint_08543,True,
joint_08544,True,
joint_08545,True,
joint_08546,True,
joint_08547,True,
joint_08548,True,
joint_08549,True,
joint_08550,True,
joint_08551,True,
joint_08552,True,
joint_08553,True,
joint_08554,True,
joint_08555,True,
joint_08556,True,
joint_08557,True,
joint_08558,True,
joint_08559,True,
joint_08560,True,
joint_08561,True,
joint_08562,True,
joint_08563,True,
joint_08564,True,
joint_08565,True,
joint_08566,True,
joint_08567,True,
joint_08568,True,
joint_08569,True,
joint_08570,True,
joint_08571,True,
joint_08572,True,
joint_08573,True,
joint_08574,True,
joint_08575,True,
joint_08576,True,
joint_08577,True,
joint_08578,True,
joint_08579,True,
joint_08580,True,
joint_08581,True,
joint_08582,True,
joint_08583,True,
joint_08584,True,
joint_08585,True,
joint_08586,True,
joint_08587,True,
joint_08588,True,
joint_08589,True,
joint_08590,True,
joint_08591,True,
joint_08592,True,
joint_08593,True,
joint_08594,True,
joint_08595,True,
joint_08596,True,
joint_08597,True,
joint_08598,True,
joint_08599,True,
joint_08600,True,
joint_08601,True,
joint_08602,True,
joint_08603,True,
joint_08604,True,
joint_08605,True,
joint_08606,True,
joint_08607,True,
joint_08608,True,
joint_08609,True,
joint_08610,True,
joint_08611,True,
joint_08612,True,
joint_08613,True,
joint_08614,True,
joint_08615,True,
joint_08616,True,
joint_08617,True,
joint_08618,True,
joint_08619,True,
joint_08620,True,
joint_08621,True,
joint_08622,True,
joint_08623,True,
joint_08624,True,
joint_08625,True,
joint_08626,True,
joint_08627,True,
joint_08628,True,
joint_08629,True,
joint_08630,True,
joint_08631,True,
joint_08632,True,
joint_08633,True,
joint_08634,True,
joint_08635,True,
joint_08636,True,
joint_08637,True,
joint_08638,True,
joint_08639,True,
joint_08640,True,
joint_08641,True,
joint_08642,True,
joint_08643,True,
joint_08644,True,
joint_08645,True,
joint_08646,True,
joint_08647,True,
joint_08648,True,
joint_08649,True,
joint_08650,True,
joint_08651,True,
joint_08652,True,
joint_08653,True,
joint_08654,True,
joint_08655,True,
joint_08656,True,
joint_08657,True,
joint_08658,True,
joint_08659,True,
joint_08660,True,
joint_08661,True,
joint_08662,True,
joint_08663,False,"NGRIP observation support [12, 123] kyr BP: NGRIP:GI-25=124.617"
joint_08664,True,
joint_08665,True,
joint_08666,True,
joint_08667,True,
joint_08668,True,
joint_08669,True,
joint_08670,True,
joint_08671,True,
joint_08672,True,
joint_08673,True,
joint_08674,True,
joint_08675,True,
joint_08676,True,
joint_08677,True,
joint_08678,True,
joint_08679,True,
joint_08680,True,
joint_08681,True,
joint_08682,True,
joint_08683,True,
joint_08684,True,
joint_08685,True,
joint_08686,True,
joint_08687,True,
joint_08688,True,
joint_08689,True,
joint_08690,True,
joint_08691,True,
joint_08692,True,
joint_08693,True,
joint_08694,True,
joint_08695,True,
joint_08696,True,
joint_08697,True,
joint_08698,True,
joint_08699,True,
joint_08700,True,
joint_08701,True,
joint_08702,True,
joint_08703,True,
joint_08704,True,
joint_08705,True,
joint_08706,True,
joint_08707,True,
joint_08708,True,
joint_08709,True,
joint_08710,True,
joint_08711,True,
joint_08712,True,
joint_08713,True,
joint_08714,True,
joint_08715,True,
joint_08716,False,"NGRIP observation support [12, 123] kyr BP: NGRIP:GI-25=124.139"
joint_08717,True,
joint_08718,True,
joint_08719,True,
joint_08720,True,
joint_08721,True,
joint_08722,True,
joint_08723,True,
joint_08724,True,
joint_08725,True,
joint_08726,True,
joint_08727,True,
joint_08728,True,
joint_08729,True,
joint_08730,True,
joint_08731,True,
joint_08732,True,
joint_08733,True,
joint_08734,True,
joint_08735,True,
joint_08736,True,
joint_08737,True,
joint_08738,True,
joint_08739,True,
joint_08740,True,
joint_08741,True,
joint_08742,True,
joint_08743,True,
joint_08744,True,
joint_08745,True,
joint_08746,True,
joint_08747,True,
joint_08748,True,
joint_08749,True,
joint_08750,True,
joint_08751,True,
joint_08752,True,
joint_08753,True,
joint_08754,True,
joint_08755,True,
joint_08756,True,
joint_08757,True,
joint_08758,True,
joint_08759,True,
joint_08760,True,
joint_08761,True,
joint_08762,True,
joint_08763,True,
joint_08764,True,
joint_08765,True,
joint_08766,True,
joint_08767,True,
joint_08768,True,
joint_08769,True,
joint_08770,True,
joint_08771,True,
joint_08772,True,
joint_08773,True,
joint_08774,True,
joint_08775,True,
joint_08776,True,
joint_08777,True,
joint_08778,True,
joint_08779,True,
joint_08780,True,
joint_08781,True,
joint_08782,True,
joint_08783,True,
joint_08784,True,
joint_08785,True,
joint_08786,True,
joint_08787,True,
joint_08788,True,
joint_08789,True,
joint_08790,True,
joint_08791,True,
joint_08792,True,
joint_08793,True,
joint_08794,True,
joint_08795,True,
joint_08796,True,
joint_08797,True,
joint_08798,True,
joint_08799,True,
joint_08800,True,
joint_08801,True,
joint_08802,True,
joint_08803,True,
joint_08804,True,
joint_08805,True,
joint_08806,True,
joint_08807,True,
joint_08808,True,
joint_08809,True,
joint_08810,True,
joint_08811,True,
joint_08812,True,
joint_08813,True,
joint_08814,True,
joint_08815,True,
joint_08816,True,
joint_08817,True,
joint_08818,True,
joint_08819,True,
joint_08820,True,
joint_08821,True,
joint_08822,True,
joint_08823,True,
joint_08824,True,
joint_08825,True,
joint_08826,True,
joint_08827,True,
joint_08828,True,
joint_08829,True,
joint_08830,True,
joint_08831,True,
joint_08832,True,
joint_08833,True,
joint_08834,True,
joint_08835,True,
joint_08836,True,
joint_08837,True,
joint_08838,True,
joint_08839,True,
joint_08840,True,
joint_08841,True,
joint_08842,True,
joint_08843,True,
joint_08844,True,
joint_08845,True,
joint_08846,True,
joint_08847,True,
joint_08848,True,
joint_08849,True,
joint_08850,True,
joint_08851,True,
joint_08852,True,
joint_08853,True,
joint_08854,True,
joint_08855,True,
joint_08856,True,
joint_08857,True,
joint_08858,True,
joint_08859,True,
joint_08860,True,
joint_08861,True,
joint_08862,True,
joint_08863,True,
joint_08864,True,
joint_08865,True,
joint_08866,True,
joint_08867,True,
joint_08868,True,
joint_08869,True,
joint_08870,True,
joint_08871,True,
joint_08872,True,
joint_08873,True,
joint_08874,True,
joint_08875,True,
joint_08876,True,
joint_08877,True,
joint_08878,True,
joint_08879,True,
joint_08880,True,
joint_08881,True,
joint_08882,True,
joint_08883,True,
joint_08884,True,
joint_08885,True,
joint_08886,True,
joint_08887,True,
joint_08888,True,
joint_08889,True,
joint_08890,True,
joint_08891,True,
joint_08892,True,
joint_08893,True,
joint_08894,True,
joint_08895,True,
joint_08896,True,
joint_08897,True,
joint_08898,True,
joint_08899,True,
joint_08900,True,
joint_08901,True,
joint_08902,True,
joint_08903,True,
joint_08904,True,
joint_08905,True,
joint_08906,True,
joint_08907,True,
joint_08908,True,
joint_08909,True,
joint_08910,True,
joint_08911,True,
joint_08912,True,
joint_08913,True,
joint_08914,True,
joint_08915,True,
joint_08916,True,
joint_08917,True,
joint_08918,True,
joint_08919,True,
joint_08920,True,
joint_08921,True,
joint_08922,True,
joint_08923,True,
joint_08924,True,
joint_08925,True,
joint_08926,True,
joint_08927,True,
joint_08928,True,
joint_08929,True,
joint_08930,True,
joint_08931,True,
joint_08932,True,
joint_08933,True,
joint_08934,True,
joint_08935,True,
joint_08936,True,
joint_08937,True,
joint_08938,True,
joint_08939,True,
joint_08940,True,
joint_08941,True,
joint_08942,True,
joint_08943,True,
joint_08944,True,
joint_08945,True,
joint_08946,True,
joint_08947,True,
joint_08948,True,
joint_08949,True,
joint_08950,True,
joint_08951,True,
joint_08952,True,
joint_08953,True,
joint_08954,True,
joint_08955,True,
joint_08956,True,
joint_08957,True,
joint_08958,True,
joint_08959,True,
joint_08960,True,
joint_08961,True,
joint_08962,True,
joint_08963,True,
joint_08964,True,
joint_08965,True,
joint_08966,True,
joint_08967,True,
joint_08968,True,
joint_08969,True,
joint_08970,True,
joint_08971,True,
joint_08972,True,
joint_08973,True,
joint_08974,True,
joint_08975,True,
joint_08976,True,
joint_08977,True,
joint_08978,True,
joint_08979,True,
joint_08980,True,
joint_08981,True,
joint_08982,True,
joint_08983,True,
joint_08984,True,
joint_08985,True,
joint_08986,True,
joint_08987,True,
joint_08988,True,
joint_08989,True,
joint_08990,True,
joint_08991,True,
joint_08992,True,
joint_08993,True,
joint_08994,True,
joint_08995,True,
joint_08996,True,
joint_08997,True,
joint_08998,True,
joint_08999,True,
joint_09000,True,
joint_09001,True,
joint_09002,True,
joint_09003,True,
joint_09004,True,
joint_09005,True,
joint_09006,True,
joint_09007,True,
joint_09008,True,
joint_09009,True,
joint_09010,True,
joint_09011,True,
joint_09012,True,
joint_09013,True,
joint_09014,True,
joint_09015,True,
joint_09016,True,
joint_09017,True,
joint_09018,True,
joint_09019,True,
joint_09020,True,
joint_09021,True,
joint_09022,True,
joint_09023,True,
joint_09024,True,
joint_09025,True,
joint_09026,True,
joint_09027,True,
joint_09028,True,
joint_09029,True,
joint_09030,True,
joint_09031,True,
joint_09032,True,
joint_09033,True,
joint_09034,True,
joint_09035,True,
joint_09036,True,
joint_09037,True,
joint_09038,True,
joint_09039,True,
joint_09040,True,
joint_09041,True,
