replicate_id,scenario,fit_valid,invalid_reason,n_response_events,ks_uniform,adjacent_dependence,residual_status
405,B_sampling,True,,49,0.102398620983,0.17699175868,ok
406,B_sampling,True,,61,0.0752526773314,0.107721857365,ok
407,B_sampling,True,,45,0.0610249362512,0.034459470969,ok
408,B_sampling,True,,50,0.0521937670462,0.0682956098801,ok
409,B_sampling,True,,54,0.0929233673153,0.00762147754509,ok
410,B_sampling,True,,54,0.104922072777,0.0773353240731,ok
411,B_sampling,True,,50,0.0626268621089,0.100817587913,ok
412,B_sampling,True,,51,0.0903783876478,0.0258803812974,ok
413,B_sampling,True,,49,0.0624179917196,0.0553900670072,ok
414,B_sampling,True,,55,0.0450746123275,0.0233777926969,ok
415,B_sampling,True,,66,0.0546124530213,0.002032443652,ok
416,B_sampling,True,,54,0.0699605552916,0.0433257576134,ok
417,B_sampling,True,,60,0.0878083591855,0.0451123492958,ok
418,B_sampling,True,,54,0.0807311357947,0.0144244591159,ok
419,B_sampling,True,,50,0.104702454587,0.0349392560448,ok
420,B_sampling,True,,50,0.0872949496088,0.104923942275,ok
421,B_sampling,True,,51,0.0693239763292,0.0244817333614,ok
422,B_sampling,True,,54,0.100859896631,0.0657822574803,ok
423,B_sampling,True,,54,0.0723875819197,0.00498528367796,ok
424,B_sampling,True,,60,0.0588417093072,0.121119939817,ok
425,B_sampling,True,,54,0.0884067601849,0.033192720128,ok
426,B_sampling,True,,51,0.101278306905,0.0363194329489,ok
427,B_sampling,True,,51,0.0836722676417,0.235641896153,ok
428,B_sampling,True,,55,0.0719387082754,0.0599463506673,ok
429,B_sampling,True,,46,0.061273318046,0.0360316944709,ok
430,B_sampling,True,,52,0.0685114450474,0.00559899325065,ok
431,B_sampling,True,,55,0.0942865949377,0.110777800279,ok
432,B_sampling,True,,51,0.0802598617481,0.0819692864102,ok
433,B_sampling,True,,48,0.122194099964,0.0236691668853,ok
434,B_sampling,True,,47,0.0942412693224,0.144093514488,ok
435,B_sampling,True,,58,0.0773993179943,0.0368106328932,ok
436,B_sampling,True,,50,0.071448455282,0.0197053246646,ok
