experiment,variant,phase_deg,relative_rate
climate,quadratic_both,94.0,0.5874093900519498
climate,quadratic_both,95.0,0.5812992998396961
climate,quadratic_both,96.0,0.5753478322762281
climate,quadratic_both,97.0,0.5695531917200068
climate,quadratic_both,98.0,0.5639135957077349
climate,quadratic_both,99.0,0.5584272771455341
climate,quadratic_both,100.0,0.5530924863923045
climate,quadratic_both,101.0,0.5479074932385712
climate,quadratic_both,102.0,0.5428705887841561
climate,quadratic_both,103.0,0.5379800872180268
climate,quadratic_both,104.0,0.5332343275036896
climate,quadratic_both,105.0,0.5286316749734834
climate,quadratic_both,106.0,0.524170522835127
climate,quadratic_both,107.0,0.5198492935938452
climate,quadratic_both,108.0,0.5156664403933796
climate,quadratic_both,109.0,0.5116204482791419
climate,quadratic_both,110.0,0.5077098353867373
climate,quadratic_both,111.0,0.5039331540590278
climate,quadratic_both,112.0,0.5002889918948531
climate,quadratic_both,113.0,0.4967759727324671
climate,quadratic_both,114.0,0.4933927575706806
climate,quadratic_both,115.0,0.4901380454306341
climate,quadratic_both,116.0,0.48701057416104787
climate,quadratic_both,117.0,0.48400912118972106
climate,quadratic_both,118.0,0.48113250422397147
climate,quadratic_both,119.0,0.4783795819026229
climate,quadratic_both,120.0,0.4757492544020633
climate,quadratic_both,121.0,0.47324046399880576
climate,quadratic_both,122.0,0.4708521955909
climate,quadratic_both,123.0,0.4685834771804429
climate,quadratic_both,124.0,0.4664333803193518
climate,quadratic_both,125.0,0.46440102052046245
climate,quadratic_both,126.0,0.46248555763592564
climate,quadratic_both,127.0,0.46068619620477336
climate,quadratic_both,128.0,0.4590021857714346
climate,quadratic_both,129.0,0.45743282117687933
climate,quadratic_both,130.0,0.45597744282397457
climate,quadratic_both,131.0,0.45463543691853603
climate,quadratic_both,132.0,0.45340623568746174
climate,quadratic_both,133.0,0.4522893175752367
climate,quadratic_both,134.0,0.45128420741999564
climate,quadratic_both,135.0,0.45039047661023723
climate,quadratic_both,136.0,0.4496077432231801
climate,quadratic_both,137.0,0.4489356721456564
climate,quadratic_both,138.0,0.44837397517833616
climate,quadratic_both,139.0,0.4479224111239822
climate,quadratic_both,140.0,0.4475807858603321
climate,quadratic_both,141.0,0.44734895239811057
climate,quadratic_both,142.0,0.44722681092457245
climate,quadratic_both,143.0,0.44721430883288343
climate,quadratic_both,144.0,0.44731144073754386
climate,quadratic_both,145.0,0.4475182484759654
climate,quadratic_both,146.0,0.44783482109621137
climate,quadratic_both,147.0,0.4482612948308143
climate,quadratic_both,148.0,0.4487978530564862
climate,quadratic_both,149.0,0.4494447262394383
climate,quadratic_both,150.0,0.45020219186593147
climate,quadratic_both,151.0,0.4510705743575761
climate,quadratic_both,152.0,0.4520502449708083
climate,quadratic_both,153.0,0.4531416216798649
climate,quadratic_both,154.0,0.45434516904248495
climate,quadratic_both,155.0,0.4556613980474671
climate,quadratic_both,156.0,0.45709086594311193
climate,quadratic_both,157.0,0.45863417604548057
climate,quadratic_both,158.0,0.46029197752530493
climate,quadratic_both,159.0,0.46206496517228085
climate,quadratic_both,160.0,0.4639538791353829
climate,quadratic_both,161.0,0.46595950463773805
climate,quadratic_both,162.0,0.46808267166449696
climate,quadratic_both,163.0,0.4703242546220468
climate,quadratic_both,164.0,0.4726851719668079
climate,quadratic_both,165.0,0.4751663858017645
climate,quadratic_both,166.0,0.4777689014387787
climate,quadratic_both,167.0,0.4804937669246449
climate,quadratic_both,168.0,0.48334207252874734
climate,quadratic_both,169.0,0.486314950190086
climate,quadratic_both,170.0,0.48941357292135207
climate,quadratic_both,171.0,0.4926391541676332
climate,quadratic_both,172.0,0.4959929471172529
climate,quadratic_both,173.0,0.49947624396215035
climate,quadratic_both,174.0,0.5030903751051305
climate,quadratic_both,175.0,0.5068367083112324
climate,quadratic_both,176.0,0.5107166478003807
climate,quadratic_both,177.0,0.5147316332784198
climate,quadratic_both,178.0,0.5188831389035478
climate,quadratic_both,179.0,0.5231726721851154
climate,quadratic_both,180.0,0.5276017728116771
climate,quadratic_both,181.0,0.5321720114051417
climate,quadratic_both,182.0,0.5368849881978055
climate,quadratic_both,183.0,0.5417423316290166
climate,quadratic_both,184.0,0.5467456968581744
climate,quadratic_both,185.0,0.5518967641907425
climate,quadratic_both,186.0,0.557197237413931
climate,quadratic_both,187.0,0.5626488420386853
climate,quadratic_both,188.0,0.568253323444623
climate,quadratic_both,189.0,0.5740124449245573
climate,quadratic_both,190.0,0.5799279856252675
climate,quadratic_both,191.0,0.5860017383812017
climate,quadratic_both,192.0,0.5922355074378379
climate,quadratic_both,193.0,0.5986311060614807
climate,quadratic_both,194.0,0.6051903540323377
climate,quadratic_both,195.0,0.611915075017799
climate,quadratic_both,196.0,0.6188070938229395
climate,quadratic_both,197.0,0.6258682335153742
climate,quadratic_both,198.0,0.6331003124217224
climate,quadratic_both,199.0,0.6405051409930856
climate,quadratic_both,200.0,0.6480845185371036
climate,quadratic_both,201.0,0.655840229814337
climate,quadratic_both,202.0,0.6637740414969238
climate,quadratic_both,203.0,0.6718876984876846
climate,quadratic_both,204.0,0.6801829200980857
climate,quadratic_both,205.0,0.68866139608374
climate,quadratic_both,206.0,0.6973247825364138
climate,quadratic_both,207.0,0.7061746976318057
climate,quadratic_both,208.0,0.7152127172327138
climate,quadratic_both,209.0,0.7244403703475449
climate,quadratic_both,210.0,0.7338591344445158
climate,quadratic_both,211.0,0.7434704306222893
climate,quadratic_both,212.0,0.7532756186382275
climate,quadratic_both,213.0,0.7632759917958862
climate,quadratic_both,214.0,0.773472771693866
climate,quadratic_both,215.0,0.7838671028386308
climate,quadratic_both,216.0,0.7944600471244317
climate,quadratic_both,217.0,0.8052525781840335
climate,quadratic_both,218.0,0.8162455756145042
climate,quadratic_both,219.0,0.8274398190829424
climate,quadratic_both,220.0,0.8388359823176188
climate,quadratic_both,221.0,0.850434626990671
climate,quadratic_both,222.0,0.8622361964991354
climate,quadratic_both,223.0,0.8742410096517916
climate,quadratic_both,224.0,0.886449254269995
climate,quadratic_both,225.0,0.8988609807113794
climate,quadratic_both,226.0,0.911476095326056
climate,quadratic_both,227.0,0.9242943538556609
climate,quadratic_both,228.0,0.9373153547863744
climate,quadratic_both,229.0,0.9505385326677775
climate,quadratic_both,230.0,0.9639631514101976
climate,quadratic_both,231.0,0.9775882975739438
climate,quadratic_both,232.0,0.9914128736646218
climate,quadratic_both,233.0,1.005435591449463
climate,quadratic_both,234.0,1.0196549653103912
climate,quadratic_both,235.0,1.034069305650262
climate,quadratic_both,236.0,1.0486767123694811
climate,quadratic_both,237.0,1.063475068430903
climate,quadratic_both,238.0,1.078462033531626
climate,quadratic_both,239.0,1.0936350379009492
climate,quadratic_both,240.0,1.1089912762444232
climate,quadratic_both,241.0,1.1245277018545157
climate,quadratic_both,242.0,1.1402410209089864
climate,quadratic_both,243.0,1.1561276869786032
climate,quadratic_both,244.0,1.1721838957662836
climate,quadratic_both,245.0,1.1884055801001951
climate,quadratic_both,246.0,1.204788405203701
climate,quadratic_both,247.0,1.2213277642653524
climate,quadratic_both,248.0,1.238018774332354
climate,quadratic_both,249.0,1.2548562725511097
climate,quadratic_both,250.0,1.2718348127785408
climate,quadratic_both,251.0,1.288948662587876
climate,quadratic_both,252.0,1.306191800692553
climate,quadratic_both,253.0,1.3235579148116856
climate,quadratic_both,254.0,1.3410404000003189
climate,quadratic_both,255.0,1.3586323574673258
climate,quadratic_both,256.0,1.3763265939033678
climate,quadratic_both,257.0,1.3941156213407615
climate,quadratic_both,258.0,1.4119916575664613
climate,quadratic_both,259.0,1.4299466271085906
climate,quadratic_both,260.0,1.447972162816075
climate,quadratic_both,261.0,1.4660596080499657
climate,quadratic_both,262.0,1.4842000195039136
climate,quadratic_both,263.0,1.5023841706700805
climate,quadratic_both,264.0,1.5206025559654246
climate,quadratic_both,265.0,1.5388453955319001
climate,quadratic_both,266.0,1.5571026407225326
climate,quadratic_both,267.0,1.5753639802837196
climate,quadratic_both,268.0,1.5936188472423385
climate,quadratic_both,269.0,1.61185642650439
climate,quadratic_both,270.0,1.6300656631699741
climate,quadratic_both,271.0,1.648235271567326
climate,quadratic_both,272.0,1.6663537450065347
climate,quadratic_both,273.0,1.6844093662513415
climate,quadratic_both,274.0,1.702390218705154
climate,quadratic_both,275.0,1.7202841983050179
climate,quadratic_both,276.0,1.7380790261149248
climate,quadratic_both,277.0,1.7557622616073434
climate,quadratic_both,278.0,1.7733213166193635
climate,quadratic_both,279.0,1.7907434699673268
climate,quadratic_both,280.0,1.8080158827012287
climate,quadratic_both,281.0,1.8251256139776455
climate,quadratic_both,282.0,1.842059637527347
climate,quadratic_both,283.0,1.85880485869123
climate,quadratic_both,284.0,1.875348131995648
climate,quadratic_both,285.0,1.8916762792357467
climate,quadratic_both,286.0,1.9077761080329598
climate,quadratic_both,287.0,1.9236344308304347
climate,quadratic_both,288.0,1.939238084287865
climate,quadratic_both,289.0,1.954573949034962
climate,quadratic_both,290.0,1.9696289697407008
climate,quadratic_both,291.0,1.984390175453441
climate,quadratic_both,292.0,1.9988447001651641
climate,quadratic_both,293.0,2.0129798035512847
climate,quadratic_both,294.0,2.0267828918359134
climate,quadratic_both,295.0,2.0402415387309967
climate,quadratic_both,296.0,2.0533435063964616
climate,quadratic_both,297.0,2.0660767663674293
climate,quadratic_both,298.0,2.0784295203935983
climate,quadratic_both,299.0,2.090390221135224
climate,quadratic_both,300.0,2.1019475926595654
climate,quadratic_both,301.0,2.113090650681391
climate,quadratic_both,302.0,2.123808722491017
climate,quadratic_both,303.0,2.1340914665134854
climate,quadratic_both,304.0,2.1439288914428305
climate,quadratic_both,305.0,2.1533113748959516
climate,quadratic_both,306.0,2.162229681531401
climate,quadratic_both,307.0,2.1706749805794128
climate,quadratic_both,308.0,2.1786388627307356
climate,quadratic_both,309.0,2.1861133563333044
climate,quadratic_both,310.0,2.193090942847451
climate,quadratic_both,311.0,2.1995645715122407
climate,quadratic_both,312.0,2.2055276731776394
climate,quadratic_both,313.0,2.2109741732594728
climate,quadratic_both,314.0,2.2158985037766503
climate,quadratic_both,315.0,2.2202956144327817
climate,quadratic_both,316.0,2.2241609827071227
climate,quadratic_both,317.0,2.2274906229228133
climate,quadratic_both,318.0,2.2302810942634665
climate,quadratic_both,319.0,2.2325295077124556
climate,quadratic_both,320.0,2.2342335318926105
climate,quadratic_both,321.0,2.235391397787531
climate,quadratic_both,322.0,2.2360019023292774
climate,quadratic_both,323.0,2.236064410840851
climate,quadratic_both,324.0,2.235578858325561
climate,quadratic_both,325.0,2.2345457495990946
climate,quadratic_both,326.0,2.2329661582638822
climate,quadratic_both,327.0,2.230841724529053
climate,quadratic_both,328.0,2.2281746518830583
climate,quadratic_both,329.0,2.224967702629705
climate,quadratic_both,330.0,2.221224192302014
climate,quadratic_both,331.0,2.2169479829718894
climate,quadratic_both,332.0,2.2121434754771037
climate,quadratic_both,333.0,2.206815600590491
climate,quadratic_both,334.0,2.2009698091595467
climate,quadratic_both,335.0,2.1946120612477866
climate,quadratic_both,336.0,2.187748814312244
climate,quadratic_both,337.0,2.1803870104543512
climate,quadratic_both,338.0,2.172534062784147
climate,quadratic_both,339.0,2.164197840940289
climate,quadratic_both,340.0,2.1553866558106685
climate,quadratic_both,341.0,2.146109243500578
climate,quadratic_both,342.0,2.136374748597317
climate,quadratic_both,343.0,2.126192706781838
climate,quadratic_both,344.0,2.1155730268395643
climate,quadratic_both,345.0,2.1045259721237763
climate,quadratic_both,346.0,2.0930621415260533
climate,quadratic_both,347.0,2.0811924500090933
climate,quadratic_both,348.0,2.068928108757849
climate,quadratic_both,349.0,2.0562806050053153
climate,quadratic_both,350.0,2.0432616815894855
climate,quadratic_both,351.0,2.029883316297925
climate,quadratic_both,352.0,2.01615770105618
climate,quadratic_both,353.0,2.0020972210157377
climate,quadratic_both,354.0,1.9877144335966084
climate,quadratic_both,355.0,1.973022047538695
climate,quadratic_both,356.0,1.9580329020150935
climate,quadratic_both,357.0,1.9427599458591998
climate,quadratic_both,358.0,1.927216216956096
climate,quadratic_both,359.0,1.9114148218471316
climate,quadratic_both,360.0,1.8953689155948714
climate,quadratic_with_interaction,0.0,1.8990647279616515
climate,quadratic_with_interaction,1.0,1.8827888899089262
climate,quadratic_with_interaction,2.0,1.8662927934913265
climate,quadratic_with_interaction,3.0,1.849589657067695
climate,quadratic_with_interaction,4.0,1.832692672711212
climate,quadratic_with_interaction,5.0,1.8156149878930208
climate,quadratic_with_interaction,6.0,1.798369687663952
climate,quadratic_with_interaction,7.0,1.7809697773667472
climate,quadratic_with_interaction,8.0,1.7634281659086957
climate,quadratic_with_interaction,9.0,1.745757649622089
climate,quadratic_with_interaction,10.0,1.7279708967373126
climate,quadratic_with_interaction,11.0,1.7100804324908516
climate,quadratic_with_interaction,12.0,1.6920986248878758
climate,quadratic_with_interaction,13.0,1.6740376711365323
climate,quadratic_with_interaction,14.0,1.6559095847684897
climate,quadratic_with_interaction,15.0,1.6377261834577708
climate,quadratic_with_interaction,16.0,1.6194990775474174
climate,quadratic_with_interaction,17.0,1.6012396592910867
climate,quadratic_with_interaction,18.0,1.5829590928143007
climate,quadratic_with_interaction,19.0,1.5646683047977459
climate,quadratic_with_interaction,20.0,1.5463779758827818
climate,quadratic_with_interaction,21.0,1.5280985327971348
climate,quadratic_with_interaction,22.0,1.5098401411966886
climate,quadratic_with_interaction,23.0,1.4916126992172778
climate,quadratic_with_interaction,24.0,1.4734258317285054
climate,quadratic_with_interaction,25.0,1.4552888852798074
climate,quadratic_with_interaction,26.0,1.437210923727291
climate,quadratic_with_interaction,27.0,1.4192007245283031
climate,quadratic_with_interaction,28.0,1.4012667756891986
climate,quadratic_with_interaction,29.0,1.3834172733504158
climate,quadratic_with_interaction,30.0,1.3656601199917242
climate,quadratic_with_interaction,31.0,1.3480029232393513
climate,quadratic_with_interaction,32.0,1.330452995255692
climate,quadratic_with_interaction,33.0,1.3130173526913578
climate,quadratic_with_interaction,34.0,1.295702717178544
climate,quadratic_with_interaction,35.0,1.2785155163439788
climate,quadratic_with_interaction,36.0,1.261461885319128
climate,quadratic_with_interaction,37.0,1.24454766872485
climate,quadratic_with_interaction,38.0,1.2277784231072972
climate,quadratic_with_interaction,39.0,1.2111594198015807
climate,quadratic_with_interaction,40.0,1.194695648199514
climate,quadratic_with_interaction,41.0,1.1783918193976515
climate,quadratic_with_interaction,42.0,1.1622523702018168
climate,quadratic_with_interaction,43.0,1.146281467464381
climate,quadratic_with_interaction,44.0,1.130483012730695
climate,quadratic_with_interaction,45.0,1.1148606471712923
climate,quadratic_with_interaction,46.0,1.099417756776766
climate,quadratic_with_interaction,47.0,1.084157477792571
climate,quadratic_with_interaction,48.0,1.0690827023714091
climate,quadratic_with_interaction,49.0,1.0541960844213143
climate,quadratic_with_interaction,50.0,1.039500045628078
climate,quadratic_with_interaction,51.0,1.0249967816311942
climate,quadratic_with_interaction,52.0,1.0106882683331182
climate,quadratic_with_interaction,53.0,0.9965762683222544
climate,quadratic_with_interaction,54.0,0.9826623373907601
climate,quadratic_with_interaction,55.0,0.9689478311289421
climate,quadratic_with_interaction,56.0,0.955433911578736
climate,quadratic_with_interaction,57.0,0.9421215539294959
climate,quadratic_with_interaction,58.0,0.9290115532400673
climate,quadratic_with_interaction,59.0,0.9161045311718784
climate,quadratic_with_interaction,60.0,0.9034009427185509
climate,quadratic_with_interaction,61.0,0.8909010829183054
climate,quadratic_with_interaction,62.0,0.878605093536209
climate,quadratic_with_interaction,63.0,0.8665129697040809
climate,quadratic_with_interaction,64.0,0.8546245665066459
climate,quadratic_with_interaction,65.0,0.8429396055032756
climate,quadratic_with_interaction,66.0,0.8314576811754156
climate,quadratic_with_interaction,67.0,0.8201782672905285
climate,quadratic_with_interaction,68.0,0.8091007231741095
climate,quadratic_with_interaction,69.0,0.798224299882041
climate,quadratic_with_interaction,70.0,0.787548146266238
climate,quadratic_with_interaction,71.0,0.7770713149272157
climate,quadratic_with_interaction,72.0,0.7667927680478566
climate,quadratic_with_interaction,73.0,0.7567113831032884
climate,quadratic_with_interaction,74.0,0.7468259584423915
climate,quadratic_with_interaction,75.0,0.7371352187370416
climate,quadratic_with_interaction,76.0,0.7276378202957536
climate,quadratic_with_interaction,77.0,0.7183323562389332
climate,quadratic_with_interaction,78.0,0.7092173615334542
climate,quadratic_with_interaction,79.0,0.7002913178847686
climate,quadratic_with_interaction,80.0,0.6915526584852237
climate,quadratic_with_interaction,81.0,0.6829997726176948
climate,quadratic_with_interaction,82.0,0.6746310101140616
climate,quadratic_with_interaction,83.0,0.6664446856684417
climate,quadratic_with_interaction,84.0,0.6584390830054662
climate,quadratic_with_interaction,85.0,0.6506124589042174
climate,quadratic_with_interaction,86.0,0.6429630470787729
climate,quadratic_with_interaction,87.0,0.6354890619165924
climate,quadratic_with_interaction,88.0,0.6281887020762555
climate,quadratic_with_interaction,89.0,0.6210601539463154
climate,quadratic_with_interaction,90.0,0.6141015949672535
climate,quadratic_with_interaction,91.0,0.6073111968187381
climate,quadratic_with_interaction,92.0,0.6006871284745756
climate,quadratic_with_interaction,93.0,0.5942275591279093
climate,quadratic_with_interaction,94.0,0.5879306609893794
climate,quadratic_with_interaction,95.0,0.5817946119610857
climate,quadratic_with_interaction,96.0,0.5758175981893139
climate,quadratic_with_interaction,97.0,0.5699978164990858
climate,quadratic_with_interaction,98.0,0.5643334767136821
climate,quadratic_with_interaction,99.0,0.5588228038623515
climate,quadratic_with_interaction,100.0,0.5534640402794834
climate,quadratic_with_interaction,101.0,0.548255447598559
climate,quadratic_with_interaction,102.0,0.5431953086442332
climate,quadratic_with_interaction,103.0,0.5382819292259119
climate,quadratic_with_interaction,104.0,0.5335136398362086
climate,quadratic_with_interaction,105.0,0.528888797257651
climate,quadratic_with_interaction,106.0,0.5244057860810081
climate,quadratic_with_interaction,107.0,0.5200630201385819
climate,quadratic_with_interaction,108.0,0.5158589438557847
climate,quadratic_with_interaction,109.0,0.5117920335242815
climate,quadratic_with_interaction,110.0,0.507860798499943
climate,quadratic_with_interaction,111.0,0.5040637823287981
climate,quadratic_with_interaction,112.0,0.5003995638041245
climate,quadratic_with_interaction,113.0,0.4968667579577543
climate,quadratic_with_interaction,114.0,0.493464016988607
climate,quadratic_with_interaction,115.0,0.4901900311313923
climate,quadratic_with_interaction,116.0,0.48704352946835117
climate,quadratic_with_interaction,117.0,0.48402328068682876
climate,quadratic_with_interaction,118.0,0.4811280937853878
climate,quadratic_with_interaction,119.0,0.4783568187310941
climate,quadratic_with_interaction,120.0,0.4757083470705131
climate,quadratic_with_interaction,121.0,0.4731816124968741
climate,quadratic_with_interaction,122.0,0.47077559137576575
climate,quadratic_with_interaction,123.0,0.4684893032316336
climate,quadratic_with_interaction,124.0,0.4663218111972634
climate,quadratic_with_interaction,125.0,0.4642722224283286
climate,quadratic_with_interaction,126.0,0.4623396884849985
climate,quadratic_with_interaction,127.0,0.46052340568249456
climate,quadratic_with_interaction,128.0,0.4588226154123944
climate,quadratic_with_interaction,129.0,0.45723660443638087
climate,quadratic_with_interaction,130.0,0.4557647051540368
climate,quadratic_with_interaction,131.0,0.45440629584618836
climate,quadratic_with_interaction,132.0,0.45316080089520006
climate,quadratic_with_interaction,133.0,0.45202769098352746
climate,quadratic_with_interaction,134.0,0.4510064832717326
climate,quadratic_with_interaction,135.0,0.45009674155707174
climate,quadratic_with_interaction,136.0,0.4492980764136613
climate,quadratic_with_interaction,137.0,0.448610145315136
climate,quadratic_with_interaction,138.0,0.44803265274060594
climate,quadratic_with_interaction,139.0,0.44756535026463035
climate,quadratic_with_interaction,140.0,0.447208036631818
climate,quadratic_with_interaction,141.0,0.44696055781657346
climate,quadratic_with_interaction,142.0,0.4468228070684052
climate,quadratic_with_interaction,143.0,0.44679472494311556
climate,quadratic_with_interaction,144.0,0.44687629932009404
climate,quadratic_with_interaction,145.0,0.44706756540583664
climate,quadratic_with_interaction,146.0,0.4473686057237166
climate,quadratic_with_interaction,147.0,0.4477795500899342
climate,quadratic_with_interaction,148.0,0.4483005755754734
climate,quadratic_with_interaction,149.0,0.4489319064537967
climate,quadratic_with_interaction,150.0,0.4496738141339113
climate,quadratic_with_interaction,151.0,0.45052661707833996
climate,quadratic_with_interaction,152.0,0.4514906807054337
climate,quadratic_with_interaction,153.0,0.4525664172753628
climate,quadratic_with_interaction,154.0,0.4537542857590259
climate,quadratic_with_interaction,155.0,0.45505479168901736
climate,quadratic_with_interaction,156.0,0.45646848699169534
climate,quadratic_with_interaction,157.0,0.4579959697992921
climate,quadratic_with_interaction,158.0,0.4596378842409125
climate,quadratic_with_interaction,159.0,0.46139492021116524
climate,quadratic_with_interaction,160.0,0.4632678131150729
climate,quadratic_with_interaction,161.0,0.4652573435878112
climate,quadratic_with_interaction,162.0,0.4673643371877238
climate,quadratic_with_interaction,163.0,0.4695896640609678
climate,quadratic_with_interaction,164.0,0.4719342385760403
climate,quadratic_with_interaction,165.0,0.4743990189263449
climate,quadratic_with_interaction,166.0,0.47698500669885696
climate,quadratic_with_interaction,167.0,0.47969324640685096
climate,quadratic_with_interaction,168.0,0.48252482498456006
climate,quadratic_with_interaction,169.0,0.48548087124154166
climate,quadratic_with_interaction,170.0,0.4885625552744326
climate,quadratic_with_interaction,171.0,0.4917710878336847
climate,quadratic_with_interaction,172.0,0.49510771964278416
climate,quadratic_with_interaction,173.0,0.4985737406673693
climate,quadratic_with_interaction,174.0,0.5021704793315781
climate,quadratic_with_interaction,175.0,0.505899301678875
climate,quadratic_with_interaction,176.0,0.5097616104745247
climate,quadratic_with_interaction,177.0,0.5137588442468123
climate,quadratic_with_interaction,178.0,0.5178924762640262
climate,quadratic_with_interaction,179.0,0.522164013444166
climate,quadratic_with_interaction,180.0,0.5265749951942624
climate,quadratic_with_interaction,181.0,0.5311269921761498
climate,quadratic_with_interaction,182.0,0.535821604995469
climate,quadratic_with_interaction,183.0,0.5406604628106437
climate,quadratic_with_interaction,184.0,0.5456452218585237
climate,quadratic_with_interaction,185.0,0.5507775638933653
climate,quadratic_with_interaction,186.0,0.5560591945357914
climate,quadratic_with_interaction,187.0,0.5614918415283553
climate,quadratic_with_interaction,188.0,0.5670772528943356
climate,quadratic_with_interaction,189.0,0.5728171949963811
climate,quadratic_with_interaction,190.0,0.5787134504916495
climate,quadratic_with_interaction,191.0,0.5847678161801022
climate,quadratic_with_interaction,192.0,0.5909821007426583
climate,quadratic_with_interaction,193.0,0.597358122365958
climate,quadratic_with_interaction,194.0,0.603897706250555
climate,quadratic_with_interaction,195.0,0.6106026819994267
climate,quadratic_with_interaction,196.0,0.6174748808837903
climate,quadratic_with_interaction,197.0,0.6245161329833211
climate,quadratic_with_interaction,198.0,0.6317282641979881
climate,quadratic_with_interaction,199.0,0.6391130931288747
climate,quadratic_with_interaction,200.0,0.6466724278254993
climate,quadratic_with_interaction,201.0,0.654408062397346
climate,quadratic_with_interaction,202.0,0.6623217734874945
climate,quadratic_with_interaction,203.0,0.6704153166064817
climate,quadratic_with_interaction,204.0,0.6786904223247395
climate,quadratic_with_interaction,205.0,0.6871487923222409
climate,quadratic_with_interaction,206.0,0.6957920952942527
climate,quadratic_with_interaction,207.0,0.7046219627124048
climate,quadratic_with_interaction,208.0,0.7136399844406219
climate,quadratic_with_interaction,209.0,0.722847704205803
climate,quadratic_with_interaction,210.0,0.7322466149235288
climate,quadratic_with_interaction,211.0,0.7418381538794631
climate,quadratic_with_interaction,212.0,0.7516236977675529
climate,quadratic_with_interaction,213.0,0.761604557586577
climate,quadratic_with_interaction,214.0,0.771781973397068
climate,quadratic_with_interaction,215.0,0.7821571089411438
climate,quadratic_with_interaction,216.0,0.7927310461282921
climate,quadratic_with_interaction,217.0,0.8035047793907237
climate,quadratic_with_interaction,218.0,0.814479209912462
climate,quadratic_with_interaction,219.0,0.8256551397369523
climate,quadratic_with_interaction,220.0,0.8370332657585777
climate,quadratic_with_interaction,221.0,0.8486141736041254
climate,quadratic_with_interaction,222.0,0.8603983314108942
climate,quadratic_with_interaction,223.0,0.8723860835088248
climate,quadratic_with_interaction,224.0,0.8845776440147369
climate,quadratic_with_interaction,225.0,0.896973090347457
climate,quadratic_with_interaction,226.0,0.9095723566733765
climate,quadratic_with_interaction,227.0,0.9223752272926969
climate,quadratic_with_interaction,228.0,0.9353813299773988
climate,quadratic_with_interaction,229.0,0.9485901292727107
climate,quadratic_with_interaction,230.0,0.9620009197746483
climate,quadratic_with_interaction,231.0,0.9756128193969406
climate,quadratic_with_interaction,232.0,0.9894247626414565
climate,quadratic_with_interaction,233.0,1.0034354938869952
climate,quadratic_with_interaction,234.0,1.0176435607120917
climate,quadratic_with_interaction,235.0,1.0320473072682128
climate,quadratic_with_interaction,236.0,1.0466448677204938
climate,quadratic_with_interaction,237.0,1.0614341597738624
climate,quadratic_with_interaction,238.0,1.0764128783031273
climate,quadratic_with_interaction,239.0,1.0915784891062623
climate,quadratic_with_interaction,240.0,1.1069282228007853
climate,quadratic_with_interaction,241.0,1.122459068883744
climate,quadratic_with_interaction,242.0,1.138167769976385
climate,quadratic_with_interaction,243.0,1.154050816275151
climate,quadratic_with_interaction,244.0,1.1701044402310934
climate,quadratic_with_interaction,245.0,1.1863246114802637
climate,quadratic_with_interaction,246.0,1.2027070320480044
climate,quadratic_with_interaction,247.0,1.2192471318503906
climate,quadratic_with_interaction,248.0,1.2359400645163072
climate,quadratic_with_interaction,249.0,1.252780703553846
climate,quadratic_with_interaction,250.0,1.269763638884804
climate,quadratic_with_interaction,251.0,1.286883173771078
climate,quadratic_with_interaction,252.0,1.304133322156722
climate,quadratic_with_interaction,253.0,1.3215078064492434
climate,quadratic_with_interaction,254.0,1.3390000557635116
climate,quadratic_with_interaction,255.0,1.3566032046512897
climate,quadratic_with_interaction,256.0,1.374310092338992
climate,quadratic_with_interaction,257.0,1.3921132624956931
climate,quadratic_with_interaction,258.0,1.4100049635528122
climate,quadratic_with_interaction,259.0,1.427977149596117
climate,quadratic_with_interaction,260.0,1.446021481849841
climate,quadratic_with_interaction,261.0,1.4641293307717453
climate,quadratic_with_interaction,262.0,1.4822917787768564
climate,quadratic_with_interaction,263.0,1.5004996236064267
climate,quadratic_with_interaction,264.0,1.5187433823573597
climate,quadratic_with_interaction,265.0,1.5370132961859237
climate,quadratic_with_interaction,266.0,1.5552993356980347
climate,quadratic_with_interaction,267.0,1.573591207036777
climate,quadratic_with_interaction,268.0,1.5918783586760696
climate,quadratic_with_interaction,269.0,1.6101499889275463
climate,quadratic_with_interaction,270.0,1.628395054165792
climate,quadratic_with_interaction,271.0,1.646602277775007
climate,quadratic_with_interaction,272.0,1.6647601598180837
climate,quadratic_with_interaction,273.0,1.6828569874268438
climate,quadratic_with_interaction,274.0,1.70088084590993
climate,quadratic_with_interaction,275.0,1.7188196305724577
climate,quadratic_with_interaction,276.0,1.7366610592391547
climate,quadratic_with_interaction,277.0,1.7543926854702327
climate,quadratic_with_interaction,278.0,1.7720019124567299
climate,quadratic_with_interaction,279.0,1.7894760075795306
climate,quadratic_with_interaction,280.0,1.8068021176136912
climate,quadratic_with_interaction,281.0,1.8239672845571344
climate,quadratic_with_interaction,282.0,1.8409584620601942
climate,quadratic_with_interaction,283.0,1.8577625324299325
climate,quadratic_with_interaction,284.0,1.8743663241805866
climate,quadratic_with_interaction,285.0,1.8907566300990195
climate,quadratic_with_interaction,286.0,1.9069202257915674
climate,quadratic_with_interaction,287.0,1.9228438886762773
climate,quadratic_with_interaction,288.0,1.9385144173822124
climate,quadratic_with_interaction,289.0,1.9539186515152267
climate,quadratic_with_interaction,290.0,1.9690434917474977
climate,quadratic_with_interaction,291.0,1.9838759201860396
climate,quadratic_with_interaction,292.0,1.9984030209735317
climate,quadratic_with_interaction,293.0,2.0126120010729798
