realization_id,ngrip_realization_id,mis6_realization_id,fit_valid,invalid_reason,n_predictive_events,LR_statistic,nominal_LR_p,info_bits_per_event,delta_AICc_full_minus_reduced,pre_phase_preferred_deg,pre_phase_rate_ratio_max_vs_min,all_models_converged,likelihood_nesting_ok,eta_clipping_used
joint_03622,NGRIP_01063,4408,True,,55,12.3386549,0.00209264298,0.161826511,-8.28027403,319.269279,4.40649257,True,True,False
joint_03623,NGRIP_01594,4316,True,,55,11.5661994,0.00307915609,0.151695441,-7.5078186,330.77334,4.17691246,True,True,False
joint_03624,NGRIP_03508,7406,True,,55,15.3879838,0.000455556,0.201819709,-11.329603,338.63211,5.64833458,True,True,False
joint_03625,NGRIP_01842,7337,True,,55,12.4868652,0.00194317395,0.16377035,-8.42848435,336.631412,4.57872964,True,True,False
joint_03626,NGRIP_04929,3703,True,,55,10.86008,0.00438292044,0.142434396,-6.80169919,331.38682,4.05089508,True,True,False
joint_03627,NGRIP_05797,9869,True,,55,16.2512049,0.000295866428,0.213141207,-12.1928241,319.756022,5.83779663,True,True,False
joint_03628,NGRIP_05494,3809,True,,55,14.0754782,0.000878109627,0.18460566,-10.0170974,329.741157,5.15372587,True,True,False
joint_03629,NGRIP_05778,5836,True,,55,13.8358253,0.000989894047,0.181462514,-9.77744446,336.389914,5.0583877,True,True,False
joint_03630,NGRIP_05420,6949,True,,55,10.8136067,0.00448595742,0.141824879,-6.75522584,338.078723,4.10858134,True,True,False
joint_03631,NGRIP_05866,6432,True,,55,14.4606712,0.000724277765,0.189657624,-10.4022903,327.143512,5.15400747,True,True,False
joint_03632,NGRIP_09599,4560,True,,55,10.2972587,0.00580735924,0.135052764,-6.23887784,337.742277,3.93403643,True,True,False
joint_03633,NGRIP_09534,3182,True,,55,10.8536279,0.00439708285,0.142349774,-6.79524707,350.331166,4.14916843,True,True,False
joint_03634,NGRIP_08483,9101,True,,55,16.8039567,0.000224422894,0.220390773,-12.7455759,324.612228,5.98154663,True,True,False
joint_03635,NGRIP_00278,4511,True,,55,13.1528453,0.00139282302,0.172504951,-9.09446446,326.10355,4.78055707,True,True,False
joint_03636,NGRIP_03771,2105,True,,55,11.9627616,0.00252533691,0.156896517,-7.90438076,323.416277,4.39544315,True,True,False
joint_03637,NGRIP_06222,1715,True,,55,12.8890609,0.00158919062,0.169045311,-8.83068005,335.866589,4.79375852,True,True,False
joint_03638,NGRIP_07508,4772,True,,55,11.0499749,0.00398591865,0.144924946,-6.99159411,332.259631,4.18598359,True,True,False
joint_03639,NGRIP_00573,9635,True,,55,8.71651344,0.0128006834,0.114320643,-4.65813261,338.633572,3.48618292,True,True,False
joint_03640,NGRIP_03880,8446,True,,55,11.9568189,0.00253285177,0.156818575,-7.89843804,334.663676,4.31187182,True,True,False
joint_03641,NGRIP_06009,5642,True,,55,13.5702879,0.00113044497,0.177979882,-9.51190706,317.987791,4.87118963,True,True,False
joint_03642,NGRIP_06052,1970,True,,55,9.92550478,0.00699365207,0.130177059,-5.86712395,343.440225,3.84502427,True,True,False
joint_03643,NGRIP_02269,131,True,,55,12.7275861,0.0017228196,0.166927503,-8.66920523,328.733247,4.55264582,True,True,False
joint_03644,NGRIP_04604,3531,True,,55,15.2962629,0.000476934474,0.200616751,-11.2378821,336.572308,5.55646032,True,True,False
joint_03645,NGRIP_02229,2264,True,,55,9.80315893,0.00743483075,0.128572443,-5.7447781,321.414952,3.73629824,True,True,False
joint_03646,NGRIP_08978,5782,True,,55,11.5563883,0.00309429827,0.151566764,-7.49800743,310.448659,4.26482151,True,True,False
joint_03647,NGRIP_08261,1473,True,,55,14.6937922,0.000644590003,0.192715101,-10.6354114,333.361899,5.31398053,True,True,False
joint_03648,NGRIP_02617,2033,True,,55,14.1772376,0.000834549267,0.185940276,-10.1188567,324.684615,5.05054033,True,True,False
joint_03649,NGRIP_06144,3772,True,,55,15.4179289,0.000448785966,0.202212451,-11.3595481,320.83047,5.49611859,True,True,False
joint_03650,NGRIP_00905,3964,True,,55,17.1166878,0.000191936898,0.224492369,-13.058307,332.960564,6.20308165,True,True,False
joint_03651,NGRIP_06522,7402,True,,55,14.9424927,0.000569218404,0.19597691,-10.8841119,323.043662,5.37506129,True,True,False
joint_03652,NGRIP_06838,5822,True,,55,14.5576171,0.000690007199,0.190929108,-10.4992362,320.952369,5.18383148,True,True,False
joint_03653,NGRIP_03242,9765,True,,55,12.1731783,0.00227314911,0.159656218,-8.11479745,333.710117,4.47646974,True,True,False
joint_03654,NGRIP_04594,9450,True,,55,9.49969631,0.00865300901,0.124592407,-5.44131549,342.653214,3.702645,True,True,False
joint_03655,NGRIP_02453,2968,True,,55,7.3039143,0.0259403099,0.0957938268,-3.24553348,342.295158,3.11587599,True,True,False
joint_03656,NGRIP_04454,8966,True,,55,11.906403,0.00259751129,0.15615735,-7.84802215,337.664743,4.39672828,True,True,False
joint_03657,NGRIP_05987,7829,True,,55,12.7285771,0.00172196612,0.1669405,-8.67019627,317.36887,4.5456174,True,True,False
joint_03658,NGRIP_09465,281,True,,55,12.6614614,0.00178073208,0.166060251,-8.60308061,330.315431,4.56606562,True,True,False
joint_03659,NGRIP_00074,9420,True,,55,14.3615506,0.00076107756,0.188357616,-10.3031697,330.886079,5.12472905,True,True,False
joint_03660,NGRIP_07161,3087,True,,55,13.43367,0.00121036298,0.176188082,-9.37528913,331.460319,4.90380149,True,True,False
joint_03661,NGRIP_05936,7359,True,,55,12.6308755,0.00180817409,0.165659104,-8.57249464,330.469941,4.71028541,True,True,False
joint_03662,NGRIP_03046,8873,True,,55,11.226113,0.00364989643,0.147235068,-7.16773215,336.726364,4.2209105,True,True,False
joint_03663,NGRIP_00739,8860,True,,55,14.0378491,0.000894787261,0.184112139,-9.9794683,333.611038,5.13507889,True,True,False
joint_03664,NGRIP_09376,2340,True,,55,13.8468118,0.00098447123,0.181606606,-9.78843094,321.107208,4.88752173,True,True,False
joint_03665,NGRIP_07274,5983,True,,55,10.1809889,0.00615497566,0.133527839,-6.12260812,314.073672,3.85406556,True,True,False
joint_03666,NGRIP_03464,1297,True,,55,7.64776129,0.0218428718,0.100303521,-3.58938046,320.226217,3.18032871,True,True,False
joint_03667,NGRIP_00815,641,True,,55,12.0785735,0.00238325819,0.158415437,-8.02019265,322.967701,4.46770454,True,True,False
joint_03668,NGRIP_09593,9176,True,,55,13.7209669,0.00104840694,0.179956099,-9.6625861,327.057617,5.06937948,True,True,False
joint_03669,NGRIP_00208,6398,True,,55,15.380245,0.000457322154,0.20171821,-11.3218641,333.688443,5.55126611,True,True,False
joint_03670,NGRIP_09774,2403,True,,55,6.57998413,0.0372541451,0.0862991861,-2.5216033,344.662204,2.91686577,True,True,False
joint_03671,NGRIP_00139,7713,True,,55,14.4101501,0.000742806462,0.188995018,-10.3517692,320.992834,5.11620696,True,True,False
joint_03672,NGRIP_01528,4196,True,,55,4.33526123,0.114448469,0.0568587261,-0.2768804,328.220516,2.37998497,True,True,False
joint_03673,NGRIP_00602,1391,True,,55,15.9117474,0.000350596812,0.208689082,-11.8533665,327.015413,5.68604105,True,True,False
joint_03674,NGRIP_01817,7088,True,,55,15.3326873,0.000468327066,0.201094472,-11.2743065,324.708062,5.51701734,True,True,False
joint_03675,NGRIP_04205,3221,True,,55,11.9826409,0.00250036023,0.157157242,-7.92426011,322.490642,4.34941006,True,True,False
joint_03676,NGRIP_02333,875,True,,55,12.1550439,0.00229385394,0.159418377,-8.09666304,327.565858,4.40057669,True,True,False
joint_03677,NGRIP_06646,9691,True,,55,15.7617814,0.000377896321,0.206722216,-11.7034005,320.680762,5.53638004,True,True,False
joint_03678,NGRIP_07719,9544,True,,55,13.961346,0.000929677342,0.183108769,-9.90296512,331.769557,5.03027561,True,True,False
joint_03679,NGRIP_00251,1626,True,,55,8.78869401,0.0123469402,0.115267321,-4.73031318,340.110973,3.49972288,True,True,False
joint_03680,NGRIP_05028,6973,True,,55,13.207729,0.00135512106,0.173224774,-9.14934815,321.884933,4.81056245,True,True,False
joint_03681,NGRIP_03529,9658,True,,55,12.3488466,0.00208200624,0.16196018,-8.2904658,333.566033,4.59285621,True,True,False
joint_03682,NGRIP_01367,5775,True,,55,10.1482077,0.00625669089,0.133097899,-6.08982686,335.215201,3.83630941,True,True,False
joint_03683,NGRIP_08083,3665,True,,55,13.1289559,0.00140955961,0.172191633,-9.07057509,326.473851,4.85320713,True,True,False
joint_03684,NGRIP_09051,3884,True,,55,14.400013,0.000746580966,0.188862066,-10.3416321,318.989383,5.1442547,True,True,False
joint_03685,NGRIP_00969,7813,True,,55,15.9989341,0.000335641468,0.209832571,-11.9405532,326.070838,5.69625022,True,True,False
joint_03686,NGRIP_04276,5508,True,,55,12.2519415,0.00218536868,0.160689229,-8.19356064,335.033859,4.51505796,True,True,False
joint_03687,NGRIP_00885,6312,True,,55,7.9656287,0.0186331254,0.104472482,-3.90724787,341.712838,3.298944,True,True,False
joint_03688,NGRIP_03051,368,True,,55,12.6200412,0.00181799578,0.165517008,-8.56166038,332.049832,4.63516424,True,True,False
joint_03689,NGRIP_02701,5195,True,,55,10.4830518,0.00529217543,0.137489516,-6.42467094,343.110574,3.98223922,True,True,False
joint_03690,NGRIP_09826,6782,True,,55,11.0787879,0.00392890724,0.14530284,-7.02040707,338.463921,4.15884406,True,True,False
joint_03691,NGRIP_07087,1604,True,,55,9.5687156,0.00835949048,0.125497623,-5.51033478,334.071024,3.7411597,True,True,False
joint_03692,NGRIP_04682,1857,True,,55,14.315452,0.000778823594,0.187753014,-10.2570712,334.849179,5.10136373,True,True,False
joint_03693,NGRIP_07124,8584,True,,55,13.7395455,0.00103871307,0.180199765,-9.6811647,334.33948,4.98111237,True,True,False
joint_03694,NGRIP_01317,2889,True,,55,9.83285297,0.00732526105,0.128961893,-5.77447215,338.104574,3.81327221,True,True,False
joint_03695,NGRIP_07600,8289,True,,55,12.6048691,0.00183183962,0.16531802,-8.54648829,327.630241,4.57068556,True,True,False
joint_03696,NGRIP_00733,5296,True,,55,9.85711869,0.00723692168,0.129280148,-5.79873786,341.742841,3.79808228,True,True,False
joint_03697,NGRIP_02491,1835,True,,55,14.4371142,0.000732859102,0.189348664,-10.3787334,326.301715,5.16776892,True,True,False
joint_03698,NGRIP_05359,5172,True,,55,8.14861465,0.0170039888,0.106872418,-4.09023382,340.087808,3.34230134,True,True,False
joint_03699,NGRIP_04183,3954,True,,55,11.5752869,0.00306519689,0.151814628,-7.51690612,327.043463,4.32030544,True,True,False
joint_03700,NGRIP_08336,2035,True,,55,11.253087,0.00360100063,0.147588844,-7.19470621,339.228208,4.19573937,True,True,False
joint_03701,NGRIP_08554,6715,True,,55,10.8642026,0.00437389532,0.142488465,-6.80582175,319.717661,4.06055863,True,True,False
joint_03702,NGRIP_00613,7503,True,,55,14.1346972,0.000852490421,0.185382341,-10.0763163,322.414943,5.04857281,True,True,False
joint_03703,NGRIP_06421,7661,True,,55,12.5108989,0.00191996285,0.164085562,-8.45251805,330.768897,4.5608924,True,True,False
joint_03704,NGRIP_03528,6931,True,,55,10.891813,0.00431392762,0.142850588,-6.83343219,336.185451,4.05695975,True,True,False
joint_03705,NGRIP_00194,238,True,,55,12.8458878,0.00162386866,0.168479079,-8.787507,332.071513,4.76559971,True,True,False
joint_03706,NGRIP_08995,5769,True,,55,13.6913773,0.00106403325,0.179568019,-9.63299645,323.171573,4.84663407,True,True,False
joint_03707,NGRIP_08969,7781,True,,55,16.4147113,0.000272640725,0.21528566,-12.3563305,336.821032,5.90293949,True,True,False
joint_03708,NGRIP_02393,5538,True,,55,10.7404123,0.00465317194,0.140864905,-6.68203148,337.62751,4.10647947,True,True,False
joint_03709,NGRIP_02758,707,True,,55,10.7978535,0.00452143086,0.141618271,-6.73947272,327.184858,4.09760139,True,True,False
joint_03710,NGRIP_02126,6775,True,,55,13.9663435,0.000927357166,0.183174314,-9.90796272,334.89448,5.09311539,True,True,False
joint_03711,NGRIP_05621,5497,True,,55,13.484555,0.00117995674,0.17685546,-9.42617418,337.88077,4.94774989,True,True,False
joint_03712,NGRIP_09958,9098,True,,55,9.87406196,0.00717587209,0.129502366,-5.81568113,334.704432,3.81324487,True,True,False
joint_03713,NGRIP_03970,6967,True,,54,6.3292923,0.042229082,0.0845485056,-2.27091147,338.39855,2.87616415,True,True,False
joint_03714,NGRIP_08395,4664,True,,55,11.2734318,0.00356455564,0.147855674,-7.21505093,317.871798,4.1725969,True,True,False
joint_03715,NGRIP_05084,8453,True,,55,11.7562229,0.00280006837,0.154187677,-7.69784206,331.393113,4.3657314,True,True,False
joint_03716,NGRIP_03967,7128,True,,55,11.7152442,0.00285803175,0.153650224,-7.65686335,326.786605,4.27007449,True,True,False
joint_03717,NGRIP_04141,6745,True,,55,12.499816,0.00193063174,0.163940205,-8.44143518,329.271174,4.62915045,True,True,False
joint_03718,NGRIP_05653,6340,True,,55,12.6561017,0.00178551061,0.165989956,-8.59772087,328.635991,4.51713456,True,True,False
joint_03719,NGRIP_08980,8243,True,,55,13.6968152,0.00106114409,0.17963934,-9.63843441,332.771451,5.03108724,True,True,False
joint_03720,NGRIP_08778,3176,True,,55,15.6753043,0.000394594403,0.205588034,-11.6169235,335.391386,5.62589352,True,True,False
joint_03721,NGRIP_09198,5869,True,,55,14.0571992,0.000886171921,0.184365923,-9.99881834,326.477887,4.95181704,True,True,False
joint_03722,NGRIP_02382,1104,True,,55,14.7806476,0.000617196084,0.193854245,-10.7222667,319.676988,5.27436265,True,True,False
joint_03723,NGRIP_00803,3820,True,,55,14.2696585,0.000796861843,0.187152414,-10.2112777,319.581188,5.27365298,True,True,False
joint_03724,NGRIP_03079,8338,True,,55,14.3310159,0.00077278636,0.187957141,-10.272635,322.754595,5.20333333,True,True,False
joint_03725,NGRIP_04428,2088,True,,55,16.229317,0.00029912216,0.212854138,-12.1709362,325.059462,5.74145737,True,True,False
joint_03726,NGRIP_02829,9173,True,,55,16.6492381,0.000242473279,0.218361575,-12.5908573,329.976946,6.00103389,True,True,False
joint_03727,NGRIP_07304,6891,True,,55,8.85136645,0.011966033,0.116089295,-4.79298563,334.792946,3.50205411,True,True,False
joint_03728,NGRIP_05977,8082,True,,55,11.0077931,0.00407087802,0.144371714,-6.94941232,323.571132,4.10454137,True,True,False
joint_03729,NGRIP_07107,4093,True,,55,10.9480942,0.00419422328,0.143588739,-6.88971339,337.313051,4.15671374,True,True,False
joint_03730,NGRIP_00147,7254,True,,55,13.4322154,0.0012112436,0.176169005,-9.37383454,327.554217,4.8517424,True,True,False
joint_03731,NGRIP_02346,4161,True,,55,8.393276,0.0150460768,0.110081251,-4.33489517,334.172714,3.33588485,True,True,False
joint_03732,NGRIP_07019,3400,True,,55,9.18617748,0.0101215472,0.120480479,-5.12779666,338.993386,3.60554526,True,True,False
joint_03733,NGRIP_01434,7229,True,,55,12.2377798,0.00220089785,0.160503493,-8.17939895,313.517993,4.4877201,True,True,False
joint_03734,NGRIP_04445,1182,True,,55,14.7112284,0.000638994811,0.192943785,-10.6528476,327.718268,5.41163,True,True,False
joint_03735,NGRIP_05914,3626,True,,55,5.51614318,0.0634139386,0.0723464765,-1.45776235,345.827298,2.65209847,True,True,False
joint_03736,NGRIP_00052,7999,True,,55,13.8246117,0.000995459757,0.181315443,-9.76623089,317.340525,4.96804372,True,True,False
joint_03737,NGRIP_01942,950,True,,55,11.6993871,0.00288078179,0.153442253,-7.64100631,333.35473,4.32122934,True,True,False
joint_03738,NGRIP_07146,65,True,,55,14.7705156,0.000620330727,0.19372136,-10.7121348,315.72284,5.23772124,True,True,False
joint_03739,NGRIP_06735,6545,True,,55,14.4362081,0.00073319119,0.189336781,-10.3778273,325.818406,5.06813543,True,True,False
joint_03740,NGRIP_08801,6810,True,,55,10.5213441,0.00519181434,0.137991736,-6.46296329,324.183199,3.93073416,True,True,False
joint_03741,NGRIP_06270,3225,True,,55,14.6198294,0.00066887411,0.191745049,-10.5614486,324.125004,5.31538198,True,True,False
joint_03742,NGRIP_01662,7588,True,,55,11.5966786,0.00303258685,0.152095188,-7.53829773,339.204889,4.26584658,True,True,False
joint_03743,NGRIP_07735,3360,True,,55,14.0554018,0.000886968675,0.18434235,-9.99702096,314.385287,5.03210068,True,True,False
joint_03744,NGRIP_00913,181,True,,55,12.6830967,0.00176157256,0.166344007,-8.62471591,332.305358,4.67194543,True,True,False
joint_03745,NGRIP_06578,1160,True,,55,13.544155,0.0011453128,0.177637139,-9.48577416,324.619343,4.89454866,True,True,False
joint_03746,NGRIP_03948,869,True,,55,11.3886443,0.00336501738,0.149366733,-7.33026347,327.611609,4.17292267,True,True,False
joint_03747,NGRIP_03154,3596,True,,55,9.06555509,0.0107507738,0.118898467,-5.00717426,321.80854,3.56960173,True,True,False
joint_03748,NGRIP_05921,9769,True,,55,11.4296179,0.00329678034,0.149904118,-7.37123705,332.76245,4.21693393,True,True,False
joint_03749,NGRIP_07114,849,True,,55,12.2270416,0.00221274639,0.160362658,-8.16866082,329.039357,4.46201254,True,True,False
joint_03750,NGRIP_03695,3095,True,,55,9.2208239,0.0099477195,0.120934881,-5.16244307,341.713957,3.61208544,True,True,False
joint_03751,NGRIP_00605,4134,True,,55,16.1048058,0.00031833607,0.211221123,-12.046425,328.791459,5.78373305,True,True,False
joint_03752,NGRIP_09536,2565,True,,55,13.3971804,0.00123264849,0.175709506,-9.33879954,336.645283,4.90088694,True,True,False
joint_03753,NGRIP_01204,2043,True,,55,10.0959961,0.00642217752,0.132413123,-6.03761525,320.373656,3.81168499,True,True,False
joint_03754,NGRIP_04906,6538,True,,55,12.7927404,0.00166759934,0.167782029,-8.73435959,334.820128,4.67829839,True,True,False
joint_03755,NGRIP_01633,7940,True,,55,9.0408659,0.0108843103,0.118574658,-4.98248507,338.492613,3.56792489,True,True,False
joint_03756,NGRIP_02071,2274,True,,55,11.9106351,0.00259202056,0.156212857,-7.85225431,324.064694,4.37321128,True,True,False
joint_03757,NGRIP_08649,2660,True,,55,12.9688162,0.00152706437,0.170091335,-8.91043537,323.218272,4.67086163,True,True,False
joint_03758,NGRIP_05395,9727,True,,55,14.1945783,0.000827344684,0.186167707,-10.1361975,321.663413,5.05271349,True,True,False
joint_03759,NGRIP_09382,2491,True,,55,11.3508546,0.00342920343,0.148871105,-7.29247373,325.299414,4.23248635,True,True,False
joint_03760,NGRIP_09642,1245,True,,55,3.92422341,0.140561283,0.0514677968,0.134157418,332.225009,2.26955912,True,True,False
joint_03761,NGRIP_03898,3852,True,,55,11.5729681,0.00306875278,0.151784216,-7.51458729,329.677397,4.26125806,True,True,False
joint_03762,NGRIP_04442,8917,True,,55,13.3315331,0.00127377981,0.174848516,-9.27315231,330.606993,4.84436832,True,True,False
joint_03763,NGRIP_00685,9004,True,,55,8.01773271,0.0181539637,0.105155848,-3.95935189,333.059376,3.31080284,True,True,False
joint_03764,NGRIP_09344,7362,True,,55,9.69317116,0.00785515259,0.127129909,-5.63479034,336.952108,3.79945454,True,True,False
joint_03765,NGRIP_09250,3641,True,,55,10.3491256,0.00565869035,0.13573302,-6.29074477,333.229824,3.97448985,True,True,False
joint_03766,NGRIP_01190,4563,True,,55,10.0788096,0.00647760266,0.132187715,-6.02042877,323.52242,3.80199662,True,True,False
joint_03767,NGRIP_07102,3194,True,,55,11.5119541,0.00316381392,0.150983992,-7.45357326,318.909874,4.27138831,True,True,False
joint_03768,NGRIP_02035,6626,True,,55,7.04343581,0.0295486297,0.0923775447,-2.98505499,331.854813,3.03945374,True,True,False
joint_03769,NGRIP_03772,7099,True,,55,12.5918125,0.00184383752,0.165146777,-8.53343172,323.423418,4.57341979,True,True,False
joint_03770,NGRIP_07671,4717,True,,55,7.61538914,0.0221992989,0.0998789468,-3.55700831,337.282815,3.20098231,True,True,False
joint_03771,NGRIP_07523,754,True,,55,9.30308653,0.00954685725,0.122013789,-5.2447057,340.139616,3.66581297,True,True,False
joint_03772,NGRIP_05127,7284,True,,55,12.1679434,0.00227910669,0.15958756,-8.1095626,332.254309,4.48370345,True,True,False
joint_03773,NGRIP_09163,9696,True,,55,11.3706068,0.00339550298,0.149130163,-7.31222593,334.350758,4.25162545,True,True,False
joint_03774,NGRIP_01106,3044,True,,55,11.4478051,0.0032669366,0.150142651,-7.38942428,330.735196,4.23850877,True,True,False
joint_03775,NGRIP_00944,5855,True,,55,15.3116035,0.000473290238,0.200817949,-11.2532227,336.512482,5.58588359,True,True,False
joint_03776,NGRIP_08885,673,True,,55,12.1896035,0.0022545571,0.159871641,-8.13122264,339.373801,4.42234764,True,True,False
joint_03777,NGRIP_09818,9008,True,,55,12.8276052,0.00163878102,0.168239294,-8.76922436,330.929815,4.65700521,True,True,False
joint_03778,NGRIP_03202,4482,True,,55,11.7684401,0.00278301601,0.15434791,-7.71005926,331.467512,4.33398394,True,True,False
joint_03779,NGRIP_01658,2554,True,,55,12.6984174,0.00174812986,0.166544944,-8.6400366,322.50775,4.66017478,True,True,False
joint_03780,NGRIP_07789,2574,True,,55,13.8310403,0.000992265206,0.181399757,-9.77265946,319.590818,4.9329319,True,True,False
joint_03781,NGRIP_01872,5025,True,,55,10.3905948,0.00554256762,0.136276906,-6.33221401,324.207085,3.85072026,True,True,False
joint_03782,NGRIP_06544,9465,True,,55,13.027874,0.00148263109,0.170865902,-8.96949318,337.852606,4.77993108,True,True,False
joint_03783,NGRIP_02186,9090,True,,55,10.2706336,0.00588518672,0.134703565,-6.21225279,336.551685,3.92740835,True,True,False
joint_03784,NGRIP_06942,2103,True,,55,14.1569508,0.000843057514,0.185674206,-10.0985699,321.837187,5.00114189,True,True,False
joint_03785,NGRIP_05273,8770,True,,55,11.5754677,0.00306491986,0.151816999,-7.51708689,335.235654,4.24253437,True,True,False
joint_03786,NGRIP_04827,7523,True,,55,16.9586997,0.000207713708,0.22242029,-12.9003188,329.456776,6.18695973,True,True,False
joint_03787,NGRIP_05676,3464,True,,55,13.7976837,0.00100895327,0.180962271,-9.73930288,334.414717,4.98150096,True,True,False
joint_03788,NGRIP_02629,2217,True,,55,10.945616,0.00419942366,0.143556235,-6.88723515,333.331138,4.04200502,True,True,False
joint_03789,NGRIP_09551,9648,True,,55,15.2662188,0.000484153084,0.200222711,-11.207838,330.480466,5.42525081,True,True,False
joint_03790,NGRIP_07268,6952,True,,55,18.0182186,0.000122290734,0.236316314,-13.9598377,325.726083,6.39388744,True,True,False
joint_03791,NGRIP_09697,8149,True,,55,8.86424498,0.0118892281,0.116258202,-4.80586415,319.864581,3.47443859,True,True,False
joint_03792,NGRIP_01992,4555,True,,54,5.61461147,0.0603674192,0.0750015938,-1.55623065,329.013137,2.73823344,True,True,False
joint_03793,NGRIP_05579,5699,True,,55,11.3845064,0.00337198665,0.149312463,-7.32612557,327.656237,4.17982622,True,True,False
joint_03794,NGRIP_07044,5885,True,,55,15.8970974,0.000353174352,0.208496942,-11.8387166,329.137812,5.75709127,True,True,False
joint_03795,NGRIP_03901,8776,True,,55,9.14999679,0.0103063157,0.120005954,-5.09161596,329.18036,3.62267845,True,True,False
joint_03796,NGRIP_00941,4839,True,,55,11.3388356,0.00344987313,0.148713472,-7.28045482,329.159084,4.1884016,True,True,False
joint_03797,NGRIP_07879,7820,True,,55,14.2991658,0.000785191529,0.187539414,-10.2407849,329.702858,5.13766317,True,True,False
joint_03798,NGRIP_07487,7644,True,,55,12.739111,0.00171292044,0.167078657,-8.68073018,311.670663,4.62414147,True,True,False
joint_03799,NGRIP_05596,2998,True,,55,13.2963695,0.00129637321,0.17438733,-9.23798868,320.084588,4.77100186,True,True,False
joint_03800,NGRIP_04324,6397,True,,55,10.3832452,0.00556297306,0.136180512,-6.32486436,329.79001,3.98077206,True,True,False
joint_03801,NGRIP_06090,2732,True,,55,12.0716888,0.00239147626,0.158325142,-8.01330802,328.020155,4.43007007,True,True,False
joint_03802,NGRIP_06054,1578,True,,55,10.8573116,0.0043889916,0.142398087,-6.79893074,334.821264,4.11293161,True,True,False
joint_03803,NGRIP_06955,8827,True,,55,8.44518149,0.0146606134,0.110762013,-4.38680066,330.95658,3.39176851,True,True,False
joint_03804,NGRIP_02928,6329,True,,55,15.6717599,0.000395294328,0.205541548,-11.613379,310.920798,5.56989153,True,True,False
joint_03805,NGRIP_01664,2111,True,,55,10.8796024,0.00434034598,0.142690441,-6.8212216,333.509037,4.08660142,True,True,False
joint_03806,NGRIP_08849,9849,True,,55,11.1538642,0.00378415723,0.146287496,-7.09548333,336.753691,4.12210441,True,True,False
joint_03807,NGRIP_04804,8399,True,,55,11.8785386,0.00263395355,0.155791898,-7.82015779,340.902335,4.41588042,True,True,False
joint_03808,NGRIP_03739,1680,True,,55,11.4816239,0.00321215916,0.150586198,-7.42324304,324.602624,4.29237445,True,True,False
joint_03809,NGRIP_01457,5111,True,,55,10.2592167,0.00591887816,0.134553828,-6.20083587,328.169179,3.89692342,True,True,False
joint_03810,NGRIP_04541,4606,True,,55,4.16632572,0.1245357,0.0546430678,-0.107944892,343.941127,2.32061158,True,True,False
joint_03811,NGRIP_04266,9076,True,,55,13.0459169,0.00146931578,0.171102542,-8.98753606,329.523303,4.73489385,True,True,False
joint_03812,NGRIP_06153,8600,True,,55,9.2400294,0.00985265124,0.121186769,-5.18164857,335.01869,3.59187959,True,True,False
joint_03813,NGRIP_04500,3550,True,,55,11.6837573,0.00290338312,0.15323726,-7.62537643,330.372439,4.30800554,True,True,False
joint_03814,NGRIP_02679,2957,True,,55,10.956578,0.00417646959,0.143700006,-6.89819714,329.243302,4.12752422,True,True,False
joint_03815,NGRIP_03379,6925,True,,55,11.2156083,0.00366911743,0.147097295,-7.15722743,329.246223,4.22782922,True,True,False
joint_03816,NGRIP_07597,3639,True,,55,13.4911515,0.00117607139,0.176941976,-9.43277063,339.432423,4.93202721,True,True,False
joint_03817,NGRIP_00681,9617,True,,55,13.7016764,0.00105856805,0.179703096,-9.64329553,318.88579,5.05959536,True,True,False
joint_03818,NGRIP_05433,654,True,,55,13.2136767,0.00135109713,0.17330278,-9.15529583,328.287952,4.72002341,True,True,False
joint_03819,NGRIP_02716,5209,True,,55,12.5624025,0.00187115152,0.164761053,-8.50402168,327.35543,4.4859637,True,True,False
joint_03820,NGRIP_02440,8933,True,,55,12.0261028,0.00244661117,0.157727263,-7.96772199,335.112364,4.44450358,True,True,False
joint_03821,NGRIP_09796,7024,True,,55,15.0502693,0.000539356034,0.197390445,-10.9918885,313.551195,5.42980497,True,True,False
joint_03822,NGRIP_01371,2367,True,,55,12.5129952,0.00191795144,0.164113056,-8.45461442,327.305569,4.61412697,True,True,False
joint_03823,NGRIP_05213,5297,True,,55,10.5620043,0.00508733007,0.138525011,-6.50362343,339.534425,4.026201,True,True,False
joint_03824,NGRIP_09001,7265,True,,55,11.0460836,0.00399368141,0.14487391,-6.9877028,332.682313,4.14836466,True,True,False
joint_03825,NGRIP_01024,429,True,,55,10.7028476,0.00474139537,0.140372229,-6.64446678,346.991028,4.06892897,True,True,False
joint_03826,NGRIP_09259,6711,True,,55,10.6811377,0.0047931434,0.140087494,-6.62275685,332.020186,3.90842263,True,True,False
joint_03827,NGRIP_02984,5400,True,,55,8.24021003,0.0162428086,0.108073729,-4.1818292,334.708684,3.36770065,True,True,False
joint_03828,NGRIP_05548,7711,True,,55,9.17777659,0.0101641516,0.120370298,-5.11939577,332.359858,3.63396302,True,True,False
joint_03829,NGRIP_00009,1335,True,,55,13.9413482,0.000939019704,0.18284649,-9.88296736,324.921409,5.0449356,True,True,False
joint_03830,NGRIP_05634,6743,True,,55,10.6692254,0.00482177722,0.13993126,-6.61084458,340.948138,4.04861579,True,True,False
joint_03831,NGRIP_05324,8164,True,,55,9.57992503,0.00831276896,0.125644639,-5.52154421,343.446745,3.71573426,True,True,False
