realization_id,ngrip_realization_id,mis6_realization_id,age_kyr_bp__NGRIP:GI-1,age_kyr_bp__NGRIP:GI-2.1,age_kyr_bp__NGRIP:GI-2.2,age_kyr_bp__NGRIP:GI-3,age_kyr_bp__NGRIP:GI-4,age_kyr_bp__NGRIP:GI-5.1,age_kyr_bp__NGRIP:GI-5.2,age_kyr_bp__NGRIP:GI-6,age_kyr_bp__NGRIP:GI-7,age_kyr_bp__NGRIP:GI-8,age_kyr_bp__NGRIP:GI-9,age_kyr_bp__NGRIP:GI-10,age_kyr_bp__NGRIP:GI-11,age_kyr_bp__NGRIP:GI-12,age_kyr_bp__NGRIP:GI-13,age_kyr_bp__NGRIP:GI-14,age_kyr_bp__NGRIP:GI-15.1,age_kyr_bp__NGRIP:GI-15.2,age_kyr_bp__NGRIP:GI-16.1,age_kyr_bp__NGRIP:GI-16.2,age_kyr_bp__NGRIP:GI-17.1,age_kyr_bp__NGRIP:GI-17.2,age_kyr_bp__NGRIP:GI-18,age_kyr_bp__NGRIP:GI-19.1,age_kyr_bp__NGRIP:GI-19.2,age_kyr_bp__NGRIP:GI-20,age_kyr_bp__NGRIP:GI-21.1,age_kyr_bp__NGRIP:GI-21.2,age_kyr_bp__NGRIP:GI-22,age_kyr_bp__NGRIP:GI-23.1,age_kyr_bp__NGRIP:GI-23.2,age_kyr_bp__NGRIP:GI-24.1,age_kyr_bp__NGRIP:GI-24.2,age_kyr_bp__NGRIP:GI-25,age_kyr_bp__MIS6:MIS6_DO_01,age_kyr_bp__MIS6:MIS6_DO_02,age_kyr_bp__MIS6:MIS6_DO_03,age_kyr_bp__MIS6:MIS6_DO_04,age_kyr_bp__MIS6:MIS6_DO_05,age_kyr_bp__MIS6:MIS6_DO_06,age_kyr_bp__MIS6:MIS6_DO_07,age_kyr_bp__MIS6:MIS6_DO_08,age_kyr_bp__MIS6:MIS6_DO_09,age_kyr_bp__MIS6:MIS6_DO_10,age_kyr_bp__MIS6:MIS6_DO_11,age_kyr_bp__MIS6:MIS6_DO_12,age_kyr_bp__MIS6:MIS6_DO_13,age_kyr_bp__MIS6:MIS6_DO_14,age_kyr_bp__MIS6:MIS6_DO_15,age_kyr_bp__MIS6:MIS6_DO_16,age_kyr_bp__MIS6:MIS6_DO_17,age_kyr_bp__MIS6:MIS6_DO_18,age_kyr_bp__MIS6:MIS6_DO_19,age_kyr_bp__MIS6:MIS6_DO_20,age_kyr_bp__MIS6:MIS6_DO_21
joint_09307,NGRIP_06607,7892,14.577606,22.425729,22.725440,26.790272,27.849750,29.733024,31.533130,32.875175,34.645400,37.057124,38.810623,39.953670,41.616133,44.905249,47.285967,52.267674,53.057399,53.932669,56.240677,56.464792,57.320994,57.663147,61.572496,66.646420,69.578402,73.690231,80.961396,81.244834,86.375266,102.417702,103.007489,105.270027,106.757051,114.777050,133.863709,137.735939,145.645348,146.158562,147.584518,148.433516,149.664645,150.409586,158.600058,160.465229,164.242389,165.928273,167.507586,169.559367,171.158840,172.317757,177.303801,179.641968,180.175266,191.644284,194.789095
joint_09308,NGRIP_04496,7420,14.699808,23.400906,23.713379,27.866113,28.861426,30.620913,32.231317,33.421485,35.112003,37.800775,39.676579,41.158484,43.306107,47.066832,49.418345,55.020156,55.916259,56.787828,59.126352,59.360426,60.198524,60.583421,64.889014,69.957518,72.514791,76.226010,82.970654,83.227227,88.858734,102.186391,102.678451,104.666972,105.914106,112.582109,135.274312,138.566518,146.427968,147.033338,148.668464,149.720690,150.654811,151.306903,159.760155,160.837127,165.181592,169.341393,170.244337,171.898478,172.680948,175.388854,176.830163,179.696561,180.443966,190.736565,193.848322
joint_09309,NGRIP_02172,4968,14.706936,23.383943,23.658281,28.087990,29.195603,31.161638,32.786022,34.077072,35.788567,38.475546,40.369697,41.617080,43.506719,46.889537,49.134279,53.247376,53.861229,54.709994,57.126770,57.426393,58.255263,58.650287,64.416224,69.971717,72.947561,77.207933,84.977180,85.262240,90.393218,104.773493,105.309068,107.515991,108.902205,114.640244,134.528387,138.135519,146.000822,146.565578,148.095501,149.056853,150.139503,150.831007,159.156980,160.717434,164.684356,167.504050,168.812808,170.509638,171.879916,173.780891,176.840649,180.026023,180.397935,190.718144,193.746194
joint_09310,NGRIP_08700,5823,14.727603,22.942314,23.312094,27.653454,28.712022,30.654320,32.360386,33.614229,35.347105,38.038219,39.986500,41.277179,43.178844,46.426168,48.542179,53.573941,54.394622,55.295061,57.858863,58.186048,59.072167,59.524339,64.428138,70.190465,72.666431,76.335097,84.317458,84.659174,89.500524,104.279037,104.857800,106.945813,108.258596,115.201851,134.777475,138.274461,146.144897,146.725405,148.286191,149.270937,150.320847,150.989443,159.355530,160.804356,164.886635,168.051086,169.285472,171.227518,172.148911,174.316078,177.095070,179.954382,180.393376,190.812675,194.100187
joint_09311,NGRIP_06104,8072,14.512063,23.198344,23.519885,27.906649,28.917526,30.934551,32.656890,33.979617,35.819660,38.570067,40.519027,41.669718,43.381616,46.627956,48.894433,53.530667,54.233748,55.021182,57.351823,57.558517,58.420405,58.805514,63.436243,68.844938,71.216908,75.146213,84.392271,84.711647,89.504583,103.322114,103.761989,105.840295,107.219563,112.926075,135.859708,138.915205,146.741390,147.391711,149.119530,150.274695,151.072413,151.676458,160.252799,161.164935,165.532440,170.891524,171.390442,172.723343,173.313841,176.670633,176.786195,179.687984,180.222265,191.014032,194.284389
joint_09312,NGRIP_07292,9181,14.660517,22.929100,23.200140,27.601958,28.766476,30.777520,32.543161,33.854425,35.647827,38.331986,40.208894,41.560549,43.513391,46.890139,49.108970,53.209601,53.827410,54.577330,56.831644,57.028707,57.778127,58.173973,62.866850,69.036721,71.700461,75.715445,83.724197,84.063998,89.096571,103.356950,103.805474,105.979892,107.541493,114.734435,133.984546,137.801003,145.721109,146.239745,147.675857,148.523788,149.757069,150.487955,158.690633,160.506221,164.409881,165.994470,167.729661,170.115236,171.289823,172.574966,176.516891,179.303544,180.032625,190.381376,193.405421
joint_09313,NGRIP_00834,5203,14.438233,22.316204,22.586127,27.155303,28.230638,30.345491,32.072751,33.350419,35.144556,37.468968,39.146154,40.416194,42.287977,45.640021,47.893018,52.510642,53.250790,54.245920,57.187236,57.508691,58.562838,58.996827,63.755434,69.773601,72.475483,76.597693,84.617642,84.872428,90.643850,107.686090,108.270577,110.553274,112.120695,118.890673,134.175348,137.911928,145.839583,146.360564,147.821680,148.680658,149.870849,150.613136,158.835315,160.221734,164.522948,166.431336,168.092757,170.349962,171.492818,172.982571,176.439631,180.280091,180.488699,190.837245,194.116831
joint_09314,NGRIP_09097,5484,14.642206,22.665719,23.011516,27.547271,28.712042,30.642792,32.259077,33.422774,35.075892,38.067182,40.125505,41.349678,43.101980,46.744661,49.432807,54.722405,55.544737,56.462490,58.906706,59.194267,60.056031,60.432800,64.618008,69.332030,71.838876,75.816490,84.391517,84.716694,89.064495,103.911208,104.423407,106.793131,108.343035,115.231893,135.227040,138.542896,146.385170,147.000759,148.632231,149.694546,150.640491,151.273770,159.732506,160.973389,165.156940,169.217122,170.167567,171.858147,172.635986,175.303234,176.703297,180.015156,180.306280,191.328983,194.906651
joint_09315,NGRIP_02597,7371,14.930266,23.335228,23.753472,28.478670,29.687759,31.667334,33.253265,34.420251,36.131076,38.806807,40.712168,42.017651,43.813479,47.237717,49.651633,55.145267,55.934382,56.763524,59.105108,59.375935,60.207392,60.604445,65.973482,71.195798,73.917415,77.716518,85.651742,85.975537,90.707510,103.609730,104.055238,105.928934,107.104739,115.186477,135.247989,138.550839,146.413875,147.017223,148.648182,149.695779,150.636034,151.290285,159.738003,160.822387,165.165816,169.271690,170.192802,171.861387,172.652489,175.331217,177.122235,180.387404,180.480416,191.280532,194.672897
joint_09316,NGRIP_05807,6594,14.502049,22.950738,23.271560,27.513746,28.568998,30.500138,32.226200,33.506453,35.326500,38.230738,40.333494,41.839120,43.908657,47.099516,48.746863,53.523301,54.326502,55.091321,57.482206,57.675657,58.555883,58.932082,63.507856,69.202485,71.651508,75.117465,83.059712,83.388151,88.957041,100.442538,100.854969,103.308738,105.169856,112.428801,135.658426,138.795313,146.633623,147.268488,148.964436,150.084206,150.928825,151.549390,160.083409,161.052222,165.411804,170.358528,170.996366,172.439722,173.096227,176.229906,176.642823,179.231002,180.019419,191.064550,194.697133
joint_09317,NGRIP_03118,6046,14.551837,23.261335,23.578115,27.768610,28.843459,30.539664,32.114123,33.236862,34.821283,37.170476,38.851894,40.190405,42.076403,45.392658,47.467932,51.448015,52.037064,52.892478,55.299623,55.580076,56.407672,56.753672,61.936283,66.988089,69.462934,73.311901,81.154684,81.494751,87.577795,100.715364,101.058683,103.178492,104.697763,112.798393,134.936250,138.380711,146.218950,146.815333,148.409054,149.439349,150.430888,151.089602,159.498721,160.872194,164.955558,168.470987,169.613725,171.092748,172.322386,174.678707,176.818889,180.195677,180.609195,190.728635,193.990517
joint_09318,NGRIP_07074,9267,14.633666,23.433646,23.804323,28.616951,29.836338,31.862417,33.396384,34.634755,36.329762,39.138848,41.146473,42.540097,44.503733,48.338110,51.056576,56.075060,56.819937,57.628507,59.824250,60.047421,60.860282,61.198964,65.755297,71.200811,74.073246,78.546339,87.842441,88.166385,92.474692,105.611655,106.194855,108.574549,110.066705,117.470975,135.631602,138.798731,146.590829,147.241133,148.943619,150.091453,150.927661,151.530471,160.081345,161.136038,165.417922,170.119487,170.979183,172.086874,173.076740,176.209364,176.751454,179.449456,179.958124,190.976515,194.067322
joint_09319,NGRIP_02549,7726,14.422097,22.762233,23.136722,27.738515,28.953660,31.081206,32.708205,33.992081,35.723550,38.221251,39.998157,41.180584,42.986864,46.451962,48.932503,54.467756,55.404603,56.198801,58.462152,58.671341,59.551997,59.816010,64.247078,69.856939,72.457261,76.688986,85.004590,85.294939,90.260471,104.655083,105.087340,107.596217,109.325209,117.127287,135.468786,138.682355,146.532090,147.152392,148.818312,149.904736,150.793542,151.429672,159.923816,160.946028,165.298147,169.856360,170.625083,172.172506,172.891200,175.814672,176.496032,179.188087,179.922589,191.306915,194.330437
joint_09320,NGRIP_08193,5753,14.649332,22.977978,23.263212,27.664155,28.763692,30.519395,32.028815,33.083503,34.691423,37.462317,39.424195,40.923426,42.951414,46.731178,49.333573,54.050096,54.808750,55.512630,57.478764,57.710975,58.388885,58.684666,62.486361,67.444320,70.418522,74.538273,83.166275,83.487302,88.590760,103.125674,103.714658,106.336901,108.053497,116.037794,134.707572,138.228943,146.124536,146.686386,148.231775,149.184342,150.250519,150.949125,159.283212,160.519767,164.841927,167.840666,169.134760,171.099903,172.068225,174.147925,177.227591,180.051984,180.105707,191.171561,194.427839
joint_09321,NGRIP_00238,5086,14.599324,23.315862,23.672181,28.216325,29.320815,31.371848,32.940899,34.127486,35.836401,38.775688,40.785742,42.043400,43.887980,47.167021,49.425313,55.329587,56.277638,57.058349,59.160777,59.397436,60.167351,60.523488,64.770167,70.698076,73.525456,77.712705,85.945845,86.246846,91.506344,105.865949,106.358784,108.413004,109.680243,115.560114,135.928072,138.961481,146.759843,147.430134,149.171830,150.355103,151.138930,151.717137,160.320344,161.236972,165.578440,171.035384,171.543067,172.841521,173.395509,176.842559,176.906191,180.154514,180.374986,190.998770,194.321278
joint_09322,NGRIP_06600,1105,14.640336,23.123912,23.453196,28.093199,29.211654,31.095562,32.858993,34.101048,35.861250,38.535643,40.410984,41.683113,43.437361,46.821583,49.210096,53.885176,54.689652,55.719491,58.461596,58.821458,59.804024,60.250305,65.545122,70.724325,73.452712,77.748248,84.971754,85.209038,89.902297,103.951737,104.452851,106.931233,108.633203,115.147759,134.787688,138.276664,146.167430,146.735432,148.293507,149.260162,150.307671,150.999701,159.350634,160.564630,164.889943,168.052814,169.291614,171.212792,172.154841,174.323347,176.738545,179.229485,179.820457,191.088395,194.189667
joint_09323,NGRIP_05657,2180,14.753871,22.387694,22.661077,26.559981,27.532379,29.272367,30.835906,31.983850,33.547339,35.926467,37.658746,38.883392,40.758284,44.285428,46.776384,50.995227,51.724304,52.555367,54.880359,55.172530,55.974773,56.412754,61.311143,68.048766,70.783218,74.682042,83.599696,83.920800,88.561125,104.683498,105.219778,107.548658,109.114554,115.978956,134.765375,138.267236,146.138430,146.717995,148.276878,149.259536,150.312244,150.981791,159.345384,160.799807,164.879360,168.019704,169.261732,171.210546,172.135802,174.289511,176.801507,179.584013,180.081138,191.132124,194.332574
joint_09324,NGRIP_04756,1046,14.796862,23.523199,23.868481,28.514478,29.730343,31.646931,33.302196,34.541552,36.352907,39.690208,41.926545,42.976434,44.521249,47.549910,49.675195,54.162215,54.886694,55.645724,57.818708,58.087121,58.841813,59.223047,63.704302,69.034711,71.842039,76.025402,84.394201,84.670955,90.353775,106.164966,106.784198,108.966906,110.371035,117.385188,135.012826,138.414989,146.270682,146.869555,148.467345,149.492699,150.488183,151.138290,159.552879,160.892846,165.028142,168.661514,169.747256,171.557657,172.403898,174.832862,177.430277,179.838655,180.340717,190.951644,193.933179
joint_09325,NGRIP_05306,8461,14.610790,23.064849,23.369523,27.762495,28.824910,30.839575,32.438266,33.765909,35.545045,38.272328,40.163704,41.559064,43.569402,47.438339,50.170066,54.760851,55.508146,56.278220,58.482360,58.741045,59.546571,59.864036,64.451722,69.008740,71.367829,75.310234,83.706935,83.958209,88.619824,103.029697,103.538702,106.044071,107.765252,114.758514,134.317452,138.008712,145.888013,146.436411,147.933341,148.859037,149.988807,150.697269,158.980241,160.637397,164.544098,167.003978,168.398596,170.208070,171.651082,173.316566,176.944361,179.953852,180.101789,190.704849,194.058825
joint_09326,NGRIP_00625,6332,14.581558,23.277040,23.663760,28.082483,29.138834,31.041118,32.601963,33.795783,35.496191,38.131347,39.995388,41.520845,43.649032,47.438674,49.936091,55.220236,55.992905,56.753299,58.792135,59.065037,59.750340,60.058182,65.107801,70.335319,72.881631,76.724249,85.745788,86.054602,90.493137,104.560797,105.009902,107.126915,108.661286,115.805949,135.245305,138.566503,146.384235,147.004583,148.646646,149.729182,150.651683,151.285550,159.757674,160.989462,165.161060,169.203677,170.220615,171.534596,172.657665,175.359021,176.923945,179.814783,180.133786,190.674779,193.993677
joint_09327,NGRIP_02946,8690,14.851764,23.719583,24.097419,28.466148,29.598101,31.556395,33.343879,34.719438,36.484504,39.064908,40.851556,42.195212,44.124672,48.056619,50.996274,55.400444,56.036977,56.880194,59.170858,59.423105,60.226921,60.629307,65.530909,71.661381,74.175278,78.039487,86.291580,86.525307,91.162180,103.640007,104.092439,106.819826,108.831926,116.682961,135.082052,138.452000,146.325032,146.915638,148.520322,149.538740,150.517660,151.185531,159.598358,160.729467,165.066365,168.832290,169.867926,171.627571,172.473089,174.967883,177.071320,179.374791,180.247992,191.355291,194.837303
joint_09328,NGRIP_04732,4891,14.645624,23.428239,23.784466,28.088723,29.097660,30.991587,32.567506,33.773838,35.439130,38.075258,39.917273,40.977699,42.509680,45.672838,47.969652,53.849855,54.783739,55.670412,58.214856,58.446977,59.348161,59.750351,63.437447,69.230310,72.048025,75.911532,83.587118,83.875879,89.036058,103.676970,104.087503,106.664615,108.584498,116.317206,134.334591,138.019016,145.897179,146.446907,147.946517,148.875111,150.001052,150.708136,158.994601,160.643900,164.555494,167.044611,168.432252,170.232574,171.669676,173.354294,176.725112,179.372222,180.373263,191.479917,194.884556
joint_09329,NGRIP_04701,3836,14.578588,23.176407,23.545238,28.283413,29.489700,31.661438,33.675399,35.198910,37.200565,40.098807,42.091339,43.372976,45.185922,49.073812,51.964681,57.530341,58.375349,59.218271,61.661513,61.943296,62.842173,63.191925,69.069833,75.098832,77.637358,81.417000,90.074858,90.400250,95.960317,106.887521,107.311950,109.253769,110.468472,117.357127,135.613999,138.768850,146.609837,147.241290,148.930203,150.042162,150.897132,151.521344,160.046021,161.027344,165.385178,170.240884,170.909385,172.377121,173.048195,176.132629,176.682939,179.883865,180.282800,191.442883,195.091882
joint_09330,NGRIP_02749,1559,14.663738,22.597942,22.887817,27.285317,28.413857,30.341071,31.762214,32.903627,34.534492,37.326462,39.289792,40.757863,42.860789,46.536543,48.950005,54.634337,55.558749,56.260337,58.265704,58.425768,59.139793,59.506200,64.234661,70.033552,72.343618,75.771672,84.301693,84.562057,89.749946,104.169516,104.716268,106.932155,108.420377,114.701990,135.313657,138.589954,146.449034,147.057425,148.698781,149.757926,150.682879,151.331741,159.793267,160.859160,165.205174,169.445581,170.321369,171.953919,172.723486,175.475004,176.755474,179.522670,180.232279,191.513879,194.956005
joint_09331,NGRIP_01956,3931,14.589343,22.710949,23.053377,27.742128,28.934352,30.832474,32.250414,33.304890,34.814535,37.555687,39.537477,40.983231,42.960985,46.392240,48.482667,52.557614,53.275005,53.874823,55.540628,55.736303,56.326446,56.609750,61.686676,67.437125,69.768136,73.433895,81.971475,82.325866,88.317959,100.227187,100.544892,102.716914,104.335331,111.523860,135.673547,138.823946,146.613262,147.266818,148.975865,150.130789,150.957627,151.557065,160.116490,161.151954,165.445813,170.218927,171.061550,172.146841,173.122243,176.301696,176.752156,180.026256,180.626464,191.407435,194.678831
joint_09332,NGRIP_01926,536,14.591521,22.862216,23.136185,27.381009,28.428526,30.274784,31.943144,33.186914,34.875330,37.372362,39.180805,40.455996,42.300355,45.646108,47.892522,53.323975,54.226955,55.054825,57.416000,57.668874,58.538520,58.936337,63.197657,67.584886,69.758590,73.674396,82.175306,82.443560,88.324596,101.178380,101.616553,103.916754,105.487170,113.120988,134.905091,138.350660,146.213102,146.803569,148.384419,149.391185,150.411583,151.070153,159.462540,160.852339,164.963365,168.382082,169.535868,171.406532,172.287174,174.596297,176.663131,179.698258,180.102012,190.971507,194.163736
joint_09333,NGRIP_00771,9341,14.673882,23.134527,23.426271,27.788663,28.822528,30.709518,32.190579,33.316242,34.902464,37.599623,39.507998,40.833901,42.674493,46.375596,49.027473,53.949714,54.702688,55.346757,57.137768,57.342760,58.004996,58.309396,63.595735,69.077459,71.857112,76.194381,84.811454,85.202472,91.002279,102.524546,102.964674,105.325031,107.054595,114.731148,135.338651,138.622619,146.434157,147.061744,148.718408,149.816723,150.718372,151.344733,159.835887,161.024881,165.223129,169.424976,170.403918,171.668050,172.758932,175.564500,176.867008,179.436762,179.925205,190.762583,193.995296
joint_09334,NGRIP_02820,1106,14.609668,22.762631,23.079866,27.419670,28.535705,30.597280,32.357191,33.726855,35.490678,37.792192,39.530052,40.857362,42.849356,46.459713,48.979368,53.707866,54.404426,55.096996,56.938143,57.141023,57.791259,58.096581,62.766178,66.788350,69.626522,74.235911,83.934614,84.216141,88.072269,101.720652,102.232880,104.888076,106.792015,115.740160,135.133439,138.487006,146.335144,146.943429,148.560184,149.606349,150.573940,151.214572,159.654017,160.938196,165.100661,168.974348,169.983911,171.726847,172.534575,175.097703,176.936464,180.327579,180.630494,191.215477,194.724968
joint_09335,NGRIP_02149,9257,14.638594,23.106315,23.427359,28.453926,29.721388,31.810164,33.634070,34.877240,36.682513,39.509249,41.436197,42.896271,44.998440,48.547668,50.789205,56.494810,57.438623,58.241516,60.366645,60.652500,61.440602,61.794884,66.248542,71.152669,73.502933,77.253456,85.566859,85.898124,91.262158,105.509667,106.042488,108.593035,110.416818,117.617572,134.531235,138.123910,146.030125,146.578435,148.095902,149.017461,150.124727,150.837805,159.134815,160.421023,164.736243,167.373727,168.789524,170.851432,171.877581,173.761820,176.606094,179.035594,179.812744,191.033439,194.181020
joint_09336,NGRIP_06308,5507,14.620554,22.941119,23.279448,27.750647,28.896442,30.883353,32.669744,34.011060,35.836340,38.643913,40.713352,41.959604,43.730467,47.276888,49.861041,54.661351,55.396266,56.053417,57.938616,58.163026,58.834001,59.077201,63.339606,70.087381,72.880001,76.421048,83.687925,83.969682,89.451612,101.394703,101.855407,103.718030,105.031857,111.657429,134.914867,138.367856,146.207515,146.802239,148.392616,149.419296,150.415612,151.076045,159.480805,160.864080,164.941340,168.420295,169.571736,171.062178,172.299189,174.631638,176.285160,180.005797,180.795687,190.793605,193.759158
joint_09337,NGRIP_06582,9968,14.747055,23.156956,23.490759,28.186580,29.448465,31.544071,33.237354,34.493487,36.333199,39.177319,41.138428,42.278802,43.853067,47.018123,49.395795,54.940498,55.834047,56.707529,58.985597,59.230023,60.025228,60.368525,65.611526,71.299879,73.546672,76.809892,85.475092,85.819793,89.956826,104.550775,105.034607,107.277864,108.818640,115.551112,135.111245,138.473755,146.323283,146.929836,148.543101,149.585437,150.558161,151.200536,159.635408,160.929851,165.087317,168.916785,169.940366,171.695716,172.510530,175.048972,177.043280,180.291710,180.802218,191.277789,194.316630
joint_09338,NGRIP_00574,5223,14.699361,22.874330,23.183288,27.589788,28.704966,30.580531,32.431992,33.687123,35.440015,38.091064,39.937657,41.174141,43.016833,46.330259,48.659537,53.731639,54.568068,55.137784,56.733770,56.877758,57.465788,57.731217,62.136509,67.572211,70.218538,74.164139,82.299461,82.586185,87.777733,101.776277,102.389368,104.510801,105.859089,112.741587,134.847739,138.312433,146.199581,146.772195,148.339777,149.316992,150.350509,151.037611,159.401170,160.598257,164.925934,168.211828,169.409182,171.297407,172.219764,174.454833,176.962723,179.498009,179.845299,191.271350,194.710598
joint_09339,NGRIP_09995,2803,14.570429,22.979081,23.329713,27.610618,28.630984,30.544827,32.328392,33.641199,35.415998,37.977452,39.835314,41.044515,42.865521,46.325372,48.811524,53.810099,54.598063,55.517860,58.020118,58.299937,59.239123,59.613967,63.417041,69.313794,72.281100,76.639081,84.793383,85.060363,89.307858,105.748555,106.271062,108.812106,110.513844,117.677433,134.018063,137.828731,145.727898,146.253080,147.703180,148.578269,149.774918,150.507450,158.729388,160.523797,164.345024,166.294205,167.810689,169.780042,171.326291,172.657531,176.372812,179.823042,180.274190,190.544700,193.797685
joint_09340,NGRIP_01234,9542,14.815332,23.252190,23.568208,28.004782,29.113292,30.954472,32.648135,33.895512,35.672329,38.751253,40.860455,42.082090,43.831104,47.199704,49.564543,53.733835,54.352174,55.137830,57.260332,57.515219,58.273650,58.556097,63.874169,69.725385,72.259167,76.330525,84.968362,85.277321,91.003996,104.636630,105.095559,107.383918,108.937754,115.837575,134.581650,138.153939,146.057117,146.609298,148.134748,149.065173,150.160691,150.869631,159.177242,160.449254,164.766458,167.507226,168.888227,170.922471,171.932086,173.872208,176.464363,179.908690,180.465600,191.210383,194.298504
joint_09341,NGRIP_04527,6552,14.806160,22.755380,22.992555,27.167851,28.253830,30.107538,31.670388,32.877472,34.507409,37.175708,39.071885,40.394413,42.276365,45.959057,48.440246,54.107380,55.030925,55.901669,58.161919,58.452862,59.234069,59.576333,64.185092,69.666802,72.432527,76.288982,83.766780,84.093318,88.627123,103.428272,103.869792,106.340171,108.113327,115.347875,134.490998,138.103406,145.991787,146.549941,148.065684,149.001000,150.117160,150.808261,159.115310,160.696643,164.714389,167.308053,168.723374,170.825663,171.838531,173.687033,176.620767,180.218014,180.600057,190.562223,194.008688
joint_09342,NGRIP_08638,4784,14.653395,23.097368,23.413537,27.914011,29.055477,30.946992,32.557715,33.709339,35.385212,37.749335,39.431410,40.461367,42.050488,45.150417,47.472034,52.707335,53.557636,54.313019,56.428524,56.702734,57.499999,57.834380,62.701990,68.339236,71.196568,75.590208,84.563034,84.822570,88.946097,105.350002,105.856131,107.811473,109.128234,116.673715,134.971810,138.390498,146.248761,146.844434,148.435775,149.454052,150.459021,151.112350,159.518486,160.877425,165.003481,168.555132,169.666779,171.500122,172.359460,174.742799,176.392990,179.780522,180.165485,191.134169,194.327623
joint_09343,NGRIP_08696,2268,14.671301,22.959819,23.291975,27.718557,28.876564,30.715214,32.387029,33.588437,35.251749,37.853618,39.732146,40.916999,42.675896,45.914110,48.108762,52.736333,53.428086,54.220851,56.394770,56.596381,57.405617,57.753903,62.436105,67.771520,70.497823,74.968367,84.794469,85.179295,90.910841,103.994616,104.353631,106.889636,108.745388,116.949248,134.767062,138.279001,146.128467,146.711731,148.278988,149.280684,150.310017,150.982333,159.356962,160.807997,164.843060,168.069887,169.281492,170.850865,172.138843,174.306279,176.650576,179.532326,180.373050,190.614726,194.043221
joint_09344,NGRIP_07958,3952,14.617437,22.458402,22.747420,27.147096,28.337229,30.229281,31.789479,32.938011,34.681244,37.980080,40.325083,41.481368,43.153794,46.356747,48.614767,53.462423,54.221208,55.049514,57.407810,57.630317,58.432630,58.799134,63.138979,68.323220,70.719926,74.246264,81.977011,82.226491,88.060066,102.614810,103.025303,105.122505,106.643571,113.523445,134.760288,138.264198,146.135711,146.714879,148.272962,149.254742,150.308627,150.978573,159.341118,160.797894,164.876302,168.006509,169.251750,171.203410,172.130290,174.278340,176.407381,179.690073,180.197774,191.115845,194.043738
joint_09345,NGRIP_03629,416,14.687813,23.003854,23.301138,27.999872,29.211542,31.305889,32.959387,34.215292,36.049318,38.926280,40.964673,42.158434,43.915557,47.374453,49.952352,55.313598,56.149866,56.948736,59.232996,59.485551,60.266107,60.640221,66.212638,72.057947,74.837828,78.818956,87.603548,87.963331,92.974950,107.285270,107.791557,109.968446,111.576714,119.632532,134.847190,138.327171,146.171320,146.760797,148.340588,149.355828,150.367262,151.033136,159.424100,160.838401,164.896339,168.259850,169.438839,170.965422,172.225770,174.482663,176.125458,179.116035,179.891663,190.542728,194.015896
joint_09346,NGRIP_08984,2552,14.684163,23.028928,23.376252,27.800165,28.926951,30.803009,32.476777,33.695942,35.322989,37.654904,39.357561,40.822686,42.957715,46.587998,48.811807,53.421646,54.167209,54.932350,57.145471,57.365951,58.123660,58.492589,63.271201,69.938939,72.277935,75.722545,83.490283,83.735895,87.594619,102.771061,103.305752,105.511866,106.977425,114.129346,134.531651,138.127680,146.013514,146.574841,148.096975,149.039306,150.146064,150.833972,159.149399,160.711928,164.738832,167.413494,168.803140,170.882689,171.882576,173.776299,176.204418,179.876005,180.163934,190.819100,194.168629
joint_09347,NGRIP_03886,1820,14.540739,22.872584,23.158134,28.039793,29.293357,31.301414,32.929788,34.084409,35.828767,38.758910,40.796449,42.072410,43.892895,47.172231,49.329417,54.444346,55.224065,55.978932,57.782557,57.971511,58.649456,58.919286,63.119674,68.710904,71.930488,76.725662,85.389625,85.682539,90.598262,106.907613,107.450782,109.798252,111.341449,116.662529,135.011107,138.425712,146.258984,146.861172,148.466602,149.509550,150.484367,151.137063,159.561443,160.900598,165.005333,168.648454,169.760721,171.199769,172.403595,174.843487,177.223217,179.712051,180.218093,190.852403,194.039278
joint_09348,NGRIP_00915,5185,14.685261,23.107583,23.419886,27.775464,28.857829,30.741629,32.199671,33.301711,34.841566,37.166704,38.837423,40.081246,41.912130,45.079564,47.140317,52.583625,53.469601,54.205325,56.102210,56.295011,57.022819,57.357263,61.554088,66.303485,69.418014,74.319569,83.517248,83.808903,88.214291,101.770559,102.229119,104.393056,105.920421,114.304431,134.301965,137.990534,145.890756,146.434160,147.920181,148.822881,149.982756,150.688707,158.956799,160.625568,164.600731,166.817758,168.352471,170.560496,171.633726,173.271954,177.099415,179.822970,180.158061,191.545497,195.141811
joint_09349,NGRIP_07708,1234,14.815122,22.886701,23.200430,27.397321,28.378004,30.079269,31.536643,32.568836,34.166866,37.105991,39.190342,40.535093,42.448978,46.229919,48.824544,53.658675,54.391065,55.281349,57.552386,57.792099,58.664638,58.980000,64.568261,70.529345,73.124065,77.237151,85.631831,85.883484,90.963546,105.765851,106.126661,108.106878,109.503798,116.559748,135.107639,138.471601,146.321355,146.927627,148.540325,149.582038,150.555596,151.198255,159.632383,160.928495,165.085149,168.907431,169.933289,171.690656,172.506622,175.041052,176.656462,179.615842,180.356746,191.345797,194.456823
