realization_id,ngrip_realization_id,mis6_realization_id,fit_valid,invalid_reason,n_response_events,n_conditioning_events,response_exposure_kyr,gain_bits_per_event,LR_statistic,nominal_LR_p,delta_AIC_full_minus_reduced,pre_phase_preferred_deg,pre_phase_rate_ratio_max_vs_min,pre_phase_amplitude,beta_history,beta_pre_phase_sin,beta_pre_phase_cos,all_models_converged,likelihood_nesting_ok
joint_00930,NGRIP_01977,318,True,,53.0,2.0,166.91336,0.1128234782831158,8.289547242528243,0.0158470229743212,-4.2895472425282435,326.0605828290695,3.473718749311959,0.6226128528971498,-0.812534461256286,-0.3476147124187231,0.5165372942032127,True,True
joint_00931,NGRIP_03101,7697,True,,53.0,2.0,162.426967,0.2425149735653561,17.818448438062006,0.0001351366297597,-13.818448438062006,325.8130008305554,7.283084031706856,0.9927772016156976,-0.9976272260333338,-0.5578372334630172,0.8212333365190568,True,True
joint_00932,NGRIP_07154,591,True,,53.0,2.0,169.687787,0.1555973164451731,11.43229516684653,0.003292370083554,-7.432295166846529,331.11224185619,4.430347772693995,0.7442390424849484,-0.8470277526536545,-0.3595383982846843,0.6516317154020334,True,True
joint_00933,NGRIP_01879,2969,True,,53.0,2.0,167.260992,0.2524380918520747,18.547535673119,9.385421943808504e-05,-14.547535673119,331.3470454645223,7.277307698359195,0.9923804860768728,-0.9719506796666988,-0.4758495318151169,0.8708537490402761,True,True
joint_00934,NGRIP_08359,2646,True,,53.0,2.0,165.261101,0.2664534994397704,19.577298140022833,5.608461250197896e-05,-15.577298140022831,328.22155889271835,7.830564383310601,1.0290172935052713,-1.0109172680586214,-0.5419175163603192,0.874758249915242,True,True
joint_00935,NGRIP_09054,3234,True,,53.0,2.0,165.755926,0.1914319281004623,14.0651931305909,0.0008826369780371,-10.0651931305909,331.67320096572877,5.224818966999011,0.8267100748931666,-0.678153245278237,-0.3922739173630285,0.7277160996477465,True,True
joint_00936,NGRIP_00664,6956,True,,53.0,2.0,168.34633,0.2043658905268488,15.015497927058618,0.0005488151020989,-11.015497927058618,335.64096560387077,5.862290077774596,0.8842701627511113,-0.9789459976425228,-0.3647200577919341,0.8055513640830888,True,True
joint_00937,NGRIP_08386,8619,True,,53.0,2.0,167.13088499999998,0.2818062426687041,20.705319472420427,3.190781045763578e-05,-16.705319472420427,327.37232696709293,8.310561454616492,1.0587635851587305,-1.0971942318410326,-0.570861624138427,0.8916823062863842,True,True
joint_00938,NGRIP_04037,7868,True,,53.0,2.0,168.515577,0.1953670782120096,14.354322780310213,0.0007638329915394,-10.354322780310213,339.11441567351034,5.601529327477649,0.8615198273250548,-0.9856726381870762,-0.3071343524141582,0.8049129781792116,True,True
joint_00939,NGRIP_03256,4401,True,,53.0,2.0,162.257028,0.2369867546587206,17.412270287104832,0.0001655669118655,-13.412270287104832,323.14277986598984,6.772425178250107,0.9564296235193276,-0.9179534001089852,-0.573688461063438,0.7652706543360897,True,True
joint_00940,NGRIP_01091,2071,True,,53.0,2.0,168.45018299999998,0.0856872772586522,6.295752832019474,0.0429432236492036,-2.295752832019474,328.0328564014949,2.9535752522485303,0.5415081932240138,-0.6977851165444892,-0.2866922324938582,0.4593894721871882,True,True
joint_00941,NGRIP_04499,8071,True,,53.0,2.0,168.059436,0.1485718773477645,10.916110856774708,0.0042618351358947,-6.916110856774708,332.54406448360055,4.35799684711445,0.7360062565257057,-0.8929009069165224,-0.3393476837107256,0.653106698178137,True,True
joint_00942,NGRIP_03441,8252,True,,53.0,2.0,166.825821,0.2278356595589203,16.739906375753804,0.000231726401089,-12.739906375753804,333.6325741006784,6.640764616356862,0.9466135549622648,-1.0876455408169052,-0.4204155710657744,0.848132047527822,True,True
joint_00943,NGRIP_02791,6307,True,,53.0,2.0,169.041396,0.1740530160886839,12.788301881201562,0.0016713042980352,-8.788301881201562,334.45540790960445,4.838062961412381,0.7882572130185453,-0.767528873595708,-0.3399070960302559,0.7112050336886282,True,True
joint_00944,NGRIP_02315,5606,True,,53.0,2.0,165.520195,0.237944136600483,17.482612586031905,0.0001598449471322,-13.482612586031903,337.60603911057285,6.9298690725813925,0.9679204600889708,-0.8615259041106114,-0.3687514887474258,0.8949258944769686,True,True
joint_00945,NGRIP_09321,1065,True,,53.0,2.0,166.404414,0.2140979525985007,15.730547573974604,0.0003838442114716,-11.730547573974604,328.52075699632127,6.066510204296406,0.9013917572907334,-0.9647004845213144,-0.4706974351855666,0.7687333898182164,True,True
joint_00946,NGRIP_02010,9411,True,,53.0,2.0,161.968532,0.2539679130515977,18.65993714574728,8.87250254248688e-05,-14.659937145747278,317.52317348294014,7.592162809264933,1.0135582529614562,-1.0285788926361978,-0.6844477370988312,0.7475504179161218,True,True
joint_00947,NGRIP_02968,3229,True,,53.0,2.0,170.018093,0.1226700110021513,9.013007460132258,0.0110369810619067,-5.013007460132258,344.27049332191814,3.701010863243072,0.654302994309025,-0.78606239590823,-0.1773790458699705,0.6298008276018816,True,True
joint_00948,NGRIP_04566,7679,True,,53.0,2.0,169.100488,0.1608501755049785,11.818241638247912,0.0027145724387421,-7.818241638247912,336.9261512587855,4.656603216375347,0.7691431294095141,-0.9207736224873664,-0.3014404568279071,0.7076120437819322,True,True
joint_00949,NGRIP_07239,4277,True,,53.0,2.0,168.187422,0.2098613140942,15.419266486337987,0.000448485932254,-11.419266486337987,341.91487532149216,5.989774268854662,0.8950268633759706,-0.8697655023881198,-0.277842869759684,0.8508092770347133,True,True
joint_00950,NGRIP_09186,1536,True,,53.0,2.0,160.23915900000003,0.2440251468568095,17.929406308129558,0.0001278435695831,-13.929406308129558,320.8070654359545,7.264672611674442,0.9915116161159092,-0.7698519307651818,-0.6265696393504602,0.7684437337482926,True,True
joint_00951,NGRIP_07254,6446,True,,53.0,2.0,164.38819999999998,0.2200631386234639,16.168831272694803,0.000308306655259,-12.168831272694804,339.90366884838096,6.415916744616819,0.929390947133466,-0.750690783670003,-0.3193383208788277,0.8728061465365217,True,True
joint_00952,NGRIP_08370,5155,True,,53.0,2.0,168.082129,0.1797327452113002,13.205612033336251,0.0013565561727389,-9.205612033336251,326.44050396969607,4.916932776503037,0.7963424583437912,-0.734369539201205,-0.4402201782574209,0.6636019180322171,True,True
joint_00953,NGRIP_09339,7555,True,,53.0,2.0,163.140394,0.2337731540657434,17.176155478915234,0.000186313887487,-13.176155478915234,320.53357826872355,6.7336271360209246,0.9535569744248124,-0.9603150950422435,-0.6061055095410028,0.7361433384730475,True,True
joint_00954,NGRIP_05419,4582,True,,53.0,2.0,167.30426,0.1688635515321438,12.407013232247522,0.0020223266648342,-8.407013232247522,336.04328687185614,4.844652801548932,0.7889377907939665,-0.8317429061670247,-0.3203453063039082,0.7209727612551806,True,True
joint_00955,NGRIP_09670,5994,True,,53.0,2.0,164.865434,0.2261446298236276,16.61566033146812,0.0002465784977873,-12.61566033146812,323.06559892497205,6.37811123886023,0.9264360047306044,-0.881896049293979,-0.5566956336687537,0.7405225467974281,True,True
joint_00956,NGRIP_09440,5819,True,,53.0,2.0,161.28162799999998,0.2191326944983849,16.10046819216629,0.0003190272307138,-12.10046819216629,314.57438108728513,6.44411461996471,0.931583626119914,-0.8414185907165028,-0.6636042164834117,0.6538176323105434,True,True
joint_00957,NGRIP_00020,4953,True,,53.0,2.0,162.934857,0.2316403932100817,17.019453858480716,0.0002014988408417,-13.019453858480716,332.1528042041681,6.7953574393984315,0.9581198247579564,-0.7196614091841215,-0.4475522673295801,0.8471661977453828,True,True
joint_00958,NGRIP_01081,8542,True,,53.0,2.0,166.821002,0.2268207194676171,16.665335072305055,0.0002405295670272,-12.665335072305057,328.77163324080436,6.3220989762116035,0.9220256347547352,-0.9688615597875928,-0.4780245877508122,0.7884312047671239,True,True
joint_00959,NGRIP_00841,7684,True,,53.0,2.0,167.911693,0.2070247812925529,15.210856206651073,0.0004977422907556,-11.210856206651073,329.5765824353648,5.702836986159764,0.8704818839453401,-0.7933938572545076,-0.4408000507387224,0.7506224254215752,True,True
joint_00960,NGRIP_07090,7356,True,,53.0,2.0,164.293224,0.1911792185017941,14.046625646334263,0.0008908693064138,-10.046625646334263,323.36685165104296,5.367534617436422,0.8401843501012627,-0.8442476604416971,-0.5013289642331484,0.6742247487121781,True,True
joint_00961,NGRIP_03324,623,True,,53.0,2.0,163.861321,0.2657051207939611,19.522312065899428,5.764794068074713e-05,-15.522312065899428,314.84524919848496,7.8491789153337725,1.030204464775463,-1.0337155824470925,-0.7304294215716223,0.7264943904434795,True,True
joint_00962,NGRIP_09423,5294,True,,53.0,2.0,163.244037,0.2357333040610595,17.3201747578444,0.0001733691574315,-13.3201747578444,314.9161517538259,6.724389281481709,0.9528705541007834,-0.91938025698948,-0.674766538850385,0.6727944789608531,True,True
