realization_id,fit_valid,invalid_reason,n_response_events,n_conditioning_events,response_exposure_kyr,gain_bits_per_event,LR_statistic,nominal_LR_p,delta_AIC_full_minus_reduced,pre_phase_preferred_deg,pre_phase_rate_ratio_max_vs_min,pre_phase_amplitude,beta_history,beta_pre_phase_sin,beta_pre_phase_cos,all_models_converged,likelihood_nesting_ok
Barker_MC_06394,True,,69.0,1.0,397.4399327965187,0.1062955742269526,10.167629906234936,0.0061962255590145,-6.167629906234936,339.4148601679359,3.1846288740490034,0.579167879586625,-1.0327716189738605,-0.2036347669304024,0.5421884491964652,True,True
Barker_MC_06395,True,,69.0,1.0,397.22262780681007,0.1058878713475621,10.128631368247852,0.0063182330909776,-6.128631368247852,341.2593310436685,3.1882562496533775,0.5797370685686467,-0.8406257863119738,-0.1862609669393658,0.5490008386763906,True,True
Barker_MC_06396,True,,69.0,1.0,395.8581455426357,0.1058622812905406,10.126183568977126,0.0063259707082214,-6.126183568977126,346.1403403459169,3.1865317363937793,0.5794665476814517,-1.212003475925051,-0.1388080411398346,0.5625955986290526,True,True
Barker_MC_06397,True,,69.0,1.0,395.9634670297229,0.0925051128342356,8.84851282448335,0.0119831184889701,-4.84851282448335,338.62177325469656,2.9432340801355608,0.5397545020104673,-0.8849268521096357,-0.1967528994837838,0.5026163735746096,True,True
Barker_MC_06398,True,,69.0,1.0,396.8438445350104,0.1019399037626072,9.750991249385264,0.0076313110152365,-5.750991249385265,335.3059489643145,3.1846003000914633,0.5791633933361292,-1.257189821985864,-0.2419586789233556,0.526199804137444,True,True
Barker_MC_06399,True,,69.0,1.0,395.9643479432247,0.0860148648841334,8.227692629134083,0.0163447862780824,-4.227692629134083,339.1789074156051,2.8380174107588196,0.5215528567941217,-0.998606588380491,-0.185386526449123,0.4874927878863831,True,True
Barker_MC_06400,True,,69.0,1.0,397.54313282743055,0.0988316951850132,9.45367769970835,0.0088544169873375,-5.453677699708351,332.93661587969075,3.0760972484948974,0.5618308331945308,-1.0337563516566832,-0.255619493494805,0.5003124620409929,True,True
Barker_MC_06401,True,,69.0,1.0,396.5058960415126,0.0810052285538144,7.748499318011284,0.0207699165481452,-3.748499318011284,343.7102998787855,2.725704815431894,0.5013635212682651,-1.059504098684166,-0.1406295413888631,0.4812366492145753,True,True
Barker_MC_06402,True,,69.0,1.0,395.90853542077673,0.1135818521202554,10.864593797270572,0.0043730398290983,-6.864593797270572,339.5527267335514,3.3315761748855603,0.6017227589002473,-1.3005797287990088,-0.2102089910853452,0.5638106585063876,True,True
Barker_MC_06403,True,,69.0,1.0,396.6576294219252,0.1033469525122641,9.88558152796071,0.0071346594122899,-5.88558152796071,333.15862035898647,3.1740974572185694,0.5775116632453026,-0.8684687808675092,-0.2607592548951263,0.5152905318079252,True,True
Barker_MC_06404,True,,69.0,1.0,395.5579421708117,0.1093755314547283,10.4622410925125,0.0053475297896764,-6.4622410925125,334.6525960396878,3.265574065769539,0.5917177856992888,-0.8431309627357852,-0.2533177653824423,0.5347523236550874,True,True
Barker_MC_06405,True,,69.0,1.0,396.6914274274265,0.0875047007034012,8.370201847806015,0.0152206697350008,-4.370201847806015,336.0885428424893,2.8609362464407284,0.5255744650784442,-0.8533467223539435,-0.2130281534423296,0.4804659448737694,True,True
Barker_MC_06406,True,,69.0,1.0,395.57519175724747,0.1240406511566738,11.865023012121412,0.0026518135725383,-7.865023012121412,332.4569889964569,3.643314010480333,0.6464468549434843,-0.9159880476840904,-0.2989263006723907,0.5731811258517169,True,True
Barker_MC_06407,True,,69.0,1.0,396.00069501256655,0.0953104774562739,9.116858044276114,0.0104785075232117,-5.116858044276114,338.39745562593464,3.0047349627818596,0.5500946826779778,-1.091080008092178,-0.2025260717866115,0.511456107752434,True,True
Barker_MC_06408,True,,69.0,1.0,396.90811576798706,0.0924003971977215,8.83849632243033,0.0120432834893981,-4.838496322430331,340.4213975330753,2.956327736014103,0.5419739341964218,-1.179389066087955,-0.1816153179512463,0.5106384451192596,True,True
Barker_MC_06409,True,,69.0,1.0,395.5651663642462,0.0783368032035731,7.493252929899768,0.023597217771229,-3.493252929899768,336.384891285284,2.712275348934828,0.4988939473837845,-1.0702811968408028,-0.1998522559369716,0.457115134876409,True,True
Barker_MC_06410,True,,69.0,1.0,396.46354500606367,0.1180069285782404,11.287871436615376,0.0035389127976764,-7.287871436615376,344.17530223268113,3.432739036140607,0.616679247657433,-0.990468575235386,-0.1681653430474636,0.5933074345472729,True,True
Barker_MC_06411,True,,69.0,1.0,396.8031956678663,0.1127578513824891,10.785774574504217,0.004548820605271,-6.785774574504217,333.1787959554913,3.382020284530546,0.6092366241249055,-0.991690938952968,-0.2748923401937123,0.5436942757450512,True,True
Barker_MC_06412,True,,69.0,1.0,395.6937565692094,0.0823949369181722,7.881430913979898,0.0194343053605803,-3.881430913979898,328.0712025663018,2.781850010160654,0.5115580888277649,-0.9954543699923952,-0.270545153120619,0.4341624101278877,True,True
Barker_MC_06413,True,,69.0,1.0,395.4793705428243,0.0969401741875339,9.272745562108923,0.0096927918200255,-5.272745562108923,337.45635912398336,3.0266851348322095,0.5537340028716428,-0.921161674435658,-0.2122944287116511,0.511421960297215,True,True
Barker_MC_06414,True,,69.0,1.0,395.6575071971572,0.1107582509358113,10.59450417166738,0.0050053292416369,-6.594504171667381,339.9013762321097,3.3296844301724025,0.6014387668939026,-1.0386275056664538,-0.2066766963257568,0.5648126534690322,True,True
Barker_MC_06415,True,,69.0,1.0,396.10387415071966,0.1119272595295947,10.706324883162097,0.0047331589674651,-6.706324883162097,341.02029974628294,3.3793346463995855,0.6088394199698753,-1.1711033991549626,-0.1980147558547486,0.5757391733876014,True,True
Barker_MC_06416,True,,69.0,1.0,396.292130601309,0.0898655933931857,8.596031411196975,0.0135955097581495,-4.596031411196975,331.6963987908631,2.9470091428499856,0.5403954030884682,-0.993207321588476,-0.2562249941298717,0.4757898108012563,True,True
Barker_MC_06417,True,,69.0,1.0,396.3732657270127,0.1082072392845829,10.350488910027195,0.0056548343923595,-6.350488910027195,336.52060335037123,3.2678400889547925,0.5920646217060769,-0.9601038680320496,-0.2358899554036639,0.5430436862864878,True,True
Barker_MC_06418,True,,69.0,1.0,395.5893401101227,0.103172805760324,9.8689236404054,0.0071943317482111,-5.868923640405399,337.8521338183094,3.1620212667467738,0.575605732245515,-0.8620774343217439,-0.2170023103448349,0.5331340884795303,True,True
Barker_MC_06419,True,,69.0,1.0,395.54753231921063,0.0936719928920181,8.960129932333643,0.0113326768901741,-4.960129932333643,335.39405513121176,2.9708227742411943,0.5444194714066874,-0.8616634359174975,-0.2266827282446037,0.4949823244948451,True,True
Barker_MC_06420,True,,69.0,1.0,397.3109896405004,0.102661047417543,9.819971748770511,0.0073725924730334,-5.819971748770513,344.341349339402,3.140147138452785,0.5721348291010817,-1.199820136747505,-0.1544224047146581,0.5509010651584061,True,True
Barker_MC_06421,True,,69.0,1.0,396.54188500324784,0.0791532272845841,7.571347412785144,0.0226935688231062,-3.571347412785144,336.0375315425794,2.717013094240523,0.49976657490355,-0.934374590916835,-0.2029742665782022,0.4566925404447356,True,True
Barker_MC_06422,True,,69.0,1.0,395.71333944044767,0.0800593134112258,7.658018456860759,0.0217311355587084,-3.658018456860759,329.47596043469156,2.7525474759633,0.5062634188861619,-0.8912186607731332,-0.257131105222474,0.4361034785797683,True,True
Barker_MC_06423,True,,69.0,1.0,396.27561249572926,0.0793472028308679,7.589902009999719,0.0224840073936948,-3.5899020099997188,345.0248582506183,2.6921528654485387,0.4951705976275825,-1.009207591798842,-0.1279520555890637,0.4783536267505352,True,True
Barker_MC_06424,True,,69.0,1.0,396.2166959402196,0.0753813463257046,7.210550738801544,0.0271799592533609,-3.210550738801544,338.99141973188796,2.6247133807615217,0.4824858509003938,-1.087182101471728,-0.1729749181947352,0.4504134478394287,True,True
Barker_MC_06425,True,,69.0,1.0,396.2408064266435,0.1157258412472956,11.069675599831726,0.0039468487632733,-7.069675599831726,330.87829434526293,3.4179320234572845,0.6145178483416269,-1.0396704721230885,-0.2990651651085079,0.5368353685712629,True,True
Barker_MC_06426,True,,69.0,1.0,396.1023181268819,0.0998209293824361,9.548302215198646,0.008445250154089,-5.548302215198646,336.23728650040846,3.1166523058405136,0.5683797234350817,-0.9152296556516089,-0.2290284848716041,0.5201936784790424,True,True
Barker_MC_06427,True,,69.0,1.0,396.5387773913734,0.1299872828018747,12.433843964421952,0.0019953775823534,-8.433843964421953,338.8936146495991,3.756458433462934,0.661738303767853,-0.9765258336931172,-0.2382924788485478,0.6173445368655737,True,True
Barker_MC_06428,True,,69.0,1.0,397.51303606507435,0.0803336272468815,7.684257757785474,0.0214478927421605,-3.684257757785474,336.77061219641195,2.7222568525241027,0.5007306307344656,-1.069681515744416,-0.1974948180116713,0.4601379808429995,True,True
Barker_MC_06429,True,,69.0,1.0,396.9926446485257,0.0911527964381299,8.719157931471727,0.012783768921347,-4.719157931471727,347.0104752848373,2.888559477622424,0.5303789636034197,-1.047933031096702,-0.1192148221237236,0.5168071895969004,True,True
Barker_MC_06430,True,,69.0,1.0,397.6328843732722,0.0988018362177955,9.450821560774443,0.0088670707429554,-5.450821560774443,331.883245036246,3.070942017359228,0.5609921802884186,-0.8742623664410891,-0.2643786842769166,0.4947889829460231,True,True
Barker_MC_06431,True,,69.0,1.0,396.0202383167526,0.102465094514133,9.80122800882259,0.0074420122394686,-5.801228008822591,332.26733083952166,3.195117275426598,0.5808118965398351,-1.089770078353324,-0.2702789619758387,0.5140931256839204,True,True
Barker_MC_06432,True,,69.0,1.0,396.09987932327454,0.0920305822949978,8.803121932743352,0.0122581903381479,-4.803121932743352,342.4047733516919,2.9660899921549113,0.5436222922539763,-1.1434700091833132,-0.1643318429662648,0.5181893881804012,True,True
Barker_MC_06433,True,,69.0,1.0,395.96758537181734,0.0731264630812831,6.994861435857501,0.0302750687731989,-2.9948614358575014,343.6149235074689,2.593865179977694,0.4765745553746547,-1.056230549313135,-0.1344376694020698,0.457219662609002,True,True
Barker_MC_06434,True,,69.0,1.0,396.5826795512326,0.0817127302217753,7.816174902532907,0.0200788661724867,-3.8161749025329073,342.13722957734996,2.7612119331350553,0.5078348447792468,-0.7806302386012182,-0.1557723599878487,0.4833541159810039,True,True
Barker_MC_06435,True,,69.0,1.0,395.3598046334651,0.1100162949156347,10.523532879826462,0.0051861356257987,-6.523532879826462,330.7153922275326,3.294752367780367,0.5961655055970582,-0.8717795568572941,-0.2916132583293322,0.5199759779358525,True,True
Barker_MC_06436,True,,69.0,1.0,396.9881074874787,0.1111154824404607,10.628674905082562,0.0049205377653955,-6.628674905082562,340.6431629636344,3.3284810737155377,0.6012580329561138,-1.3462146420766508,-0.1992872601840596,0.5672704911438512,True,True
Barker_MC_06437,True,,69.0,1.0,395.4978110057778,0.0894838052021784,8.559511724869822,0.0138460420128623,-4.559511724869822,336.53831479005277,2.8806356637438952,0.5290054931856378,-1.008455719243422,-0.210615985081733,0.4852707683846526,True,True
Barker_MC_06438,True,,69.0,1.0,395.6676652499888,0.1159788318155031,11.09387523830219,0.0038993803653414,-7.093875238302189,335.0249494307861,3.4405999569521772,0.617822931134541,-1.0163979483482166,-0.2608594037468434,0.5600513777436112,True,True
Barker_MC_06439,True,,69.0,1.0,395.9023556852195,0.1159407045596831,11.090228201919558,0.003906497443461,-7.090228201919558,336.03421189528694,3.4509474754850307,0.619324411957283,-1.1553003467069358,-0.251564053790663,0.5659313156970931,True,True
Barker_MC_06440,True,,69.0,1.0,396.97476307853367,0.0954911304912755,9.134138285854306,0.010388361947645,-5.134138285854306,344.44936986993514,3.0032054473430367,0.5498401003473526,-1.0901255580135896,-0.1474065201678273,0.5297126143127033,True,True
Barker_MC_06441,True,,69.0,1.0,397.1562002854669,0.0910006370529315,8.704603230330974,0.0128771402251769,-4.704603230330974,335.8524663046579,2.9401049787299027,0.539222643882048,-1.0569193910118444,-0.2205893106230107,0.4920380226303765,True,True
Barker_MC_06442,True,,69.0,1.0,396.9825820889412,0.0928128489416809,8.87794910978539,0.01180804081125,-4.877949109785391,333.565970466185,2.9372414783158165,0.5387354341077754,-1.076588741842692,-0.2398272846709783,0.4824093090837268,True,True
Barker_MC_06443,True,,69.0,1.0,396.9107262728058,0.1346526288831313,12.880104429015148,0.0015963233271996,-8.880104429015148,336.55560945320593,3.7751430729008537,0.6642191410444918,-1.170412426325336,-0.2642654383916664,0.6093856294675342,True,True
Barker_MC_06444,True,,69.0,1.0,397.58410689946646,0.1127681586267098,10.7867605068476,0.004546578743218,-6.7867605068476,337.54694030043976,3.3697513317941437,0.6074194764283117,-0.9568343169767513,-0.2319895362881687,0.5613726706896629,True,True
Barker_MC_06445,True,,69.0,1.0,395.4796037166182,0.1059481694792049,10.134399144479744,0.0063000382621882,-6.134399144479744,331.84858804354343,3.2004660244720085,0.5816482159248895,-1.154313762102252,-0.2744235075274776,0.512841481946345,True,True
Barker_MC_06446,True,,69.0,1.0,397.102979483762,0.0996914632488886,9.53591822140703,0.0084977053504361,-5.53591822140703,330.217349304128,3.0973493317251997,0.5652733457207393,-0.8721058428275715,-0.2807775887195101,0.4906097237674525,True,True
Barker_MC_06447,True,,69.0,1.0,397.0698143869181,0.0774530587950419,7.4087189674747265,0.0246159792542601,-3.4087189674747265,338.51510225372226,2.672896922828532,0.4915814370297624,-0.8580619031129585,-0.1800446364283891,0.4574234778906909,True,True
Barker_MC_06448,True,,69.0,1.0,396.9745456296555,0.1065423195105867,10.191232156313047,0.0061235328976515,-6.191232156313049,341.64845821943163,3.2233554134336493,0.5852114354282298,-0.8878682262926227,-0.1842517178179572,0.5554491233561369,True,True
Barker_MC_06449,True,,69.0,1.0,397.12344650570253,0.09532273402736,9.118030438137566,0.0104723668542595,-5.118030438137566,346.88468854204916,2.9880057223255254,0.5473030911854939,-0.8848339580401243,-0.1241894092438216,0.533026888864781,True,True
Barker_MC_06450,True,,69.0,1.0,395.6376574523634,0.071436856583365,6.833243290577798,0.0328231360362057,-2.833243290577798,346.6196210991569,2.5477044956019625,0.467596377972908,-0.8736139492017233,-0.1082087036344763,0.4549035602752837,True,True
Barker_MC_06451,True,,69.0,1.0,397.0826698444681,0.1330613256694259,12.727889416647711,0.001722558302018,-8.727889416647713,336.6889847381645,3.7669744257031903,0.6631360698256684,-0.8819551666742406,-0.26241757754335,0.6090044844663409,True,True
Barker_MC_06452,True,,69.0,1.0,396.5540864051314,0.1087934703378969,10.406564437470252,0.0054984875320452,-6.4065644374702515,336.6382926117617,3.2781397028465813,0.5936380488657786,-0.9514392630459582,-0.2353979295229775,0.5449715110328832,True,True
Barker_MC_06453,True,,69.0,1.0,395.75402445280696,0.0740715593106555,7.085263964428634,0.0289370649256827,-3.085263964428634,336.3197826750936,2.616919056831106,0.4809988466573256,-0.963781331950624,-0.1931843360454325,0.440499378878521,True,True
Barker_MC_06454,True,,69.0,1.0,395.65822513186504,0.0738659276340901,7.065594408104005,0.0292230585767792,-3.0655944081040047,336.7859820051859,2.629181496178827,0.4833362897841444,-0.9633728602035444,-0.1905151059085786,0.444204866523258,True,True
Barker_MC_06455,True,,69.0,1.0,397.4423073042112,0.115360630605163,11.034741627518883,0.0040163939199764,-7.034741627518883,343.3622114479871,3.345326844372632,0.6037822000644567,-0.8698156406140283,-0.1728751321562953,0.5785042210707014,True,True
Barker_MC_06456,True,,69.0,1.0,395.9002364902217,0.0946089808847773,9.04975687311878,0.0108360316216602,-5.049756873118781,332.44115740682986,3.0203279727218395,0.5526827128646095,-1.0977160697017314,-0.2557038119913983,0.4899732050147763,True,True
Barker_MC_06457,True,,69.0,1.0,395.4936849237278,0.1035761151416281,9.907501921360506,0.0070568891091717,-5.907501921360506,346.7082508711999,3.172790999204632,0.577305820958746,-1.1445335856833074,-0.1327281459334164,0.5618409474129928,True,True
Barker_MC_06458,True,,69.0,1.0,395.43504078995545,0.1002526496051074,9.589598115607316,0.0082726609874346,-5.589598115607316,335.45905948144053,3.120453206350561,0.5689891248590485,-1.0479576320511004,-0.2363258473496552,0.5175893334317597,True,True
Barker_MC_06459,True,,69.0,1.0,396.557949073723,0.090026309504613,8.61140460008886,0.0134914071979966,-4.611404600088861,339.22610149812436,2.9010849471134654,0.5325423933607019,-0.8917416302415044,-0.1888827001021424,0.497920401598959,True,True
Barker_MC_06460,True,,69.0,1.0,397.1206660930547,0.103260069462432,9.877270789698628,0.0071643682385933,-5.877270789698628,340.4488186599588,3.1426573068016306,0.5725343590409803,-1.1875334834908864,-0.1915979198743606,0.5395237060429172,True,True
Barker_MC_06461,True,,69.0,1.0,395.89494410221835,0.1162532014040414,11.120119872230475,0.0038485457238177,-7.120119872230475,336.95039287254076,3.4150699417997745,0.6140989867871532,-0.943469055061482,-0.2404369248461225,0.565073137517214,True,True
Barker_MC_06462,True,,69.0,1.0,395.4757238299009,0.0697771785387837,6.674487930878854,0.0355347579102456,-2.674487930878854,327.86901756554937,2.5607793028812713,0.4701558136772827,-0.6980106322930175,-0.2500554627362175,0.3981441380835889,True,True
Barker_MC_06463,True,,69.0,1.0,397.3275009278155,0.1049866623481151,10.042426842413306,0.0065965174968026,-6.042426842413306,335.05463818303247,3.183545231341488,0.5789977142142527,-0.9382129506997658,-0.24419448612102,0.5249832435548971,True,True
Barker_MC_06464,True,,69.0,1.0,397.02770912395306,0.0767861217939001,7.344923568205275,0.025413829513222,-3.3449235682052745,336.68025170545553,2.667741441774808,0.4906161062391036,-0.6750332449748254,-0.1942162939050645,0.4505376731007086,True,True
Barker_MC_06465,True,,69.0,1.0,397.3220869101331,0.0984438742825536,9.416580958524264,0.0090201846020111,-5.416580958524264,345.379484773801,3.0541076292420333,0.5582437241162197,-1.189490019462662,-0.1409095576116818,0.5401671519898504,True,True
Barker_MC_06466,True,,69.0,1.0,396.3618168719493,0.1257744211924845,12.030865590185895,0.0024407917732214,-8.030865590185897,329.90764417384185,3.605960035856328,0.6412940210199126,-1.1645792991499295,-0.321541812965067,0.5548593370495138,True,True
Barker_MC_06467,True,,69.0,1.0,397.1433679470283,0.1153275587577688,11.031578162745632,0.0040227518072296,-7.031578162745632,332.84745901300255,3.4122564756175593,0.613686897754132,-1.0827331322734917,-0.2800627985575094,0.5460553427439625,True,True
Barker_MC_06468,True,,69.0,1.0,397.2917278425915,0.1242479737178453,11.884854308847878,0.00262564905508,-7.884854308847878,331.9987032067072,3.624123842520069,0.6438062802388336,-1.2396638499690726,-0.3022616062810195,0.5684403643684898,True,True
Barker_MC_06469,True,,69.0,1.0,397.3633730897746,0.1028389820271828,9.83699196124394,0.0073101171407534,-5.836991961243939,333.5469374699493,3.162375312366946,0.5756617131784172,-0.9858386292259536,-0.2564368694645615,0.5153896972182561,True,True
Barker_MC_06470,True,,69.0,1.0,396.70946657739546,0.0956979981719098,9.15392607129644,0.0102860873900337,-5.153926071296439,337.03579219912206,3.012231954548215,0.551340658557344,-0.983295182991707,-0.2151088772969081,0.5076462278856305,True,True
Barker_MC_06471,True,,69.0,1.0,395.3781949595298,0.0780854296316424,7.469207964093925,0.0238826271453506,-3.4692079640939255,325.00752384645943,2.7138151470758016,0.4991777241072724,-0.9285248403945718,-0.2862628822399861,0.4089400475577955,True,True
Barker_MC_06472,True,,69.0,1.0,396.04049329416466,0.1012643183482332,9.686368592107556,0.0078819156958048,-5.686368592107556,336.9245371492731,3.095108200210578,0.5649114326029,-0.9568307209325588,-0.2214131739138102,0.5197125485331998,True,True
Barker_MC_06473,True,,69.0,1.0,397.0943976327206,0.0991023750236952,9.47956939315668,0.0087405278484546,-5.47956939315668,348.27176134471085,3.0684326829550543,0.5605834522556141,-1.154818688601387,-0.1139497355685985,0.5488800093888179,True,True
Barker_MC_06474,True,,69.0,1.0,395.66146585024035,0.1025741704810066,9.811661595271516,0.0074032898915014,-5.8116615952715165,330.59882950201916,3.204872346064093,0.5823361299791125,-1.1511115164354355,-0.2858813564690875,0.5073334389752409,True,True
Barker_MC_06475,True,,69.0,1.0,397.47452959872936,0.0855771614367517,8.185824407488667,0.0166905564132188,-4.185824407488667,340.0634988575444,2.806321372102842,0.5159372527255267,-1.0554608235408574,-0.1759235135549281,0.4850176967167827,True,True
Barker_MC_06476,True,,69.0,1.0,395.71470096397695,0.118065954970743,11.29351756551614,0.0035289363075274,-7.29351756551614,336.7217389599465,3.4312162804973547,0.6164573995249805,-1.1549341988012904,-0.2436221152012798,0.5662755428357786,True,True
Barker_MC_06477,True,,69.0,1.0,395.534602737318,0.1018040416612538,9.737995453700536,0.0076810599513247,-5.737995453700535,342.59680962175025,3.1255641960602416,0.5698074048158815,-1.0463502395192472,-0.1704259339865524,0.5437237162455038,True,True
Barker_MC_06478,True,,69.0,1.0,396.8989430349869,0.0825497061974394,7.896235262739367,0.0192909803561139,-3.896235262739367,342.69574494744097,2.7731800962224646,0.5099973554362619,-0.9923289087335376,-0.151696560298312,0.4869142184673203,True,True
Barker_MC_06479,True,,69.0,1.0,395.6990892495089,0.0992779308325624,9.496362063081392,0.0086674466851961,-5.496362063081392,335.7533952490522,3.0989054573842703,0.565524485440578,-1.2976065439800493,-0.2322410124026439,0.515637523645269,True,True
Barker_MC_06480,True,,69.0,1.0,395.7974085499105,0.0978386242381296,9.358686182592235,0.009285111354571,-5.358686182592237,332.7368611152361,3.061242083447558,0.5594103716143247,-1.1321083761049764,-0.2562534553434347,0.4972666593430804,True,True
Barker_MC_06481,True,,69.0,1.0,395.9017905421095,0.111180248193835,10.634870028592616,0.0049053196774508,-6.634870028592616,337.2223673095085,3.310884981353701,0.5986077598104731,-1.0099343640203815,-0.2317543925365642,0.551924951098717,True,True
Barker_MC_06482,True,,69.0,1.0,396.3045387089879,0.0954807213482632,9.133142606452225,0.0103935349742135,-5.133142606452225,342.2404992599453,3.0049433874593916,0.5501293641809583,-0.7837327743921423,-0.1678016801373381,0.5239130781696825,True,True
Barker_MC_06483,True,,69.0,1.0,397.32304852805674,0.0953080202441736,9.116623001345886,0.0104797390451317,-5.116623001345886,341.57756387155655,2.993455506896209,0.5482142040172654,-1.0421656010633382,-0.1732469694557646,0.5201195065181436,True,True
Barker_MC_06484,True,,69.0,1.0,396.3805021237607,0.0983517714172016,9.407770922405518,0.009060006321386,-5.407770922405518,334.54880946787284,3.0767261969626074,0.5619330543090282,-0.9966447134006072,-0.2414862576598933,0.5073984084390617,True,True
Barker_MC_06485,True,,69.0,1.0,395.5220603299054,0.0988325605152255,9.45376047227353,0.0088540505435169,-5.45376047227353,337.8137706196997,3.0754513665322203,0.5617258381753135,-0.8163104653855036,-0.212117927831044,0.5201364263021987,True,True
Barker_MC_06486,True,,69.0,1.0,396.66059432014526,0.0740355116568753,7.0818158509461,0.0289869970981215,-3.0818158509461,348.41432777385455,2.6011288533524506,0.4779727625836731,-0.7960518264610753,-0.0959926825991792,0.4682343074351575,True,True
Barker_MC_06487,True,,69.0,1.0,396.5909920578292,0.0934144035084184,8.935490397345802,0.0114731563951763,-4.935490397345802,330.96925998291266,2.986780692940627,0.5470980580149467,-1.0060274391445758,-0.2654950872222551,0.4783603701651853,True,True
Barker_MC_06488,True,,69.0,1.0,395.5321290935241,0.0903247008065634,8.639947014460631,0.0133002358978627,-4.639947014460631,337.39319501287054,2.974562922919112,0.545048555769219,-1.0354332866999765,-0.2095193732391339,0.5031695145610393,True,True
Barker_MC_06489,True,,69.0,1.0,395.5210257991607,0.0965834578654656,9.238624108128532,0.0098595765842423,-5.238624108128533,347.51670376387204,2.98631083475681,0.5470193955362943,-0.9273885471562704,-0.1182409662975974,0.5340873458357754,True,True
Barker_MC_06490,True,,69.0,1.0,396.6791771748627,0.0988407525346975,9.454544074251146,0.0088505821972541,-5.454544074251146,331.7387791237436,3.088953749684566,0.5639162206196174,-1.0977875406594932,-0.2670099165995316,0.4966962938410394,True,True
Barker_MC_06491,True,,69.0,1.0,396.9612325171097,0.0879244740358786,8.410354976665587,0.0149181380386286,-4.410354976665587,327.38964135077475,2.8800401198288768,0.5289021122734819,-1.1577837039103822,-0.2850375581709804,0.4455233268856703,True,True
Barker_MC_06492,True,,69.0,1.0,395.7742906171468,0.1011465759533254,9.675106024456907,0.0079264262082155,-5.675106024456909,341.76757802674075,3.1306663149203326,0.5706229310312675,-1.145998648131805,-0.1785321826667523,0.5419748971778674,True,True
Barker_MC_06493,True,,69.0,1.0,397.3185466806859,0.1123110957061163,10.743040468132392,0.004647061316701,-6.743040468132392,331.85970600718014,3.3126575638454834,0.5988753783125064,-1.1261593697800942,-0.2824488713202342,0.5280855554158562,True,True
Barker_MC_06494,True,,69.0,1.0,397.485222701402,0.0902220764310153,8.630130550534261,0.0133656770095154,-4.630130550534261,343.19037066085144,2.8932627539537146,0.5311924229559083,-1.0692545484584883,-0.1536169622456249,0.5084950531875357,True,True
Barker_MC_06495,True,,69.0,1.0,397.2449935928198,0.0870179278186097,8.32363992293807,0.0155791785984119,-4.323639922938071,343.52729409715425,2.8638400375109914,0.5260816973570988,-1.144993519990571,-0.1491749673629559,0.5044886335750163,True,True
Barker_MC_06496,True,,69.0,1.0,397.2005013392471,0.1233226794105351,11.79634591948644,0.0027444544697569,-7.796345919486441,330.96688840482216,3.575703676782584,0.6370809947217102,-1.2595586885443992,-0.3091849550211344,0.5570250061031218,True,True
Barker_MC_06497,True,,69.0,1.0,396.23948348537704,0.1004436688795901,9.607869932679876,0.008197426902444,-5.6078699326798755,338.619340824872,3.11128245335918,0.5675175028082368,-1.0442616363743162,-0.2068955856304769,0.528460341596528,True,True
Barker_MC_06498,True,,69.0,1.0,395.32073878014614,0.1352199187117126,12.934368146658471,0.0015535943870055,-8.934368146658471,333.50817906234806,3.8644377147823215,0.6759080950788598,-1.288739316114711,-0.3015023613365833,0.6049364256693404,True,True
Barker_MC_06499,True,,69.0,1.0,395.9461549371072,0.1168385593815847,11.176111886212311,0.0037422960339352,-7.176111886212311,334.18400985947,3.507028272826793,0.6273845164762016,-1.0659033631667003,-0.2732148797759753,0.5647698300928234,True,True
Barker_MC_06500,True,,69.0,1.0,396.4492574085411,0.1024328187296511,9.798140690898665,0.0074535090396435,-5.798140690898663,327.6701724416864,3.1676338091618064,0.5764924383643594,-1.1995177499165437,-0.3083037234209682,0.4871266217484442,True,True
Barker_MC_06501,True,,69.0,1.0,395.7443627010357,0.1262331803904962,12.074747885148668,0.0023878212431062,-8.074747885148668,334.8333130095917,3.6700928178478,0.6501084763566853,-1.129047989500853,-0.2764606667135778,0.5883965761211523,True,True
Barker_MC_06502,True,,69.0,1.0,396.8216839952208,0.085910819585287,8.217740247768745,0.0164263237560329,-4.217740247768745,330.9222653899491,2.8391356359226907,0.5217498261499127,-0.8626393511457058,-0.2535682199916336,0.4559890776079386,True,True
Barker_MC_06503,True,,69.0,1.0,395.7203628996224,0.1236373986064067,11.82645016729998,0.0027034539476004,-7.826450167299981,335.0539046779019,3.575453199093678,0.6370459685443579,-1.018251902995447,-0.2686839526306264,0.5776127592404814,True,True
Barker_MC_06504,True,,69.0,1.0,396.91787520277944,0.0859403383596792,8.220563845792356,0.0164031494509663,-4.2205638457923556,348.4531404129201,2.810577589128691,0.5166950049781219,-1.035130844403377,-0.103426479045776,0.5062377816812323,True,True
Barker_MC_06505,True,,69.0,1.0,396.6667429279368,0.0945535083294241,9.044450684061644,0.0108648188085451,-5.044450684061644,339.40945830373795,2.968046612236175,0.5439520150565693,-0.9472955635658968,-0.1913009177392885,0.5092030572926759,True,True
Barker_MC_06506,True,,69.0,1.0,396.43785497681733,0.1065417990852445,10.191182375385551,0.006123685317122,-6.1911823753855515,340.41200811745944,3.2095530995779464,0.583065853067228,-1.0112733947798511,-0.1954752323090887,0.549322512342906,True,True
