realization_id,n_predictive_events,n_predictive_bins,response_exposure_kyr,loglik_reduced,loglik_full,LR_statistic,nominal_LR_p,info_bits_per_event,delta_AICc_full_minus_reduced,beta_pre_phase_sin,beta_pre_phase_cos,pre_phase_preferred_deg,pre_phase_rate_ratio_max_vs_min,all_models_converged,likelihood_nesting_ok,eta_clipping_used,fit_valid,invalid_reason
Barker_MC_03935,70,1993,398.5,-302.109600744,-298.09891827,8.02136494715,0.0181210238958,0.0826598816458,-3.99918959898,-0.139648218824,0.481723426958,343.83349956,2.72675790754,True,True,False,True,
Barker_MC_03936,70,1993,398.5,-298.489642751,-294.579629869,7.82002576359,0.0200402429057,0.0805850884911,-3.79785041543,-0.11589835855,0.483833646087,346.529095094,2.70483947065,True,True,False,True,
Barker_MC_03937,70,1993,398.5,-298.927522319,-295.966176849,5.92269094067,0.0517492432395,0.0610331203487,-1.90051559251,-0.119208072954,0.415535420514,343.992966224,2.37403958075,True,True,False,True,
Barker_MC_03938,70,1993,398.5,-297.187866738,-293.661472166,7.05278914331,0.0294107633394,0.0726787422964,-3.03061379515,-0.173626991308,0.442580496314,338.579624111,2.58788067052,True,True,False,True,
Barker_MC_03939,70,1993,398.5,-298.347393333,-295.295670814,6.10344503884,0.0472774179425,0.0628957849277,-2.08126969068,-0.0859572488171,0.426477758994,348.604615532,2.38716834997,True,True,False,True,
Barker_MC_03940,70,1993,398.5,-301.369267482,-297.51128923,7.71595650552,0.0211106367793,0.0795126584731,-3.69378115736,-0.240110903766,0.435611260423,331.136246666,2.70420332856,True,True,False,True,
Barker_MC_03941,70,1993,398.5,-298.219819539,-295.547986331,5.34366641431,0.0691253879296,0.0550662931149,-1.32149106615,-0.136778578254,0.388448641348,340.602071068,2.27880726162,True,True,False,True,
Barker_MC_03942,70,1993,398.5,-298.489808016,-295.209377983,6.56086006505,0.0376120789116,0.0676094305701,-2.53868471689,-0.162211703306,0.426253917074,339.165586583,2.4896730277,True,True,False,True,
Barker_MC_03943,70,1993,398.5,-302.446340894,-299.005222855,6.88223607882,0.0320288557792,0.0709211990081,-2.86006073066,-0.176512684862,0.432679365728,337.806867324,2.5461886269,True,True,False,True,
Barker_MC_03944,70,1993,398.5,-300.479109804,-296.139469955,8.67927969787,0.0130412241685,0.0894396698472,-4.65710434971,-0.229418151545,0.473848982164,334.165646929,2.86603713037,True,True,False,True,
Barker_MC_03945,70,1993,398.5,-299.663097102,-296.083869569,7.15845506655,0.0278972396235,0.0737676258924,-3.13627971839,-0.151570864441,0.451350153679,341.437095179,2.59151050185,True,True,False,True,
Barker_MC_03946,70,1993,398.5,-299.480779169,-296.372063338,6.21743166205,0.0446582672946,0.0640704130422,-2.19525631389,-0.0814338606183,0.431340167791,349.308812545,2.40588987619,True,True,False,True,
Barker_MC_03947,70,1993,398.5,-297.841336354,-294.650955692,6.38076132403,0.0411562013544,0.0657535194234,-2.35858597587,-0.193254380662,0.408095562163,334.660021487,2.46719513114,True,True,False,True,
Barker_MC_03948,70,1993,398.5,-301.623117574,-297.428395045,8.38944505729,0.0150749247416,0.0864529341426,-4.36726970913,-0.205247269561,0.475491014871,336.652397548,2.81734691041,True,True,False,True,
Barker_MC_03949,70,1993,398.5,-299.816023008,-295.738634275,8.15477746659,0.0169516732486,0.0840346929329,-4.13260211843,-0.264485757477,0.441595896085,329.081273581,2.79962262402,True,True,False,True,
Barker_MC_03950,70,1993,398.5,-300.162092552,-296.070733327,8.18271845023,0.0167164966277,0.0843226237796,-4.16054310207,-0.130872387712,0.492583801388,345.121078573,2.77138068879,True,True,False,True,
Barker_MC_03951,70,1993,398.5,-300.495054457,-296.142215309,8.70567829682,0.0128702201942,0.0897117064743,-4.68350294866,-0.198633172047,0.489291370205,337.904770111,2.87526880682,True,True,False,True,
Barker_MC_03952,70,1993,398.5,-302.301408046,-298.301877385,7.99906132141,0.0183242371554,0.0824300435726,-3.97688597325,-0.166689053356,0.472621700251,340.572751996,2.72456928547,True,True,False,True,
Barker_MC_03953,70,1993,398.5,-298.985535975,-294.720178266,8.53071541749,0.0140468415562,0.0879087202003,-4.50854006933,-0.0900455370923,0.509732346716,349.981907754,2.81580805159,True,True,False,True,
Barker_MC_03954,70,1993,398.5,-296.916246099,-292.193072513,9.44634717311,0.00888693030549,0.0973442730083,-5.42417182495,-0.201802817502,0.515824176473,338.633368219,3.02765597051,True,True,False,True,
Barker_MC_03955,70,1993,398.5,-297.644398491,-293.585390403,8.1180161755,0.0172661371171,0.0836558691303,-4.09584082734,-0.20946284214,0.464216198119,335.714232714,2.76923274305,True,True,False,True,
Barker_MC_03956,70,1993,398.5,-300.566702027,-296.749690947,7.63402215923,0.0219934393906,0.0786683279369,-3.61184681107,-0.212013861106,0.446628597332,334.606384836,2.68798312107,True,True,False,True,
Barker_MC_03957,70,1993,398.5,-297.535677672,-293.567373778,7.93660778868,0.0189054716346,0.0817864621301,-3.91443244052,-0.191462079319,0.4678471603,337.743626841,2.74839389414,True,True,False,True,
Barker_MC_03958,70,1993,398.5,-302.258946213,-298.909791635,6.6983091553,0.0351140277396,0.0690258385763,-2.67613380714,-0.143421532891,0.435814889261,341.784235189,2.50331303658,True,True,False,True,
Barker_MC_03959,70,1993,398.5,-299.844333136,-295.311173246,9.06631977964,0.0107466640895,0.09342810418,-5.04414443148,-0.143909315059,0.519855063193,344.526536367,2.94118522927,True,True,False,True,
Barker_MC_03960,70,1993,398.5,-301.19262838,-297.20415387,7.97694901951,0.0185279567898,0.0822021770848,-3.95477367135,-0.102837223043,0.490033133917,348.1480303,2.72213073621,True,True,False,True,
Barker_MC_03961,70,1993,398.5,-298.596896915,-295.434269437,6.3252549556,0.0423144147055,0.0651815282629,-2.30307960744,-0.189175995157,0.408263104265,335.138510313,2.45941901974,True,True,False,True,
Barker_MC_03962,70,1993,398.5,-298.250103962,-292.622941304,11.2543253148,0.00359877180359,0.115975423716,-7.23214996664,-0.192689764115,0.575752046023,341.495899036,3.36787267542,True,True,False,True,
Barker_MC_03963,70,1993,398.5,-302.178163019,-298.102924845,8.15047634835,0.0169881680522,0.0839903700618,-4.12830100019,-0.171050258164,0.479006952791,340.348685214,2.76561408579,True,True,False,True,
Barker_MC_03964,70,1993,398.5,-300.59131842,-296.876127326,7.43038218817,0.024350787379,0.0765698252484,-3.40820684,-0.129499432475,0.46634366007,344.480505498,2.63262223531,True,True,False,True,
Barker_MC_03965,70,1993,398.5,-298.245148644,-295.632892986,5.22451131616,0.0733688619062,0.0538384040493,-1.202335968,-0.160381564261,0.374919990296,336.839950401,2.26045622545,True,True,False,True,
Barker_MC_03966,70,1993,398.5,-299.852714158,-296.96903439,5.76735953729,0.0559285794801,0.0594324357391,-1.74518418913,-0.0582842816164,0.418565740922,352.072673704,2.32846316502,True,True,False,True,
Barker_MC_03967,70,1993,398.5,-297.587767117,-294.423029057,6.32947612068,0.0422252008204,0.0652250272195,-2.30730077252,-0.148303276906,0.420290984694,340.564173883,2.43848587165,True,True,False,True,
Barker_MC_03968,70,1993,398.5,-298.301206177,-294.793625954,7.01516044527,0.0299693459125,0.0722909798959,-2.99298509711,-0.163621599215,0.444689733491,339.799133598,2.57969947995,True,True,False,True,
Barker_MC_03969,70,1993,398.5,-299.287363529,-294.159702819,10.2553214202,0.00593041722502,0.105680723969,-6.23314607203,-0.165329765094,0.550311662677,343.278190636,3.15573160667,True,True,False,True,
Barker_MC_03970,70,1993,398.5,-297.406050309,-294.113627681,6.58484525477,0.037163706436,0.0678565971005,-2.5626699066,-0.146414368739,0.430428709853,341.213780948,2.48258094438,True,True,False,True,
Barker_MC_03971,70,1993,398.5,-299.628785048,-296.979570235,5.29842962584,0.0707067092646,0.0546001296122,-1.27625427768,-0.107851069255,0.393329398754,344.666351338,2.26074792945,True,True,False,True,
Barker_MC_03972,70,1993,398.5,-299.93814788,-295.53212474,8.81204628072,0.0122036140151,0.0908078247806,-4.78987093256,-0.231612689103,0.482358944599,334.351233304,2.91586770168,True,True,False,True,
Barker_MC_03973,70,1993,398.5,-298.412413393,-294.803718076,7.21739063399,0.0270871639851,0.0743749548272,-3.19521528582,-0.0655791302074,0.46832174832,352.028699487,2.57482602051,True,True,False,True,
Barker_MC_03974,70,1993,398.5,-301.964766374,-297.815526754,8.29847923993,0.0157764079909,0.0855155346169,-4.27630389177,-0.232889986656,0.461429903,333.219297049,2.81156526693,True,True,False,True,
Barker_MC_03975,70,1993,398.5,-296.597119869,-292.338842563,8.51655461169,0.0141466517852,0.0877627935982,-4.49437926353,-0.191095769821,0.48767591859,338.602274537,2.85068643974,True,True,False,True,
Barker_MC_03976,70,1993,398.5,-302.016242991,-297.953674612,8.12513675778,0.0172047739423,0.0837292464785,-4.10296140961,-0.169365195113,0.477304750524,340.463452391,2.75364436296,True,True,False,True,
Barker_MC_03977,70,1993,398.5,-299.045946219,-294.949440039,8.19301235903,0.016630678622,0.0844287021451,-4.17083701087,-0.194601088626,0.47445959048,337.698859894,2.78886418794,True,True,False,True,
Barker_MC_03978,70,1993,398.5,-301.708267582,-298.83553273,5.74546970416,0.0565440752469,0.059206861784,-1.72329435599,-0.14365434399,0.398051699439,340.155806988,2.33114829652,True,True,False,True,
Barker_MC_03979,70,1993,398.5,-300.899383798,-297.608201325,6.5823649459,0.0372098237617,0.0678310376055,-2.56018959774,-0.157198466768,0.425111393782,339.706522357,2.47561798379,True,True,False,True,
Barker_MC_03980,70,1993,398.5,-302.822060042,-298.777059034,8.09000201581,0.0175096870077,0.083367184207,-4.06782666765,-0.221735295272,0.457385124634,334.136400963,2.76377540644,True,True,False,True,
Barker_MC_03981,70,1993,398.5,-297.561466024,-293.573823201,7.97528564546,0.0185433726607,0.0821850360742,-3.9531102973,-0.16077236417,0.477939422718,341.407756027,2.7415171381,True,True,False,True,
Barker_MC_03982,70,1993,398.5,-298.747782683,-295.081245055,7.33307525712,0.0255648318311,0.0755670807708,-3.31089990896,-0.124476132868,0.4658653076,345.040410846,2.62325651846,True,True,False,True,
Barker_MC_03983,70,1993,398.5,-297.166658851,-293.492603995,7.34810971179,0.0253733756897,0.0757220102937,-3.32593436363,-0.176981922405,0.449882468096,338.525526799,2.62974105452,True,True,False,True,
Barker_MC_03984,70,1993,398.5,-301.002511112,-296.579584003,8.84585421814,0.0119990582784,0.0911562143782,-4.82367886998,-0.200200079642,0.492188315075,337.865718343,2.89415613057,True,True,False,True,
Barker_MC_03985,70,1993,398.5,-297.943810413,-292.45835095,10.970918927,0.0041466294167,0.113054930928,-6.94874357882,-0.182166977134,0.569224202135,342.253937569,3.30463456466,True,True,False,True,
Barker_MC_03986,70,1993,398.5,-298.084963948,-294.060094468,8.04973895948,0.0178657558443,0.0829522748378,-4.02756361132,-0.172161757947,0.475562713469,340.098885908,2.74981223154,True,True,False,True,
Barker_MC_03987,70,1993,398.5,-301.812701806,-298.145944389,7.33351483435,0.0255592135897,0.0755716105985,-3.31133948618,-0.164472673138,0.451944583224,340.00242957,2.6166213253,True,True,False,True,
Barker_MC_03988,70,1993,398.5,-300.252445836,-296.522520696,7.45985028084,0.0239946319975,0.0768734928996,-3.43767493268,-0.145108091944,0.464971438641,342.667923121,2.64898396968,True,True,False,True,
Barker_MC_03989,70,1993,398.5,-299.897543155,-295.883767915,8.02755048056,0.0180650663727,0.0827236233485,-4.0053751324,-0.190343341411,0.469729054912,337.941252391,2.75566464985,True,True,False,True,
Barker_MC_03990,70,1993,398.5,-297.993706203,-294.227726475,7.53195945551,0.0231449253979,0.0776165753903,-3.50978410735,-0.153945936283,0.4665722987,341.739648549,2.6714655464,True,True,False,True,
Barker_MC_03991,70,1993,398.5,-298.148691624,-293.475995025,9.34539319813,0.00934703031905,0.0963039458722,-5.32321784997,-0.216326831149,0.503942004863,336.767637569,2.99463512497,True,True,False,True,
Barker_MC_03992,70,1993,398.5,-299.634787226,-295.63157797,8.006418511,0.0182569535424,0.0825058591508,-3.98424316284,-0.202967273891,0.466085076647,336.468194921,2.76411969439,True,True,False,True,
Barker_MC_03993,70,1993,398.5,-299.947838838,-296.014614643,7.86644839177,0.0195804394975,0.0810634720301,-3.84427304361,-0.119199791935,0.486513827202,346.233265554,2.72319808551,True,True,False,True,
Barker_MC_03994,70,1993,398.5,-302.738078643,-298.411902485,8.65235231539,0.0132179945044,0.0891621841246,-4.63017696723,-0.182579715324,0.491465988406,339.619958162,2.8535643806,True,True,False,True,
Barker_MC_03995,70,1993,398.5,-300.454341241,-296.535286024,7.83811043337,0.0198598491377,0.0807714503726,-3.81593508521,-0.14272075162,0.474956535395,343.274884886,2.6962793965,True,True,False,True,
Barker_MC_03996,70,1993,398.5,-300.402458552,-296.749272785,7.3063715323,0.0259084588739,0.0752918998324,-3.28419618413,-0.181380321286,0.445350461584,337.840137521,2.61624422449,True,True,False,True,
Barker_MC_03997,70,1993,398.5,-301.914935793,-298.660784047,6.50830349212,0.0386135608805,0.0670678369478,-2.48612814396,-0.117046310391,0.433623189225,344.894359829,2.45538808978,True,True,False,True,
Barker_MC_03998,70,1993,398.5,-300.981374217,-296.91267803,8.13739237429,0.0170996687476,0.0838555401725,-4.11521702613,-0.15324629889,0.484542380433,342.449390944,2.7632210913,True,True,False,True,
Barker_MC_03999,70,1993,398.5,-299.278582328,-294.432061383,9.69304189049,0.00785566033499,0.0998864533324,-5.67086654233,-0.150922487362,0.538466092632,344.34275866,3.06005663033,True,True,False,True,
Barker_MC_04000,70,1993,398.5,-299.553793167,-295.448359201,8.2108679311,0.0164828642908,0.0846127031828,-4.18869258293,-0.182993981356,0.477995443463,339.051342756,2.78334417861,True,True,False,True,
Barker_MC_04001,70,1993,398.5,-300.028094654,-295.572669641,8.91085002624,0.0116153821356,0.0918259938783,-4.88867467807,-0.203544513868,0.492464311229,337.543796474,2.90299201095,True,True,False,True,
Barker_MC_04002,70,1993,398.5,-298.851212097,-294.164642843,9.37313850724,0.00921825747213,0.0965898602997,-5.35096315908,-0.217176921811,0.511466649549,336.993146203,3.03839872671,True,True,False,True,
Barker_MC_04003,70,1993,398.5,-301.474766572,-298.805298308,5.33893652758,0.0692890590171,0.0550175517997,-1.31676117942,-0.0673729538869,0.400693128826,350.45550601,2.25384007555,True,True,False,True,
Barker_MC_04004,70,1993,398.5,-298.536877387,-295.70582999,5.66209479324,0.0589510761643,0.0583476862804,-1.63991944508,-0.0606929597079,0.413786743825,351.655534049,2.30810852888,True,True,False,True,
Barker_MC_04005,70,1993,398.5,-300.978058956,-296.148970423,9.65817706583,0.00799380403571,0.0995271725493,-5.63600171767,-0.201516177513,0.517369800297,338.719024823,3.03575412212,True,True,False,True,
Barker_MC_04006,70,1993,398.5,-298.968538333,-295.867542299,6.20199206747,0.0450043542071,0.0639113085669,-2.17981671931,-0.152193222006,0.416380005759,339.921873588,2.42697483322,True,True,False,True,
Barker_MC_04007,70,1993,398.5,-298.588154927,-294.81653691,7.54323603368,0.0230147948192,0.0777327801289,-3.52106068552,-0.24011566269,0.431958262267,330.931324167,2.68698539501,True,True,False,True,
Barker_MC_04008,70,1993,398.5,-299.124729464,-294.30120094,9.64705704922,0.00803837344084,0.099412581172,-5.62488170106,-0.206821270132,0.5186102492,338.257933922,3.05463050542,True,True,False,True,
Barker_MC_04009,70,1993,398.5,-299.111971038,-294.477564832,9.26881241208,0.00971187217756,0.0955147835846,-5.24663706392,-0.20530716627,0.50798695631,337.993492832,2.99161522877,True,True,False,True,
Barker_MC_04010,70,1993,398.5,-298.271026071,-294.314782254,7.91248763361,0.0191348534896,0.0815379047865,-3.89031228545,-0.155091795609,0.477622881144,342.010556642,2.73011770867,True,True,False,True,
Barker_MC_04011,70,1993,398.5,-302.851720499,-299.577025032,6.5493909348,0.0378283874526,0.0674912415891,-2.52721558664,-0.103750875623,0.438638699434,346.69244398,2.46325479128,True,True,False,True,
Barker_MC_04012,70,1993,398.5,-300.285825732,-296.028760908,8.51412964737,0.0141638147509,0.0877378044268,-4.49195429921,-0.199812546871,0.479842700671,337.392539694,2.82798779113,True,True,False,True,
Barker_MC_04013,70,1993,398.5,-301.387184518,-298.071289219,6.63179059736,0.0363015333092,0.068340367193,-2.6096152492,-0.1947353042,0.415944621057,334.912132571,2.50564495821,True,True,False,True,
Barker_MC_04014,70,1993,398.5,-300.72439697,-297.127919781,7.19295437679,0.0274201485196,0.0741231400624,-3.17077902863,-0.130753686921,0.457768860747,344.058933871,2.59128281277,True,True,False,True,
Barker_MC_04015,70,1993,398.5,-299.180309515,-295.641014479,7.07859007347,0.0290337876231,0.0729446199677,-3.05641472531,-0.19056189821,0.436478656486,336.414434701,2.59225491247,True,True,False,True,
Barker_MC_04016,70,1993,398.5,-298.639456301,-295.046976938,7.18495872578,0.0275299889037,0.0740407451619,-3.16278337762,-0.181848681955,0.444419238817,337.746469259,2.61266172161,True,True,False,True,
Barker_MC_04017,70,1993,398.5,-299.732655796,-295.002152597,9.46100639812,0.00882203068509,0.0974953358027,-5.43883104996,-0.13577261302,0.534731396615,345.753207087,3.01439199348,True,True,False,True,
Barker_MC_04018,70,1993,398.5,-301.259019773,-298.664514207,5.18901113135,0.0746827926833,0.0534725759023,-1.16683578319,-0.0830378501322,0.39206724067,348.041758889,2.2289453895,True,True,False,True,
Barker_MC_04019,70,1993,398.5,-301.127641545,-297.479439815,7.29640346031,0.0260379098919,0.0751891792036,-3.27422811214,-0.194838563946,0.442133236806,336.217949132,2.62825618424,True,True,False,True,
Barker_MC_04020,70,1993,398.5,-298.677158849,-293.490731302,10.3728550942,0.00559194814542,0.106891904316,-6.35067974601,-0.237642299246,0.530014370742,335.849988979,3.19537382952,True,True,False,True,
Barker_MC_04021,70,1993,398.5,-296.821222476,-292.005256816,9.63193132039,0.00809939703502,0.0992567110722,-5.60975597223,-0.184281608719,0.526522812515,340.710087142,3.05164542343,True,True,False,True,
Barker_MC_04022,70,1993,398.5,-297.424778401,-293.326967704,8.19562139305,0.0166089977634,0.0844555881482,-4.17344604489,-0.17206758267,0.483926714124,340.426374797,2.79327383517,True,True,False,True,
Barker_MC_04023,70,1993,398.5,-301.138508151,-297.299764768,7.67748676508,0.021520627557,0.0791162291605,-3.65531141692,-0.246676910946,0.430685546581,330.197899062,2.6983813167,True,True,False,True,
Barker_MC_04024,70,1993,398.5,-299.439022799,-294.184788562,10.5084684753,0.00522534613374,0.108289395404,-6.4862931271,-0.178894186246,0.551160431377,342.017744277,3.18652882796,True,True,False,True,
Barker_MC_04025,70,1993,398.5,-298.952780802,-294.193412031,9.518737542,0.0085710179654,0.0980902531955,-5.49656219384,-0.160652508451,0.529068190428,343.108992579,3.02177180527,True,True,False,True,
Barker_MC_04026,70,1993,398.5,-299.528794293,-295.120856137,8.8158763118,0.0121802662675,0.0908472931151,-4.79370096364,-0.210503352536,0.489541183982,336.732231635,2.90305065845,True,True,False,True,
Barker_MC_04027,70,1993,398.5,-302.415590581,-299.18357056,6.46404004321,0.0394776724388,0.0666117036746,-2.44186469505,-0.232224507428,0.389231737472,329.178736728,2.4756098576,True,True,False,True,
Barker_MC_04028,70,1993,398.5,-298.047780567,-294.174250933,7.74705926823,0.0207848767902,0.0798331713411,-3.72488392007,-0.180720782261,0.466350618419,338.817591105,2.71905871581,True,True,False,True,
Barker_MC_04029,70,1993,398.5,-297.72046016,-294.611224008,6.21847230252,0.0446350367386,0.0640811368054,-2.19629695436,-0.127785663031,0.426578906587,343.323925867,2.43662755065,True,True,False,True,
Barker_MC_04030,70,1993,398.5,-300.272077702,-296.372180936,7.79979353194,0.0202440012078,0.0803765960606,-3.77761818378,-0.211858360046,0.453010670241,334.93603671,2.71883979426,True,True,False,True,
Barker_MC_04031,70,1993,398.5,-299.600723235,-295.765806211,7.66983404619,0.0216031309567,0.0790373681634,-3.64765869803,-0.180469387075,0.459624523381,338.562781656,2.68470421217,True,True,False,True,
Barker_MC_04032,70,1993,398.5,-303.181464135,-299.331417166,7.70009393753,0.0212787369789,0.0793491952718,-3.67791858937,-0.126197090393,0.473330928512,345.071350574,2.66373778025,True,True,False,True,
Barker_MC_04033,70,1993,398.5,-299.713446627,-296.151697686,7.12349788258,0.0283891303483,0.0734073933499,-3.10132253442,-0.0814426534322,0.463985798459,350.044385426,2.56551347206,True,True,False,True,
Barker_MC_04034,70,1993,398.5,-298.12831021,-295.104237967,6.04814448454,0.0486028920681,0.0623259146745,-2.02596913638,-0.123991564271,0.418310844041,343.489643925,2.39312588519,True,True,False,True,
Barker_MC_04035,70,1993,398.5,-299.022432697,-294.59619191,8.85248157403,0.0119593630686,0.0912245090458,-4.83030622587,-0.156244412955,0.505047797704,342.809731576,2.87866873529,True,True,False,True,
Barker_MC_04036,70,1993,398.5,-299.073420713,-294.663812176,8.81921707463,0.0121599375601,0.0908817195578,-4.79704172647,-0.112113332262,0.517799906412,347.782978501,2.88520633742,True,True,False,True,
Barker_MC_04037,70,1993,398.5,-301.958295116,-298.957181792,6.00222664799,0.0497316700738,0.0618527329954,-1.98005129983,-0.17168409177,0.398286858184,336.681233519,2.38077968916,True,True,False,True,
Barker_MC_04038,70,1993,398.5,-298.451009931,-292.771204778,11.3596103063,0.00341422362924,0.117060381824,-7.33743495818,-0.208218626761,0.571725995004,339.988728422,3.37678255695,True,True,False,True,
Barker_MC_04039,70,1993,398.5,-299.75595711,-295.965368971,7.58117627775,0.0225823164064,0.0781237530001,-3.55900092959,-0.159421253682,0.464347773946,341.051476834,2.66953487892,True,True,False,True,
Barker_MC_04040,70,1993,398.5,-298.045451761,-295.388875933,5.31315165636,0.0701881470128,0.0547518396151,-1.29097630819,-0.147636235079,0.383232801217,338.931367581,2.27362179171,True,True,False,True,
Barker_MC_04041,70,1993,398.5,-296.025268564,-292.1244496,7.80163792757,0.0202253408397,0.0803956024923,-3.77946257941,-0.191317600246,0.46232314046,337.51935161,2.7201580431,True,True,False,True,
Barker_MC_04042,70,1993,398.5,-300.943529641,-296.165748788,9.55556170533,0.00841465161507,0.0984697248942,-5.53338635717,-0.249614191477,0.497693258989,333.36430141,3.0451901135,True,True,False,True,
Barker_MC_04043,70,1993,398.5,-300.053084698,-295.886587509,8.33299437691,0.015506481387,0.0858712118809,-4.31081902875,-0.184311006337,0.479921556057,338.991012279,2.7960090733,True,True,False,True,
Barker_MC_04044,70,1993,398.5,-301.153828357,-297.939657118,6.42834247831,0.040188626786,0.0662438415329,-2.40616713015,-0.105391451006,0.432257146797,346.297683261,2.43473892622,True,True,False,True,
Barker_MC_04045,70,1993,398.5,-298.049157871,-294.189706171,7.71890339916,0.0210795542835,0.0795430261076,-3.69672805099,-0.14095679455,0.472958361491,343.404251926,2.68326083647,True,True,False,True,
Barker_MC_04046,70,1993,398.5,-300.816251871,-297.340262816,6.95197811072,0.0309312259944,0.0716398881764,-2.92980276256,-0.214757141386,0.418553118394,332.837907668,2.56220005884,True,True,False,True,
Barker_MC_04047,70,1993,398.5,-301.221612721,-297.817162545,6.80890035234,0.0332250830032,0.0701654769445,-2.78672500418,-0.21843411666,0.409706757053,331.93580506,2.53095571636,True,True,False,True,
Barker_MC_04048,70,1993,398.5,-301.34417086,-298.069842874,6.548655972,0.0378422912359,0.0674836678235,-2.52648062384,-0.134205135958,0.432797238575,342.771975324,2.47503580089,True,True,False,True,
Barker_MC_04049,70,1993,398.5,-297.625317607,-293.173487496,8.90366022009,0.0116572134533,0.0917519031806,-4.88148487193,-0.157852310586,0.511835847535,342.860019196,2.91902134969,True,True,False,True,
Barker_MC_04050,70,1993,398.5,-300.678452761,-297.488498138,6.3799092458,0.0411737392416,0.0657447387874,-2.35773389764,-0.170559565509,0.415491406885,337.681809466,2.455359474,True,True,False,True,
Barker_MC_04051,70,1993,398.5,-300.640606874,-297.920846339,5.43952107031,0.065890531003,0.0560540719497,-1.41734572215,-0.182927119692,0.371331599047,333.774003718,2.28847954639,True,True,False,True,
Barker_MC_04052,70,1993,398.5,-302.611372996,-299.288831686,6.64508262087,0.0360610728289,0.0684773410244,-2.62290727271,-0.222351866975,0.401686757795,331.033479798,2.50488572334,True,True,False,True,
Barker_MC_04053,70,1993,398.5,-297.264102026,-292.874352128,8.77949979548,0.0124038310587,0.090472434403,-4.75732444731,-0.1885954793,0.499629735479,339.319958417,2.90978410388,True,True,False,True,
Barker_MC_04054,70,1993,398.5,-298.345767702,-294.44073978,7.81005584481,0.0201403921152,0.0804823488313,-3.78788049665,-0.220549371979,0.446536973753,333.714742837,2.70761142704,True,True,False,True,
Barker_MC_04055,70,1993,398.5,-300.566648182,-297.538258843,6.05677867771,0.0483935209516,0.0624148897293,-2.03460332955,-0.229989739333,0.374249116513,328.427757294,2.40737988678,True,True,False,True,
Barker_MC_04056,70,1993,398.5,-297.714204917,-294.850017252,5.72837532855,0.0570294393717,0.0590307048489,-1.70619998038,-0.18032937442,0.389226559073,335.141624571,2.35830164327,True,True,False,True,
Barker_MC_04057,70,1993,398.5,-299.673063958,-296.339173904,6.66778010916,0.0356541384046,0.0687112378373,-2.645604761,-0.161636498029,0.431788946212,339.477042424,2.51457061282,True,True,False,True,
Barker_MC_04058,70,1993,398.5,-298.948104089,-294.492417557,8.91137306206,0.0116123449023,0.0918313837439,-4.8891977139,-0.186056759105,0.500443250248,339.605674624,2.90903457961,True,True,False,True,
Barker_MC_04059,70,1993,398.5,-300.23984937,-297.083070322,6.31355809661,0.0425626126532,0.0650609925453,-2.29138274845,-0.0971914226021,0.43246862151,347.333995066,2.42664742842,True,True,False,True,
Barker_MC_04060,70,1993,398.5,-300.831601062,-296.517350071,8.6285019829,0.0133765648963,0.0889164072931,-4.60632663474,-0.155507763151,0.498623560933,342.678653261,2.84232032615,True,True,False,True,
Barker_MC_04061,70,1993,398.5,-301.086310228,-297.451804995,7.26901046689,0.0263969915056,0.0749068953768,-3.24683511873,-0.133675644832,0.459267175833,343.771680624,2.60296579896,True,True,False,True,
Barker_MC_04062,70,1993,398.5,-298.162116958,-293.957489178,8.40925555951,0.0149263409214,0.0866570806663,-4.38708021135,-0.156346625082,0.493855544192,342.433060708,2.81799654742,True,True,False,True,
Barker_MC_04063,70,1993,398.5,-299.823479389,-296.318826723,7.00930533239,0.030057211417,0.0722306431651,-2.98712998422,-0.137649064827,0.447136153782,342.889228405,2.54896652578,True,True,False,True,
Barker_MC_04064,70,1993,398.5,-301.391926641,-297.084514654,8.61482397421,0.0134683608203,0.0887754558981,-4.59264862605,-0.191260028892,0.483307583918,338.409734632,2.82794724724,True,True,False,True,
Barker_MC_04065,70,1993,398.5,-302.011350033,-299.278253999,5.46619206787,0.065017680789,0.0563289156348,-1.44401671971,-0.101639311726,0.399399008217,345.722392415,2.28018715789,True,True,False,True,
Barker_MC_04066,70,1993,398.5,-298.74626472,-295.199331979,7.09386548119,0.0288128808355,0.0731020325032,-3.07169013303,-0.168693098516,0.444209113121,339.205198138,2.58654849812,True,True,False,True,
Barker_MC_04067,70,1993,398.5,-299.106036257,-293.764604092,10.6828643287,0.00478900715134,0.110086538496,-6.66068898052,-0.208595670235,0.548554370173,339.179975216,3.23410763081,True,True,False,True,
Barker_MC_04068,70,1993,398.5,-298.663552123,-294.353378748,8.62034675016,0.0134312207534,0.0888323679085,-4.59817140199,-0.175532186784,0.496695525179,340.536593072,2.86795585901,True,True,False,True,
Barker_MC_04069,70,1993,398.5,-298.802544455,-295.659697503,6.28569390368,0.043159749101,0.0647738530242,-2.26351855552,-0.165664777146,0.41493233509,338.235282432,2.44382123291,True,True,False,True,
Barker_MC_04070,70,1993,398.5,-298.81467165,-295.580595682,6.46815193503,0.0393965918569,0.0666540765742,-2.44597658687,-0.124563041776,0.435003635143,344.020965302,2.47186562583,True,True,False,True,
Barker_MC_04071,70,1993,398.5,-299.986126509,-296.09501949,7.7822140384,0.0204227251705,0.0801954400024,-3.76003869024,-0.182827426221,0.462767537657,338.442312095,2.70512345345,True,True,False,True,
