bootstrap_id,attempt_count,n_events_observation_support,n_events_response,loglik_reduced,loglik_full,ll_gain_nats,LR_statistic,info_bits_per_event,reduced_converged,full_converged,likelihood_nesting_ok,eta_clipping_used
6030,1,75,75,-319.1155446605001,-318.58903718197024,0.5265074785298793,1.0530149570597587,0.010127863043546792,True,True,True,False
6031,1,71,71,-299.0254458874125,-298.1171065220018,0.9083393654107113,1.8166787308214225,0.018457136590454382,True,True,True,False
6032,1,69,68,-293.42987879227684,-293.0537820906669,0.37609670160992437,0.7521934032198487,0.00797930656334315,True,True,True,False
6033,1,63,63,-271.59093326479524,-270.77866968995045,0.812263574844792,1.624527149689584,0.018600771925767028,True,True,True,False
6034,1,74,74,-304.0622916640542,-303.08731179802703,0.9749798660271836,1.9499597320543671,0.019008089428162213,True,True,True,False
6035,1,60,60,-266.6377290618462,-266.2782871386611,0.35944192318510204,0.7188838463702041,0.00864275133444564,True,True,True,False
6036,1,70,70,-299.7817731333058,-299.1414093140972,0.6403638192086305,1.280727638417261,0.013197852947671543,True,True,True,False
6037,1,59,59,-261.2119392748112,-260.41402159817824,0.7979176766329488,1.5958353532658975,0.01951104873077964,True,True,True,False
6038,1,83,83,-344.363135156098,-343.8152857203934,0.5478494357046202,1.0956988714092404,0.009522646554757501,True,True,True,False
6039,1,52,52,-236.58115427723897,-236.34105268863522,0.24010158860374986,0.4802031772074997,0.006661410984388307,True,True,True,False
6040,1,65,64,-280.79549596839865,-280.2995059349771,0.495990033421549,0.991980066843098,0.011180661899181562,True,True,True,False
6041,1,66,65,-284.3211553481405,-281.7574668593465,2.563688488794014,5.127376977588028,0.05690185644872685,True,True,True,False
6042,1,69,69,-294.7089179876923,-294.459649622166,0.24926836552629084,0.49853673105258167,0.0052118584752938735,True,True,True,False
6043,1,58,58,-262.96962815617394,-259.34950177107146,3.6201263851024805,7.240252770204961,0.09004721350307998,True,True,True,False
6044,1,92,92,-370.4100397985321,-368.55808910055083,1.8519506979812945,3.703901395962589,0.0290413053037877,True,True,True,False
6045,1,71,71,-302.3078493999802,-300.2856803548135,2.02216904516672,4.04433809033344,0.04108976413100278,True,True,True,False
6046,1,66,64,-281.3894687869047,-280.97466332503126,0.4148054618734136,0.8296109237468272,0.009350590355912966,True,True,True,False
6047,1,75,73,-303.3291173637306,-302.50070584831656,0.8284115154140181,1.6568230308280363,0.016371851850727606,True,True,True,False
6048,1,75,74,-314.66647615963154,-314.31815105793555,0.3483251016959912,0.6966502033919824,0.006790904011269599,True,True,True,False
6049,1,73,73,-307.51793219347365,-306.72357693672257,0.7943552567510892,1.5887105135021784,0.015698799857792815,True,True,True,False
6050,1,66,66,-289.8078438259166,-289.79719192737844,0.010651898538185378,0.021303797076370756,0.0002328400181377643,True,True,True,False
6051,1,67,67,-292.2499964548572,-285.0793544774505,7.17064197740666,14.34128395481332,0.15440372568350477,True,True,True,False
6052,1,63,63,-276.5286994326748,-276.38376207312615,0.14493735954863496,0.2898747190972699,0.0033190541247675605,True,True,True,False
6053,1,81,81,-335.30408046110244,-335.2245558186408,0.07952464246164936,0.15904928492329873,0.0014164173741714743,True,True,True,False
6054,1,72,72,-309.4438804472731,-309.21707327602843,0.22680717124467265,0.4536143424893453,0.004544633072121432,True,True,True,False
6055,1,76,76,-319.4709547657303,-319.2602053492028,0.21074941652750567,0.42149883305501135,0.004000620238085197,True,True,True,False
6056,1,76,75,-311.7934817934346,-311.35627565345186,0.4372061399827203,0.8744122799654406,0.008410068399990353,True,True,True,False
6057,1,74,74,-307.56208978882313,-306.9389497278013,0.6231400610218429,1.2462801220436859,0.01214866318669539,True,True,True,False
6058,1,73,73,-306.8506433803699,-304.5307662166336,2.319877163736294,4.639754327472588,0.04584760656977952,True,True,True,False
6059,1,60,60,-270.17027168767373,-270.15624182958817,0.014029858085564229,0.028059716171128457,0.0003373467780736573,True,True,True,False
6060,1,71,71,-305.26143183893316,-302.49287766057216,2.7685541783610006,5.537108356722001,0.056256047655687806,True,True,True,False
6061,1,77,75,-305.66187604379115,-304.15129824307064,1.5105778007205117,3.0211556014410235,0.02905737469301919,True,True,True,False
6062,1,71,71,-300.54136708537726,-298.9046120835594,1.6367550018178463,3.2735100036356926,0.033258286257363566,True,True,True,False
6063,1,73,73,-311.29767194662503,-310.513313749464,0.7843581971610547,1.5687163943221094,0.01550122851129947,True,True,True,False
6064,1,69,69,-296.75684582086103,-295.1214336432888,1.6354121775722206,3.270824355144441,0.03419421794772266,True,True,True,False
6065,1,78,78,-319.18903441827393,-319.141266488213,0.04776793006095659,0.09553586012191317,0.0008835199463137553,True,True,True,False
6066,1,74,74,-310.1867969147858,-309.6468661819865,0.5399307327992915,1.079861465598583,0.01052642419774435,True,True,True,False
6067,1,84,84,-341.7865309955993,-341.7743229291234,0.012208066475920987,0.024416132951841973,0.0002096728209958811,True,True,True,False
6068,1,85,85,-344.742949192047,-342.39395924875885,2.3489899432881316,4.697979886576263,0.03986913108564512,True,True,True,False
6069,1,96,96,-376.48528141778365,-376.44402508418784,0.04125633359581116,0.08251266719162231,0.0006200032071243489,True,True,True,False
6070,1,57,57,-258.2062187760256,-257.3598165488717,0.8464022271538738,1.6928044543077476,0.02142281220547838,True,True,True,False
6071,1,62,62,-271.5585411664717,-271.17259504465324,0.38594612181844923,0.7718922436368985,0.008980686387061362,True,True,True,False
6072,1,74,74,-310.35684441788,-310.1872018755055,0.16964254237450405,0.3392850847490081,0.003307330467668822,True,True,True,False
6073,1,65,65,-274.95959468925287,-274.8740779949672,0.08551669428567266,0.1710333885713453,0.0018980693962947308,True,True,True,False
6074,1,76,76,-316.04996562272913,-314.0745852020436,1.9753804206855534,3.950760841371107,0.037498309694634246,True,True,True,False
6075,1,88,88,-357.7540268648338,-357.4804017404672,0.27362512436661746,0.5472502487332349,0.00448588193166301,True,True,True,False
6076,1,75,74,-304.240416907984,-304.1860072297821,0.054409678201921,0.108819356403842,0.0010607644988956185,True,True,True,False
6077,1,83,83,-339.090876034957,-338.25076722121287,0.8401088137441093,1.6802176274882186,0.014602660474647425,True,True,True,False
6078,1,75,75,-314.1022215950883,-313.36022023686996,0.7420013582183174,1.4840027164366347,0.014273089064459225,True,True,True,False
6079,1,57,56,-247.72019301014225,-247.00284993263017,0.7173430775120835,1.434686155024167,0.01848048750969125,True,True,True,False
6080,1,69,69,-297.50272628874524,-294.2443106749311,3.2584156138141225,6.516831227628245,0.06812898619137395,True,True,True,False
6081,1,66,66,-286.7571591668044,-286.2005993581074,0.5565598086969885,1.113119617393977,0.012165849635837203,True,True,True,False
6082,1,76,76,-320.02143344631827,-317.48342094227445,2.53801250404382,5.07602500808764,0.04817865859602894,True,True,True,False
6083,1,73,72,-306.70272794837535,-306.5466934467796,0.15603450159574095,0.3120690031914819,0.003126530578607729,True,True,True,False
6084,1,75,75,-316.6467502691178,-316.3042243146864,0.34252595443138034,0.6850519088627607,0.00658880661111882,True,True,True,False
6085,1,81,80,-331.1169425973752,-329.6921321278951,1.4248104694801214,2.8496209389602427,0.025694587481570587,True,True,True,False
6086,1,88,88,-351.770192777755,-351.3037686232261,0.46642415452890873,0.9328483090578175,0.007646679712382775,True,True,True,False
6087,1,73,73,-306.2087519683646,-305.6512877430389,0.5574642253257025,1.114928450651405,0.011017135251375324,True,True,True,False
6088,1,64,64,-276.92701305493625,-275.5950732817906,1.3319397731456775,2.663879546291355,0.030024732898125624,True,True,True,False
6089,1,78,78,-321.17422898561773,-320.2680962431134,0.906132742504326,1.812265485008652,0.016759912999975733,True,True,True,False
6090,1,68,68,-292.6947695760194,-292.0929706276926,0.6017989483268025,1.203597896653605,0.012767828799459875,True,True,True,False
6091,1,81,79,-328.6471177584863,-327.56701314600684,1.0801046124794311,2.1602092249588623,0.019724829975511022,True,True,True,False
6092,1,71,71,-302.109887469751,-297.59747051268505,4.512416957065966,9.024833914131932,0.09169072628707516,True,True,True,False
6093,1,60,60,-262.47799818128976,-261.33029809561134,1.147700085678423,2.295400171356846,0.027596353700601654,True,True,True,False
6094,1,61,61,-272.1129879964077,-272.0341693416117,0.07881865479600947,0.15763730959201894,0.0018641193836679013,True,True,True,False
6095,1,69,69,-296.037680109346,-294.6874669849569,1.3502131243890858,2.7004262487781716,0.028231098242019238,True,True,True,False
6096,1,72,72,-308.2280965497907,-307.6657609509412,0.5623355988494723,1.1246711976989445,0.011267760830214711,True,True,True,False
6097,1,62,61,-270.18017431576567,-269.36813322225566,0.812041093510004,1.624082187020008,0.019205371452539897,True,True,True,False
6098,1,77,77,-318.0795365803674,-316.6146799204638,1.464856659903603,2.929713319807206,0.02744599271241687,True,True,True,False
6099,1,73,73,-308.3186718961167,-307.06157458427265,1.2570973118440634,2.5141946236881267,0.02484394599605859,True,True,True,False
6100,1,68,68,-291.830068959861,-290.87045247455546,0.9596164853055598,1.9192329706111195,0.020359322713318057,True,True,True,False
6101,1,78,77,-325.2691108130168,-323.1315996513671,2.1375111616497406,4.275022323299481,0.040049048737102445,True,True,True,False
6102,1,74,74,-312.3486213031583,-311.12327702356225,1.2253442795960723,2.4506885591921446,0.02388916372371504,True,True,True,False
6103,1,66,66,-280.5795311505303,-278.8378902643508,1.741640886179482,3.483281772358964,0.03807055559849391,True,True,True,False
6104,1,61,61,-265.5653568245435,-263.0630968237874,2.5022600007561095,5.004520001512219,0.05918029662468284,True,True,True,False
6105,1,70,70,-298.5491209877864,-296.78132591415005,1.7677950736363641,3.5355901472727282,0.03643413122918747,True,True,True,False
6106,1,58,58,-259.1142401214114,-258.20677613276007,0.9074639886513296,1.8149279773026592,0.022572306831251585,True,True,True,False
6107,1,70,70,-294.5583206184557,-293.54596471274886,1.0123559057068405,2.024711811413681,0.020864583496827342,True,True,True,False
6108,1,66,66,-288.0210727807653,-287.05319323811773,0.9678795426475517,1.9357590852951034,0.02115689418720456,True,True,True,False
6109,1,78,78,-322.008275178866,-320.13616275464943,1.8721124242165388,3.7442248484330776,0.03462676038979251,True,True,True,False
6110,1,72,72,-307.5541728960185,-306.95085682592685,0.6033160700916369,1.2066321401832738,0.012088904200136428,True,True,True,False
6111,1,57,56,-246.36727357191276,-246.07549950100704,0.29177407090571705,0.5835481418114341,0.007516803663493978,True,True,True,False
6112,1,70,70,-291.7416066973017,-289.2786575454213,2.462949151880366,4.925898303760732,0.05076120753399261,True,True,True,False
6113,1,62,62,-272.4903736602455,-266.3337881259506,6.156585534294891,12.313171068589781,0.14325928095380594,True,True,True,False
6114,1,78,78,-326.3195939276137,-325.93273108111276,0.3868628465009465,0.773725693001893,0.007155450130142356,True,True,True,False
6115,1,68,68,-291.5098881318333,-291.4756307997495,0.03425733208376869,0.06851466416753738,0.0007268071045785215,True,True,True,False
6116,1,47,47,-219.02588571452122,-218.77048222348876,0.2554034910324674,0.5108069820649348,0.007839773402941905,True,True,True,False
6117,1,70,69,-296.3763902403673,-294.6648061858914,1.7115840544759067,3.4231681089518133,0.03578686706459444,True,True,True,False
6118,1,64,63,-276.6464149663768,-275.4857627307201,1.1606522356566984,2.321304471313397,0.02657884483458107,True,True,True,False
6119,1,60,60,-262.82459781731063,-262.7558370010826,0.06876081622800712,0.13752163245601423,0.0016533481429937204,True,True,True,False
6120,1,67,67,-288.66057024302535,-287.3424047364938,1.3181655065315567,2.6363310130631135,0.028383743870805455,True,True,True,False
6121,1,65,65,-284.8185413003469,-284.32113319051984,0.49740810982706307,0.9948162196541261,0.011040126359160874,True,True,True,False
6122,1,73,73,-306.5463034102419,-305.88393451863175,0.6623688916101287,1.3247377832202574,0.013090360481713042,True,True,True,False
6123,1,56,56,-253.07081362945772,-251.45146547704763,1.6193481524100832,3.2386963048201665,0.04171831337419165,True,True,True,False
6124,1,71,71,-297.3180238264613,-297.25521232260223,0.06281150385905221,0.12562300771810442,0.001276307677862431,True,True,True,False
6125,1,75,75,-316.3698481893596,-316.12044244804946,0.24940574131011317,0.49881148262022634,0.004797552348764479,True,True,True,False
6126,1,81,81,-329.9100807235733,-329.6440770395746,0.2660036839986901,0.5320073679973802,0.004737804885964261,True,True,True,False
6127,1,69,69,-293.81810433130306,-293.2290207930391,0.5890835382639352,1.1781670765278704,0.012316926077140628,True,True,True,False
6128,1,76,76,-324.1232511711326,-322.6694453105161,1.4538058606165123,2.9076117212330246,0.027597348756930973,True,True,True,False
6129,1,61,61,-267.22550828319936,-266.34576357917575,0.8797447040236079,1.7594894080472159,0.020806611831855545,True,True,True,False
6130,1,77,77,-320.45347017587807,-320.0219155045112,0.4315546713668823,0.8631093427337646,0.00808573745783724,True,True,True,False
6131,1,71,71,-300.31477202504266,-298.37081570563635,1.9439563194063112,3.8879126388126224,0.03950050903820066,True,True,True,False
6132,1,61,60,-259.4154627417465,-259.2079730497901,0.2074896919564253,0.4149793839128506,0.004989072493685224,True,True,True,False
6133,1,79,79,-328.6905774423076,-328.47970746677163,0.21086997553595666,0.4217399510719133,0.0038508995946595153,True,True,True,False
6134,1,64,64,-275.0316592817121,-274.84479020295714,0.18686907875496672,0.37373815750993344,0.004212423331488744,True,True,True,False
6135,1,63,63,-277.988010566508,-275.56380779304084,2.4242027734671865,4.848405546934373,0.05551405268873621,True,True,True,False
6136,1,67,66,-283.78852220132813,-283.7083645019604,0.08015769936775996,0.16031539873551992,0.0017521684146505408,True,True,True,False
6137,1,60,60,-262.65745851077185,-260.6395336229365,2.0179248878353633,4.035849775670727,0.048520837142774935,True,True,True,False
6138,1,71,71,-303.05918771215914,-302.1302177654703,0.9289699466888237,1.8579398933776474,0.018876342749617615,True,True,True,False
6139,1,68,68,-295.8997686300854,-295.85698883141885,0.04277979866657233,0.08555959733314467,0.00090762063803665,True,True,True,False
6140,1,70,69,-293.2834396692744,-293.18159733305504,0.101842336219363,0.203684672438726,0.002129383092988717,True,True,True,False
6141,1,66,66,-278.3939448974379,-277.8319446033875,0.5620002940503923,1.1240005881007846,0.012284773290979397,True,True,True,False
6142,1,79,79,-321.58613882449526,-317.94370332587107,3.642435498624195,7.28487099724839,0.06651802064079804,True,True,True,False
6143,1,69,69,-294.15994708947926,-292.5590683666806,1.6008787227986545,3.201757445597309,0.03347217093400401,True,True,True,False
6144,1,81,81,-338.40120162046634,-336.79275687892715,1.6084447415391878,3.2168894830783756,0.02864808953287058,True,True,True,False
6145,1,83,82,-338.82352436646954,-338.5327733572342,0.29075100923535047,0.5815020184707009,0.005115427306796358,True,True,True,False
6146,1,70,70,-294.36467772046205,-293.4843574557434,0.8803202647186481,1.7606405294372962,0.01814333829005219,True,True,True,False
6147,1,70,70,-297.448859825398,-295.7327761284306,1.7160836969674165,3.432167393934833,0.03536836341950415,True,True,True,False
6148,1,72,72,-306.0326416124741,-305.6263990061145,0.40624260635956944,0.8124852127191389,0.008140058244343863,True,True,True,False
6149,1,59,59,-258.69616099879784,-257.7356483392318,0.9605126595660636,1.9210253191321272,0.02348689577401744,True,True,True,False
6150,1,69,69,-297.841582058164,-297.7570047208176,0.08457733734644535,0.1691546746928907,0.0017683957269755018,True,True,True,False
6151,1,64,63,-275.72894551416647,-275.705465628054,0.02347988611245455,0.0469597722249091,0.0005376875437313623,True,True,True,False
6152,1,68,68,-290.5690670838301,-289.1523043240063,1.4167627598237686,2.8335255196475373,0.030058185407557537,True,True,True,False
6153,1,70,70,-295.96941544085473,-295.5131221507487,0.45629329010603215,0.9125865802120643,0.009404172383241167,True,True,True,False
6154,1,72,71,-301.3138967164832,-300.5371109465696,0.7767857699136016,1.5535715398272032,0.01578401377587984,True,True,True,False
6155,1,70,70,-299.63090249282084,-299.3529519659803,0.27795052684052735,0.5559010536810547,0.005728540666932907,True,True,True,False
6156,1,68,68,-291.7701046616842,-291.15707437196943,0.613030289714743,1.226060579429486,0.013006114101267416,True,True,True,False
6157,1,77,76,-318.2131407167456,-316.25773845535423,1.9554022613913844,3.910804522782769,0.03711906770332125,True,True,True,False
6158,1,53,53,-239.1281114524821,-239.09938766483563,0.0287237876464701,0.0574475752929402,0.0007818804904360394,True,True,True,False
6159,1,63,63,-272.80325223799434,-271.58944147223025,1.2138107657640944,2.427621531528189,0.02779617098961102,True,True,True,False
6160,1,58,58,-258.21145234360836,-256.9504057009916,1.2610466426167477,2.5220932852334954,0.03136734030401481,True,True,True,False
6161,1,74,72,-304.93592081227075,-304.85527920438,0.08064160789075459,0.16128321578150917,0.001615850663795888,True,True,True,False
6162,1,59,57,-252.53864905513407,-250.53351850590064,2.005130549233428,4.010261098466856,0.05075073508270228,True,True,True,False
6163,1,58,58,-258.78046188909013,-258.460494064154,0.31996782493615683,0.6399356498723137,0.007958896453093474,True,True,True,False
6164,1,68,68,-291.19503792130445,-291.0043106836674,0.19072723763702015,0.3814544752740403,0.004046488822079116,True,True,True,False
6165,1,71,71,-300.87001047081117,-298.8652063151038,2.0048041557073475,4.009608311414695,0.04073691568158557,True,True,True,False
6166,1,81,81,-331.45890415801045,-330.55148040057935,0.9074237574311041,1.8148475148622083,0.01616216981272449,True,True,True,False
6167,1,85,85,-344.72965295166244,-343.70156005657054,1.028092895091902,2.056185790183804,0.01744970025085017,True,True,True,False
6168,1,67,67,-288.1600621869431,-287.5159128513087,0.6441493356343813,1.2882986712687625,0.013870314210621527,True,True,True,False
6169,1,85,85,-344.4879942393288,-344.0590982557535,0.4288959835753303,0.8577919671506606,0.00727960127719204,True,True,True,False
6170,1,56,56,-249.91332789248432,-249.06455257786718,0.8487753146171428,1.6975506292342857,0.021866498879055746,True,True,True,False
6171,1,66,66,-280.67782091469735,-280.304417961985,0.3734029527123539,0.7468059054247078,0.008162221032294078,True,True,True,False
6172,1,65,65,-278.45614489150245,-277.42519761027705,1.0309472812253944,2.0618945624507887,0.0228821927698744,True,True,True,False
6173,1,59,59,-262.78916609403655,-261.32769058609404,1.4614755079425095,2.922951015885019,0.03573666894388708,True,True,True,False
6174,1,76,75,-313.5588605071609,-312.79266184578285,0.7661986613780414,1.5323973227560828,0.014738546788078167,True,True,True,False
6175,1,75,75,-315.60718703699325,-314.881447423121,0.7257396138722356,1.4514792277444712,0.013960279225468606,True,True,True,False
6176,1,50,50,-233.6502707346846,-232.85332615435357,0.7969445803310293,1.5938891606620587,0.022994959878138245,True,True,True,False
6177,1,83,83,-342.94828716388747,-341.85432908691297,1.093958076974502,2.187916153949004,0.019015034850500497,True,True,True,False
6178,1,86,86,-348.4837788720144,-348.06541332094963,0.4183655510647668,0.8367311021295336,0.007018301230231598,True,True,True,False
6179,1,71,71,-303.9919751519727,-303.44706759938384,0.5449075525888816,1.0898151051777631,0.011072329913562273,True,True,True,False
6180,1,66,66,-284.0719813185037,-283.8144678978547,0.25751342064899063,0.5150268412979813,0.005628989923222006,True,True,True,False
6181,1,72,72,-307.3563043624496,-306.1475823873687,1.2087219750808913,2.4174439501617826,0.024219683323093266,True,True,True,False
6182,1,55,55,-245.5266812201158,-244.06689292441925,1.4597882956965407,2.9195765913930813,0.03829144245362093,True,True,True,False
6183,1,71,71,-302.67395526162915,-300.4367932758182,2.2371619858109284,4.474323971621857,0.04545834510696806,True,True,True,False
6184,1,67,67,-289.5163154954397,-289.4791020905599,0.03721340487982161,0.07442680975964322,0.0008013073832046536,True,True,True,False
6185,1,71,70,-293.88088559691164,-293.8583320571453,0.02255353976636343,0.04510707953272686,0.00046482685679177934,True,True,True,False
6186,1,64,63,-279.0038256344975,-278.657430823469,0.3463948110285173,0.6927896220570346,0.007932413905722406,True,True,True,False
6187,1,80,79,-329.5519084468499,-327.8367542756854,1.7151541711644995,3.430308342328999,0.03132208122910182,True,True,True,False
6188,1,61,61,-264.312842954271,-261.83356880643635,2.4792741478346443,4.958548295669289,0.05863666423090577,True,True,True,False
6189,1,71,70,-301.7529923369205,-301.67249769260104,0.08049464431945808,0.16098928863891615,0.001658988916825759,True,True,True,False
6190,1,71,71,-302.1177023110726,-300.52749861942397,1.5902036916486395,3.180407383297279,0.03231237999922274,True,True,True,False
6191,1,81,81,-335.29486664414765,-335.0378943349476,0.2569723092000231,0.5139446184000462,0.00457694661887233,True,True,True,False
6192,1,70,70,-295.41484930194997,-293.14913873103444,2.2657105709155303,4.531421141831061,0.046696134353564824,True,True,True,False
6193,1,65,65,-271.24880444577764,-271.21209370187165,0.036710743905985055,0.07342148781197011,0.0008148062797001442,True,True,True,False
6194,1,73,73,-309.6661088340534,-309.58081328799335,0.08529554606002421,0.17059109212004842,0.0016856912508316862,True,True,True,False
6195,1,69,69,-295.8333440299151,-295.4470547258742,0.386289304040929,0.772578608081858,0.008076777728815904,True,True,True,False
6196,1,67,67,-287.04767065752844,-284.5303727149116,2.5172979426168354,5.034595885233671,0.05420437698885521,True,True,True,False
6197,1,71,71,-301.05356609024875,-300.94146439395166,0.11210169629708844,0.22420339259417688,0.0022778670608880306,True,True,True,False
6198,1,72,71,-310.18702580709737,-303.75539517077664,6.431630636320733,12.863261272641466,0.13068847357534438,True,True,True,False
6199,1,90,89,-362.594378071595,-361.7554159707718,0.8389621008231529,1.6779242016463058,0.01359962317248707,True,True,True,False
6200,1,59,59,-264.84951402823845,-263.243079653211,1.6064343750274475,3.212868750054895,0.03928126959941796,True,True,True,False
6201,1,67,66,-279.7316510047111,-279.01458161337837,0.7170693913327568,1.4341387826655136,0.015674431134076298,True,True,True,False
6202,1,63,63,-277.0297989313418,-276.1404352147355,0.88936371660634,1.77872743321268,0.020366359103088004,True,True,True,False
6203,1,72,70,-295.2015247102355,-294.98783607157804,0.2136886386574588,0.4273772773149176,0.004404107704077564,True,True,True,False
6204,1,55,54,-237.41922914229139,-235.4737308069045,1.9454983353868727,3.8909966707737453,0.05197705186148842,True,True,True,False
6205,1,68,67,-287.14963004938335,-284.99129427009353,2.158335779289814,4.316671558579628,0.0464749302291736,True,True,True,False
6206,1,78,76,-320.8025056900385,-319.24393329687246,1.5585723931660596,3.117144786332119,0.029586113980093656,True,True,True,False
6207,1,76,76,-315.85263898860944,-315.6714778556122,0.18116113299726067,0.36232226599452133,0.0034389508970654467,True,True,True,False
6208,1,84,84,-346.1117784016559,-345.887781821432,0.22399658022391122,0.44799316044782245,0.003847128041251471,True,True,True,False
6209,1,85,85,-347.0870178433494,-346.089984733468,0.9970331098813858,1.9940662197627717,0.01692252615562325,True,True,True,False
6210,1,76,74,-309.4028021475947,-309.05162157120566,0.35118057638902656,0.7023611527780531,0.0068465740001753565,True,True,True,False
6211,1,69,69,-295.5610406519296,-295.0532740281924,0.5077666237372114,1.0155332474744228,0.010616701304269668,True,True,True,False
6212,1,78,78,-319.8133685707543,-319.56480470727854,0.2485638634757379,0.4971277269514758,0.004597459656162159,True,True,True,False
6213,1,67,66,-287.00328186877795,-286.6730555022441,0.33022636653385007,0.6604527330677001,0.007218423354078282,True,True,True,False
6214,1,69,68,-285.7788172941368,-282.243560579729,3.535256714407808,7.070513428815616,0.07500437250214051,True,True,True,False
6215,1,73,73,-309.3229984425077,-308.257259962052,1.0657384804557068,2.1314769609114137,0.021062131789561477,True,True,True,False
6216,1,73,73,-309.65393981963973,-309.46385199419797,0.19008782544176483,0.38017565088352967,0.0037566953849068638,True,True,True,False
6217,1,63,63,-273.9321183979065,-273.18803159022457,0.7440868076819243,1.4881736153638485,0.017039529324343047,True,True,True,False
6218,1,70,70,-299.8565395556837,-299.63994327250134,0.2165962831823549,0.4331925663647098,0.004464034051745214,True,True,True,False
6219,1,74,74,-308.4619123390562,-307.98137068702283,0.4805416520333665,0.961083304066733,0.009368581869312536,True,True,True,False
6220,1,74,74,-315.56963996306973,-314.3808202405803,1.188819722489427,2.377639444978854,0.023177085380357974,True,True,True,False
6221,1,67,67,-292.8891490532371,-291.42290709296907,1.4662419602680075,2.932483920536015,0.03157223887793981,True,True,True,False
6222,1,61,61,-272.3455017818028,-272.25245251666263,0.09304926514016643,0.18609853028033285,0.0022006838258373834,True,True,True,False
6223,1,62,62,-267.37219586133745,-266.5258254033329,0.8463704580045714,1.692740916009143,0.019694426814808322,True,True,True,False
6224,1,69,69,-299.5393077015666,-298.8237056969833,0.7156020045832747,1.4312040091665494,0.014962253090760748,True,True,True,False
6225,1,76,76,-319.4482277035373,-318.9706534705051,0.4775742330322146,0.9551484660644292,0.009065710232262186,True,True,True,False
6226,1,73,73,-306.2305038567458,-305.57401506689996,0.6564887898458664,1.312977579691733,0.012974152349449704,True,True,True,False
6227,1,71,70,-301.32810963187933,-301.20958046424914,0.11852916763018584,0.23705833526037168,0.002442877747725225,True,True,True,False
6228,1,74,74,-317.61123744346713,-317.14145222469415,0.4697852187729836,0.9395704375459673,0.009158875748739463,True,True,True,False
6229,1,74,74,-315.1933119919049,-314.89472166709044,0.29859032481448367,0.5971806496289673,0.005821280822530816,True,True,True,False
6230,1,80,80,-334.14358140735743,-331.1345532792981,3.009028128059356,6.018056256118712,0.05426387447808292,True,True,True,False
6231,1,70,70,-301.18901253616957,-300.35720351579346,0.831809020376113,1.663618040752226,0.017143524980904642,True,True,True,False
6232,1,63,63,-273.608744485531,-271.45579804047964,2.152946445051384,4.305892890102768,0.04930230412024056,True,True,True,False
6233,1,69,69,-294.5112362272808,-293.69612070181057,0.8151155254702189,1.6302310509404379,0.017042943860108496,True,True,True,False
6234,1,72,72,-305.41382621838113,-304.9321512837944,0.48167493458674926,0.9633498691734985,0.009651528325678041,True,True,True,False
6235,1,64,63,-276.6436565907744,-276.5655682065045,0.07808838426990405,0.1561767685398081,0.001788217852971783,True,True,True,False
6236,1,55,55,-249.12184441108528,-248.99560207567055,0.12624233541473018,0.25248467082946036,0.0033114398409649524,True,True,True,False
6237,1,66,66,-287.7007150229467,-287.5702019438776,0.13051307906914644,0.2610261581382929,0.0028528874537001024,True,True,True,False
6238,1,79,79,-328.1230971438966,-327.0394357724923,1.0836613714042755,2.167322742808551,0.01978978337377065,True,True,True,False
6239,1,76,76,-317.1396799981934,-316.1586750945467,0.9810049036466921,1.9620098072933843,0.01862224881024787,True,True,True,False
6240,1,77,77,-319.2982659815126,-319.03877628350415,0.25948969800845134,0.5189793960169027,0.004861876629591786,True,True,True,False
6241,1,67,67,-289.6963874803778,-288.0635939451164,1.632793535261385,3.26558707052277,0.03515855427040536,True,True,True,False
6242,1,61,61,-265.95765894140413,-265.01886018556115,0.9387987558429813,1.8775975116859627,0.022203283761432754,True,True,True,False
6243,1,75,74,-314.35937620700315,-314.3283088428991,0.031067364104046646,0.06213472820809329,0.0006056855692756742,True,True,True,False
6244,1,81,81,-335.38508847980506,-334.10255986441854,1.282528615386525,2.56505723077305,0.02284318115081887,True,True,True,False
6245,1,70,70,-300.91979426617553,-298.7793579025313,2.1404363636442554,4.280872727288511,0.044114241816685336,True,True,True,False
6246,1,76,75,-317.7686478626172,-317.2110220863559,0.5576257762612613,1.1152515525225226,0.010726452561119738,True,True,True,False
6247,1,78,78,-325.8740928240038,-325.6550245530407,0.21906827096313464,0.4381365419262693,0.00405190651454659,True,True,True,False
6248,1,72,72,-307.14360085594467,-304.4835089487052,2.6600919072394618,5.3201838144789235,0.05330140837337828,True,True,True,False
6249,1,70,70,-301.14544952347865,-299.7814186484718,1.364030875006847,2.728061750013694,0.02811257969988303,True,True,True,False
6250,1,67,67,-284.5649740864997,-284.47772062486786,0.08725346163186032,0.17450692326372064,0.001878808005920602,True,True,True,False
6251,1,73,73,-304.67709877521304,-303.8087809076253,0.8683178675877343,1.7366357351754687,0.01716051892443978,True,True,True,False
6252,1,58,58,-258.2324858389177,-257.97688962085425,0.255596218063431,0.511192436126862,0.006357713728794586,True,True,True,False
6253,1,70,70,-297.74560630922986,-297.24700704299755,0.4985992662323042,0.9971985324646084,0.010276095554060305,True,True,True,False
6254,1,76,76,-317.26597911235865,-316.350127267226,0.9158518451326358,1.8317036902652717,0.017385459410024482,True,True,True,False
