segment_id,age_kyr_bp,lr04,co2,precession_index,pre_phase_deg,reduced_rate,full_rate
Barker2011,14.5729053939,4.40031013272,239.788195603,-0.0124999872128,51.5709147619,0.279021329679,0.372584511579
Barker2011,14.6,4.406,236.270181494,-0.0123805,52.0183486239,0.265605698676,0.353428231699
Barker2011,14.7,4.427,228.672389142,-0.011935,53.6697247706,0.241110048594,0.316949514795
Barker2011,14.8,4.448,228.43269166,-0.0114795,55.3211009174,0.245857335856,0.319608109439
Barker2011,14.9,4.469,229.401411223,-0.011014,56.9724770642,0.255530588724,0.328508975536
Barker2011,15,4.49,228.026655946,-0.01054,58.623853211,0.255930464019,0.325203184151
Barker2011,15.1,4.516,233.940930761,-0.0100575,60.2752293578,0.289217902668,0.36399413434
Barker2011,15.2,4.542,229.013863215,-0.0095665,61.9266055046,0.275382763193,0.342608549307
Barker2011,15.3,4.568,226.668127045,-0.009068,63.5779816514,0.273124638621,0.336005619701
Barker2011,15.4,4.594,224.981756495,-0.0085625,65.2293577982,0.273721765688,0.332979956904
Barker2011,15.5,4.62,223.38628461,-0.008051,66.880733945,0.274714370189,0.330428041999
Barker2011,15.6,4.646,223.128795056,-0.007534,68.5321100917,0.281601060595,0.334947155599
Barker2011,15.7,4.672,222.209589116,-0.007012,70.1834862385,0.28565803656,0.335935616212
Barker2011,15.8,4.698,223.814695412,-0.0064855,71.8348623853,0.301564245352,0.350763547556
Barker2011,15.9,4.724,223.202481239,-0.005955,73.4862385321,0.30739597928,0.353491026704
Barker2011,16,4.75,224.276774584,-0.005422,75.1376146789,0.321802087162,0.365951477516
Barker2011,16.1,4.763,223.24269986,-0.0048865,76.7889908257,0.32118186264,0.36009575071
Barker2011,16.2,4.776,224.933174737,-0.004348,78.4403669725,0.334663503167,0.370086790206
Barker2011,16.3,4.789,213.104345201,-0.003807,80.0917431193,0.281642525934,0.306513291847
Barker2011,16.4,4.802,210.991552536,-0.0032635,81.7431192661,0.276348866288,0.296468126395
Barker2011,16.5,4.815,209.517131167,-0.0027175,83.3944954128,0.273903303088,0.289700983151
Barker2011,16.6,4.828,209.173109162,-0.00217,85.0458715596,0.276371447964,0.288259050842
Barker2011,16.7,4.841,211.503870931,-0.001621,86.6972477064,0.290899309101,0.299358690185
Barker2011,16.8,4.854,205.513844988,-0.00107,88.3486238532,0.268470151666,0.272231233166
Barker2011,16.9,4.867,204.021930471,-0.0005175,90,0.266019985608,0.266020419809
Barker2011,17,4.88,204.205033321,3.6e-05,91.6513761468,0.270661095051,0.267025727104
Barker2011,17.1,4.894,201.707457856,0.00059,93.3027522936,0.264255628183,0.257173527976
Barker2011,17.2,4.908,198.462499963,0.001144,94.9541284404,0.254972773874,0.244779411916
Barker2011,17.3,4.922,195.257678413,0.0016975,96.6055045872,0.246171808726,0.233166125414
Barker2011,17.4,4.936,192.345689138,0.0022495,98.2568807339,0.238776562147,0.223180301439
Barker2011,17.5,4.95,191.539155391,0.0027995,99.9082568807,0.239437312869,0.220963562561
Barker2011,17.6,4.964,196.337103399,0.0033465,101.559633028,0.262330279665,0.239291955639
Barker2011,17.7,4.978,190.840218284,0.0038905,103.211009174,0.24426597241,0.219905327921
Barker2011,17.8,4.992,187.596968276,0.004431,104.862385321,0.235689884559,0.209537469503
Barker2011,17.9,5.006,191.323476559,0.004967,106.513761468,0.253888803501,0.223209893229
Barker2011,18,5.02,188.668290722,0.0054985,108.165137615,0.247260810083,0.214790729929
Barker2011,18.1,5.014,188.608850095,0.006025,109.816513761,0.245383548916,0.209895360781
Barker2011,18.2,5.008,185.858885461,0.006546,111.467889908,0.233384937683,0.196537630603
Barker2011,18.3,5.002,188.751663427,0.007061,113.119266055,0.242671550273,0.201434122213
Barker2011,18.4,4.996,188.28542513,0.0075695,114.770642202,0.239284698004,0.195726803758
Barker2011,18.5,4.99,187.319875469,0.0080705,116.422018349,0.2340904868,0.188726026562
Barker2011,18.6,4.984,189.533559547,0.008563,118.073394495,0.240805761437,0.191509197576
Barker2011,18.7,4.978,193.048765991,0.0090465,119.724770642,0.252859708493,0.198476016375
Barker2011,18.8,4.972,192.865176395,0.009521,121.376146789,0.250443985423,0.193962834844
Barker2011,18.9,4.966,189.597027668,0.009985,123.027522936,0.23625145854,0.180503053352
Barker2011,19,4.96,192.646723809,0.0104375,124.678899083,0.24625720894,0.185869324228
Barker2011,19.1,4.963,191.624890034,0.010879,126.330275229,0.243107450344,0.181547472013
Barker2011,19.2,4.966,191.267536605,0.0113095,127.981651376,0.242530013817,0.179281931038
Barker2011,19.3,4.969,191.576762211,0.011729,129.633027523,0.244514663654,0.179004904661
Barker2011,19.4,4.972,191.534622607,0.012137,131.28440367,0.245149739085,0.17779536893
Barker2011,19.5,4.975,190.345975925,0.012534,132.935779817,0.241373067131,0.173457413029
Barker2011,19.6,4.978,190.233253504,0.0129205,134.587155963,0.241727937602,0.172224954445
Barker2011,19.7,4.981,192.370170037,0.013296,136.23853211,0.250841411343,0.177325780565
Barker2011,19.8,4.984,193.833978715,0.013661,137.889908257,0.257543393379,0.180699319379
Barker2011,19.9,4.987,195.776328477,0.014016,139.541284404,0.266429699744,0.185625848473
Barker2011,20,4.99,194.046440746,0.014361,141.19266055,0.260084077746,0.179902944358
Barker2011,20.1,4.982,192.365244331,0.0146955,142.844036697,0.251002592007,0.17205934833
Barker2011,20.2,4.974,190.695244572,0.015019,144.495412844,0.242279277188,0.164657788325
Barker2011,20.3,4.966,190.25759802,0.015331,146.146788991,0.2384553701,0.160775559944
Barker2011,20.4,4.958,190.009112347,0.015631,147.798165138,0.235392310254,0.157528745661
Barker2011,20.5,4.95,192.804845608,0.015918,149.449541284,0.243816135465,0.162106598828
Barker2011,20.6,4.942,190.921898671,0.0161915,151.100917431,0.234543877455,0.154879036014
Barker2011,20.7,4.934,188.774732454,0.0164515,152.752293578,0.224681985452,0.147416952179
Barker2011,20.8,4.926,191.798884704,0.016697,154.403669725,0.23355671073,0.152460357811
Barker2011,20.9,4.918,191.716991454,0.016927,156.055045872,0.231152270772,0.150115595648
Barker2011,21,4.91,190.020044751,0.0171415,157.706422018,0.223005863522,0.144109811861
Barker2011,21.1,4.907,188.768943065,0.0173405,159.357798165,0.21786926194,0.140315768467
Barker2011,21.2,4.904,189.907201378,0.0175235,161.009174312,0.221036903236,0.141999324626
Barker2011,21.3,4.901,188.200813074,0.0176905,162.660550459,0.214391440337,0.137385157384
Barker2011,21.4,4.898,186.734904958,0.017842,164.311926606,0.208733951134,0.133493363666
Barker2011,21.5,4.895,185.808393094,0.017978,165.963302752,0.204961534434,0.130893563044
Barker2011,21.6,4.892,185.671530178,0.0180975,167.614678899,0.203780168864,0.130032055461
Barker2011,21.7,4.889,186.870759149,0.018201,169.266055046,0.206923966457,0.132021438158
Barker2011,21.8,4.886,188.173193572,0.0182895,170.917431193,0.210454652526,0.134323014824
Barker2011,21.9,4.883,190.469535886,0.018362,172.568807339,0.217428433628,0.138913161227
Barker2011,22,4.88,188.71312617,0.018418,174.220183486,0.210694977317,0.134718655673
Barker2011,22.1,4.878,188.366422221,0.0184585,175.871559633,0.208994776321,0.133859819669
Barker2011,22.2,4.876,190.585227389,0.0184835,177.52293578,0.215878111863,0.13862846529
Barker2011,22.3,4.874,187.195691644,0.018493,179.174311927,0.204072873451,0.131326874945
Barker2011,22.4,4.872,186.41550757,0.018487,180.803571429,0.201026348548,0.129751038056
Barker2011,22.5,4.87,185.25875246,0.018465,182.410714286,0.196843854187,0.127470199061
