realization_id,MIS6_DO_01_age_ka_bp,MIS6_DO_02_age_ka_bp,MIS6_DO_03_age_ka_bp,MIS6_DO_04_age_ka_bp,MIS6_DO_05_age_ka_bp,MIS6_DO_06_age_ka_bp,MIS6_DO_07_age_ka_bp,MIS6_DO_08_age_ka_bp,MIS6_DO_09_age_ka_bp,MIS6_DO_10_age_ka_bp,MIS6_DO_11_age_ka_bp,MIS6_DO_12_age_ka_bp,MIS6_DO_13_age_ka_bp,MIS6_DO_14_age_ka_bp,MIS6_DO_15_age_ka_bp,MIS6_DO_16_age_ka_bp,MIS6_DO_17_age_ka_bp,MIS6_DO_18_age_ka_bp,MIS6_DO_19_age_ka_bp,MIS6_DO_20_age_ka_bp,MIS6_DO_21_age_ka_bp
5246,134.532075,138.137736,146.002795,146.567836,148.098337,149.060312,150.142138,150.833346,159.160070,160.718834,164.686809,167.512795,168.820051,170.514912,171.883917,173.789011,176.654655,179.666914,180.419469,190.911076,193.884091
5247,135.663165,138.803306,146.618261,147.267882,148.967925,150.105491,150.950580,151.549597,160.098211,161.137369,165.419163,170.348297,171.023292,172.469922,173.108500,176.260877,176.890244,180.216285,180.698070,190.701511,194.072295
5248,135.120194,138.479098,146.328066,146.935318,148.549989,149.593869,150.564523,151.206196,159.642912,160.933216,165.092698,168.939996,169.957925,171.708269,172.520225,175.068622,176.738428,179.397607,180.133425,191.601097,194.827621
5249,135.622768,138.793420,146.586105,147.235723,148.936828,150.083169,150.921350,151.524870,160.073944,161.132686,165.412048,170.098544,170.961836,172.074245,173.067156,176.189918,177.065008,180.881104,180.955444,190.855789,194.037108
5250,134.820744,138.296353,146.185128,146.755669,148.318977,149.291445,150.331252,151.020569,159.378453,160.583141,164.909755,168.140346,169.356331,171.259370,172.190579,174.395726,176.564006,179.936454,180.559649,191.345228,194.882636
5251,134.137744,137.889530,145.819450,146.337544,147.792706,148.645071,149.844024,150.589397,158.803670,160.200678,164.500411,166.331763,168.019137,170.296976,171.452163,172.900236,176.764284,179.987314,180.467912,190.587496,193.688148
5252,134.256712,137.963514,145.866570,146.406444,147.885349,148.780241,149.950581,150.660087,158.918853,160.608553,164.573523,166.700386,168.263680,170.497017,171.584697,173.172587,176.638726,180.398086,180.854369,190.840697,194.281751
5253,135.058422,138.437924,146.312381,146.901172,148.502115,149.516377,150.500803,151.170613,159.578472,160.716234,165.052203,168.769717,169.821663,171.594274,172.447541,174.916143,176.553817,180.099921,180.593662,190.991581,194.344519
5254,135.414634,138.654908,146.485432,147.115659,148.776626,149.871309,150.773872,151.392414,159.889809,161.043923,165.269732,169.703683,170.535647,172.121295,172.839232,175.715152,177.062158,179.183207,180.003291,190.980440,194.329175
5255,135.007879,138.412035,146.268038,146.866526,148.463538,149.488039,150.484667,151.135162,159.548732,160.890986,165.025168,168.648685,169.737551,171.550719,172.398539,174.822001,176.838874,179.811385,180.372626,191.026746,194.469537
5256,135.288216,138.579424,146.417867,147.038229,148.679319,149.752190,150.683988,151.312461,159.783804,160.996391,165.193722,169.375794,170.287602,171.943962,172.702266,175.437564,176.729328,180.174657,180.548553,191.026241,194.176132
5257,134.788496,138.291887,146.139930,146.724856,148.295465,149.300785,150.325330,150.995922,159.374921,160.816130,164.857312,168.120701,169.323582,170.881509,172.162095,174.353461,176.215886,179.605351,179.842700,191.198466,193.994118
5258,135.453755,138.678267,146.506340,147.139620,148.806738,149.908171,150.801687,151.417156,159.922613,161.058632,165.293254,169.805150,170.612406,172.176171,172.881617,175.801054,176.785207,179.238596,180.099152,191.178386,194.550480
5259,135.195011,138.519283,146.385511,146.984791,148.607361,149.645642,150.598241,151.256841,159.693419,160.792721,165.134065,169.131405,170.089080,171.786738,172.595213,175.215217,176.753763,179.795895,180.392411,191.256994,194.724448
5260,134.196380,137.927489,145.834326,146.369491,147.838910,148.723392,149.907684,150.621930,158.868263,160.585869,164.537248,166.543904,168.145303,170.412387,171.519332,173.040111,176.158001,179.069340,179.835005,191.267380,194.460799
5261,134.941796,138.372577,146.232720,146.826051,148.412673,149.425771,150.437681,151.093368,159.493319,160.866140,164.985435,168.477286,169.607889,171.458021,172.326942,174.676895,176.968480,179.900234,179.995509,191.476245,194.712974
5262,134.798691,138.298016,146.145383,146.731099,148.303303,149.310346,150.332614,151.002386,159.383463,160.819999,164.864091,168.144872,169.343603,170.896085,172.173156,174.375904,176.690862,180.361172,180.682331,190.986869,194.373193
5263,135.563821,138.743988,146.565166,147.207034,148.891458,150.011883,150.879945,151.486767,160.014908,161.100016,165.359432,170.090629,170.828368,172.330567,173.000867,176.042737,176.494534,179.901713,180.265739,191.227801,194.248369
5264,135.162148,138.504149,146.350488,146.961014,148.582282,149.633400,150.594352,151.232729,159.678091,160.948990,165.117923,169.048811,170.040242,171.767119,172.565679,175.160743,177.254617,179.896251,180.648419,190.753319,193.718817
5265,133.789114,137.681870,145.632793,146.124116,147.524075,148.315135,149.595324,150.369310,158.510278,160.005453,164.291466,165.408589,167.336579,169.805731,171.075246,172.136877,176.837318,180.081973,180.378817,190.841461,193.860383
5266,135.119208,138.490698,146.316798,146.927368,148.549707,149.610928,150.561597,151.205601,159.652019,160.941616,165.077214,168.904734,169.972999,171.354319,172.520869,175.081447,177.476172,180.204844,180.446107,190.806680,193.956461
5267,134.099864,137.866966,145.799168,146.314354,147.763517,148.609221,149.817002,150.565484,158.771791,160.179465,164.477708,166.231455,167.944973,170.243600,171.411209,172.817292,176.596659,179.130257,180.147565,191.185448,194.495562
5268,134.979297,138.406589,146.241972,146.841693,148.442148,149.479719,150.461642,151.116895,159.534790,160.888528,164.984182,168.573042,169.698257,171.154292,172.369086,174.773466,176.261542,179.724151,180.126686,191.164701,194.176226
5269,134.766279,138.278531,146.128049,146.711251,148.278386,149.279950,150.309458,150.981836,159.356306,160.807700,164.842539,168.068031,169.279955,170.849746,172.137993,174.304556,176.588658,180.168821,180.296305,190.956903,194.309759
5270,134.862668,138.321325,146.207574,146.781334,148.351280,149.331120,150.361159,151.047035,159.413733,160.606617,164.934881,168.251360,169.438410,171.318443,172.235904,174.487521,176.536660,180.328116,180.616519,190.917400,194.028004
5271,134.704049,138.226845,146.122649,146.684229,148.229060,149.181007,150.248006,150.946900,159.280247,160.517794,164.839815,167.831336,169.127862,171.094938,172.064415,174.140210,177.077409,179.951893,180.364931,190.287569,193.225468
5272,135.075922,138.448349,146.321751,146.911886,148.515600,149.532940,150.513288,151.181661,159.593199,160.726034,165.062691,168.816059,169.855926,171.618934,172.466462,174.954462,176.556010,179.614679,180.323491,191.564762,194.749749
5273,134.721670,138.241140,146.115071,146.691225,148.243237,149.218354,150.281169,150.954149,159.308736,160.783374,164.853082,167.906345,169.175977,171.149238,172.088449,174.193542,176.374475,179.562582,179.977774,190.850115,194.518850
5274,135.132726,138.482183,146.352163,146.946661,148.559368,149.586697,150.553809,151.217521,159.641003,160.757843,165.096736,168.966475,169.967138,171.698975,172.527874,175.078839,177.051889,180.245486,180.693748,190.867246,194.296434
5275,134.785881,138.275587,146.166462,146.734326,148.292114,149.258451,150.306382,150.998560,159.349113,160.563618,164.888860,168.048028,169.288075,171.210245,172.152887,174.319389,177.128268,180.235232,180.493317,190.852891,193.674422
5276,135.309114,138.587247,146.446601,147.054643,148.695280,149.753626,150.679638,151.328873,159.789443,160.856616,165.202450,169.433549,170.312474,171.947517,172.718573,175.465056,176.503531,179.637060,180.190844,190.700578,193.700969
5277,134.619323,138.190186,146.049456,146.621263,148.165411,149.142134,150.204470,150.888663,159.233174,160.751939,164.744823,167.719637,168.991379,170.639648,171.978568,173.981067,176.925453,180.238394,181.003374,191.301720,194.834556
5278,135.370764,138.641924,146.451331,147.081408,148.743095,149.846838,150.741313,151.365093,159.862793,161.037066,165.244482,169.501106,170.466976,171.713960,172.793769,175.635188,176.959954,179.645525,180.196300,190.959954,194.282261
5279,134.529633,138.136268,146.001489,146.566341,148.096459,149.058022,150.140393,150.831797,159.158024,160.717907,164.685185,167.507004,168.815255,170.511420,171.881267,173.783634,176.472097,179.715798,180.601403,191.251088,194.174586
5280,134.430200,138.063729,145.976031,146.516582,148.018052,148.921844,150.052652,150.774022,159.049788,160.364446,164.675689,167.106186,168.591715,170.709067,171.768348,173.540595,176.808566,179.885384,180.284532,191.319480,194.211370
5281,134.923746,138.357706,146.240275,146.818725,148.398343,149.388923,150.404730,151.085593,159.465134,160.640819,164.971487,168.413095,169.557991,171.404507,172.301938,174.621258,176.821065,179.400942,180.242694,191.180256,194.262378
5282,134.600554,138.165199,146.067238,146.620871,148.149314,149.083063,150.174177,150.881565,159.193151,160.459840,164.777788,167.557284,168.925238,170.949108,171.952524,173.913601,176.999102,179.872929,180.414605,190.679075,193.721128
5283,134.403139,138.060224,145.933839,146.488882,147.999215,148.939395,150.050023,150.751597,159.052037,160.669910,164.601074,167.207120,168.566859,170.330575,171.744040,173.505187,177.358192,179.338099,180.144081,190.941550,193.969241
5284,134.130713,137.885341,145.815685,146.333239,147.787288,148.638416,149.839008,150.584958,158.797752,160.196740,164.496197,166.313143,168.005370,170.287068,171.444561,172.884839,177.331630,179.544686,179.984120,191.181560,194.265684
5285,133.918367,137.758859,145.701995,146.203244,147.623669,148.437458,149.687528,150.450906,158.619052,160.077832,164.368931,165.750852,167.589635,169.987858,171.214987,172.419889,176.526164,180.110220,180.368853,191.115552,194.455880
5286,134.512309,138.116130,146.003176,146.562994,148.082087,149.021081,150.132312,150.821739,159.133180,160.704656,164.727202,167.363327,168.765189,170.855557,171.861620,173.733827,176.896476,180.713951,180.789683,190.861774,194.058780
5287,134.936914,138.381110,146.219305,146.815740,148.409565,149.439972,150.431363,151.090023,159.499278,160.872446,164.956000,168.472562,169.615030,171.093698,172.323107,174.680169,176.796967,179.670542,180.168827,190.249767,193.347691
5288,134.820989,138.296499,146.185259,146.755819,148.319166,149.291677,150.331427,151.020724,159.378659,160.583278,164.909902,168.140995,169.356811,171.259715,172.190844,174.396262,177.319064,179.464098,180.416147,191.216532,194.278014
5289,134.990022,138.413037,146.247708,146.848261,148.450393,149.489777,150.469304,151.123695,159.543776,160.892597,164.991314,168.598468,169.719318,171.169625,172.380721,174.797075,176.435194,179.361709,179.862508,191.197618,194.497980
5290,134.928281,138.364507,146.225496,146.817773,148.402270,149.413036,150.428072,151.084820,159.481986,160.861058,164.977309,168.442232,169.581371,171.439062,172.312300,174.647219,176.616911,179.940117,180.429357,191.516785,194.900455
5291,134.791738,138.279076,146.169598,146.737912,148.296627,149.263995,150.310561,151.002258,159.354043,160.566898,164.892371,168.063539,169.299543,171.218499,172.159220,174.332215,176.765688,179.666315,180.357948,191.213223,194.495908
5292,134.273176,137.970198,145.891960,146.420454,147.897059,148.773240,149.940636,150.674894,158.917643,160.276516,164.581579,166.690385,168.284288,170.487808,171.598583,173.196775,177.171111,180.095751,180.620111,190.754046,194.169667
5293,135.084400,138.469773,146.298182,146.906053,148.522948,149.578285,150.536730,151.183533,159.622854,160.928408,165.054069,168.822214,169.904647,171.304555,172.483107,175.004826,176.642729,180.077801,180.289791,191.243467,194.629873
5294,134.575129,138.163618,146.025820,146.594200,148.131435,149.100688,150.172896,150.860642,159.196144,160.735170,164.715436,167.614863,168.904594,170.576464,171.930624,173.883782,176.460227,179.576425,180.038916,191.311227,194.772783
5295,134.659416,138.214289,146.070898,146.645814,148.196233,149.179733,150.233113,150.914083,159.266767,160.767152,164.771482,167.814687,169.070109,170.696967,172.022063,174.069322,176.895431,179.895090,180.276070,190.715695,194.140990
5296,134.596125,138.162561,146.064867,146.618159,148.145901,149.078871,150.171017,150.878769,159.189423,160.457359,164.775133,167.545554,168.916566,170.942866,171.947735,173.903901,177.088408,180.113163,180.469521,191.367732,194.939238
5297,135.452763,138.672811,146.523511,147.142584,148.805966,149.889572,150.782112,151.419557,159.910332,160.937056,165.288544,169.813933,170.593714,172.149929,172.873878,175.779589,176.591283,179.538438,179.915536,190.913315,194.168117
5298,133.981226,137.806586,145.708197,146.230523,147.674861,148.543723,149.748601,150.484094,158.698523,160.509820,164.320530,166.206874,167.738352,169.727377,171.286328,172.576443,176.627421,179.664595,180.496331,190.994229,194.213527
5299,134.987214,138.395510,146.274256,146.857580,148.447247,149.448988,150.450006,151.125660,159.518546,160.676360,165.009526,168.581159,169.682251,171.493938,172.370556,174.760227,177.049232,179.877123,180.648567,191.099394,194.749667
5300,134.870666,138.326089,146.211856,146.786230,148.357443,149.338690,150.366865,151.052084,159.420464,160.611096,164.939674,168.272539,169.454069,171.329713,172.244551,174.505034,176.680452,179.513002,180.116786,191.683281,195.225117
5301,135.335125,138.620500,146.432271,147.059585,148.715697,149.813416,150.715853,151.342498,159.832932,161.023543,165.220785,169.416617,170.396994,171.663009,172.755106,175.556739,176.934106,180.390851,180.523774,190.728482,193.910290
5302,134.482088,138.107686,145.976061,146.537227,148.059908,149.013434,150.106426,150.801653,159.118187,160.699867,164.653570,167.394288,168.721891,170.443446,171.829689,173.678975,176.534740,179.463448,179.823992,191.211181,194.656946
5303,134.804851,138.301718,146.148677,146.734871,148.308038,149.316122,150.337014,151.006291,159.388624,160.822336,164.868186,168.159474,169.355698,170.904891,172.179838,174.389462,176.498421,179.707135,180.356608,190.401254,193.626717
5304,134.365354,138.025103,145.941312,146.476884,147.968085,148.860475,150.006393,150.733085,158.995216,160.328133,164.636825,166.934473,168.464756,170.617694,171.698240,173.398607,176.802325,179.987923,180.600054,190.546421,194.120156
5305,135.654857,138.812710,146.603266,147.255373,148.961497,150.113261,150.944275,151.545215,160.100830,161.144862,165.433385,170.174617,171.024847,172.120120,173.101967,176.260553,176.793836,180.002614,180.227632,191.269214,194.381424
5306,135.014785,138.427923,146.260951,146.863424,148.469429,149.513000,150.486995,151.139395,159.564525,160.901993,165.007779,168.657174,169.767944,171.205028,172.407585,174.851584,177.253546,179.607927,180.279031,191.019118,194.434459
5307,134.973347,138.403012,146.238790,146.838049,148.437573,149.474139,150.457391,151.113122,159.529804,160.886270,164.980225,168.558934,169.686572,171.145785,172.362631,174.760367,177.182383,180.204383,180.696453,190.766258,194.073208
5308,134.946628,138.375462,146.235302,146.829010,148.416392,149.430324,150.441116,151.096424,159.497370,160.867956,164.988340,168.489817,169.617369,171.464798,172.332177,174.687504,176.703835,179.390947,180.341956,190.956042,194.208687
5309,135.618496,138.790852,146.583820,147.233107,148.933544,150.079162,150.918298,151.522162,160.070364,161.131065,165.409208,170.088415,170.953447,172.068137,173.062521,176.180514,176.223511,179.641283,179.971535,190.992399,194.311680
5310,135.359549,138.622017,146.455991,147.081920,148.734226,149.819404,150.734706,151.357575,159.843619,161.023212,165.236612,169.560809,170.427564,172.044024,172.779551,175.594197,176.745538,179.533789,179.940235,190.996274,194.187143
5311,135.287785,138.579167,146.417636,147.037965,148.678988,149.751784,150.683682,151.312188,159.783442,160.996229,165.193463,169.374676,170.286756,171.943357,172.701799,175.436618,176.886049,180.000014,180.578181,191.169705,194.340876
5312,134.239774,137.962015,145.846470,146.388845,147.873625,148.786191,149.933312,150.648020,158.915156,160.607923,164.492447,166.819824,168.246060,170.097016,171.566814,173.145576,176.996465,179.880038,180.081867,191.197860,194.218857
5313,134.890750,138.353358,146.194616,146.787471,148.374075,149.396679,150.398382,151.060754,159.460598,160.854929,164.925304,168.363118,169.524377,171.027698,172.273025,174.578549,177.064144,179.920826,180.442783,191.276294,194.576331
5314,135.696200,138.817813,146.653848,147.291613,148.993542,150.119955,150.955772,151.573237,160.115198,161.073375,165.434444,170.458554,171.070321,172.492948,173.137067,176.312617,177.055901,180.241088,180.518537,190.414517,193.381727
5315,134.403397,138.047763,145.961680,146.500173,147.997399,148.896478,150.033531,150.757101,159.027231,160.349436,164.659625,167.035210,168.539238,170.671299,171.739370,173.481906,176.650647,179.583883,179.913933,191.061069,194.742511
5316,134.908049,138.352426,146.214683,146.805381,148.386697,149.393972,150.413686,151.072024,159.465021,160.853451,164.965144,168.389755,169.541673,171.410681,172.290379,174.602793,176.692367,179.849318,180.529733,190.002218,192.885417
5317,135.231325,138.558099,146.376758,146.996022,148.635898,149.716071,150.641695,151.276686,159.745959,160.984157,165.151764,169.170532,170.193161,171.514608,172.642498,175.328245,176.836157,179.385995,180.143568,190.989029,194.469368
5318,134.784011,138.278363,146.148390,146.729409,148.291222,149.277096,150.325494,150.993577,159.361011,160.806814,164.890565,168.068039,169.298297,171.236687,172.155992,174.330430,176.523791,179.696074,180.256935,190.930543,193.822773
5319,134.302807,137.999909,145.880181,146.427444,147.922083,148.845304,149.978345,150.687984,158.967971,160.631841,164.534360,166.969260,168.369839,170.187134,171.635196,173.284330,177.241928,180.084565,180.380425,190.746898,194.135710
5320,134.977684,138.389833,146.269154,146.851745,148.439904,149.439969,150.443208,151.119644,159.510526,160.671023,165.003814,168.555922,169.663592,171.480509,172.360252,174.739359,176.643361,179.630132,180.493299,190.773181,194.110664
5321,135.166775,138.506912,146.352961,146.963848,148.585843,149.637760,150.597642,151.235656,159.681971,160.950730,165.120705,169.060812,170.049321,171.773610,172.570693,175.170904,177.388387,180.195566,180.621812,191.343166,194.454424
5322,135.280842,138.575021,146.413925,147.033712,148.673643,149.745241,150.678745,151.307797,159.777620,160.993618,165.189288,169.356667,170.273132,171.933617,172.694277,175.421371,176.720739,179.668622,180.262391,191.023728,194.180125
5323,135.430191,138.664197,146.493746,147.125187,148.788600,149.885968,150.784933,151.402253,159.902855,161.049772,165.279086,169.744034,170.566172,172.143118,172.856087,175.749313,176.787147,180.273618,180.395153,190.718149,194.037990
5324,135.715540,138.829332,146.664202,147.303453,149.008444,150.138258,150.969568,151.585446,160.131474,161.084205,165.446035,170.509767,171.108186,172.520200,173.157976,176.354964,177.008021,179.907783,180.206098,191.223090,194.529408
5325,134.904970,138.361906,146.202222,146.796179,148.385007,149.410015,150.408541,151.069770,159.472513,160.860325,164.934759,168.396831,169.552301,171.048029,172.288452,174.609852,177.344001,179.985096,180.253670,191.030423,194.217205
5326,134.225341,137.941706,145.866349,146.391170,147.860201,148.727970,149.906513,150.644696,158.877387,160.249729,164.552910,166.563718,168.190635,170.420406,171.546867,173.092036,176.482824,179.462914,179.979754,191.104760,194.624233
5327,135.497459,138.699434,146.547441,147.169946,148.840406,149.931871,150.813997,151.447773,159.947946,160.962084,165.315332,169.932287,170.681220,172.212908,172.922200,175.877454,176.484328,179.521234,180.141075,190.771032,193.787165
5328,135.670238,138.802348,146.639947,147.275719,148.973537,150.095385,150.937251,151.556847,160.093349,161.058836,165.418884,170.389805,171.019491,172.456365,173.108998,176.255769,177.398460,179.884694,180.242620,191.324992,194.550260
5329,135.138731,138.502435,146.327239,146.939323,148.564715,149.629237,150.575545,151.217979,159.668377,160.949023,165.090195,168.951017,170.011336,171.382230,172.542048,175.124422,176.788712,179.679615,180.231812,191.190461,194.191471
5330,134.478473,138.095927,145.985093,146.542270,148.056043,148.989199,150.108255,150.800340,159.104807,160.691934,164.706858,167.275567,168.698800,170.808094,171.824962,173.659531,176.545400,179.605783,180.244589,191.075829,194.469950
5331,135.385652,138.637603,146.469942,147.097908,148.754318,149.844000,150.753266,151.374084,159.865507,161.033026,165.252306,169.628512,170.478781,172.080640,172.807832,175.651513,177.279988,179.620271,180.418690,191.272716,194.735188
5332,135.024686,138.417830,146.294319,146.880520,148.476120,149.484451,150.476737,151.149316,159.550081,160.697343,165.031984,168.680385,169.755614,171.546739,172.411068,174.842276,176.373823,180.519939,180.992121,190.445786,193.598292
5333,134.369245,138.039848,145.915712,146.468127,147.973158,148.907609,150.025809,150.730107,159.023637,160.657050,164.578537,167.126766,168.500302,170.282117,171.707270,173.430577,176.909602,179.715378,180.304635,190.572758,193.604011
5334,134.824831,138.302737,146.170206,146.754410,148.322642,149.315558,150.354517,151.019393,159.395239,160.822161,164.915108,168.173913,169.378389,171.293947,172.200218,174.420062,176.768757,179.698570,180.193483,190.914993,194.101761
5335,135.449215,138.675557,146.503914,147.136839,148.803244,149.903894,150.798460,151.414285,159.918807,161.056925,165.290524,169.793376,170.603499,172.169804,172.876699,175.791086,176.643804,179.911687,180.185510,190.774438,193.726956
5336,134.609580,138.170575,146.072071,146.626396,148.156269,149.091604,150.180615,150.887263,159.200746,160.464894,164.783197,167.581183,168.942908,170.961825,171.962282,173.933362,176.301483,179.952437,180.278539,190.746970,193.953732
5337,134.411310,138.052477,145.965917,146.505018,148.003496,148.903967,150.039177,150.762097,159.033891,160.353868,164.664368,167.056166,168.554731,170.682450,171.747925,173.499233,176.772072,179.841839,180.059826,191.576408,194.361857
5338,135.085470,138.470416,146.298754,146.906708,148.523770,149.579289,150.537494,151.184211,159.623751,160.928814,165.054780,168.824750,169.906748,171.306085,172.484268,175.007181,176.230901,179.874879,180.431163,190.851023,194.348795
5339,134.641640,138.189671,146.089236,146.646023,148.180972,149.121945,150.203486,150.907502,159.227726,160.482847,164.802412,167.666079,169.005677,171.007000,171.996943,174.003561,176.739359,179.492218,180.085140,190.482436,193.830263
5340,135.439535,138.669777,146.498740,147.130910,148.795793,149.894773,150.791577,151.408163,159.910690,161.053286,165.284704,169.768269,170.584505,172.156225,172.866211,175.769830,176.989501,179.328496,179.959499,191.033810,194.395154
5341,135.148632,138.496078,146.343265,146.952735,148.571878,149.620665,150.584743,151.224181,159.666758,160.943908,165.109796,169.013754,170.013722,171.748160,172.551036,175.131065,176.333802,179.504103,180.012474,190.258980,193.736951
5342,134.508614,138.110435,146.018013,146.564586,148.078471,148.996052,150.108589,150.823524,159.115777,160.408355,164.722685,167.313824,168.745234,170.819557,171.853124,173.712287,176.425343,179.710222,180.441815,190.689698,193.913058
5343,135.124126,138.493655,146.319427,146.930379,148.553487,149.615540,150.565110,151.208719,159.656139,160.943481,165.080483,168.916392,169.982655,171.361349,172.526203,175.092272,176.998887,180.207253,180.360493,190.930496,194.100149
5344,135.170143,138.508923,146.354762,146.965911,148.588436,149.640934,150.600037,151.237786,159.684796,160.951996,165.122730,169.069549,170.055930,171.778335,172.574342,175.178300,176.867506,179.787259,180.400565,190.926188,194.252489
5345,134.734601,138.248861,146.121982,146.699146,148.253190,149.230538,150.290363,150.962327,159.319579,160.788236,164.860857,167.939884,169.201349,171.167377,172.102459,174.221936,176.472078,179.171074,179.894360,190.904574,193.932694
5346,135.603272,138.767544,146.586251,147.231198,148.921824,150.049056,150.907995,151.511718,160.047989,161.114850,165.383152,170.192953,170.905775,172.385907,173.043609,176.129364,176.790056,179.893819,180.274314,190.345226,193.336573
5347,135.598489,138.759611,146.601533,147.231795,148.918252,150.027483,150.886068,151.511553,160.032968,161.018659,165.375882,170.199814,170.879019,172.355266,173.031427,176.098669,177.201670,179.611721,180.410452,190.930775,194.289189
5348,135.199540,138.521980,146.387935,146.987563,148.610850,149.649928,150.601472,151.259700,159.697230,160.795257,165.136779,169.143397,170.097947,171.793119,172.600109,175.225133,176.936794,179.929045,180.394221,191.446895,194.692480
5349,135.494704,138.697793,146.545967,147.168259,148.838283,149.929264,150.812032,151.446034,159.945628,160.960542,165.313681,169.924992,170.675827,172.209026,172.919222,175.871422,177.100149,180.388304,180.836784,191.097130,194.878126
5350,134.777833,138.285477,146.134228,146.718327,148.287268,149.290785,150.317712,150.989162,159.365987,160.812084,164.850222,168.095423,169.302644,170.866265,172.150528,174.329990,176.632259,180.061937,180.336152,191.997194,195.615537
5351,135.308187,138.586695,146.446105,147.054076,148.694566,149.752749,150.678977,151.328288,159.788663,160.856097,165.201895,169.431095,170.310659,171.946211,172.717571,175.463027,176.741795,180.115841,180.430639,190.456707,193.693580
5352,134.743713,138.250470,146.143886,146.708511,148.259622,149.218545,150.276301,150.971940,159.313626,160.540005,164.863588,167.936368,169.205518,171.150828,172.107298,174.227059,176.899254,179.736557,180.148977,190.637797,193.731723
5353,134.432835,138.078076,145.949721,146.507067,148.022044,148.967244,150.071239,150.770425,159.076919,160.681178,164.620820,167.277522,168.625174,170.373030,171.776256,173.570556,176.309399,179.910495,180.405098,191.066937,194.430687
5354,135.300874,138.582339,146.442190,147.049599,148.688931,149.745828,150.673760,151.323671,159.782509,160.852001,165.197512,169.411729,170.296341,171.935906,172.709665,175.447013,177.026669,180.148302,180.399191,190.769927,194.095949
5355,134.991674,138.398167,146.276644,146.860310,148.450684,149.453209,150.453188,151.128476,159.522300,160.678857,165.012199,168.592969,169.690982,171.500222,172.375378,174.769993,176.281419,180.140831,180.271064,191.112532,194.445498
5356,135.388929,138.652845,146.461046,147.092532,148.757060,149.863874,150.754291,151.376611,159.878014,161.043958,165.256561,169.544172,170.502648,171.739931,172.813476,175.675176,177.006363,179.809759,180.427441,190.616380,193.667221
5357,135.190993,138.516890,146.383360,146.982331,148.604265,149.641840,150.595375,151.254304,159.690038,160.790471,165.131657,169.120766,170.081215,171.781077,172.590869,175.206420,177.149110,179.733455,180.227883,191.479333,194.776948
5358,136.131821,139.099443,146.858350,147.547442,149.328172,150.560561,151.285027,151.847622,160.500470,161.325841,165.750535,171.305375,171.961459,172.802023,173.619402,177.310479,177.348151,180.741071,180.800610,191.438654,194.515979
5359,135.049689,138.437000,146.290384,146.892134,148.495720,149.527434,150.514393,151.161604,159.583791,160.906706,165.050306,168.757126,169.819585,171.609367,172.443837,174.913806,176.327416,180.102263,180.399528,191.502978,194.884728
5360,135.581804,138.768793,146.564197,147.210638,148.905336,150.044752,150.892084,151.498898,160.039620,161.117143,165.384809,170.001427,170.881394,172.015678,173.022715,176.099743,176.727232,179.413040,180.275992,190.761141,193.961282
5361,134.894220,138.355444,146.196472,146.789596,148.376742,149.399933,150.400861,151.062953,159.463505,160.856246,164.927611,168.371344,169.531191,171.032659,172.276790,174.586187,176.865659,180.050412,180.616631,190.681465,194.166054
5362,135.131993,138.481746,146.351771,146.946212,148.558803,149.586003,150.553286,151.217058,159.640386,160.757432,165.096296,168.964533,169.965702,171.697941,172.527081,175.077233,176.839337,180.043061,180.363517,191.438199,194.870046
5363,135.332817,138.601366,146.459292,147.069154,148.713545,149.776059,150.696547,151.343837,159.809391,160.869889,165.216657,169.496317,170.358882,171.980917,172.744200,175.516957,176.909938,179.920001,180.217105,190.994947,194.204569
5364,135.330564,138.604710,146.440499,147.064166,148.711915,149.792092,150.714097,151.339243,159.819313,161.012313,165.219184,169.485630,170.370691,172.003365,172.748147,175.530550,177.236240,180.254058,180.462279,190.684260,193.701987
5365,134.825736,138.303277,146.170690,146.754965,148.323339,149.316412,150.355161,151.019966,159.395999,160.822502,164.915653,168.176261,169.380166,171.295217,172.201199,174.422050,176.944791,179.290680,179.889908,191.051446,194.060571
5366,135.202973,138.524025,146.389774,146.989665,148.613496,149.653177,150.603921,151.261867,159.700120,160.797180,165.138837,169.152489,170.104669,171.797958,172.603821,175.232651,176.770932,180.083952,180.713021,191.045059,194.159394
5367,135.235434,138.543360,146.407153,147.009537,148.638508,149.683897,150.627077,151.282359,159.727437,160.815357,165.158292,169.238445,170.168221,171.843697,172.638915,175.303727,177.384742,179.893450,180.237077,190.560895,193.834732
5368,135.772878,138.868816,146.676898,147.335080,149.052374,150.208870,151.028587,151.618985,160.190209,161.178620,165.485129,170.632860,171.238560,172.623823,173.227367,176.501785,177.014436,179.423400,180.257042,191.463904,194.854611
5369,135.127229,138.478909,146.349220,146.943295,148.555133,149.581495,150.549888,151.214050,159.636377,160.754765,165.093441,168.951918,169.956375,171.691229,172.521931,175.066802,177.024873,179.811679,180.570960,191.033039,194.237881
5370,134.935172,138.364512,146.246393,146.825720,148.407147,149.399737,150.412881,151.092807,159.474750,160.647218,164.978335,168.443352,169.580361,171.420607,172.314292,174.646276,177.244828,179.865401,180.440691,190.554952,193.955843
5371,134.996127,138.416707,146.250973,146.851999,148.455086,149.495502,150.473666,151.127565,159.548891,160.894914,164.995373,168.612940,169.731305,171.178353,172.387344,174.810513,176.805468,179.258814,179.849702,190.789817,194.220866
