model_id,term,beta,realization_id
full,same_type_history_count,-0.45766120669508914,joint_05224
full,lr04_scaled,2.808701846718941,joint_05224
full,co2_scaled,0.5346867446764376,joint_05224
full,mis6_segment,-0.2669595657866502,joint_05224
full,pre_phase_sin,-0.32623876286692705,joint_05224
full,pre_phase_cos,0.6055759839310939,joint_05224
interaction,intercept,-0.9458210434582616,joint_05224
interaction,same_type_history_count,-0.5570783468159642,joint_05224
interaction,lr04_scaled,2.533729951728684,joint_05224
interaction,co2_scaled,0.4745361842093799,joint_05224
interaction,mis6_segment,-0.29254715383274615,joint_05224
interaction,pre_phase_sin,-0.20381751410224838,joint_05224
interaction,pre_phase_cos,0.5398431321845035,joint_05224
interaction,lr04_phase_sin,-1.9007211291570414,joint_05224
interaction,lr04_phase_cos,0.9243129258413365,joint_05224
full,intercept,-1.080620853452262,joint_06128
full,same_type_history_count,-0.4543328746763268,joint_06128
full,lr04_scaled,3.131337123483944,joint_06128
full,co2_scaled,0.7526124915405241,joint_06128
full,mis6_segment,-0.2583781827860157,joint_06128
full,pre_phase_sin,-0.3891319579299893,joint_06128
full,pre_phase_cos,0.8103016724238458,joint_06128
interaction,intercept,-1.0349112471588768,joint_06128
interaction,same_type_history_count,-0.4838156194737168,joint_06128
interaction,lr04_scaled,2.9144535499415896,joint_06128
interaction,co2_scaled,0.718378398300574,joint_06128
interaction,mis6_segment,-0.2764445626328396,joint_06128
interaction,pre_phase_sin,-0.31526136303992963,joint_06128
interaction,pre_phase_cos,0.7750141002353371,joint_06128
interaction,lr04_phase_sin,-1.0002006972972282,joint_06128
interaction,lr04_phase_cos,0.34055004542088735,joint_06128
full,intercept,-1.0366231100751144,joint_00295
full,same_type_history_count,-0.36330967146806464,joint_00295
full,lr04_scaled,1.963545226666023,joint_00295
full,co2_scaled,-0.3059441777056069,joint_00295
full,mis6_segment,-0.2951866617851752,joint_00295
full,pre_phase_sin,-0.1592786083616459,joint_00295
full,pre_phase_cos,0.5463148771365901,joint_00295
interaction,intercept,-0.9483874606410362,joint_00295
interaction,same_type_history_count,-0.5068872543661103,joint_00295
interaction,lr04_scaled,1.703313399618882,joint_00295
interaction,co2_scaled,-0.49743054679683707,joint_00295
interaction,mis6_segment,-0.2986772664426995,joint_00295
interaction,pre_phase_sin,-0.05181588056602679,joint_00295
interaction,pre_phase_cos,0.42616927868369103,joint_00295
interaction,lr04_phase_sin,-1.4815968312282681,joint_00295
interaction,lr04_phase_cos,2.146802778064672,joint_00295
full,intercept,-1.0475979510492415,joint_02975
full,same_type_history_count,-0.514040367087599,joint_02975
full,lr04_scaled,3.1873463807322486,joint_02975
full,co2_scaled,1.0246537506418492,joint_02975
full,mis6_segment,-0.2343507208459385,joint_02975
full,pre_phase_sin,-0.4788937341428423,joint_02975
full,pre_phase_cos,0.720800472314841,joint_02975
interaction,intercept,-1.0072043538138606,joint_02975
interaction,same_type_history_count,-0.5385386204579206,joint_02975
interaction,lr04_scaled,2.979623901099978,joint_02975
interaction,co2_scaled,0.993605631008836,joint_02975
interaction,mis6_segment,-0.25301956214726634,joint_02975
interaction,pre_phase_sin,-0.41711680959458275,joint_02975
interaction,pre_phase_cos,0.693606705732998,joint_02975
interaction,lr04_phase_sin,-0.9151989449328517,joint_02975
interaction,lr04_phase_cos,0.22020335701209298,joint_02975
full,intercept,-1.0698984707155803,joint_06770
full,same_type_history_count,-0.3453627444190248,joint_06770
full,lr04_scaled,1.7527240517689053,joint_06770
full,co2_scaled,-0.6338914606405075,joint_06770
full,mis6_segment,-0.3374477300063235,joint_06770
full,pre_phase_sin,-0.48652479834500567,joint_06770
full,pre_phase_cos,0.5913081235855056,joint_06770
interaction,intercept,-1.0949062518572343,joint_06770
interaction,same_type_history_count,-0.33491454819013833,joint_06770
interaction,lr04_scaled,1.8791103022509297,joint_06770
interaction,co2_scaled,-0.5868201640431691,joint_06770
interaction,mis6_segment,-0.34458482231378634,joint_06770
interaction,pre_phase_sin,-0.5021079046597012,joint_06770
interaction,pre_phase_cos,0.6329938572855041,joint_06770
interaction,lr04_phase_sin,0.09720997898653191,joint_06770
interaction,lr04_phase_cos,-0.533072903027539,joint_06770
full,intercept,-1.0995761915941362,joint_09726
full,same_type_history_count,-0.30801753460583553,joint_09726
full,lr04_scaled,2.6805842486310665,joint_09726
full,co2_scaled,0.41148186297247147,joint_09726
full,mis6_segment,-0.2550566305054551,joint_09726
full,pre_phase_sin,-0.2432067246520151,joint_09726
full,pre_phase_cos,0.6701352423627758,joint_09726
interaction,intercept,-1.0202591903461742,joint_09726
interaction,same_type_history_count,-0.3932600784577754,joint_09726
interaction,lr04_scaled,2.3232580684193116,joint_09726
interaction,co2_scaled,0.2796027214256231,joint_09726
interaction,mis6_segment,-0.26657860273075606,joint_09726
interaction,pre_phase_sin,-0.1365755936944848,joint_09726
interaction,pre_phase_cos,0.5756843075763407,joint_09726
interaction,lr04_phase_sin,-1.3967958518762698,joint_09726
interaction,lr04_phase_cos,1.4609052087892191,joint_09726
full,intercept,-1.0723926248878197,joint_06190
full,same_type_history_count,-0.4776492417287967,joint_06190
full,lr04_scaled,3.4573033579555066,joint_06190
full,co2_scaled,1.2083114562683475,joint_06190
full,mis6_segment,-0.2316944770689803,joint_06190
full,pre_phase_sin,-0.4773695068559555,joint_06190
full,pre_phase_cos,0.7370269962552257,joint_06190
interaction,intercept,-1.0406709211951044,joint_06190
interaction,same_type_history_count,-0.49579879811377,joint_06190
interaction,lr04_scaled,3.315800534718496,joint_06190
interaction,co2_scaled,1.2061542356686368,joint_06190
interaction,mis6_segment,-0.2501407836560457,joint_06190
interaction,pre_phase_sin,-0.42240352372631995,joint_06190
interaction,pre_phase_cos,0.7209543682245364,joint_06190
interaction,lr04_phase_sin,-0.7971869805587916,joint_06190
interaction,lr04_phase_cos,0.05559154365309498,joint_06190
full,intercept,-1.0285918384659367,joint_07857
full,same_type_history_count,-0.47616508520077366,joint_07857
full,lr04_scaled,3.1045152399960894,joint_07857
full,co2_scaled,0.8334455349703889,joint_07857
full,mis6_segment,-0.2550203168820932,joint_07857
full,pre_phase_sin,-0.34752889064750964,joint_07857
full,pre_phase_cos,0.6175194898653625,joint_07857
interaction,intercept,-0.936728354722425,joint_07857
interaction,same_type_history_count,-0.5958479929150424,joint_07857
interaction,lr04_scaled,2.8006430778582763,joint_07857
interaction,co2_scaled,0.7443347872785706,joint_07857
interaction,mis6_segment,-0.270986269169341,joint_07857
interaction,pre_phase_sin,-0.2354028581839487,joint_07857
interaction,pre_phase_cos,0.5269741253574645,joint_07857
interaction,lr04_phase_sin,-1.657500185595712,joint_07857
interaction,lr04_phase_cos,1.4731655359120877,joint_07857
full,intercept,-1.0588584259150682,joint_07402
full,same_type_history_count,-0.3431524429669978,joint_07402
full,lr04_scaled,2.3571992297499476,joint_07402
full,co2_scaled,0.24043508399427385,joint_07402
full,mis6_segment,-0.25732820738766804,joint_07402
full,pre_phase_sin,-0.31516091966409443,joint_07402
full,pre_phase_cos,0.5431452093356526,joint_07402
interaction,intercept,-0.994665822390079,joint_07402
interaction,same_type_history_count,-0.41039471075490963,joint_07402
interaction,lr04_scaled,2.04759194944227,joint_07402
interaction,co2_scaled,0.12635929878877256,joint_07402
interaction,mis6_segment,-0.2604217079509859,joint_07402
interaction,pre_phase_sin,-0.22896049175458144,joint_07402
interaction,pre_phase_cos,0.47047887602630023,joint_07402
interaction,lr04_phase_sin,-1.2113823995741329,joint_07402
interaction,lr04_phase_cos,1.0864538542465438,joint_07402
full,intercept,-1.0639643325964518,joint_02857
full,same_type_history_count,-0.3817355854045879,joint_02857
full,lr04_scaled,2.5542538694125194,joint_02857
full,co2_scaled,0.15881353000838583,joint_02857
full,mis6_segment,-0.28895276274965936,joint_02857
full,pre_phase_sin,-0.31660368707387043,joint_02857
full,pre_phase_cos,0.6616359234478265,joint_02857
interaction,intercept,-0.9856544174604627,joint_02857
interaction,same_type_history_count,-0.46069945370914117,joint_02857
interaction,lr04_scaled,2.2125374830708684,joint_02857
interaction,co2_scaled,0.0760953650654806,joint_02857
interaction,mis6_segment,-0.30690857131707033,joint_02857
interaction,pre_phase_sin,-0.1984444283095313,joint_02857
interaction,pre_phase_cos,0.5845162602761848,joint_02857
interaction,lr04_phase_sin,-1.6145872497119511,joint_02857
interaction,lr04_phase_cos,1.0369882066178426,joint_02857
full,intercept,-1.0516280274705296,joint_04536
full,same_type_history_count,-0.44644818548022364,joint_04536
full,lr04_scaled,3.3874361749991118,joint_04536
full,co2_scaled,1.1958480907300937,joint_04536
full,mis6_segment,-0.23020274358854767,joint_04536
full,pre_phase_sin,-0.405807384635468,joint_04536
full,pre_phase_cos,0.5944231716610658,joint_04536
interaction,intercept,-0.9700411991950242,joint_04536
interaction,same_type_history_count,-0.5365390553901748,joint_04536
interaction,lr04_scaled,3.045252153888748,joint_04536
interaction,co2_scaled,1.093431277974062,joint_04536
interaction,mis6_segment,-0.2499437541608762,joint_04536
interaction,pre_phase_sin,-0.2937118765797559,joint_04536
interaction,pre_phase_cos,0.5151064077867322,joint_04536
interaction,lr04_phase_sin,-1.6003414073244029,joint_04536
interaction,lr04_phase_cos,1.1528901316633493,joint_04536
full,intercept,-1.1402628330969573,joint_03530
full,same_type_history_count,-0.2410993552387549,joint_03530
full,lr04_scaled,2.620679588215176,joint_03530
full,co2_scaled,0.4278358766844875,joint_03530
full,mis6_segment,-0.2648413725787014,joint_03530
full,pre_phase_sin,-0.45574413325959623,joint_03530
full,pre_phase_cos,0.6848140213942085,joint_03530
interaction,intercept,-1.1398139283288415,joint_03530
interaction,same_type_history_count,-0.25421498379995994,joint_03530
interaction,lr04_scaled,2.619139218521341,joint_03530
interaction,co2_scaled,0.35973540053197,joint_03530
interaction,mis6_segment,-0.2551216191854378,joint_03530
interaction,pre_phase_sin,-0.48424917515062793,joint_03530
interaction,pre_phase_cos,0.6622994894315162,joint_03530
interaction,lr04_phase_sin,0.465353198264623,joint_03530
interaction,lr04_phase_cos,0.5341289701911528,joint_03530
full,intercept,-1.0885359553554896,joint_07459
full,same_type_history_count,-0.3066887584764722,joint_07459
full,lr04_scaled,1.797605266604923,joint_07459
full,co2_scaled,-0.5435771962773019,joint_07459
full,mis6_segment,-0.32665429696190773,joint_07459
full,pre_phase_sin,-0.4605602186695217,joint_07459
full,pre_phase_cos,0.6265674886615904,joint_07459
interaction,intercept,-1.0605713413508988,joint_07459
interaction,same_type_history_count,-0.31997888447330985,joint_07459
interaction,lr04_scaled,1.6279335114091595,joint_07459
interaction,co2_scaled,-0.5644709054302296,joint_07459
interaction,mis6_segment,-0.33005727334352514,joint_07459
interaction,pre_phase_sin,-0.4184019671096265,joint_07459
interaction,pre_phase_cos,0.6000682100822955,joint_07459
interaction,lr04_phase_sin,-0.5607292368135192,joint_07459
interaction,lr04_phase_cos,0.25452551955305636,joint_07459
full,intercept,-1.0764525243025054,joint_09402
full,same_type_history_count,-0.38259815801828617,joint_09402
full,lr04_scaled,2.7683544641089664,joint_09402
full,co2_scaled,0.3109104997530508,joint_09402
full,mis6_segment,-0.3159432159370128,joint_09402
full,pre_phase_sin,-0.5610401096016541,joint_09402
full,pre_phase_cos,0.6169965128284004,joint_09402
interaction,intercept,-1.0713737143604725,joint_09402
interaction,same_type_history_count,-0.384244427103403,joint_09402
interaction,lr04_scaled,2.7432891354485145,joint_09402
interaction,co2_scaled,0.320125182327461,joint_09402
interaction,mis6_segment,-0.3181666737076619,joint_09402
interaction,pre_phase_sin,-0.5499276863014858,joint_09402
interaction,pre_phase_cos,0.6163691469015224,joint_09402
interaction,lr04_phase_sin,-0.15284899302436328,joint_09402
interaction,lr04_phase_cos,-0.03287130316136746,joint_09402
full,intercept,-1.0847478304601317,joint_04663
full,same_type_history_count,-0.2985604880341718,joint_04663
full,lr04_scaled,2.079687539938873,joint_04663
full,co2_scaled,-0.09047149402830788,joint_04663
full,mis6_segment,-0.2724359110778151,joint_04663
full,pre_phase_sin,-0.29441034450603487,joint_04663
full,pre_phase_cos,0.6283861213047433,joint_04663
interaction,intercept,-1.007800262013936,joint_04663
interaction,same_type_history_count,-0.38106816511869734,joint_04663
interaction,lr04_scaled,1.6002107760993645,joint_04663
interaction,co2_scaled,-0.29884751238582513,joint_04663
interaction,mis6_segment,-0.27671188226334276,joint_04663
interaction,pre_phase_sin,-0.19405135590759087,joint_04663
interaction,pre_phase_cos,0.5358181120097781,joint_04663
interaction,lr04_phase_sin,-1.3594230205614621,joint_04663
interaction,lr04_phase_cos,1.4970607285836108,joint_04663
full,intercept,-1.1106689613305254,joint_01630
full,same_type_history_count,-0.3497196061751263,joint_01630
full,lr04_scaled,3.2355949839101528,joint_01630
full,co2_scaled,1.1239124578001665,joint_01630
full,mis6_segment,-0.19924316708302992,joint_01630
full,pre_phase_sin,-0.29434098333806274,joint_01630
full,pre_phase_cos,0.7090066690979717,joint_01630
interaction,intercept,-1.0601238334589198,joint_01630
interaction,same_type_history_count,-0.386332261048118,joint_01630
interaction,lr04_scaled,3.0205067381230086,joint_01630
interaction,co2_scaled,1.074963693757252,joint_01630
interaction,mis6_segment,-0.2287702228440135,joint_01630
interaction,pre_phase_sin,-0.19922097887118909,joint_01630
interaction,pre_phase_cos,0.6690640012936286,joint_01630
interaction,lr04_phase_sin,-1.3507143077577775,joint_01630
interaction,lr04_phase_cos,0.366095948090306,joint_01630
full,intercept,-1.0947510375572527,joint_05326
full,same_type_history_count,-0.4259166990161222,joint_05326
full,lr04_scaled,3.2425713615258553,joint_05326
full,co2_scaled,1.0744094664922674,joint_05326
full,mis6_segment,-0.21851527415637928,joint_05326
full,pre_phase_sin,-0.43239537513831455,joint_05326
full,pre_phase_cos,0.7739011643835702,joint_05326
interaction,intercept,-1.0683223895698881,joint_05326
interaction,same_type_history_count,-0.43849739169875607,joint_05326
interaction,lr04_scaled,3.1195623235874974,joint_05326
interaction,co2_scaled,1.0700197969195608,joint_05326
interaction,mis6_segment,-0.23379763508156198,joint_05326
interaction,pre_phase_sin,-0.385282068531368,joint_05326
interaction,pre_phase_cos,0.7580705521311741,joint_05326
interaction,lr04_phase_sin,-0.6930092398202304,joint_05326
interaction,lr04_phase_cos,0.05974623075171114,joint_05326
full,intercept,-1.027492160539051,joint_04153
full,same_type_history_count,-0.5169515150664018,joint_04153
full,lr04_scaled,3.046838399576574,joint_04153
full,co2_scaled,0.7884066391270119,joint_04153
full,mis6_segment,-0.26616339497031294,joint_04153
full,pre_phase_sin,-0.4910141631972923,joint_04153
full,pre_phase_cos,0.6606753652887611,joint_04153
interaction,intercept,-0.9784851461412446,joint_04153
interaction,same_type_history_count,-0.5540423793611234,joint_04153
interaction,lr04_scaled,2.8183108468071723,joint_04153
interaction,co2_scaled,0.7538124991611288,joint_04153
interaction,mis6_segment,-0.274471730567925,joint_04153
interaction,pre_phase_sin,-0.42443758397473275,joint_04153
interaction,pre_phase_cos,0.6159652478888232,joint_04153
interaction,lr04_phase_sin,-0.916720826477273,joint_04153
interaction,lr04_phase_cos,0.5234906029951812,joint_04153
full,intercept,-1.034494101601206,joint_00882
full,same_type_history_count,-0.4922387616908652,joint_00882
full,lr04_scaled,2.8359303236415108,joint_00882
full,co2_scaled,0.3606160085191489,joint_00882
full,mis6_segment,-0.3072443217849051,joint_00882
full,pre_phase_sin,-0.5083633324278055,joint_00882
full,pre_phase_cos,0.6626764552129375,joint_00882
interaction,intercept,-0.9837518642925047,joint_00882
interaction,same_type_history_count,-0.5299343355958817,joint_00882
interaction,lr04_scaled,2.5858972782753957,joint_00882
interaction,co2_scaled,0.29422906001797283,joint_00882
interaction,mis6_segment,-0.31429518820178043,joint_00882
interaction,pre_phase_sin,-0.44788207658342966,joint_00882
interaction,pre_phase_cos,0.6124176043400944,joint_00882
interaction,lr04_phase_sin,-0.7453719769858455,joint_00882
interaction,lr04_phase_cos,0.6318122257189333,joint_00882
full,intercept,-1.0939410390839621,joint_09228
full,same_type_history_count,-0.3623104461120913,joint_09228
full,lr04_scaled,2.744171705069196,joint_09228
full,co2_scaled,0.49381016597599026,joint_09228
full,mis6_segment,-0.26147040634498725,joint_09228
full,pre_phase_sin,-0.4093208296952974,joint_09228
full,pre_phase_cos,0.7224951556304453,joint_09228
interaction,intercept,-1.0575266913842494,joint_09228
interaction,same_type_history_count,-0.3828379511859345,joint_09228
interaction,lr04_scaled,2.555278686048918,joint_09228
interaction,co2_scaled,0.4588919950282267,joint_09228
interaction,mis6_segment,-0.2711428746233335,joint_09228
interaction,pre_phase_sin,-0.35888920568315086,joint_09228
interaction,pre_phase_cos,0.689014494961678,joint_09228
interaction,lr04_phase_sin,-0.6886805745086876,joint_09228
interaction,lr04_phase_cos,0.3413062645966989,joint_09228
full,intercept,-1.040002773041955,joint_09125
full,same_type_history_count,-0.46207133628941627,joint_09125
full,lr04_scaled,2.7253834511445802,joint_09125
full,co2_scaled,0.3327673901395755,joint_09125
full,mis6_segment,-0.2810568711398414,joint_09125
full,pre_phase_sin,-0.31117001208125805,joint_09125
full,pre_phase_cos,0.7009591264280964,joint_09125
interaction,intercept,-0.9579591908353445,joint_09125
interaction,same_type_history_count,-0.5538708184060199,joint_09125
interaction,lr04_scaled,2.386592572038613,joint_09125
interaction,co2_scaled,0.21581157408943388,joint_09125
interaction,mis6_segment,-0.2894308596068817,joint_09125
interaction,pre_phase_sin,-0.2263209277416481,joint_09125
interaction,pre_phase_cos,0.6152633672190042,joint_09125
interaction,lr04_phase_sin,-1.164574398364942,joint_09125
interaction,lr04_phase_cos,1.3856365693595227,joint_09125
full,intercept,-1.0373818858934822,joint_06152
full,same_type_history_count,-0.45007633466006514,joint_06152
full,lr04_scaled,2.433543741944372,joint_06152
full,co2_scaled,0.07064006153741578,joint_06152
full,mis6_segment,-0.2939315933183194,joint_06152
full,pre_phase_sin,-0.36555197829171665,joint_06152
full,pre_phase_cos,0.6722493481392432,joint_06152
interaction,intercept,-0.967668982463717,joint_06152
interaction,same_type_history_count,-0.5164927000684235,joint_06152
interaction,lr04_scaled,2.096511957643466,joint_06152
interaction,co2_scaled,-0.021057752776790038,joint_06152
interaction,mis6_segment,-0.3125916486305287,joint_06152
interaction,pre_phase_sin,-0.2710518080134384,joint_06152
interaction,pre_phase_cos,0.6167576213074052,joint_06152
interaction,lr04_phase_sin,-1.3923290574022318,joint_06152
interaction,lr04_phase_cos,0.7138591886736142,joint_06152
full,intercept,-1.1362060554255393,joint_07414
full,same_type_history_count,-0.2616461072945724,joint_07414
full,lr04_scaled,2.765284177859217,joint_07414
full,co2_scaled,0.7509448454661887,joint_07414
full,mis6_segment,-0.22175796909841158,joint_07414
full,pre_phase_sin,-0.36253506496617244,joint_07414
full,pre_phase_cos,0.7225162320389777,joint_07414
interaction,intercept,-1.1134102545850495,joint_07414
interaction,same_type_history_count,-0.2722298581966408,joint_07414
interaction,lr04_scaled,2.6512262394551542,joint_07414
interaction,co2_scaled,0.7386049134809064,joint_07414
interaction,mis6_segment,-0.2297738964899805,joint_07414
interaction,pre_phase_sin,-0.32692099351500703,joint_07414
interaction,pre_phase_cos,0.7045697281189169,joint_07414
interaction,lr04_phase_sin,-0.5166531329994478,joint_07414
interaction,lr04_phase_cos,0.15039994410189098,joint_07414
full,intercept,-1.095229831810864,joint_04920
full,same_type_history_count,-0.2857908818372599,joint_04920
full,lr04_scaled,2.399462375318542,joint_04920
full,co2_scaled,0.24857538185000372,joint_04920
full,mis6_segment,-0.26142098935284164,joint_04920
full,pre_phase_sin,-0.385287063755429,joint_04920
full,pre_phase_cos,0.5844110588107182,joint_04920
interaction,intercept,-1.053315251557177,joint_04920
interaction,same_type_history_count,-0.31353006742778194,joint_04920
interaction,lr04_scaled,2.1738165245916923,joint_04920
interaction,co2_scaled,0.215479906510721,joint_04920
interaction,mis6_segment,-0.2760455819342876,joint_04920
interaction,pre_phase_sin,-0.31386393828292825,joint_04920
interaction,pre_phase_cos,0.5528566181335759,joint_04920
interaction,lr04_phase_sin,-1.0400007759521641,joint_04920
interaction,lr04_phase_cos,0.2716114251260396,joint_04920
full,intercept,-1.075440901008665,joint_06177
full,same_type_history_count,-0.3954941316673022,joint_06177
full,lr04_scaled,2.8662642017057296,joint_06177
full,co2_scaled,0.5987877934907967,joint_06177
full,mis6_segment,-0.25665699237119216,joint_06177
full,pre_phase_sin,-0.34750550769176297,joint_06177
full,pre_phase_cos,0.7113060052846847,joint_06177
interaction,intercept,-0.9913352664707072,joint_06177
interaction,same_type_history_count,-0.4813817073436322,joint_06177
interaction,lr04_scaled,2.4852587458123883,joint_06177
interaction,co2_scaled,0.4972791184297109,joint_06177
interaction,mis6_segment,-0.2882455489761777,joint_06177
interaction,pre_phase_sin,-0.23213142467073822,joint_06177
interaction,pre_phase_cos,0.6466963758711508,joint_06177
interaction,lr04_phase_sin,-1.7332253367948327,joint_06177
interaction,lr04_phase_cos,0.9287762207463578,joint_06177
full,intercept,-1.0886591371534606,joint_08762
full,same_type_history_count,-0.3100968117291774,joint_08762
full,lr04_scaled,1.8227017920316793,joint_08762
full,co2_scaled,-0.5592581473152795,joint_08762
full,mis6_segment,-0.33568029263649857,joint_08762
full,pre_phase_sin,-0.4981441194524682,joint_08762
full,pre_phase_cos,0.6073909815270021,joint_08762
interaction,intercept,-1.082448977789049,joint_08762
interaction,same_type_history_count,-0.31238562405405984,joint_08762
interaction,lr04_scaled,1.7864849358028192,joint_08762
interaction,co2_scaled,-0.5608110587813248,joint_08762
interaction,mis6_segment,-0.3370374915237631,joint_08762
interaction,pre_phase_sin,-0.48805697103540885,joint_08762
interaction,pre_phase_cos,0.6031134596068212,joint_08762
interaction,lr04_phase_sin,-0.13208487067574678,joint_08762
interaction,lr04_phase_cos,0.027182057739325357,joint_08762
full,intercept,-1.0864806526162347,joint_00851
full,same_type_history_count,-0.4211409968695467,joint_00851
full,lr04_scaled,3.217409791561419,joint_00851
full,co2_scaled,1.0760828158031035,joint_00851
full,mis6_segment,-0.21913657142379983,joint_00851
full,pre_phase_sin,-0.3965084081115367,joint_00851
full,pre_phase_cos,0.7549174204508573,joint_00851
interaction,intercept,-1.0450524087958322,joint_00851
interaction,same_type_history_count,-0.44674684413741506,joint_00851
interaction,lr04_scaled,3.008837835690273,joint_00851
interaction,co2_scaled,1.0299366918582853,joint_00851
interaction,mis6_segment,-0.22833082723577175,joint_00851
interaction,pre_phase_sin,-0.3423598171725031,joint_00851
interaction,pre_phase_cos,0.7127351054956413,joint_00851
interaction,lr04_phase_sin,-0.7306524540775323,joint_00851
interaction,lr04_phase_cos,0.49765933267923823,joint_00851
full,intercept,-1.0840380856715688,joint_04543
full,same_type_history_count,-0.39057704376389,joint_04543
full,lr04_scaled,2.6915890812756604,joint_04543
full,co2_scaled,0.45223218108249785,joint_04543
full,mis6_segment,-0.25953759024277456,joint_04543
full,pre_phase_sin,-0.38436018744841416,joint_04543
full,pre_phase_cos,0.7549432407653947,joint_04543
interaction,intercept,-1.0615795049454744,joint_04543
interaction,same_type_history_count,-0.4021621090424148,joint_04543
interaction,lr04_scaled,2.579319554739186,joint_04543
interaction,co2_scaled,0.4344878302275983,joint_04543
interaction,mis6_segment,-0.2644643003370659,joint_04543
interaction,pre_phase_sin,-0.35307946075770175,joint_04543
interaction,pre_phase_cos,0.7344335633983508,joint_04543
interaction,lr04_phase_sin,-0.41994435894771276,joint_04543
interaction,lr04_phase_cos,0.20289318830667552,joint_04543
full,intercept,-1.1101063449299318,joint_00181
full,same_type_history_count,-0.3909131761914864,joint_00181
full,lr04_scaled,3.6907293480959713,joint_00181
full,co2_scaled,1.4875934325988915,joint_00181
full,mis6_segment,-0.2034803152223328,joint_00181
full,pre_phase_sin,-0.39905981014141,joint_00181
full,pre_phase_cos,0.7265953147407906,joint_00181
interaction,intercept,-1.0534600174849706,joint_00181
interaction,same_type_history_count,-0.43069951661787254,joint_00181
interaction,lr04_scaled,3.4207777462720803,joint_00181
interaction,co2_scaled,1.4171321660628158,joint_00181
interaction,mis6_segment,-0.22896155238697713,joint_00181
interaction,pre_phase_sin,-0.3137252713563161,joint_00181
interaction,pre_phase_cos,0.6801494573332336,joint_00181
interaction,lr04_phase_sin,-1.18252440502547,joint_00181
interaction,lr04_phase_cos,0.49377886457800463,joint_00181
full,intercept,-1.0694121187479682,joint_00240
full,same_type_history_count,-0.3462593322073867,joint_00240
full,lr04_scaled,2.2615439937162067,joint_00240
full,co2_scaled,0.04741747992383268,joint_00240
full,mis6_segment,-0.29758478215932643,joint_00240
full,pre_phase_sin,-0.5367618515891889,joint_00240
full,pre_phase_cos,0.52064534133345,joint_00240
interaction,intercept,-1.0613777634304,joint_00240
interaction,same_type_history_count,-0.3537040106483996,joint_00240
interaction,lr04_scaled,2.222671756426252,joint_00240
interaction,co2_scaled,0.012711622636708874,joint_00240
interaction,mis6_segment,-0.29450501421927794,joint_00240
interaction,pre_phase_sin,-0.5344613980843783,joint_00240
interaction,pre_phase_cos,0.5047036894314729,joint_00240
interaction,lr04_phase_sin,0.008636155900426965,joint_00240
interaction,lr04_phase_cos,0.25377777925607414,joint_00240
full,intercept,-1.0409719041551448,joint_03680
full,same_type_history_count,-0.47231601603190404,joint_03680
full,lr04_scaled,3.088353417072436,joint_03680
full,co2_scaled,0.9691133346634822,joint_03680
full,mis6_segment,-0.24409330590032918,joint_03680
full,pre_phase_sin,-0.48478681656593925,joint_03680
full,pre_phase_cos,0.6179368145072572,joint_03680
interaction,intercept,-1.0107047364502897,joint_03680
interaction,same_type_history_count,-0.49215538151652105,joint_03680
interaction,lr04_scaled,2.951207781422361,joint_03680
interaction,co2_scaled,0.963321354756041,joint_03680
interaction,mis6_segment,-0.2523947455552374,joint_03680
interaction,pre_phase_sin,-0.44019451581823393,joint_03680
interaction,pre_phase_cos,0.5963298529257802,joint_03680
interaction,lr04_phase_sin,-0.6547798238767177,joint_03680
interaction,lr04_phase_cos,0.19065690044414335,joint_03680
full,intercept,-1.0310856217247246,joint_01201
full,same_type_history_count,-0.49098753389380156,joint_01201
full,lr04_scaled,2.3527222238526164,joint_01201
full,co2_scaled,-0.09115062660303548,joint_01201
full,mis6_segment,-0.2969392606013955,joint_01201
full,pre_phase_sin,-0.2998786474875155,joint_01201
full,pre_phase_cos,0.7138399779407331,joint_01201
interaction,intercept,-0.9478908197013266,joint_01201
interaction,same_type_history_count,-0.5845912179841762,joint_01201
interaction,lr04_scaled,1.9100507502938582,joint_01201
interaction,co2_scaled,-0.25140427716607244,joint_01201
interaction,mis6_segment,-0.2993437138984985,joint_01201
interaction,pre_phase_sin,-0.19472772110031025,joint_01201
interaction,pre_phase_cos,0.6107293696539531,joint_01201
interaction,lr04_phase_sin,-1.3717194683031941,joint_01201
interaction,lr04_phase_cos,1.560116797355986,joint_01201
full,intercept,-1.097652224385003,joint_08705
full,same_type_history_count,-0.18659642561041703,joint_08705
full,lr04_scaled,2.2115939195286844,joint_08705
full,co2_scaled,0.5290591143498413,joint_08705
full,mis6_segment,-0.20119646386827766,joint_08705
full,pre_phase_sin,-0.21125452681385457,joint_08705
full,pre_phase_cos,0.41107602896547774,joint_08705
interaction,intercept,-1.0152693990068475,joint_08705
interaction,same_type_history_count,-0.3768861343952122,joint_08705
interaction,lr04_scaled,1.9740540557948383,joint_08705
interaction,co2_scaled,0.10480280399594318,joint_08705
interaction,mis6_segment,-0.20141955673728987,joint_08705
interaction,pre_phase_sin,-0.13493314263921805,joint_08705
interaction,pre_phase_cos,0.30520788553933503,joint_08705
interaction,lr04_phase_sin,-0.9387406057469133,joint_08705
interaction,lr04_phase_cos,2.7683210161845055,joint_08705
full,intercept,-1.1515717496090834,joint_08224
full,same_type_history_count,-0.2076695824800046,joint_08224
full,lr04_scaled,2.8848693283247515,joint_08224
full,co2_scaled,0.8818342883434428,joint_08224
