realization_id,ngrip_realization_id,mis6_realization_id,fit_valid,invalid_reason,n_predictive_events,LR_statistic,nominal_LR_p,info_bits_per_event,delta_AICc_full_minus_reduced,pre_phase_preferred_deg,pre_phase_rate_ratio_max_vs_min,all_models_converged,likelihood_nesting_ok,eta_clipping_used
joint_04387,NGRIP_01265,1957,True,,55,11.8426691,0.00268161909,0.155321454,-7.78428823,333.397319,4.40237367,True,True,False
joint_04388,NGRIP_01738,2838,True,,55,13.8633511,0.000976363565,0.181823526,-9.80497024,341.552156,5.13127262,True,True,False
joint_04389,NGRIP_02783,4779,True,,55,16.8416899,0.000220228489,0.220885659,-12.7833091,320.856838,6.0320647,True,True,False
joint_04390,NGRIP_01288,3432,True,,54,3.77694497,0.15130275,0.0504535165,0.281435857,336.873716,2.26647,True,True,False
joint_04391,NGRIP_02092,7365,True,,55,13.0529305,0.0014641722,0.171194528,-8.99454967,328.85281,4.69554935,True,True,False
joint_04392,NGRIP_02909,6861,True,,55,13.5336329,0.00115135424,0.177499136,-9.47525203,330.729786,4.96113738,True,True,False
joint_04393,NGRIP_05808,8812,True,,55,10.8611752,0.00438052099,0.14244876,-6.8027944,340.92883,4.10505328,True,True,False
joint_04394,NGRIP_07288,7533,True,,55,11.8716421,0.00264305184,0.155701447,-7.81326124,331.243895,4.29026106,True,True,False
joint_04395,NGRIP_07634,7008,True,,55,14.8592129,0.000593421007,0.194884661,-10.8008321,326.594043,5.245785,True,True,False
joint_04396,NGRIP_05085,3656,True,,55,14.1782489,0.00083412738,0.185953539,-10.119868,333.877125,5.1037691,True,True,False
joint_04397,NGRIP_02193,4028,True,,55,15.2640997,0.000484666348,0.200194918,-11.2057189,330.242016,5.51060993,True,True,False
joint_04398,NGRIP_03313,9276,True,,55,13.665925,0.00107766082,0.179234202,-9.60754417,324.435665,4.83508527,True,True,False
joint_04399,NGRIP_04203,1014,True,,55,13.1077414,0.00142459072,0.171913396,-9.04936062,330.281741,4.74609358,True,True,False
joint_04400,NGRIP_01208,8828,True,,55,15.2969632,0.000476767514,0.200625935,-11.2385823,328.250813,5.54079089,True,True,False
joint_04401,NGRIP_08112,5641,True,,55,7.8548212,0.0196946038,0.103019196,-3.79644037,330.904542,3.22642716,True,True,False
joint_04402,NGRIP_04555,6591,True,,55,13.6904053,0.00106455049,0.179555271,-9.63202445,322.194566,4.92262564,True,True,False
joint_04403,NGRIP_04057,5107,True,,55,11.4958413,0.00318940579,0.150772666,-7.43746048,329.323979,4.21831336,True,True,False
joint_04404,NGRIP_01471,4345,True,,55,10.3163649,0.00575214501,0.13530335,-6.25798407,340.419134,3.96680394,True,True,False
joint_04405,NGRIP_03327,8801,True,,55,12.1123283,0.00234337245,0.158858146,-8.05394751,333.054393,4.4748727,True,True,False
joint_04406,NGRIP_07540,5131,True,,55,16.0168917,0.000332641292,0.210068093,-11.9585109,334.685792,5.77586862,True,True,False
joint_04407,NGRIP_06463,9883,True,,55,8.06300805,0.017747617,0.105749652,-4.00462723,340.313581,3.3086795,True,True,False
joint_04408,NGRIP_01322,7351,True,,55,13.4860012,0.00117910382,0.176874428,-9.42762038,327.556805,4.88156605,True,True,False
joint_04409,NGRIP_04957,1564,True,,55,8.55638818,0.0138676833,0.112220535,-4.49800736,339.094742,3.44889216,True,True,False
joint_04410,NGRIP_05190,7959,True,,55,10.666735,0.00482778494,0.139898598,-6.60835421,325.421652,3.99854084,True,True,False
joint_04411,NGRIP_07302,9108,True,,55,14.1055324,0.000865012843,0.184999833,-10.0471516,321.568814,5.00229559,True,True,False
joint_04412,NGRIP_09918,6070,True,,55,7.31636047,0.0257793825,0.0959570634,-3.25797965,335.513864,3.11177465,True,True,False
joint_04413,NGRIP_01404,817,True,,55,13.3749465,0.00124642818,0.1754179,-9.31656572,337.483669,4.86780807,True,True,False
joint_04414,NGRIP_08878,1195,True,,55,9.90174951,0.0070772154,0.129865499,-5.84336868,328.684982,3.81876612,True,True,False
joint_04415,NGRIP_08997,8016,True,,55,5.57663334,0.0615246931,0.0731398297,-1.51825251,331.150969,2.67418981,True,True,False
joint_04416,NGRIP_07603,4688,True,,55,9.31160662,0.00950627369,0.122125534,-5.25322579,316.950428,3.63147635,True,True,False
joint_04417,NGRIP_09236,3257,True,,55,11.7627008,0.00279101367,0.154272638,-7.70432002,329.956181,4.3643377,True,True,False
joint_04418,NGRIP_05612,6959,True,,55,13.7326217,0.00104231525,0.180108956,-9.67424084,330.601214,4.96098175,True,True,False
joint_04419,NGRIP_07560,1442,True,,55,12.2361253,0.00220271931,0.160481793,-8.17774444,333.137511,4.54510884,True,True,False
joint_04420,NGRIP_09532,1198,True,,55,9.33428109,0.00939910747,0.122422919,-5.27590026,342.666437,3.63923834,True,True,False
joint_04421,NGRIP_00929,9050,True,,55,9.72655062,0.00772514018,0.127567694,-5.66816979,334.541644,3.69870858,True,True,False
joint_04422,NGRIP_03897,4526,True,,55,8.35232498,0.0153573286,0.109544162,-4.29394415,343.715452,3.38369343,True,True,False
joint_04423,NGRIP_02097,714,True,,55,13.9215915,0.000948341641,0.182587373,-9.86321065,323.446626,5.05543069,True,True,False
joint_04424,NGRIP_07699,7881,True,,55,10.8435634,0.00441926576,0.142217774,-6.7851826,332.536026,4.10127695,True,True,False
joint_04425,NGRIP_08851,9809,True,,55,12.2312801,0.00220806208,0.160418246,-8.17289924,319.394988,4.44958879,True,True,False
joint_04426,NGRIP_07485,6396,True,,55,14.39255,0.000749372017,0.188764187,-10.3341692,325.675437,5.09191323,True,True,False
joint_04427,NGRIP_05824,1437,True,,55,15.9622965,0.000341846664,0.209352055,-11.9039157,328.138655,5.83689328,True,True,False
joint_04428,NGRIP_02682,816,True,,55,9.34304323,0.00935801939,0.122537838,-5.2846624,339.428725,3.64441994,True,True,False
joint_04429,NGRIP_07844,4882,True,,55,8.44670847,0.0146494244,0.11078204,-4.38832764,329.621877,3.44555576,True,True,False
joint_04430,NGRIP_05116,1197,True,,55,12.0344736,0.00243639259,0.157837048,-7.97609273,319.280577,4.41590679,True,True,False
joint_04431,NGRIP_03418,6919,True,,55,11.9448677,0.00254803234,0.156661831,-7.88648687,328.567155,4.3506499,True,True,False
joint_04432,NGRIP_05383,1395,True,,55,14.2656387,0.00079846506,0.187099693,-10.2072579,337.7484,5.27079062,True,True,False
joint_04433,NGRIP_00085,1356,True,,55,10.9526367,0.00418470792,0.143648316,-6.89425591,338.643093,4.15129095,True,True,False
joint_04434,NGRIP_00041,5588,True,,55,10.9495478,0.00419117601,0.143607803,-6.891167,320.880979,4.07543926,True,True,False
joint_04435,NGRIP_00437,5707,True,,55,15.4148171,0.000449484776,0.202171639,-11.3564363,327.162626,5.43734845,True,True,False
joint_04436,NGRIP_01579,9787,True,,55,13.7852956,0.00101522219,0.180799796,-9.72691473,341.409467,4.99360663,True,True,False
joint_04437,NGRIP_00781,958,True,,55,15.0534027,0.000538511686,0.197431541,-10.9950219,327.54823,5.3443464,True,True,False
joint_04438,NGRIP_06053,6511,True,,55,11.1271645,0.00383501374,0.145937319,-7.0687837,322.283143,4.07634058,True,True,False
joint_04439,NGRIP_09575,4448,True,,55,12.8631837,0.00160988611,0.168705921,-8.80480286,339.79228,4.78888833,True,True,False
joint_04440,NGRIP_06227,452,True,,55,13.485618,0.00117932975,0.176869402,-9.42723719,320.985313,4.89742455,True,True,False
joint_04441,NGRIP_06849,5870,True,,55,13.3020157,0.00129271858,0.174461383,-9.24363487,326.753663,4.71503598,True,True,False
joint_04442,NGRIP_02241,5063,True,,55,15.5193363,0.000426598132,0.20354245,-11.4609554,322.370874,5.51408216,True,True,False
joint_04443,NGRIP_06585,6615,True,,55,13.7155503,0.00105125018,0.179885059,-9.65716952,329.289132,4.90445088,True,True,False
joint_04444,NGRIP_04668,7896,True,,55,12.9194083,0.00156525871,0.16944333,-8.86102749,342.319501,4.76386184,True,True,False
joint_04445,NGRIP_08177,6226,True,,55,12.9895713,0.00151129914,0.170363546,-8.93119045,340.13531,4.79360749,True,True,False
joint_04446,NGRIP_03584,1829,True,,55,14.2921914,0.000787934407,0.187447943,-10.2338106,322.387421,5.08062417,True,True,False
joint_04447,NGRIP_09374,883,True,,55,10.0389279,0.00660806817,0.131664649,-5.98054703,347.303457,3.8609357,True,True,False
joint_04448,NGRIP_09029,288,True,,55,16.4451161,0.000268527285,0.215684431,-12.3867352,329.688953,6.06510325,True,True,False
joint_04449,NGRIP_04651,2910,True,,55,12.6657336,0.00177693231,0.166116283,-8.60735282,321.177451,4.57463916,True,True,False
joint_04450,NGRIP_04877,7561,True,,55,14.521145,0.000702705635,0.190450762,-10.4627641,335.688488,5.17189317,True,True,False
joint_04451,NGRIP_07753,7331,True,,55,15.8903747,0.000354363487,0.208408771,-11.8319939,324.697708,5.57057406,True,True,False
joint_04452,NGRIP_03454,4579,True,,55,10.9294528,0.00423349915,0.143344249,-6.87107199,335.614428,4.09707132,True,True,False
joint_04453,NGRIP_05238,4371,True,,55,13.1043022,0.00142704261,0.171868289,-9.04592133,328.825583,4.6375811,True,True,False
joint_04454,NGRIP_00496,8442,True,,55,11.5679602,0.0030764465,0.151718534,-7.50957934,334.061866,4.33298674,True,True,False
joint_04455,NGRIP_03979,302,True,,55,12.6417961,0.00179832783,0.165802332,-8.58341523,310.245806,4.55072231,True,True,False
joint_04456,NGRIP_09419,7253,True,,55,13.1055683,0.00142613951,0.171884894,-9.04718743,332.779704,4.76665557,True,True,False
joint_04457,NGRIP_09964,850,True,,55,11.6237473,0.00299181926,0.152450205,-7.56536643,329.48308,4.30140675,True,True,False
joint_04458,NGRIP_06826,969,True,,55,11.605322,0.00301950915,0.15220855,-7.54694116,347.387459,4.34527423,True,True,False
joint_04459,NGRIP_09787,586,True,,55,17.1090314,0.00019267308,0.224391952,-13.0506506,324.02635,6.22835513,True,True,False
joint_04460,NGRIP_08586,6169,True,,55,16.0574127,0.00032596962,0.210599543,-11.9990319,322.099831,5.81455552,True,True,False
joint_04461,NGRIP_02625,2456,True,,55,12.8062962,0.00165633478,0.167959818,-8.74791534,338.28345,4.68815164,True,True,False
joint_04462,NGRIP_06378,5670,True,,55,13.487085,0.00117846506,0.176888642,-9.42870414,320.951072,4.88018276,True,True,False
joint_04463,NGRIP_07194,1057,True,,55,10.0663887,0.00651795655,0.13202481,-6.0080079,341.426,3.86719732,True,True,False
joint_04464,NGRIP_00308,7425,True,,55,12.9170926,0.00156707213,0.169412958,-8.85871175,332.782559,4.74670504,True,True,False
joint_04465,NGRIP_02818,9908,True,,55,12.9887321,0.00151193337,0.17035254,-8.93035131,328.952051,4.64214684,True,True,False
joint_04466,NGRIP_09155,5110,True,,55,15.684573,0.000392769935,0.205709598,-11.6261922,324.215818,5.48780203,True,True,False
joint_04467,NGRIP_08208,3549,True,,55,8.63796754,0.0133134061,0.113290481,-4.57958671,333.349439,3.48348063,True,True,False
joint_04468,NGRIP_06275,833,True,,55,14.4233143,0.000737933267,0.189167673,-10.3649335,331.142107,5.12348542,True,True,False
joint_04469,NGRIP_06676,8840,True,,55,11.4515606,0.0032608079,0.150191906,-7.39317976,334.225356,4.28578499,True,True,False
joint_04470,NGRIP_03318,9283,True,,55,12.3947303,0.00203478491,0.162561963,-8.3363495,327.175895,4.58499637,True,True,False
joint_04471,NGRIP_04913,5245,True,,55,10.7616274,0.00460407398,0.14114315,-6.70324661,332.968701,3.995214,True,True,False
joint_04472,NGRIP_08974,8387,True,,55,11.1838336,0.0037278754,0.146680557,-7.12545278,329.407888,4.14141155,True,True,False
joint_04473,NGRIP_01858,9269,True,,55,11.9776353,0.00250662601,0.157091591,-7.91925448,329.697586,4.42765042,True,True,False
joint_04474,NGRIP_09192,503,True,,55,11.5509562,0.00310271397,0.15149552,-7.49257532,338.040827,4.33267967,True,True,False
joint_04475,NGRIP_00032,9251,True,,55,13.5697015,0.00113077646,0.177972191,-9.51132067,324.239142,4.86881652,True,True,False
joint_04476,NGRIP_01360,2021,True,,55,9.88886838,0.00712294376,0.129696558,-5.83048755,325.40318,3.73209709,True,True,False
joint_04477,NGRIP_03332,4896,True,,55,12.6965234,0.00174978612,0.166520104,-8.63814261,340.875895,4.64055612,True,True,False
joint_04478,NGRIP_06760,9713,True,,55,8.28082473,0.0159162868,0.108606407,-4.2224439,335.875199,3.34928961,True,True,False
joint_04479,NGRIP_04629,652,True,,55,11.7631095,0.00279044347,0.154277998,-7.70472867,334.112871,4.34808967,True,True,False
joint_04480,NGRIP_08888,9405,True,,55,7.69770329,0.0213041872,0.100958531,-3.63932246,331.648282,3.22476779,True,True,False
joint_04481,NGRIP_02026,7626,True,,55,14.0891795,0.000872114566,0.184785358,-10.0307987,336.584582,5.1381894,True,True,False
joint_04482,NGRIP_08654,382,True,,55,9.0193424,0.0110020771,0.118292369,-4.96096157,338.299746,3.58560232,True,True,False
joint_04483,NGRIP_08731,9855,True,,54,6.84581697,0.0326174296,0.0914483907,-2.78743614,339.04704,3.02579184,True,True,False
joint_04484,NGRIP_04399,940,True,,55,15.247276,0.000488760473,0.199974268,-11.1888952,328.580717,5.43965003,True,True,False
joint_04485,NGRIP_09408,5431,True,,55,10.7341825,0.00466768878,0.140783198,-6.67580165,327.06593,4.06688126,True,True,False
joint_04486,NGRIP_00488,9613,True,,55,8.32545451,0.0155650501,0.109191745,-4.26707369,331.987912,3.37831806,True,True,False
joint_04487,NGRIP_03260,3369,True,,55,14.6121356,0.00067145216,0.191644141,-10.5537547,317.055252,5.27150693,True,True,False
joint_04488,NGRIP_03561,6811,True,,55,13.2170253,0.00134883685,0.173346699,-9.15864447,330.094314,4.77279663,True,True,False
joint_04489,NGRIP_02893,7052,True,,55,12.865124,0.00160832505,0.168731369,-8.80674314,324.267293,4.61551744,True,True,False
joint_04490,NGRIP_01831,2374,True,,55,14.4575575,0.000725406218,0.189616787,-10.3991767,333.328173,5.25416983,True,True,False
joint_04491,NGRIP_02643,3203,True,,55,10.6683569,0.00482387162,0.139919869,-6.60997604,338.362066,4.02061108,True,True,False
joint_04492,NGRIP_03768,391,True,,55,15.7466378,0.000380768531,0.206523602,-11.688257,334.18136,5.52301601,True,True,False
joint_04493,NGRIP_07347,3285,True,,55,14.4672015,0.000721916747,0.189743271,-10.4088206,321.356782,5.17369529,True,True,False
joint_04494,NGRIP_09512,8377,True,,55,14.9602988,0.000564173119,0.196210445,-10.901918,332.066459,5.43844594,True,True,False
joint_04495,NGRIP_09049,68,True,,55,16.8443428,0.00021993656,0.220920453,-12.785962,327.663899,6.04157414,True,True,False
joint_04496,NGRIP_08258,7808,True,,55,14.3611844,0.000761216902,0.188352814,-10.3028036,325.622351,5.11206739,True,True,False
joint_04497,NGRIP_08075,8119,True,,55,9.22484865,0.00992772109,0.120987667,-5.16646782,334.961152,3.63695899,True,True,False
joint_04498,NGRIP_06870,7947,True,,55,9.79467604,0.00746643215,0.128461187,-5.73629521,334.129802,3.78010492,True,True,False
joint_04499,NGRIP_07006,8803,True,,55,13.3260367,0.00127728526,0.174776428,-9.26765586,315.035473,4.7722786,True,True,False
joint_04500,NGRIP_04349,8921,True,,55,15.5503873,0.000420026132,0.203949696,-11.4920064,336.284335,5.69053384,True,True,False
joint_04501,NGRIP_03741,3197,True,,55,12.2507047,0.00218672046,0.160673009,-8.1923239,322.696589,4.44694056,True,True,False
joint_04502,NGRIP_07965,5781,True,,55,14.4397281,0.000731901905,0.189382947,-10.3813473,330.834949,5.14779879,True,True,False
joint_04503,NGRIP_06755,6071,True,,55,12.9790288,0.0015192866,0.170225277,-8.92064796,321.906135,4.77092725,True,True,False
joint_04504,NGRIP_05742,1264,True,,55,10.7686701,0.00458789011,0.141235517,-6.71028923,338.322501,4.07302898,True,True,False
joint_04505,NGRIP_08237,5241,True,,55,10.7015765,0.00474440973,0.140355558,-6.64319568,330.910782,4.04634227,True,True,False
joint_04506,NGRIP_01724,98,True,,55,10.5136939,0.00521171166,0.1378914,-6.45531306,334.872465,3.96493618,True,True,False
joint_04507,NGRIP_07899,699,True,,55,12.5951472,0.00184076577,0.165190513,-8.53676641,336.03286,4.63478393,True,True,False
joint_04508,NGRIP_08067,106,True,,55,13.9270857,0.000945740015,0.182659432,-9.86870488,323.870685,5.01162055,True,True,False
joint_04509,NGRIP_09154,9920,True,,55,10.2110524,0.00606314758,0.133922134,-6.15267159,318.620041,3.84881471,True,True,False
joint_04510,NGRIP_00877,1814,True,,55,13.3003209,0.00129381446,0.174439155,-9.24194012,325.196927,4.84397779,True,True,False
joint_04511,NGRIP_07724,4638,True,,55,15.0210202,0.000547301853,0.19700683,-10.9626393,325.586643,5.34059131,True,True,False
joint_04512,NGRIP_09487,3368,True,,55,9.43144684,0.00895338666,0.123697287,-5.37306601,333.231182,3.61494824,True,True,False
joint_04513,NGRIP_06410,9894,True,,55,12.807715,0.00165516012,0.167978427,-8.74933422,320.217042,4.65278094,True,True,False
joint_04514,NGRIP_06016,8707,True,,55,10.8947402,0.00430761846,0.142888978,-6.83635935,331.852243,4.13357557,True,True,False
joint_04515,NGRIP_02060,5371,True,,55,9.77928278,0.00752412021,0.128259298,-5.72090195,322.343939,3.75203158,True,True,False
joint_04516,NGRIP_06663,5846,True,,55,11.8942017,0.0026134062,0.155997326,-7.83582088,315.800345,4.35307832,True,True,False
joint_04517,NGRIP_03569,9998,True,,55,9.64879206,0.00803140313,0.126547859,-5.59041123,311.580551,3.72983943,True,True,False
joint_04518,NGRIP_01287,891,True,,55,11.8098098,0.00272604097,0.154890492,-7.75142901,337.652721,4.34874203,True,True,False
joint_04519,NGRIP_08519,16,True,,55,13.5297839,0.00115357212,0.177448656,-9.4714031,324.9968,4.87304018,True,True,False
joint_04520,NGRIP_02078,7198,True,,55,11.917174,0.00258355994,0.156298617,-7.85879319,333.71318,4.41859791,True,True,False
joint_04521,NGRIP_02943,413,True,,55,9.89741328,0.00709257624,0.129808628,-5.83903246,340.48211,3.81532129,True,True,False
joint_04522,NGRIP_04631,3336,True,,55,11.7562351,0.00280005128,0.154187837,-7.69785427,313.42982,4.30937176,True,True,False
joint_04523,NGRIP_06953,2414,True,,55,9.60514062,0.00820862123,0.125975352,-5.54675979,328.384349,3.6840268,True,True,False
joint_04524,NGRIP_07121,8582,True,,55,12.2987369,0.00213482964,0.16130297,-8.24035604,331.24527,4.54074585,True,True,False
joint_04525,NGRIP_09117,1870,True,,55,15.4362724,0.000444688636,0.202453034,-11.3778916,323.132433,5.57334132,True,True,False
joint_04526,NGRIP_00376,5249,True,,55,15.0678899,0.000534625015,0.197621546,-11.0095091,328.765763,5.43314165,True,True,False
joint_04527,NGRIP_03547,1956,True,,55,12.5522576,0.00188066695,0.164627998,-8.49387678,333.232763,4.64797873,True,True,False
joint_04528,NGRIP_05512,7741,True,,55,14.8635019,0.000592149784,0.194940913,-10.8051211,325.760537,5.30123962,True,True,False
joint_04529,NGRIP_01582,7582,True,,55,13.2803451,0.00130680172,0.174177164,-9.2219643,338.490916,4.85672915,True,True,False
joint_04530,NGRIP_08010,1325,True,,55,14.1678213,0.000838487701,0.185816777,-10.1094405,328.72262,5.15019262,True,True,False
joint_04531,NGRIP_00369,3085,True,,55,13.2043908,0.00135738473,0.173180993,-9.14601001,318.065741,4.89431987,True,True,False
joint_04532,NGRIP_08752,8759,True,,55,13.1915416,0.00136613351,0.173012469,-9.13316074,334.264748,4.8159752,True,True,False
joint_04533,NGRIP_02302,6523,True,,55,12.5148059,0.0019162159,0.164136803,-8.45642502,332.377586,4.65624667,True,True,False
joint_04534,NGRIP_05823,9694,True,,55,15.0894026,0.000528905225,0.197903694,-11.0310218,328.838395,5.47504807,True,True,False
joint_04535,NGRIP_03289,4908,True,,55,12.7617297,0.00169365758,0.16737531,-8.70334886,327.024647,4.71522611,True,True,False
joint_04536,NGRIP_03396,1513,True,,55,11.0156363,0.00405494509,0.14447458,-6.95725544,328.767868,4.14180944,True,True,False
joint_04537,NGRIP_07195,8048,True,,55,10.6979864,0.00475293376,0.140308473,-6.63960561,324.679164,4.05605403,True,True,False
joint_04538,NGRIP_03577,3337,True,,55,11.6008689,0.00302623971,0.152150146,-7.54248807,336.843854,4.27310202,True,True,False
joint_04539,NGRIP_01570,5714,True,,55,16.5777817,0.000251293029,0.217424395,-12.5194009,324.497492,6.05860068,True,True,False
joint_04540,NGRIP_00022,6054,True,,55,11.738297,0.00282527807,0.153952571,-7.67991615,322.502054,4.24143916,True,True,False
joint_04541,NGRIP_00713,6927,True,,55,11.6060227,0.00301845143,0.15221774,-7.54764187,325.62906,4.25467798,True,True,False
joint_04542,NGRIP_01897,6614,True,,55,13.5155764,0.001161796,0.177262319,-9.45719557,328.53842,4.89445809,True,True,False
joint_04543,NGRIP_01605,1982,True,,55,14.8488909,0.000596491559,0.194749285,-10.7905101,328.249086,5.37963182,True,True,False
joint_04544,NGRIP_09035,4926,True,,55,14.0060744,0.000909116578,0.183695401,-9.94769362,326.754114,5.03088624,True,True,False
joint_04545,NGRIP_03926,6328,True,,55,10.0616726,0.00653334434,0.131962956,-6.00329181,340.559175,3.88669108,True,True,False
joint_04546,NGRIP_00149,1937,True,,55,11.9243931,0.00257425133,0.156393298,-7.86601224,329.154803,4.35730819,True,True,False
joint_04547,NGRIP_09102,3592,True,,55,13.0514211,0.00146527764,0.171174732,-8.99304025,330.399806,4.70107321,True,True,False
joint_04548,NGRIP_06317,2206,True,,55,13.5222572,0.00115792163,0.177349939,-9.46387633,332.464378,5.00499885,True,True,False
joint_04549,NGRIP_07455,7178,True,,55,11.6390322,0.0029690415,0.152650673,-7.58065139,339.480477,4.31508313,True,True,False
joint_04550,NGRIP_01161,9316,True,,55,10.9825036,0.00412268013,0.144040032,-6.92412279,310.102925,4.05851758,True,True,False
joint_04551,NGRIP_05330,425,True,,55,8.78151544,0.0123913365,0.115173171,-4.72313461,330.91079,3.51449211,True,True,False
joint_04552,NGRIP_02305,9781,True,,55,8.22665692,0.0163532527,0.107895974,-4.16827609,337.597472,3.37165787,True,True,False
joint_04553,NGRIP_00949,9722,True,,55,15.5836741,0.000413093311,0.204386267,-11.5252933,330.617971,5.71045974,True,True,False
joint_04554,NGRIP_04461,9480,True,,55,12.118913,0.00233567,0.158944506,-8.06053216,327.006946,4.36149531,True,True,False
joint_04555,NGRIP_03611,7278,True,,55,14.6710329,0.0006519671,0.192416604,-10.6126521,320.859989,5.16270246,True,True,False
joint_04556,NGRIP_04829,1543,True,,55,12.4501763,0.0019791493,0.163289161,-8.39179552,331.443885,4.56794794,True,True,False
joint_04557,NGRIP_02261,2923,True,,55,11.4818853,0.0032117393,0.150589627,-7.42350448,334.803123,4.32589362,True,True,False
joint_04558,NGRIP_09120,8800,True,,55,15.2118888,0.000497485364,0.199510151,-11.153508,327.614259,5.39735168,True,True,False
joint_04559,NGRIP_09998,6825,True,,55,10.6915403,0.00476827747,0.140223929,-6.63315949,335.393834,4.03746424,True,True,False
joint_04560,NGRIP_09371,751,True,,55,11.2617743,0.00358539313,0.147702781,-7.20339347,333.224062,4.24463327,True,True,False
joint_04561,NGRIP_09886,6922,True,,55,10.0170268,0.00668082756,0.131377408,-5.958646,325.023011,3.81442937,True,True,False
joint_04562,NGRIP_09692,6753,True,,55,12.0113802,0.00246468787,0.15753417,-7.95299938,339.732261,4.41656636,True,True,False
joint_04563,NGRIP_02355,9966,True,,55,11.9070141,0.00259671774,0.156165365,-7.84863325,319.336416,4.33806751,True,True,False
joint_04564,NGRIP_06640,8118,True,,55,11.257422,0.00359320406,0.147645698,-7.19904113,335.111829,4.20056434,True,True,False
joint_04565,NGRIP_03090,7022,True,,55,16.7421646,0.000231464899,0.219580345,-12.6837838,318.420646,5.94197348,True,True,False
joint_04566,NGRIP_01465,4589,True,,55,14.9033186,0.000580477629,0.195463126,-10.8449378,331.515171,5.41149795,True,True,False
joint_04567,NGRIP_01040,3967,True,,55,16.7224049,0.000233763072,0.219321188,-12.6640241,329.330176,5.99756723,True,True,False
joint_04568,NGRIP_07802,4026,True,,55,7.65291617,0.0217866456,0.100371129,-3.59453534,342.197713,3.18037008,True,True,False
joint_04569,NGRIP_07936,2607,True,,55,12.4357889,0.00199343813,0.163100463,-8.37740803,327.924306,4.54554831,True,True,False
joint_04570,NGRIP_04242,9027,True,,55,10.7381365,0.00465846977,0.140835057,-6.67975569,328.873132,4.02082765,True,True,False
joint_04571,NGRIP_04831,4542,True,,55,5.64078055,0.0595826846,0.0739811466,-1.58239972,333.927672,2.69248023,True,True,False
joint_04572,NGRIP_06945,8371,True,,55,14.4944753,0.000712138833,0.190100979,-10.4360945,319.892147,5.14558816,True,True,False
joint_04573,NGRIP_08941,6694,True,,55,15.9675619,0.000340947867,0.209421113,-11.9091811,330.899225,5.83226845,True,True,False
joint_04574,NGRIP_00630,9407,True,,55,14.5342258,0.000698124658,0.190622322,-10.4758449,318.259087,5.149819,True,True,False
joint_04575,NGRIP_00177,8079,True,,55,8.22335805,0.0163802485,0.107852708,-4.16497723,329.188644,3.35162657,True,True,False
joint_04576,NGRIP_06076,7244,True,,55,13.9347555,0.000942120134,0.182760024,-9.8763747,330.855916,5.15240287,True,True,False
joint_04577,NGRIP_02369,8568,True,,55,18.2154799,0.000110804859,0.238903477,-14.157099,327.891352,6.64957842,True,True,False
joint_04578,NGRIP_06668,3426,True,,55,13.1078136,0.0014245393,0.171914343,-9.04943281,316.950783,4.68445361,True,True,False
joint_04579,NGRIP_03489,8217,True,,55,11.4028236,0.00334124502,0.1495527,-7.34444274,332.95337,4.2377252,True,True,False
joint_04580,NGRIP_03200,5216,True,,55,14.074215,0.000878664435,0.184589092,-10.0158342,333.292022,5.18032366,True,True,False
joint_04581,NGRIP_04425,9165,True,,55,8.60621037,0.0135264915,0.112873973,-4.54782955,331.099804,3.4479831,True,True,False
joint_04582,NGRIP_04184,1132,True,,55,13.005033,0.00149966052,0.170566333,-8.94665221,329.359788,4.7863585,True,True,False
joint_04583,NGRIP_08804,3403,True,,55,14.4944475,0.000712148753,0.190100614,-10.4360667,332.069354,5.26171461,True,True,False
joint_04584,NGRIP_03457,2891,True,,55,15.1274526,0.000518937931,0.198402734,-11.0690717,320.680639,5.52566796,True,True,False
joint_04585,NGRIP_00976,6877,True,,55,12.9831759,0.00151613953,0.170279668,-8.92479509,334.554429,4.66172998,True,True,False
joint_04586,NGRIP_08111,4240,True,,55,12.6101245,0.0018270324,0.165386947,-8.55174371,323.752061,4.54623392,True,True,False
joint_04587,NGRIP_03217,8887,True,,55,15.4587988,0.000439708129,0.202748476,-11.400418,323.233868,5.51872263,True,True,False
joint_04588,NGRIP_01572,5797,True,,55,14.3684654,0.000758450728,0.188448308,-10.3100846,327.584727,5.22767622,True,True,False
joint_04589,NGRIP_00427,2069,True,,55,13.9032883,0.000957060313,0.182347319,-9.84490746,333.633996,5.04452745,True,True,False
joint_04590,NGRIP_09557,1884,True,,55,13.5330971,0.00115166271,0.17749211,-9.47471626,323.639833,4.8597444,True,True,False
joint_04591,NGRIP_09538,2637,True,,55,12.698412,0.00174813456,0.166544874,-8.64003122,344.576277,4.70785538,True,True,False
joint_04592,NGRIP_09935,9312,True,,55,11.8219105,0.0027095973,0.155049197,-7.76352968,336.679909,4.37385441,True,True,False
joint_04593,NGRIP_02211,9684,True,,55,7.44638878,0.0241566786,0.0976624379,-3.38800795,337.617585,3.13708532,True,True,False
joint_04594,NGRIP_02677,9704,True,,55,5.83009937,0.0542013379,0.0764641405,-1.77171855,340.194233,2.73543437,True,True,False
joint_04595,NGRIP_01702,172,True,,55,12.1230082,0.0023308924,0.158998216,-8.06462733,319.142094,4.40783605,True,True,False
joint_04596,NGRIP_09480,193,True,,55,10.2204121,0.00603483939,0.134044889,-6.16203125,325.848519,3.85338633,True,True,False
