model_id,terms,n_parameters,rank,condition_number,converged,optimizer_message,log_likelihood,AIC,AICc,eta_min,eta_max,n_eta_clipped_low,n_eta_clipped_high,eta_clipping_used,n_bound_hits,bound_hits,pre_phase_preferred_deg,pre_phase_rate_ratio_max_vs_min,n_events,n_bins,exposure_kyr,fit_valid,invalid_reason,realization_id
B_ecc,same_type_history_count;lr04_scaled;co2_scaled;ecc_scaled,5,5,12.333358862896935,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-298.6890558574573,607.3781117149146,607.4083079907072,-3.768490231931533,-0.4752809709176278,0,0,False,0,,,,70,1993,398.5,True,,Barker_MC_05114
BP_ecc,same_type_history_count;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;ecc_scaled,7,7,12.64954000772465,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-295.22702004483693,604.4540400896739,604.5104632634774,-3.8003634883550323,-0.3726268672834725,0,0,False,0,,337.43956499349844,2.5709876472482027,70,1993,398.5,True,,Barker_MC_05114
B_obl,same_type_history_count;lr04_scaled;co2_scaled;obl_scaled,5,5,12.314847185989178,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-299.13045582075415,608.2609116415083,608.2911079173009,-3.7234530944549364,-0.4669691421571296,0,0,False,0,,,,70,1993,398.5,True,,Barker_MC_05114
BP_obl,same_type_history_count;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;obl_scaled,7,7,12.604003451278079,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-295.2918250313993,604.5836500627986,604.6400732366021,-3.7523030391460397,-0.3018390553934256,0,0,False,0,,335.94310723628416,2.723232838947043,70,1993,398.5,True,,Barker_MC_05114
B_insol65n,same_type_history_count;lr04_scaled;co2_scaled;insol65n_scaled,5,5,12.296670500589473,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-296.73115563702413,603.4623112740483,603.4925075498409,-3.6178711078638965,-0.3369418608686554,0,0,False,0,,,,70,1993,398.5,True,,Barker_MC_05114
BP_insol65n,same_type_history_count;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;insol65n_scaled,7,7,12.699686566980287,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-295.3274774199498,604.6549548398996,604.7113780137031,-3.769274190900968,-0.3125295086018123,0,0,False,0,,328.38697320370557,2.1956937665179033,70,1993,398.5,True,,Barker_MC_05114
B,same_type_history_count;lr04_scaled;co2_scaled,4,4,12.27347092645406,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-299.8089646899865,607.617929379973,607.6380501043191,-2.6883608306120688,-0.37620953246576505,0,0,False,0,,,,70,1993,398.5,True,,Barker_MC_07240
BP,same_type_history_count;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos,6,6,12.55901738997568,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-295.83569690611336,603.6713938122267,603.7136898847342,-3.1367880392905816,-0.32344878194207904,0,0,False,0,,339.92721513148257,2.7357041601860757,70,1993,398.5,True,,Barker_MC_07240
B_ecc,same_type_history_count;lr04_scaled;co2_scaled;ecc_scaled,5,5,12.341442888652042,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-299.4444055025731,608.8888110051462,608.9190072809388,-2.83048711256649,-0.3812762282208897,0,0,False,0,,,,70,1993,398.5,True,,Barker_MC_07240
BP_ecc,same_type_history_count;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;ecc_scaled,7,7,12.659337766516039,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-295.68933731242294,605.3786746248459,605.4350977986494,-3.1105508089788456,-0.3240603290998747,0,0,False,0,,340.77638320503513,2.6675224912306454,70,1993,398.5,True,,Barker_MC_07240
B_obl,same_type_history_count;lr04_scaled;co2_scaled;obl_scaled,5,5,12.323112504624916,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-299.75908759989954,609.5181751997991,609.5483714755917,-2.742984641573421,-0.3764811802237029,0,0,False,0,,,,70,1993,398.5,True,,Barker_MC_07240
BP_obl,same_type_history_count;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;obl_scaled,7,7,12.613907106401886,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-295.68191824304074,605.3638364860815,605.420259659885,-3.126751448204826,-0.25889370986557547,0,0,False,0,,339.3998008351139,2.7952212893735755,70,1993,398.5,True,,Barker_MC_07240
B_insol65n,same_type_history_count;lr04_scaled;co2_scaled;insol65n_scaled,5,5,12.306517499260973,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-297.15278957666465,604.3055791533293,604.3357754291219,-3.043290919702504,-0.28451335693264657,0,0,False,0,,,,70,1993,398.5,True,,Barker_MC_07240
BP_insol65n,same_type_history_count;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;insol65n_scaled,7,7,12.708151800455115,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-295.71346569339227,605.4269313867845,605.483354560588,-3.1636441028950033,-0.27050374095858665,0,0,False,0,,333.4449848248941,2.2681613623938435,70,1993,398.5,True,,Barker_MC_07240
B,same_type_history_count;lr04_scaled;co2_scaled,4,4,12.241247053170985,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-301.38471740399706,610.7694348079941,610.7895555323402,-3.294748693404525,-0.7893721140009315,0,0,False,0,,,,70,1993,398.5,True,,Barker_MC_01427
BP,same_type_history_count;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos,6,6,12.519908818638415,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-297.7417985248187,607.4835970496374,607.5258931221449,-3.2965876413759814,-0.6466770008246789,0,0,False,0,,334.56273672623166,2.6108962497424364,70,1993,398.5,True,,Barker_MC_01427
B_ecc,same_type_history_count;lr04_scaled;co2_scaled;ecc_scaled,5,5,12.312821191086137,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-300.8098734037688,611.6197468075376,611.6499430833302,-3.295264251450245,-0.8088101336691,0,0,False,0,,,,70,1993,398.5,True,,Barker_MC_01427
BP_ecc,same_type_history_count;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;ecc_scaled,7,7,12.623350479507799,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-297.4149398722128,608.8298797444256,608.8863029182291,-3.28615922315966,-0.653507115739711,0,0,False,0,,335.7822772458226,2.525165041528848,70,1993,398.5,True,,Barker_MC_01427
B_obl,same_type_history_count;lr04_scaled;co2_scaled;obl_scaled,5,5,12.289293672682359,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-301.38407488665194,612.7681497733039,612.7983460490965,-3.2893130358089615,-0.7892889046968469,0,0,False,0,,,,70,1993,398.5,True,,Barker_MC_01427
BP_obl,same_type_history_count;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;obl_scaled,7,7,12.572186919194193,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-297.7145145985202,609.4290291970404,609.485452370844,-3.2651416322772517,-0.6184526423896437,0,0,False,0,,334.47164308711336,2.6309661341086965,70,1993,398.5,True,,Barker_MC_01427
B_insol65n,same_type_history_count;lr04_scaled;co2_scaled;insol65n_scaled,5,5,12.267291324182919,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-299.4961134290546,608.9922268581092,609.0224231339018,-3.135957394719127,-0.6339216683894848,0,0,False,0,,,,70,1993,398.5,True,,Barker_MC_01427
BP_insol65n,same_type_history_count;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;insol65n_scaled,7,7,12.66592931486875,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-297.73499576696673,609.4699915339335,609.526414707737,-3.2834506033250728,-0.6330767016948406,0,0,False,0,,332.98198588628674,2.4982478550548413,70,1993,398.5,True,,Barker_MC_01427
B,same_type_history_count;lr04_scaled;co2_scaled,4,4,12.309671372586193,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-299.61648607903464,607.2329721580693,607.2530928824153,-2.673154033043102,-0.3356926332734391,0,0,False,0,,,,70,1993,398.5,True,,Barker_MC_07628
BP,same_type_history_count;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos,6,6,12.604880006167239,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-295.2374009779365,602.474801955873,602.5170980283805,-3.170289092011128,-0.4919801328722855,0,0,False,0,,339.4082895386639,2.8812156791972816,70,1993,398.5,True,,Barker_MC_07628
B_ecc,same_type_history_count;lr04_scaled;co2_scaled;ecc_scaled,5,5,12.375751978816757,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-299.241781794097,608.483563588194,608.5137598639866,-2.831594139141697,-0.33831925947286257,0,0,False,0,,,,70,1993,398.5,True,,Barker_MC_07628
BP_ecc,same_type_history_count;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;ecc_scaled,7,7,12.703622461500936,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-295.10606682200444,604.2121336440089,604.2685568178124,-3.1351987174231724,-0.47856156914815307,0,0,False,0,,340.17257311488174,2.807905024432036,70,1993,398.5,True,,Barker_MC_07628
B_obl,same_type_history_count;lr04_scaled;co2_scaled;obl_scaled,5,5,12.359325215694238,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-299.59763005615054,609.1952601123011,609.2254563880937,-2.6836091508196502,-0.3355150003094185,0,0,False,0,,,,70,1993,398.5,True,,Barker_MC_07628
BP_obl,same_type_history_count;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;obl_scaled,7,7,12.660289051588956,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-295.12544254455946,604.2508850891189,604.3073082629224,-3.1964769816604797,-0.43407405958006984,0,0,False,0,,338.9248375232591,2.9406021065582637,70,1993,398.5,True,,Barker_MC_07628
B_insol65n,same_type_history_count;lr04_scaled;co2_scaled;insol65n_scaled,5,5,12.348054276806051,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-296.6319199522517,603.2638399045034,603.294036180296,-3.061933130297727,-0.5141030383958349,0,0,False,0,,,,70,1993,398.5,True,,Barker_MC_07628
BP_insol65n,same_type_history_count;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;insol65n_scaled,7,7,12.75596463962302,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-295.06349124611654,604.1269824922331,604.1834056660366,-3.253527209178701,-0.42907615591369774,0,0,False,0,,331.6526284938397,2.315467695644945,70,1993,398.5,True,,Barker_MC_07628
B,same_type_history_count;lr04_scaled;co2_scaled,4,4,12.344245178116896,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-299.32717563605235,606.6543512721047,606.6744719964507,-2.725650496743553,-0.29398858543388817,0,0,False,0,,,,70,1993,398.5,True,,Barker_MC_02200
BP,same_type_history_count;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos,6,6,12.644637475420543,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-296.1983739762255,604.396747952451,604.4390440249585,-3.035814407407854,-0.3886411783379715,0,0,False,0,,329.62626409678984,2.445932755411767,70,1993,398.5,True,,Barker_MC_02200
B_ecc,same_type_history_count;lr04_scaled;co2_scaled;ecc_scaled,5,5,12.408582216517768,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-298.92995815491975,607.8599163098395,607.8901125856321,-2.8913584268789245,-0.2981957786247127,0,0,False,0,,,,70,1993,398.5,True,,Barker_MC_02200
BP_ecc,same_type_history_count;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;ecc_scaled,7,7,12.741401020895081,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-296.02897647919485,606.0579529583897,606.1143761321932,-3.0083542569983726,-0.3895598225295902,0,0,False,0,,330.4026553098464,2.373588848840848,70,1993,398.5,True,,Barker_MC_02200
B_obl,same_type_history_count;lr04_scaled;co2_scaled;obl_scaled,5,5,12.396172826526147,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-299.2432324279004,608.4864648558008,608.5166611315934,-2.776370635242743,-0.2936454657580294,0,0,False,0,,,,70,1993,398.5,True,,Barker_MC_02200
BP_obl,same_type_history_count;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;obl_scaled,7,7,12.702613558986302,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-295.9730613158244,605.9461226316488,606.0025458054523,-3.113060443877192,-0.30793643340556254,0,0,False,0,,329.0427941231449,2.522833328587657,70,1993,398.5,True,,Barker_MC_02200
B_insol65n,same_type_history_count;lr04_scaled;co2_scaled;insol65n_scaled,5,5,12.380128797508254,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-297.66307463620785,605.3261492724157,605.3563455482083,-2.9607884079947064,-0.3427292290208239,0,0,False,0,,,,70,1993,398.5,True,,Barker_MC_02200
BP_insol65n,same_type_history_count;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;insol65n_scaled,7,7,12.791501641639746,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-296.1342007673362,606.2684015346724,606.324824708476,-3.0522836771075808,-0.34822726836452245,0,0,False,0,,322.8340622854765,2.1715778777325307,70,1993,398.5,True,,Barker_MC_02200
B,same_type_history_count;lr04_scaled;co2_scaled,4,4,12.315106836013841,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-298.676631850353,605.353263700706,605.373384425052,-2.8077003441465127,-0.23985484584604855,0,0,False,0,,,,70,1993,398.5,True,,Barker_MC_02169
BP,same_type_history_count;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos,6,6,12.599907190102739,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-295.9477488921832,603.8954977843664,603.9377938568739,-3.1431757435925656,-0.2220616528907977,0,0,False,0,,340.1221127246152,2.297082146067924,70,1993,398.5,True,,Barker_MC_02169
B_ecc,same_type_history_count;lr04_scaled;co2_scaled;ecc_scaled,5,5,12.38002639318097,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-298.2113042212941,606.4226084425882,606.4528047183808,-2.984444530223173,-0.24414464371627465,0,0,False,0,,,,70,1993,398.5,True,,Barker_MC_02169
BP_ecc,same_type_history_count;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;ecc_scaled,7,7,12.696882416318081,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-295.6950822771025,605.390164554205,605.4465877280085,-3.113737112118273,-0.22240731847264072,0,0,False,0,,341.51512527698105,2.2245120406716326,70,1993,398.5,True,,Barker_MC_02169
B_obl,same_type_history_count;lr04_scaled;co2_scaled;obl_scaled,5,5,12.36506458798696,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-298.6460709008238,607.2921418016476,607.3223380774402,-2.8364493448937846,-0.24075220908790795,0,0,False,0,,,,70,1993,398.5,True,,Barker_MC_02169
BP_obl,same_type_history_count;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;obl_scaled,7,7,12.655126129818667,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-295.858278725168,605.716557450336,605.7729806241396,-3.1357167746429417,-0.17241592720732513,0,0,False,0,,339.67050855329956,2.3302393446630623,70,1993,398.5,True,,Barker_MC_02169
B_insol65n,same_type_history_count;lr04_scaled;co2_scaled;insol65n_scaled,5,5,12.349247566036631,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-297.1367341273113,604.2734682546226,604.3036645304152,-3.0224344210734477,-0.22385303984524874,0,0,False,0,,,,70,1993,398.5,True,,Barker_MC_02169
BP_insol65n,same_type_history_count;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;insol65n_scaled,7,7,12.744292426760714,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-295.9396745995613,605.8793491991225,605.9357723729261,-3.146882649488287,-0.20820383546939003,0,0,False,0,,338.42931254770906,2.185088400574355,70,1993,398.5,True,,Barker_MC_02169
B,same_type_history_count;lr04_scaled;co2_scaled,4,4,12.34423145096581,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-297.71685103242544,603.4337020648509,603.4538227891969,-3.092826036755038,-0.17976802258111046,0,0,False,0,,,,70,1993,398.5,True,,Barker_MC_02069
BP,same_type_history_count;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos,6,6,12.629014972682604,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-294.6785575078232,601.3571150156464,601.3994110881539,-3.3807864133545236,-0.4064605654226785,0,0,False,0,,345.976059569187,2.399599524431321,70,1993,398.5,True,,Barker_MC_02069
B_ecc,same_type_history_count;lr04_scaled;co2_scaled;ecc_scaled,5,5,12.40907612477579,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-297.3052442031292,604.6104884062584,604.640684682051,-3.243826611911761,-0.17904581730214542,0,0,False,0,,,,70,1993,398.5,True,,Barker_MC_02069
BP_ecc,same_type_history_count;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;ecc_scaled,7,7,12.726240789941443,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-294.47053825132605,602.9410765026521,602.9974996764556,-3.3557160136643835,-0.39858495495566726,0,0,False,0,,347.2491901860683,2.3316275284150527,70,1993,398.5,True,,Barker_MC_02069
B_obl,same_type_history_count;lr04_scaled;co2_scaled;obl_scaled,5,5,12.395083288070762,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-297.6763194034189,605.3526388068378,605.3828350826304,-3.0714734376878994,-0.17974968914839828,0,0,False,0,,,,70,1993,398.5,True,,Barker_MC_02069
BP_obl,same_type_history_count;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;obl_scaled,7,7,12.685417473758955,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-294.55855141527826,603.1171028305565,603.17352600436,-3.3561343343672814,-0.3548067719096051,0,0,False,0,,345.40171037970384,2.4430957626001883,70,1993,398.5,True,,Barker_MC_02069
B_insol65n,same_type_history_count;lr04_scaled;co2_scaled;insol65n_scaled,5,5,12.381407490884017,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-295.80205978860124,601.6041195772025,601.6343158529951,-3.2586714441465254,-0.31786812946982534,0,0,False,0,,,,70,1993,398.5,True,,Barker_MC_02069
BP_insol65n,same_type_history_count;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;insol65n_scaled,7,7,12.774792770009126,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-294.65624952577434,603.3124990515487,603.3689222253522,-3.384468070248956,-0.3936863901476477,0,0,False,0,,343.84548063235906,2.202948796885415,70,1993,398.5,True,,Barker_MC_02069
B,same_type_history_count;lr04_scaled;co2_scaled,4,4,12.293506120696145,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-299.90456602858063,607.8091320571613,607.8292527815073,-2.7539615337010854,-0.41840335016261676,0,0,False,0,,,,70,1993,398.5,True,,Barker_MC_00453
BP,same_type_history_count;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos,6,6,12.57845135936252,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-296.9520898950734,605.9041797901468,605.9464758626543,-3.0605466108456927,-0.33260040129746904,0,0,False,0,,339.10390188694697,2.373695581955531,70,1993,398.5,True,,Barker_MC_00453
B_ecc,same_type_history_count;lr04_scaled;co2_scaled;ecc_scaled,5,5,12.359683994252638,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-299.43693530847196,608.8738706169439,608.9040668927365,-2.9223763139013794,-0.4258068310166354,0,0,False,0,,,,70,1993,398.5,True,,Barker_MC_00453
BP_ecc,same_type_history_count;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;ecc_scaled,7,7,12.676704174889762,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-296.6978440596006,607.3956881192012,607.4521112930047,-3.0299038156509086,-0.33285060890074725,0,0,False,0,,340.43030806748646,2.3013364088400308,70,1993,398.5,True,,Barker_MC_00453
B_obl,same_type_history_count;lr04_scaled;co2_scaled;obl_scaled,5,5,12.342576498308656,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-299.8852344483638,609.7704688967276,609.8006651725202,-2.7575712118773863,-0.4186210521049054,0,0,False,0,,,,70,1993,398.5,True,,Barker_MC_00453
BP_obl,same_type_history_count;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;obl_scaled,7,7,12.632553252872784,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-296.8821988094129,607.7643976188258,607.8208207926293,-3.04788952142776,-0.2881706824541028,0,0,False,0,,338.7114840516547,2.4028805088017373,70,1993,398.5,True,,Barker_MC_00453
B_insol65n,same_type_history_count;lr04_scaled;co2_scaled;insol65n_scaled,5,5,12.326005212540386,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-298.22061254275496,606.4412250855099,606.4714213613025,-2.964984791307223,-0.33620253283549406,0,0,False,0,,,,70,1993,398.5,True,,Barker_MC_00453
BP_insol65n,same_type_history_count;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;insol65n_scaled,7,7,12.723422690515218,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-296.93941699006564,607.8788339801313,607.9352571539348,-3.0661116572306555,-0.31507179175571776,0,0,False,0,,336.92795825094913,2.2297861243247388,70,1993,398.5,True,,Barker_MC_00453
B,same_type_history_count;lr04_scaled;co2_scaled,4,4,12.31190684205213,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-298.8008511564327,605.6017023128654,605.6218230372115,-3.008640009709289,-0.3272930763358284,0,0,False,0,,,,70,1993,398.5,True,,Barker_MC_02535
BP,same_type_history_count;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos,6,6,12.600320209791505,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-295.36451405933514,602.7290281186703,602.7713241911778,-3.305370592188687,-0.3299091146269093,0,0,False,0,,339.24559848820934,2.542212490659121,70,1993,398.5,True,,Barker_MC_02535
B_ecc,same_type_history_count;lr04_scaled;co2_scaled;ecc_scaled,5,5,12.377625077302445,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-298.3581330380551,606.7162660761102,606.7464623519028,-3.1654537535710405,-0.3296577633361142,0,0,False,0,,,,70,1993,398.5,True,,Barker_MC_02535
BP_ecc,same_type_history_count;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;ecc_scaled,7,7,12.698320857190906,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-295.1555175079669,604.3110350159338,604.3674581897374,-3.221877496561805,-0.3305296332543626,0,0,False,0,,340.39639707673985,2.4656242288179664,70,1993,398.5,True,,Barker_MC_02535
B_obl,same_type_history_count;lr04_scaled;co2_scaled;obl_scaled,5,5,12.363911984614058,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-298.66019132744697,607.3203826548939,607.3505789306865,-2.977688678711033,-0.32622804954278095,0,0,False,0,,,,70,1993,398.5,True,,Barker_MC_02535
BP_obl,same_type_history_count;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;obl_scaled,7,7,12.65809713518776,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-295.04463489741255,604.0892697948251,604.1456929686286,-3.275144279151551,-0.2315111130410199,0,0,False,0,,338.4467111115634,2.63620166256768,70,1993,398.5,True,,Barker_MC_02535
B_insol65n,same_type_history_count;lr04_scaled;co2_scaled;insol65n_scaled,5,5,12.348011958862166,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-296.32219524671615,602.6443904934323,602.6745867692249,-3.19257118633097,-0.26655959539241114,0,0,False,0,,,,70,1993,398.5,True,,Barker_MC_02535
BP_insol65n,same_type_history_count;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;insol65n_scaled,7,7,12.752478300297772,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-295.18285351282043,604.3657070256409,604.4221301994444,-3.273307111164633,-0.2598943048859017,0,0,False,0,,329.8438223444368,2.0335253801970143,70,1993,398.5,True,,Barker_MC_02535
B,same_type_history_count;lr04_scaled;co2_scaled,4,4,12.242538738470898,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-303.04270618951966,614.0854123790393,614.1055331033854,-2.745785646769762,-0.8541810681197798,0,0,False,0,,,,70,1993,398.5,True,,Barker_MC_09235
BP,same_type_history_count;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos,6,6,12.51988263028447,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-299.087857932368,610.175715864736,610.2180119372435,-2.9551622162986626,-0.6899407405165876,0,0,False,0,,339.8616963503711,2.714225697564883,70,1993,398.5,True,,Barker_MC_09235
B_ecc,same_type_history_count;lr04_scaled;co2_scaled;ecc_scaled,5,5,12.31474329768711,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-302.47435674070584,614.9487134814117,614.9789097572043,-2.7500025150077745,-0.873612098453508,0,0,False,0,,,,70,1993,398.5,True,,Barker_MC_09235
BP_ecc,same_type_history_count;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;ecc_scaled,7,7,12.62405245918004,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-298.74796068745644,611.4959213749129,611.5523445487164,-2.920185432688422,-0.6952270956606381,0,0,False,0,,341.1838168308783,2.633997299511039,70,1993,398.5,True,,Barker_MC_09235
B_obl,same_type_history_count;lr04_scaled;co2_scaled;obl_scaled,5,5,12.2911973710536,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-302.96618151430073,615.9323630286015,615.9625593043941,-2.692220738281323,-0.8531752872828824,0,0,False,0,,,,70,1993,398.5,True,,Barker_MC_09235
BP_obl,same_type_history_count;lr04_scaled;co2_scaled;pre_phase_sin;pre_phase_cos;obl_scaled,7,7,12.573156361289268,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-298.8999221641005,611.799844328201,611.8562675020045,-2.9526862794153077,-0.6179649951512778,0,0,False,0,,339.5273875364221,2.7733974336802287,70,1993,398.5,True,,Barker_MC_09235
B_insol65n,same_type_history_count;lr04_scaled;co2_scaled;insol65n_scaled,5,5,12.268528854362795,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-300.534856741023,611.069713482046,611.0999097578386,-2.8173295225450197,-0.6528113056534706,0,0,False,0,,,,70,1993,398.5,True,,Barker_MC_09235
