dataset_id,dataset_label,bin_start_ka,bin_end_ka,bin_center_ka,dt_ka,lr04,lr04_scaled,co2,co2_scaled,precession_index,pre_phase_unwrapped_rad,pre_phase_rad,pre_phase_deg,pre_phase_sin,pre_phase_cos,pre_phase_extrapolated,event_count,n_events_total,source,same_type_history_count,same_type_history_rate_per_kyr,same_type_history_window_ka,same_type_history_coverage_ka,same_type_history_complete
warming,NGRIP warming starts (GI),15.8,16.0,15.9,0.1999999999999993,4.724,0.2701565724253834,223.20248123880526,0.007637776969877312,-0.006221,26.40090707053441,1.2681658418160637,72.66055045871562,0.9545558233573137,0.29803217962938333,False,0,34,NGRIP/data/processed/ngrip_warming_cooling_starts.csv,0.0,0.0,5.0,4.999999999999998,True
warming,NGRIP warming starts (GI),16.0,16.2,16.1,0.1999999999999993,4.763,0.29255749143744525,223.2426998599974,0.00805358865960277,-0.005155,26.458550972435138,1.3258097437167926,75.96330275229353,0.9701405792445813,0.24254330851002315,False,0,34,NGRIP/data/processed/ngrip_warming_cooling_starts.csv,0.0,0.0,5.0,5.0,True
warming,NGRIP warming starts (GI),16.2,16.4,16.299999999999997,0.1999999999999993,4.789,0.3074914374454865,213.1043452013077,-0.09676468349164971,-0.004078000000000019,26.516194874335866,1.3834536456175215,79.26605504587144,0.9825026256905942,0.18624873291136265,False,0,34,NGRIP/data/processed/ngrip_warming_cooling_starts.csv,0.0,0.0,5.0,5.0,True
warming,NGRIP warming starts (GI),16.4,16.6,16.5,0.20000000000000284,4.8149999999999995,0.3224253834535277,209.51713116734007,-0.1338521192280719,-0.002991,26.5738387762366,1.441097547518254,82.56880733944955,0.9916008972202588,0.1293354577522261,False,0,34,NGRIP/data/processed/ngrip_warming_cooling_starts.csv,0.0,0.0,5.0,5.0,True
warming,NGRIP warming starts (GI),16.6,16.8,16.700000000000003,0.1999999999999993,4.841,0.3373593294615695,211.50387093060155,-0.11331164336093832,-0.0018959999999999804,26.63148267813733,1.4987414494189863,85.87155963302766,0.9974051702905277,0.07199254320916468,False,0,34,NGRIP/data/processed/ngrip_warming_cooling_starts.csv,0.0,0.0,5.0,5.0,True
warming,NGRIP warming starts (GI),16.8,17.0,16.9,0.1999999999999993,4.867,0.35229327546961076,204.02193047121378,-0.19066581942730718,-0.000794,26.68912658003806,1.5563853513197152,89.17431192660557,0.9998961636899731,0.014410476677556034,False,0,34,NGRIP/data/processed/ngrip_warming_cooling_starts.csv,0.0,0.0,5.0,5.0,True
warming,NGRIP warming starts (GI),17.0,17.2,17.1,0.1999999999999993,4.894,0.367801604016423,201.70745785584967,-0.21459465488937318,0.000313,26.74677048193879,1.614029253220444,92.47706422018348,0.9990656025890314,-0.04321946000837385,False,0,34,NGRIP/data/processed/ngrip_warming_cooling_starts.csv,0.0,0.0,5.0,5.0,True
warming,NGRIP warming starts (GI),17.2,17.4,17.299999999999997,0.1999999999999993,4.922,0.38388431510200577,195.25767841300186,-0.2812775398066532,0.0014209999999999802,26.804414383839518,1.671673155121173,95.77981651376139,0.9949162460281539,-0.10070582599455692,False,0,34,NGRIP/data/processed/ngrip_warming_cooling_starts.csv,0.0,0.0,5.0,5.0,True
warming,NGRIP warming starts (GI),17.4,17.6,17.5,0.20000000000000284,4.949999999999999,0.3999670261875885,191.5391553913457,-0.319722550975263,0.002525,26.86205828574025,1.7293170570219054,99.0825688073395,0.9874618777525516,-0.1578576573543549,False,0,34,NGRIP/data/processed/ngrip_warming_cooling_starts.csv,0.0,0.0,5.0,5.0,True
warming,NGRIP warming starts (GI),17.6,17.8,17.700000000000003,0.1999999999999993,4.978,0.4160497372731718,190.8402182840855,-0.32694871166817346,0.003619000000000019,26.91970218764098,1.7869609589226343,102.38532110091741,0.9767272604239823,-0.21448510145150504,False,0,34,NGRIP/data/processed/ngrip_warming_cooling_starts.csv,0.0,0.0,5.0,5.0,True
warming,NGRIP warming starts (GI),17.8,18.0,17.9,0.1999999999999993,5.005999999999999,0.43213244835875453,191.3234765587536,-0.321952408120034,0.0047,26.977346089541708,1.8446048608233632,105.68807339449532,0.9627480533616752,-0.2704000476115062,False,0,34,NGRIP/data/processed/ngrip_warming_cooling_starts.csv,1.0,0.2,5.0,5.0,True
warming,NGRIP warming starts (GI),18.0,18.2,18.1,0.1999999999999993,5.013999999999999,0.4367275086689211,188.60885009508044,-0.35001834830830725,0.005763,27.03498999144244,1.9022487627240956,108.99082568807343,0.94557069408566,-0.32541675200635145,False,0,34,NGRIP/data/processed/ngrip_warming_cooling_starts.csv,1.0,0.2,5.0,5.0,True
warming,NGRIP warming starts (GI),18.2,18.4,18.299999999999997,0.1999999999999993,5.002,0.42983491820367153,188.75166342733996,-0.3485418319275378,0.006804999999999982,27.09263389334317,1.9598926646248245,112.29357798165134,0.9252522440559978,-0.37935245467683504,False,0,34,NGRIP/data/processed/ngrip_warming_cooling_starts.csv,2.0,0.4,5.0,5.0,True
warming,NGRIP warming starts (GI),18.4,18.6,18.5,0.20000000000000284,4.99,0.4229423277384219,187.31987546879793,-0.36334478023165057,0.007822,27.150277795243902,2.017536566525557,115.59633027522945,0.9018601991203431,-0.4320279866427811,False,0,34,NGRIP/data/processed/ngrip_warming_cooling_starts.csv,2.0,0.4,5.0,5.0,True
warming,NGRIP warming starts (GI),18.6,18.8,18.700000000000003,0.1999999999999993,4.978,0.4160497372731718,193.04876599050695,-0.3041150110980035,0.008807000000000018,27.20792169714463,2.075180468426286,118.89908256880736,0.8754722652995345,-0.48326836508435106,False,0,34,NGRIP/data/processed/ngrip_warming_cooling_starts.csv,2.0,0.4,5.0,5.0,True
