replicate_id,seed,fit_valid,invalid_reason,n_response_events,ks_uniform,adjacent_dependence,n_intervals,n_adjacent_pairs,residual_status
1228,20260917,True,,67,0.0539622956624,0.150049877997,67,66,ok
1229,20260917,True,,75,0.0738508382296,0.0512669333872,75,74,ok
1230,20260917,True,,69,0.0663495774739,0.0993395294538,69,68,ok
1231,20260917,True,,65,0.0866659435534,0.0885118444222,65,64,ok
1232,20260917,True,,71,0.0732215069663,0.063968329269,71,70,ok
1233,20260917,True,,76,0.051891053675,0.00632100864214,76,75,ok
1234,20260917,True,,69,0.054484255248,0.169586170492,69,68,ok
1235,20260917,True,,66,0.0695766731929,0.167104640403,66,65,ok
1236,20260917,True,,53,0.0740720504707,0.069837325031,53,52,ok
1237,20260917,True,,65,0.0709758532767,0.147925238108,65,64,ok
1238,20260917,True,,72,0.0968030963763,0.0289621385623,72,71,ok
1239,20260917,True,,61,0.116159028712,0.144972766646,61,60,ok
1240,20260917,True,,68,0.0603345772126,0.10131299377,68,67,ok
1241,20260917,True,,78,0.102767616388,0.0740020022198,78,77,ok
1242,20260917,True,,74,0.0520925985649,0.0539968398441,74,73,ok
1243,20260917,True,,70,0.0613984186022,0.118640456208,70,69,ok
1244,20260917,True,,74,0.050211258073,0.0119058905521,74,73,ok
1245,20260917,True,,74,0.0786923854993,0.0244828512077,74,73,ok
1246,20260917,True,,74,0.057366264972,0.0689242561226,74,73,ok
1247,20260917,True,,59,0.104402019812,0.00211494836322,59,58,ok
1248,20260917,True,,59,0.0779784517127,0.0133826011764,59,58,ok
1249,20260917,True,,62,0.0913291416174,0.0312190824218,62,61,ok
1250,20260917,True,,71,0.0637702164911,0.109566708868,71,70,ok
1251,20260917,True,,72,0.0498707951485,0.193947316273,72,71,ok
1252,20260917,True,,63,0.0945149151716,0.249489569264,63,62,ok
1253,20260917,True,,63,0.119189290812,0.111064117931,63,62,ok
1254,20260917,True,,67,0.0696862349495,0.0078977660289,67,66,ok
1255,20260917,True,,72,0.0643922252469,0.131778918973,72,71,ok
1256,20260917,True,,66,0.0992507968103,0.088220185256,66,65,ok
1257,20260917,True,,58,0.0926288238575,0.106858760652,58,57,ok
1258,20260917,True,,79,0.0956040994763,0.0298499233536,79,78,ok
1259,20260917,True,,63,0.0556391548214,0.110064925373,63,62,ok
1260,20260917,True,,74,0.0635696109242,0.0435497997473,74,73,ok
1261,20260917,True,,53,0.0563212466267,0.00420930939851,53,52,ok
1262,20260917,True,,70,0.0725934118949,0.000492643724379,70,69,ok
1263,20260917,True,,64,0.0670356162317,0.130323939974,64,63,ok
1264,20260917,True,,63,0.0675406785296,0.038550254944,63,62,ok
1265,20260917,True,,69,0.0851311656292,0.105483843472,69,68,ok
1266,20260917,True,,72,0.0758372094565,0.113820757558,72,71,ok
1267,20260917,True,,66,0.0639459596261,0.011542841943,66,65,ok
1268,20260917,True,,70,0.0791013205075,0.0814894858558,70,69,ok
1269,20260917,True,,75,0.0626905336186,0.0935600311084,75,74,ok
1270,20260917,True,,72,0.0671683091456,0.0416116613502,72,71,ok
1271,20260917,True,,62,0.0668853813492,0.150899994299,62,61,ok
1272,20260917,True,,59,0.0815764039365,0.0240186142934,59,58,ok
1273,20260917,True,,75,0.0557226489305,0.102082293147,75,74,ok
1274,20260917,True,,60,0.0838251416934,0.0834373977507,60,59,ok
1275,20260917,True,,72,0.0726839787383,0.0186442606761,72,71,ok
1276,20260917,True,,63,0.0695205542752,0.0910255977542,63,62,ok
1277,20260917,True,,70,0.105778326965,0.165511551044,70,69,ok
1278,20260917,True,,72,0.0467162550551,0.0651385618091,72,71,ok
1279,20260917,True,,48,0.0892367119514,0.101798895076,48,47,ok
1280,20260917,True,,67,0.0571982545325,0.0261143317625,67,66,ok
1281,20260917,True,,58,0.0620054066004,0.0208594655304,58,57,ok
1282,20260917,True,,67,0.0692810657567,0.0598619938408,67,66,ok
1283,20260917,True,,70,0.0382002910388,0.00989815209342,70,69,ok
1284,20260917,True,,65,0.0974336029924,0.130441415683,65,64,ok
1285,20260917,True,,67,0.0684455304153,0.166832476918,67,66,ok
1286,20260917,True,,70,0.0664242148244,0.117428573209,70,69,ok
1287,20260917,True,,82,0.0658587763512,0.117161118273,82,81,ok
1288,20260917,True,,73,0.0496884166248,0.0618154801216,73,72,ok
1289,20260917,True,,71,0.0825179942309,0.126890155761,71,70,ok
1290,20260917,True,,55,0.104305380754,0.164043349611,55,54,ok
1291,20260917,True,,69,0.0905856986911,0.0181772369069,69,68,ok
1292,20260917,True,,71,0.0987605182643,0.0265818105117,71,70,ok
1293,20260917,True,,69,0.0599786677264,0.0537553295029,69,68,ok
1294,20260917,True,,55,0.0672384667628,0.0798321378689,55,54,ok
1295,20260917,True,,72,0.0731965300547,0.0870250631914,72,71,ok
1296,20260917,True,,62,0.129956830651,0.117507096016,62,61,ok
1297,20260917,True,,65,0.0569898554076,0.0122937601229,65,64,ok
1298,20260917,True,,62,0.0564719417943,0.0662083663464,62,61,ok
1299,20260917,True,,56,0.0763808916585,0.0486662998456,56,55,ok
1300,20260917,True,,64,0.0659646335026,0.0288983505535,64,63,ok
1301,20260917,True,,60,0.0748906782663,0.0263594200376,60,59,ok
1302,20260917,True,,62,0.0947898469308,0.111570690372,62,61,ok
1303,20260917,True,,67,0.0515185570805,0.1405677636,67,66,ok
1304,20260917,True,,68,0.116897671472,0.087525102523,68,67,ok
1305,20260917,True,,67,0.0988378650136,0.0670714334856,67,66,ok
1306,20260917,True,,71,0.0704525505021,0.0701151617861,71,70,ok
1307,20260917,True,,79,0.0712833762077,0.000725799138396,79,78,ok
1308,20260917,True,,83,0.0750685680118,0.0638304377106,83,82,ok
1309,20260917,True,,75,0.0523665647788,0.113344892297,75,74,ok
1310,20260917,True,,69,0.0691281040359,0.0256722100961,69,68,ok
1311,20260917,True,,73,0.0820053365896,0.0110698826506,73,72,ok
1312,20260917,True,,65,0.0702152338545,0.000361527591852,65,64,ok
1313,20260917,True,,72,0.0425384596025,0.0267354303315,72,71,ok
1314,20260917,True,,65,0.0801480833477,0.0915990183085,65,64,ok
1315,20260917,True,,65,0.0705355687421,0.0674149404341,65,64,ok
1316,20260917,True,,69,0.105608440709,0.0524823620887,69,68,ok
1317,20260917,True,,60,0.0434453411126,0.0235651650871,60,59,ok
1318,20260917,True,,73,0.0444442197893,0.0211531807584,73,72,ok
1319,20260917,True,,75,0.0797859734209,0.139381242762,75,74,ok
1320,20260917,True,,72,0.0583466560064,0.00555594571262,72,71,ok
1321,20260917,True,,71,0.0942450576024,0.0443882850374,71,70,ok
1322,20260917,True,,75,0.116583236658,0.0412673566245,75,74,ok
1323,20260917,True,,73,0.053845971931,0.140521218237,73,72,ok
1324,20260917,True,,80,0.0857905442572,0.075766195201,80,79,ok
1325,20260917,True,,62,0.132894827582,0.0402322612498,62,61,ok
1326,20260917,True,,63,0.0570755163336,0.12283540876,63,62,ok
1327,20260917,True,,67,0.0794814176543,0.0472491662633,67,66,ok
1328,20260917,True,,71,0.148971221487,0.116948782431,71,70,ok
1329,20260917,True,,71,0.104659955184,0.142490390421,71,70,ok
1330,20260917,True,,71,0.0751337055019,0.0442105832984,71,70,ok
1331,20260917,True,,62,0.0657567887731,0.107993724149,62,61,ok
1332,20260917,True,,66,0.0810997785976,0.000298025455699,66,65,ok
1333,20260917,True,,59,0.070694403898,0.0723485532974,59,58,ok
1334,20260917,True,,74,0.0556361596389,0.011551681552,74,73,ok
1335,20260917,True,,71,0.127894642969,0.249747138129,71,70,ok
1336,20260917,True,,73,0.0933832178409,0.0830290740069,73,72,ok
1337,20260917,True,,71,0.0878278935809,0.0835215949652,71,70,ok
1338,20260917,True,,72,0.0656088316694,0.0175056002369,72,71,ok
1339,20260917,True,,74,0.0738180493082,0.0193904020279,74,73,ok
1340,20260917,True,,53,0.0808261608268,0.016664766147,53,52,ok
1341,20260917,True,,62,0.0713823475436,0.239131159937,62,61,ok
1342,20260917,True,,63,0.0644644517381,0.00578232463895,63,62,ok
1343,20260917,True,,63,0.0878191790311,0.0951172775486,63,62,ok
1344,20260917,True,,64,0.119606580477,0.0359176854773,64,63,ok
1345,20260917,True,,74,0.0782938094754,0.0449622944483,74,73,ok
1346,20260917,True,,72,0.0823421882775,0.0849685952875,72,71,ok
1347,20260917,True,,66,0.0612243160655,0.0585867422781,66,65,ok
1348,20260917,True,,77,0.0611959055333,0.0337867545983,77,76,ok
1349,20260917,True,,65,0.123184767277,0.071070877803,65,64,ok
1350,20260917,True,,65,0.0528608604567,0.206676510769,65,64,ok
1351,20260917,True,,70,0.0981625038019,0.0343064326428,70,69,ok
1352,20260917,True,,71,0.0913849922107,0.0223408421461,71,70,ok
1353,20260917,True,,64,0.0952334954666,0.00849729480876,64,63,ok
1354,20260917,True,,71,0.076234671544,0.118292259503,71,70,ok
1355,20260917,True,,62,0.0897614647411,0.0391648481708,62,61,ok
1356,20260917,True,,64,0.0699287753008,0.176496739177,64,63,ok
1357,20260917,True,,68,0.0551586546334,0.121608625035,68,67,ok
1358,20260917,True,,66,0.0697123063016,0.0221875653778,66,65,ok
1359,20260917,True,,61,0.050249667489,0.023320531054,61,60,ok
1360,20260917,True,,73,0.0760144894633,0.0238867871472,73,72,ok
1361,20260917,True,,76,0.0762341336692,0.0496771003856,76,75,ok
1362,20260917,True,,64,0.0606016438614,0.0433998072613,64,63,ok
1363,20260917,True,,74,0.0932245802691,0.0383176749116,74,73,ok
1364,20260917,True,,64,0.118539259588,0.0756895408278,64,63,ok
1365,20260917,True,,64,0.103852128533,0.0616942150351,64,63,ok
1366,20260917,True,,67,0.0766042151598,0.0477463621685,67,66,ok
1367,20260917,True,,71,0.0926938992979,0.0113634708428,71,70,ok
1368,20260917,True,,66,0.0897557293049,0.0186606386884,66,65,ok
1369,20260917,True,,62,0.0756940226023,0.120803379917,62,61,ok
1370,20260917,True,,71,0.0553292092218,0.0964635683194,71,70,ok
1371,20260917,True,,54,0.104096908067,0.100879584255,54,53,ok
1372,20260917,True,,74,0.0925393473636,0.0934891249249,74,73,ok
1373,20260917,True,,76,0.0553323677645,0.194080352632,76,75,ok
1374,20260917,True,,65,0.052790674098,0.13603624339,65,64,ok
1375,20260917,True,,63,0.115491647245,0.0872716920833,63,62,ok
1376,20260917,True,,72,0.0709412340442,0.0260561986366,72,71,ok
1377,20260917,True,,70,0.0725161614366,0.116025137091,70,69,ok
1378,20260917,True,,67,0.071202818875,0.109131640517,67,66,ok
1379,20260917,True,,76,0.0418557366839,0.19756232972,76,75,ok
1380,20260917,True,,69,0.0751337377555,0.0144545392869,69,68,ok
1381,20260917,True,,59,0.151324449036,0.111988733617,59,58,ok
1382,20260917,True,,70,0.0904103353018,0.0496510957414,70,69,ok
1383,20260917,True,,73,0.076392728767,0.0244260670794,73,72,ok
1384,20260917,True,,67,0.0432613424,0.0731000618793,67,66,ok
1385,20260917,True,,71,0.0780589402544,0.0296693804319,71,70,ok
1386,20260917,True,,55,0.0940549739528,0.0309577121875,55,54,ok
1387,20260917,True,,79,0.0833695202705,0.0298338093782,79,78,ok
1388,20260917,True,,69,0.0604273844093,0.0171510777398,69,68,ok
1389,20260917,True,,68,0.113731065476,0.0426487274005,68,67,ok
1390,20260917,True,,66,0.0792804838227,0.0893839460842,66,65,ok
1391,20260917,True,,70,0.0715545836914,0.0556636878952,70,69,ok
1392,20260917,True,,60,0.101970988695,0.102157970825,60,59,ok
1393,20260917,True,,71,0.0505170852635,0.0493024091551,71,70,ok
1394,20260917,True,,75,0.086554303149,0.0888258626211,75,74,ok
1395,20260917,True,,67,0.0863851219863,0.00869778384118,67,66,ok
1396,20260917,True,,50,0.089846919254,0.211858528022,50,49,ok
1397,20260917,True,,79,0.0804523619703,0.043804642662,79,78,ok
1398,20260917,True,,59,0.0682231957886,0.0719427484089,59,58,ok
1399,20260917,True,,69,0.0654647322895,0.0440537759763,69,68,ok
1400,20260917,True,,78,0.0840190808803,0.100550624627,78,77,ok
1401,20260917,True,,66,0.0592101444534,0.030494107076,66,65,ok
1402,20260917,True,,66,0.082120862019,0.0380425665748,66,65,ok
1403,20260917,True,,70,0.138112509857,0.101870010366,70,69,ok
1404,20260917,True,,73,0.0530664858368,0.0831924509375,73,72,ok
1405,20260917,True,,57,0.0858630899858,0.028342025721,57,56,ok
1406,20260917,True,,70,0.0580035788906,0.190596823131,70,69,ok
1407,20260917,True,,74,0.0814884959771,0.00836120085044,74,73,ok
1408,20260917,True,,69,0.0440302652157,0.0986274294048,69,68,ok
1409,20260917,True,,67,0.0838524857056,0.12477636107,67,66,ok
1410,20260917,True,,71,0.0895544296067,0.141509627426,71,70,ok
1411,20260917,True,,75,0.0881861966343,0.0973249301321,75,74,ok
1412,20260917,True,,61,0.0647681843233,0.0379368471244,61,60,ok
1413,20260917,True,,70,0.0827179105884,0.056158490407,70,69,ok
1414,20260917,True,,65,0.0580515485419,0.0335838190936,65,64,ok
1415,20260917,True,,65,0.113647854143,0.0125186787599,65,64,ok
1416,20260917,True,,75,0.0522486268157,0.184215091485,75,74,ok
1417,20260917,True,,59,0.0997782091908,0.0863871269656,59,58,ok
1418,20260917,True,,73,0.0808443272431,0.065537676811,73,72,ok
1419,20260917,True,,72,0.076066664771,0.00983999247045,72,71,ok
1420,20260917,True,,58,0.0861095213561,0.0193957049612,58,57,ok
1421,20260917,True,,76,0.0609411510642,0.098597181186,76,75,ok
1422,20260917,True,,75,0.0859718017882,0.0364367395304,75,74,ok
1423,20260917,True,,68,0.0589650141667,0.0936715803305,68,67,ok
1424,20260917,True,,66,0.149925695001,0.0528164441334,66,65,ok
1425,20260917,True,,69,0.108778391649,0.110080614217,69,68,ok
1426,20260917,True,,60,0.0606012330941,0.00320046625841,60,59,ok
1427,20260917,True,,71,0.0626544727942,0.0756192851849,71,70,ok
1428,20260917,True,,59,0.0902433302784,0.0996311846331,59,58,ok
1429,20260917,True,,59,0.105837855981,0.0473797233709,59,58,ok
1430,20260917,True,,75,0.0676360348737,0.100356810535,75,74,ok
1431,20260917,True,,67,0.11892302912,0.0145253863622,67,66,ok
1432,20260917,True,,74,0.0729078603187,0.0514620672699,74,73,ok
1433,20260917,True,,71,0.0473071416775,0.144961993238,71,70,ok
1434,20260917,True,,81,0.0489111502863,0.109269162071,81,80,ok
1435,20260917,True,,71,0.0543130634101,0.0380888717338,71,70,ok
1436,20260917,True,,60,0.0832649136177,0.0645233414046,60,59,ok
1437,20260917,True,,57,0.0508164006885,0.0374493402602,57,56,ok
1438,20260917,True,,73,0.0498962695019,0.0410912737286,73,72,ok
1439,20260917,True,,61,0.0814354779294,0.2498392234,61,60,ok
1440,20260917,True,,75,0.0920657940349,0.151993938811,75,74,ok
1441,20260917,True,,65,0.0783636081127,0.0403537554884,65,64,ok
1442,20260917,True,,54,0.0735807442071,0.0522647976854,54,53,ok
1443,20260917,True,,61,0.0711489656581,0.231360656884,61,60,ok
1444,20260917,True,,66,0.0626211723076,0.0118380216607,66,65,ok
1445,20260917,True,,70,0.0971570544473,0.0552910408465,70,69,ok
1446,20260917,True,,57,0.0683101350584,0.10527062097,57,56,ok
1447,20260917,True,,68,0.0796941271862,0.0225524622574,68,67,ok
1448,20260917,True,,59,0.101693679486,0.138480432986,59,58,ok
1449,20260917,True,,71,0.0505664108819,0.0607695469514,71,70,ok
1450,20260917,True,,73,0.0471507688885,0.107925448654,73,72,ok
1451,20260917,True,,73,0.0650426183809,0.0710592037204,73,72,ok
1452,20260917,True,,66,0.0418097137566,0.077649358728,66,65,ok
1453,20260917,True,,65,0.0612695825077,0.00804442976357,65,64,ok
1454,20260917,True,,61,0.0586471195542,0.0237275748567,61,60,ok
1455,20260917,True,,71,0.0692014236475,0.0726816325396,71,70,ok
1456,20260917,True,,66,0.0604868400614,0.132339929955,66,65,ok
1457,20260917,True,,69,0.0905893776623,0.0647949507655,69,68,ok
1458,20260917,True,,68,0.0547219433009,0.0215487531763,68,67,ok
1459,20260917,True,,72,0.0812089677823,0.0993586312828,72,71,ok
1460,20260917,True,,68,0.0478070244809,0.0655902542431,68,67,ok
1461,20260917,True,,66,0.0975529749022,0.0824220006417,66,65,ok
1462,20260917,True,,59,0.0896162305468,0.0131003622782,59,58,ok
1463,20260917,True,,65,0.0757155229129,0.0306093661269,65,64,ok
1464,20260917,True,,71,0.0679197775313,0.112216836002,71,70,ok
1465,20260917,True,,65,0.0874827780131,0.132697799527,65,64,ok
1466,20260917,True,,67,0.0748680221985,0.10093769409,67,66,ok
1467,20260917,True,,73,0.0725582714496,0.0898480381345,73,72,ok
1468,20260917,True,,66,0.076335118136,0.0330288223301,66,65,ok
1469,20260917,True,,58,0.0985066917871,0.0225578643516,58,57,ok
1470,20260917,True,,76,0.0597437451704,0.168122169655,76,75,ok
1471,20260917,True,,67,0.0786747363116,0.0715348400551,67,66,ok
1472,20260917,True,,67,0.0939349847641,0.0657413167801,67,66,ok
1473,20260917,True,,82,0.0994381867286,0.0207971226758,82,81,ok
1474,20260917,True,,72,0.0669541977386,0.107706045954,72,71,ok
1475,20260917,True,,64,0.0603359529984,0.123597445563,64,63,ok
1476,20260917,True,,74,0.0374643363616,0.0204165011056,74,73,ok
1477,20260917,True,,77,0.0567181789755,0.0479989553924,77,76,ok
1478,20260917,True,,73,0.068228151886,0.0245776226858,73,72,ok
1479,20260917,True,,69,0.0704557976684,0.0337991444283,69,68,ok
1480,20260917,True,,61,0.0823636952128,0.0130078325995,61,60,ok
1481,20260917,True,,60,0.104133465414,0.123919028503,60,59,ok
1482,20260917,True,,70,0.0571829600258,0.0221080406449,70,69,ok
1483,20260917,True,,46,0.123698850331,0.136474037548,46,45,ok
1484,20260917,True,,62,0.0868743857793,0.0195007504051,62,61,ok
1485,20260917,True,,70,0.105950940301,0.136390672097,70,69,ok
1486,20260917,True,,70,0.110009284623,0.00974326012451,70,69,ok
1487,20260917,True,,55,0.072872828231,0.0323269056529,55,54,ok
1488,20260917,True,,65,0.124278469175,0.000412592622003,65,64,ok
1489,20260917,True,,68,0.0955355822874,0.0481047977194,68,67,ok
1490,20260917,True,,67,0.0558455465851,0.0440197891867,67,66,ok
1491,20260917,True,,62,0.0636742810319,0.0110740733803,62,61,ok
1492,20260917,True,,80,0.0514148214672,0.0164580927605,80,79,ok
1493,20260917,True,,76,0.0580202829521,0.0134627110401,76,75,ok
1494,20260917,True,,67,0.0694802755417,0.082470424559,67,66,ok
1495,20260917,True,,70,0.0824441671395,0.042487385768,70,69,ok
1496,20260917,True,,66,0.0987001965469,0.0286559202084,66,65,ok
1497,20260917,True,,60,0.0645014748272,0.12217448389,60,59,ok
1498,20260917,True,,78,0.0653215857933,0.0145235027308,78,77,ok
1499,20260917,True,,67,0.0508512547569,0.149218595253,67,66,ok
1500,20260917,True,,71,0.0686911714825,0.0425626846476,71,70,ok
1501,20260917,True,,66,0.0773588003224,0.0745378706652,66,65,ok
1502,20260917,True,,65,0.0524138854241,0.111168133128,65,64,ok
1503,20260917,True,,56,0.0957253372998,0.016468368962,56,55,ok
1504,20260917,True,,70,0.0889163810339,0.0987697249596,70,69,ok
1505,20260917,True,,71,0.0706736326042,0.0193500864209,71,70,ok
1506,20260917,True,,73,0.0540007337037,0.0100730694369,73,72,ok
1507,20260917,True,,82,0.0571761414681,0.138875051051,82,81,ok
1508,20260917,True,,78,0.0939819354708,0.115751516065,78,77,ok
1509,20260917,True,,68,0.0792051507217,0.0164257320668,68,67,ok
1510,20260917,True,,71,0.0455552032547,0.118508712453,71,70,ok
1511,20260917,True,,68,0.11896129379,0.0737279533301,68,67,ok
1512,20260917,True,,71,0.0704746534616,0.142882784665,71,70,ok
1513,20260917,True,,70,0.0507626080334,0.176405845811,70,69,ok
1514,20260917,True,,68,0.11182127152,0.0567179578705,68,67,ok
1515,20260917,True,,62,0.0908589844563,0.00601683352477,62,61,ok
1516,20260917,True,,59,0.0992503115237,0.0759524984922,59,58,ok
1517,20260917,True,,78,0.0676714410087,0.0670703068225,78,77,ok
1518,20260917,True,,80,0.0636836790507,0.213499243264,80,79,ok
1519,20260917,True,,76,0.0880944591991,0.123948103614,76,75,ok
1520,20260917,True,,67,0.087600074002,0.140340221501,67,66,ok
1521,20260917,True,,68,0.101845929117,0.0878422959687,68,67,ok
1522,20260917,True,,73,0.07546179909,0.103252238446,73,72,ok
1523,20260917,True,,72,0.0575053294632,0.0375044280448,72,71,ok
1524,20260917,True,,69,0.0683201181396,0.0127262131657,69,68,ok
1525,20260917,True,,70,0.0836008039,0.0520630431736,70,69,ok
1526,20260917,True,,81,0.0543615577236,0.0962940532833,81,80,ok
1527,20260917,True,,74,0.0578898605598,0.170664426128,74,73,ok
1528,20260917,True,,74,0.102793647349,0.0117568537743,74,73,ok
1529,20260917,True,,73,0.0535661585682,0.00031636246107,73,72,ok
1530,20260917,True,,68,0.0712203272734,0.0154093767604,68,67,ok
1531,20260917,True,,70,0.063573692241,0.00759117216653,70,69,ok
1532,20260917,True,,70,0.090588384991,0.0538954022351,70,69,ok
1533,20260917,True,,70,0.0565901135061,0.0299891075628,70,69,ok
1534,20260917,True,,72,0.0662582227582,0.0337456032011,72,71,ok
1535,20260917,True,,75,0.0756337947555,0.00458717324189,75,74,ok
1536,20260917,True,,73,0.0805105113984,0.0546433637467,73,72,ok
1537,20260917,True,,81,0.0952418105827,0.167541170032,81,80,ok
1538,20260917,True,,72,0.0787767389802,0.0715801203522,72,71,ok
1539,20260917,True,,73,0.0656214731841,0.00212610465571,73,72,ok
1540,20260917,True,,71,0.0958900716195,0.0883825139191,71,70,ok
1541,20260917,True,,69,0.0927244565901,0.00231516730132,69,68,ok
1542,20260917,True,,63,0.0618147486501,0.0169989930747,63,62,ok
1543,20260917,True,,56,0.150246648923,0.0197294320109,56,55,ok
1544,20260917,True,,62,0.0590806099605,0.0944258530639,62,61,ok
1545,20260917,True,,80,0.0730785746968,0.0233180082751,80,79,ok
1546,20260917,True,,68,0.0904336541203,0.0814821357677,68,67,ok
1547,20260917,True,,75,0.0701176197638,0.0924421976117,75,74,ok
1548,20260917,True,,71,0.0816834223264,0.00512489552029,71,70,ok
1549,20260917,True,,69,0.0949929438704,0.0640803708281,69,68,ok
1550,20260917,True,,68,0.0834044641743,0.126572432083,68,67,ok
1551,20260917,True,,69,0.12702084761,0.0756151784177,69,68,ok
1552,20260917,True,,72,0.0753404807916,0.153775580633,72,71,ok
1553,20260917,True,,74,0.0650698273178,0.0668965373714,74,73,ok
1554,20260917,True,,68,0.0554204909032,0.0107048496,68,67,ok
1555,20260917,True,,70,0.0766594015517,0.0159303564581,70,69,ok
1556,20260917,True,,65,0.0638944407035,0.0608410404876,65,64,ok
1557,20260917,True,,71,0.0889498870064,0.00947967425655,71,70,ok
1558,20260917,True,,64,0.0736661235866,0.00989940929948,64,63,ok
1559,20260917,True,,80,0.0539061819214,0.105713857189,80,79,ok
1560,20260917,True,,58,0.0772437176342,0.0197481868458,58,57,ok
1561,20260917,True,,66,0.0806973258745,0.0242807365223,66,65,ok
1562,20260917,True,,71,0.122691816597,0.00240742218417,71,70,ok
1563,20260917,True,,60,0.081346884147,0.0588071375276,60,59,ok
1564,20260917,True,,66,0.0966462579329,0.232585831566,66,65,ok
1565,20260917,True,,65,0.0622427336074,0.145861862003,65,64,ok
1566,20260917,True,,60,0.0790936970452,0.110026968743,60,59,ok
1567,20260917,True,,54,0.0529676441957,0.0219547160706,54,53,ok
1568,20260917,True,,60,0.13686416022,0.0889810501553,60,59,ok
1569,20260917,True,,78,0.0901472783012,0.0160343647984,78,77,ok
1570,20260917,True,,58,0.0691177945572,0.0109857279547,58,57,ok
1571,20260917,True,,63,0.0739306305781,0.0360869911103,63,62,ok
1572,20260917,True,,79,0.0633170997262,0.0127222601637,79,78,ok
1573,20260917,True,,59,0.0985773442043,0.0317345695222,59,58,ok
1574,20260917,True,,60,0.0848465427194,0.0578985352033,60,59,ok
1575,20260917,True,,71,0.097838681347,0.0692080899354,71,70,ok
1576,20260917,True,,81,0.072116067822,0.04378330629,81,80,ok
1577,20260917,True,,64,0.050948532852,0.112376955415,64,63,ok
1578,20260917,True,,75,0.0801479907457,0.0638971133452,75,74,ok
1579,20260917,True,,58,0.0923156728696,0.201586916101,58,57,ok
1580,20260917,True,,67,0.0703131486302,0.0351394609918,67,66,ok
1581,20260917,True,,57,0.0671103926962,0.0148879716226,57,56,ok
1582,20260917,True,,71,0.0495016075943,0.0793863681583,71,70,ok
1583,20260917,True,,70,0.0742318692993,0.0502388608614,70,69,ok
1584,20260917,True,,60,0.0611790512988,0.0387300509138,60,59,ok
1585,20260917,True,,60,0.0711714806227,0.0637481922732,60,59,ok
1586,20260917,True,,72,0.0527955708771,0.0113037994817,72,71,ok
1587,20260917,True,,66,0.0900519120126,0.0949963467546,66,65,ok
1588,20260917,True,,77,0.0808097974387,0.190879371484,77,76,ok
1589,20260917,True,,72,0.0984645908451,0.174636210965,72,71,ok
1590,20260917,True,,76,0.0606704192344,0.0565037429597,76,75,ok
1591,20260917,True,,58,0.0622444423461,0.0467341423076,58,57,ok
1592,20260917,True,,65,0.0601299118229,0.0930867011586,65,64,ok
1593,20260917,True,,65,0.103440074978,0.00575237087234,65,64,ok
1594,20260917,True,,60,0.0791272801406,0.0346636596441,60,59,ok
1595,20260917,True,,81,0.0780918211448,0.12994624488,81,80,ok
1596,20260917,True,,73,0.068778556773,0.00167907585505,73,72,ok
1597,20260917,True,,53,0.0787460058291,0.0633570727061,53,52,ok
1598,20260917,True,,65,0.0797094158034,0.0229024582237,65,64,ok
1599,20260917,True,,70,0.101410356943,0.0588159783599,70,69,ok
1600,20260917,True,,56,0.0700701521056,0.0998724734615,56,55,ok
1601,20260917,True,,64,0.113714877392,0.146124028453,64,63,ok
1602,20260917,True,,65,0.06869299218,0.164688761588,65,64,ok
1603,20260917,True,,57,0.0644551295236,0.0145455061101,57,56,ok
1604,20260917,True,,75,0.0708508100271,0.101362687149,75,74,ok
1605,20260917,True,,60,0.0895567902708,0.0624509284879,60,59,ok
1606,20260917,True,,69,0.0755319573333,0.0477079967502,69,68,ok
1607,20260917,True,,81,0.0528538566415,0.0515904573369,81,80,ok
1608,20260917,True,,66,0.0738408819446,0.0875693939375,66,65,ok
1609,20260917,True,,78,0.0554012285574,0.0149749788083,78,77,ok
1610,20260917,True,,66,0.0795871788679,0.132380060432,66,65,ok
1611,20260917,True,,71,0.0598964362085,0.0926033133003,71,70,ok
1612,20260917,True,,57,0.0981377917562,0.186041435747,57,56,ok
1613,20260917,True,,66,0.0491700530804,0.0278088913012,66,65,ok
1614,20260917,True,,69,0.0766366543119,0.0722021656499,69,68,ok
1615,20260917,True,,82,0.0624489720771,0.0750200993235,82,81,ok
1616,20260917,True,,63,0.0811576324082,0.00088410090784,63,62,ok
1617,20260917,True,,65,0.0725788737614,0.0150534556785,65,64,ok
1618,20260917,True,,76,0.0610462529673,0.0821223521575,76,75,ok
1619,20260917,True,,59,0.0519076875785,0.137629400937,59,58,ok
1620,20260917,True,,77,0.0595881836714,0.141406883605,77,76,ok
1621,20260917,True,,62,0.0530412600364,0.032919867291,62,61,ok
1622,20260917,True,,65,0.0676931906411,0.0694803058103,65,64,ok
1623,20260917,True,,61,0.0805060193517,0.0817037271018,61,60,ok
1624,20260917,True,,64,0.0981413765941,0.0925123326212,64,63,ok
1625,20260917,True,,72,0.136726217028,0.0808509576895,72,71,ok
1626,20260917,True,,72,0.0784832542785,0.00713996941459,72,71,ok
1627,20260917,True,,70,0.118707364394,0.0489846040118,70,69,ok
1628,20260917,True,,62,0.0945367572594,0.139637155115,62,61,ok
1629,20260917,True,,62,0.153025993706,0.0918385913097,62,61,ok
1630,20260917,True,,63,0.0539287343793,0.039710430802,63,62,ok
1631,20260917,True,,72,0.0537008656172,0.0252982198999,72,71,ok
