model_id,terms,n_parameters,rank,condition_number,converged,optimizer_message,log_likelihood,AIC,AICc,eta_min,eta_max,n_eta_clipped_low,n_eta_clipped_high,eta_clipping_used,n_bound_hits,bound_hits,pre_phase_preferred_deg,pre_phase_rate_ratio_max_vs_min,n_events,n_bins,exposure_kyr,fit_valid,invalid_reason,realization_id
B_insol65n,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;insol65n_scaled,6,6.0,16.913485557022163,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-202.82335753837384,417.6467150767477,417.7406748082913,-3.21547369847433,-0.2721234862326186,0.0,0.0,False,0.0,,,,55.0,901,180.0,True,,joint_02991
BP_insol65n,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;insol65n_scaled,8,8.0,17.63327093279163,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-200.54261929832984,417.0852385966597,417.2466735742382,-3.3371546296211214,-0.023964475456418777,0.0,0.0,False,0.0,,307.1828003735009,2.666934711006027,55.0,901,180.0,True,,joint_02991
B,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment,5,5.0,15.984893701121436,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-204.89020553438144,419.7804110687629,419.84745017490815,-2.2307515665300097,-0.37679078733717586,0.0,0.0,False,0.0,,,,55.0,901,180.0,True,,joint_08296
BP,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos,7,7.0,16.810818196662975,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-199.83986207762032,413.67972415524065,413.8051440880514,-3.069940286341767,-0.023723173073936676,0.0,0.0,False,0.0,,337.7863525199201,3.8775389101736364,55.0,901,180.0,True,,joint_08296
B_ecc,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;ecc_scaled,6,6.0,16.192878820662624,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-204.54745018113545,421.0949003622709,421.1888600938145,-2.275092964604287,-0.525014050969323,0.0,0.0,False,0.0,,,,55.0,901,180.0,True,,joint_08296
BP_ecc,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;ecc_scaled,8,8.0,16.85008086709515,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-199.82688683722603,415.65377367445205,415.81520865203055,-3.0722190647971086,-0.032359985425285176,0.0,0.0,False,0.0,,337.7002493670126,3.812220002062969,55.0,901,180.0,True,,joint_08296
B_obl,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;obl_scaled,6,6.0,16.070353283984428,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-204.88179655405162,421.76359310810324,421.85755283964687,-2.2266724536634905,-0.3861762649718219,0.0,0.0,False,0.0,,,,55.0,901,180.0,True,,joint_08296
BP_obl,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;obl_scaled,8,8.0,17.01998582340896,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-199.6491407067317,415.2982814134634,415.4597163910419,-3.263859988496849,-0.07878094089992294,0.0,0.0,False,0.0,,337.57331422634263,4.144847389367512,55.0,901,180.0,True,,joint_08296
B_insol65n,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;insol65n_scaled,6,6.0,16.934850265831628,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-201.5680441313748,415.1360882627496,415.2300479942932,-3.375932770395015,-0.12877103005571544,0.0,0.0,False,0.0,,,,55.0,901,180.0,True,,joint_08296
BP_insol65n,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;insol65n_scaled,8,8.0,17.61197815748448,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-199.57277302454588,415.14554604909176,415.30698102667026,-3.382892435213376,-0.10431997344831556,0.0,0.0,False,0.0,,329.3078503316852,2.897847969711828,55.0,901,180.0,True,,joint_08296
B,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment,5,5.0,15.973091766464961,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-205.94175680879903,421.88351361759806,421.95055272374333,-2.1127754041891524,-0.4958388692340836,0.0,0.0,False,0.0,,,,55.0,901,180.0,True,,joint_09493
BP,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos,7,7.0,16.765338992796785,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-199.97762323956442,413.95524647912885,414.0806664119396,-2.9541719406479836,-0.030850507179353448,0.0,0.0,False,0.0,,336.3468702363964,4.406971069572077,55.0,901,180.0,True,,joint_09493
B_ecc,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;ecc_scaled,6,6.0,16.176818012764908,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-205.16017346848156,422.3203469369631,422.41430666850675,-2.15605756243236,-0.6980128258805397,0.0,0.0,False,0.0,,,,55.0,901,180.0,True,,joint_09493
BP_ecc,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;ecc_scaled,8,8.0,16.807684432791575,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-199.82748195457327,415.65496390914655,415.81639888672504,-2.960812829052375,-0.03280800711357257,0.0,0.0,False,0.0,,336.1077603585561,4.162994372105331,55.0,901,180.0,True,,joint_09493
B_obl,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;obl_scaled,6,6.0,16.059645757440805,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-205.94069383546548,423.88138767093096,423.9753474024746,-2.113911618343049,-0.4925604558799608,0.0,0.0,False,0.0,,,,55.0,901,180.0,True,,joint_09493
BP_obl,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;obl_scaled,8,8.0,16.977762287663165,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-199.58744747735895,415.1748949547179,415.3363299322964,-3.2226202123053964,0.008778761758204467,0.0,0.0,False,0.0,,336.1748805848224,4.861643188055994,55.0,901,180.0,True,,joint_09493
B_insol65n,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;insol65n_scaled,6,6.0,16.89442762484103,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-201.5160707545092,415.0321415090184,415.12610124056204,-3.4138572004654897,-0.1894411972701988,0.0,0.0,False,0.0,,,,55.0,901,180.0,True,,joint_09493
BP_insol65n,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;insol65n_scaled,8,8.0,17.576747142270342,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-199.34664255908575,414.6932851181715,414.85472009575,-3.452738526316491,-0.05016195355624409,0.0,0.0,False,0.0,,322.21049099230197,2.8767685223904715,55.0,901,180.0,True,,joint_09493
B,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment,5,5.0,15.968900084160659,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-206.12728431510553,422.25456863021105,422.3216077363563,-2.067375583908045,-0.5072565630980417,0.0,0.0,False,0.0,,,,55.0,901,180.0,True,,joint_03910
BP,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos,7,7.0,16.677152407561206,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-199.41097592416952,412.82195184833904,412.9473717811498,-2.8731377216286003,0.026926685826576202,0.0,0.0,False,0.0,,323.84161771735586,4.7872435627552,55.0,901,180.0,True,,joint_03910
B_ecc,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;ecc_scaled,6,6.0,16.1522576660281,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-204.1621162313109,420.3242324626218,420.41819219416544,-2.41439180658492,-0.47028282304285907,0.0,0.0,False,0.0,,,,55.0,901,180.0,True,,joint_03910
BP_ecc,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;ecc_scaled,8,8.0,16.72106144825165,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-198.60389671880796,413.2077934376159,413.3692284151944,-2.9306129099316696,0.14144607343784976,0.0,0.0,False,0.0,,321.86281756072003,4.2161023863189815,55.0,901,180.0,True,,joint_03910
B_obl,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;obl_scaled,6,6.0,16.053392855143006,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-206.06591872727128,424.13183745454256,424.2257971860862,-2.075474629524515,-0.4832849350362919,0.0,0.0,False,0.0,,,,55.0,901,180.0,True,,joint_03910
BP_obl,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;obl_scaled,8,8.0,16.885024096587383,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-198.60648456045936,413.21296912091873,413.3744040984972,-3.2677314350405005,0.1632351197616495,0.0,0.0,False,0.0,,324.4166661647493,5.4976046445644915,55.0,901,180.0,True,,joint_03910
B_insol65n,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;insol65n_scaled,6,6.0,16.809863073710442,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-201.51923179105071,415.03846358210143,415.13242331364506,-3.3725118918616594,-0.17976500749010238,0.0,0.0,False,0.0,,,,55.0,901,180.0,True,,joint_03910
BP_insol65n,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;insol65n_scaled,8,8.0,17.485532100744972,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-198.14249813386556,412.2849962677311,412.4464312453096,-3.5779217764577327,0.11064769474482783,0.0,0.0,False,0.0,,297.10654387029723,3.1181763928104065,55.0,901,180.0,True,,joint_03910
B,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment,5,5.0,15.993017934190572,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-206.19726200627343,422.39452401254687,422.46156311869214,-2.0514016692002244,-0.5225960983435424,0.0,0.0,False,0.0,,,,55.0,901,180.0,True,,joint_00852
BP,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos,7,7.0,16.704159745160172,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-198.3592377650749,410.7184755301498,410.8438954629606,-2.8009754688475477,0.14233528676925422,0.0,0.0,False,0.0,,320.72280174024377,5.4934874540518335,55.0,901,180.0,True,,joint_00852
B_ecc,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;ecc_scaled,6,6.0,16.176504903438474,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-204.10817623691128,420.21635247382255,420.3103122053662,-2.1993925974983,-0.4892696555785456,0.0,0.0,False,0.0,,,,55.0,901,180.0,True,,joint_00852
BP_ecc,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;ecc_scaled,8,8.0,16.74564673476011,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-197.53337679986046,411.0667535997209,411.2281885772994,-2.752343383638803,0.2321036795448137,0.0,0.0,False,0.0,,319.0956922426519,4.856487143956124,55.0,901,180.0,True,,joint_00852
B_obl,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;obl_scaled,6,6.0,16.077464850488095,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-206.15112542596083,424.30225085192166,424.3962105834653,-2.056817542506394,-0.5017724919276166,0.0,0.0,False,0.0,,,,55.0,901,180.0,True,,joint_00852
BP_obl,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;obl_scaled,8,8.0,16.913591620818167,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-197.47716109548657,410.95432219097313,411.1157571685516,-2.8579367801156157,0.2377848238647653,0.0,0.0,False,0.0,,321.39990311844974,6.42969289203286,55.0,901,180.0,True,,joint_00852
B_insol65n,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;insol65n_scaled,6,6.0,16.830905215958204,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-201.40578611061136,414.8115722212227,414.90553195276635,-3.1431010232795416,-0.11254078567654635,0.0,0.0,False,0.0,,,,55.0,901,180.0,True,,joint_00852
BP_insol65n,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;insol65n_scaled,8,8.0,17.513144594071413,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-196.99309599094929,409.98619198189857,410.14762695947707,-3.188493673079588,0.17046983201388954,0.0,0.0,False,0.0,,294.478874937499,3.6873290365098534,55.0,901,180.0,True,,joint_00852
B,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment,5,5.0,16.00477062080401,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-206.02354096850456,422.0470819370091,422.1141210431544,-2.12520836014257,-0.5701565157176965,0.0,0.0,False,0.0,,,,55.0,901,180.0,True,,joint_02025
BP,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos,7,7.0,16.68895138413259,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-198.36551664596738,410.73103329193475,410.8564532247455,-2.79274322222423,0.18859576392028488,0.0,0.0,False,0.0,,315.6562516630236,5.536107577521158,55.0,901,180.0,True,,joint_02025
B_ecc,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;ecc_scaled,6,6.0,16.178451667933132,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-203.8238285133422,419.6476570266844,419.741616758228,-2.3721514979618443,-0.509999915777737,0.0,0.0,False,0.0,,,,55.0,901,180.0,True,,joint_02025
BP_ecc,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;ecc_scaled,8,8.0,16.73168563118294,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-197.213393343954,410.426786687908,410.5882216654865,-3.0334138068943437,0.13466821977219423,0.0,0.0,False,0.0,,313.3488604813945,4.924947517073921,55.0,901,180.0,True,,joint_02025
B_obl,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;obl_scaled,6,6.0,16.08735825095306,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-205.92442879062145,423.8488575812429,423.94281731278653,-2.140851442958917,-0.5420106961279724,0.0,0.0,False,0.0,,,,55.0,901,180.0,True,,joint_02025
BP_obl,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;obl_scaled,8,8.0,16.895792493013847,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-197.2667901043722,410.5335802087444,410.6950151863229,-3.0795011298411104,0.1774193617103823,0.0,0.0,False,0.0,,316.87238461860323,6.5808340963502525,55.0,901,180.0,True,,joint_02025
B_insol65n,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;insol65n_scaled,6,6.0,16.821968288540607,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-202.386432807816,416.772865615632,416.8668253471756,-3.1314948194160968,-0.3243636671501431,0.0,0.0,False,0.0,,,,55.0,901,180.0,True,,joint_02025
BP_insol65n,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;insol65n_scaled,8,8.0,17.4857606943086,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-197.41473407100494,410.8294681420099,410.9909031195884,-3.2165422592217325,0.0719192836555882,0.0,0.0,False,0.0,,294.73997458817587,4.0760446802202335,55.0,901,180.0,True,,joint_02025
B,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment,5,5.0,15.958440419091191,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-206.1094313678813,422.2188627357626,422.2859018419079,-2.103640168777251,-0.5295341354595797,0.0,0.0,False,0.0,,,,55.0,901,180.0,True,,joint_02979
BP,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos,7,7.0,16.780530387484674,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-198.350054496212,410.700108992424,410.8255289252348,-2.740011040440938,0.12402480909056135,0.0,0.0,False,0.0,,325.77146578548206,5.617864493974885,55.0,901,180.0,True,,joint_02979
B_ecc,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;ecc_scaled,6,6.0,16.166529698497836,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-204.5122486422556,421.0244972845112,421.11845701605483,-2.1576549814859565,-0.6236496626156727,0.0,0.0,False,0.0,,,,55.0,901,180.0,True,,joint_02979
BP_ecc,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;ecc_scaled,8,8.0,16.830811650135672,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-197.77967612686226,411.5593522537245,411.720787231303,-2.697387266086803,0.20049612291701968,0.0,0.0,False,0.0,,324.7444581435012,5.070946241898467,55.0,901,180.0,True,,joint_02979
B_obl,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;obl_scaled,6,6.0,16.04581266452229,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-206.05678840627417,424.11357681254833,424.20753654409197,-2.1121271568781994,-0.5067340398046749,0.0,0.0,False,0.0,,,,55.0,901,180.0,True,,joint_02979
BP_obl,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;obl_scaled,8,8.0,17.01049210382124,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-197.40779166854148,410.81558333708296,410.97701831466145,-3.0350935098327922,0.22998348754993025,0.0,0.0,False,0.0,,326.3221110370257,6.636464884690962,55.0,901,180.0,True,,joint_02979
B_insol65n,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;insol65n_scaled,6,6.0,16.876094021577718,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-201.22861847435416,414.4572369487083,414.55119668025196,-3.241701137068977,-0.19411958454438627,0.0,0.0,False,0.0,,,,55.0,901,180.0,True,,joint_02979
BP_insol65n,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;insol65n_scaled,8,8.0,17.609551454029443,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-197.34811350934046,410.69622701868093,410.8576619962594,-3.2437387653248724,0.15295348702845457,0.0,0.0,False,0.0,,306.1773647950856,3.6804005434170466,55.0,901,180.0,True,,joint_02979
B,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment,5,5.0,15.984663487116828,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-205.62680801108843,421.25361602217686,421.32065512832213,-2.087874561696703,-0.43690817708824237,0.0,0.0,False,0.0,,,,55.0,901,180.0,True,,joint_07611
BP,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos,7,7.0,16.839645820503122,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-199.97998838183423,413.95997676366846,414.0853966964792,-2.9270597430858674,0.0009106079650700316,0.0,0.0,False,0.0,,329.01862656203645,4.27891553918137,55.0,901,180.0,True,,joint_07611
B_ecc,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;ecc_scaled,6,6.0,16.218682496581344,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-204.35898783515555,420.7179756703111,420.8119354018547,-2.468258448021041,-0.5784525779799228,0.0,0.0,False,0.0,,,,55.0,901,180.0,True,,joint_07611
BP_ecc,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;ecc_scaled,8,8.0,16.89998498229975,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-199.56573572408587,415.13147144817174,415.29290642575023,-2.949132362311775,0.08107955800958822,0.0,0.0,False,0.0,,328.26558091897766,3.8825248800745515,55.0,901,180.0,True,,joint_07611
B_obl,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;obl_scaled,6,6.0,16.070642742227477,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-205.62286004780816,423.2457200956163,423.33967982715996,-2.0859843987539137,-0.4428768737269493,0.0,0.0,False,0.0,,,,55.0,901,180.0,True,,joint_07611
BP_obl,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;obl_scaled,8,8.0,17.05425978056762,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-199.76262230317627,415.52524460635254,415.68667958393104,-3.111774498488476,0.06692661545507783,0.0,0.0,False,0.0,,329.23542006925413,4.568520617890951,55.0,901,180.0,True,,joint_07611
B_insol65n,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;insol65n_scaled,6,6.0,16.934181149056624,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-202.47132642361092,416.94265284722184,417.03661257876547,-3.1623416380070397,-0.2065855125606635,0.0,0.0,False,0.0,,,,55.0,901,180.0,True,,joint_07611
BP_insol65n,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;insol65n_scaled,8,8.0,17.64481665796404,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-199.68271915291606,415.36543830583213,415.5268732834106,-3.2383315979445273,0.026675089764852444,0.0,0.0,False,0.0,,318.4417540298907,3.2438474936028237,55.0,901,180.0,True,,joint_07611
B,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment,5,5.0,16.00802196558168,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-205.3951544805384,420.7903089610768,420.85734806722206,-2.170123446816659,-0.438287784028938,0.0,0.0,False,0.0,,,,55.0,901,180.0,True,,joint_09760
BP,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos,7,7.0,16.67408148501048,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-198.53095754113536,411.06191508227073,411.1873350150815,-3.116565712375987,0.22449693233250634,0.0,0.0,False,0.0,,316.464487421525,4.9280867291660595,55.0,901,180.0,True,,joint_09760
B_ecc,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;ecc_scaled,6,6.0,16.18281658981741,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-203.85718558140593,419.71437116281186,419.8083308943555,-2.45376167687727,-0.5201559200969474,0.0,0.0,False,0.0,,,,55.0,901,180.0,True,,joint_09760
BP_ecc,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;ecc_scaled,8,8.0,16.71357077870691,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-197.88135067636819,411.76270135273637,411.92413633031487,-3.295550618034408,0.17247158340305124,0.0,0.0,False,0.0,,314.4042466051807,4.462856273392033,55.0,901,180.0,True,,joint_09760
B_obl,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;obl_scaled,6,6.0,16.09121163358391,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-205.34061846034868,422.68123692069736,422.775196652241,-2.1829099217357064,-0.47986446011438544,0.0,0.0,False,0.0,,,,55.0,901,180.0,True,,joint_09760
BP_obl,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;obl_scaled,8,8.0,16.875252806701315,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-197.68200210448737,411.36400420897473,411.5254391865532,-3.546379612560308,0.07841054118754154,0.0,0.0,False,0.0,,317.62115163637566,5.706828709230511,55.0,901,180.0,True,,joint_09760
B_insol65n,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;insol65n_scaled,6,6.0,16.817034511616743,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-201.79498798028374,415.5899759605675,415.6839356921111,-3.2137428674276203,-0.2627962050226038,0.0,0.0,False,0.0,,,,55.0,901,180.0,True,,joint_09760
BP_insol65n,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;insol65n_scaled,8,8.0,17.469658559166085,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-197.45131172922686,410.9026234584537,411.0640584360322,-3.703198473361613,0.023979407555206222,0.0,0.0,False,0.0,,292.51735784478285,3.6021387277950327,55.0,901,180.0,True,,joint_09760
B,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment,5,5.0,15.971683306919195,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-205.24681209365747,420.49362418731494,420.5606632934602,-2.1721901746071337,-0.4532228304198075,0.0,0.0,False,0.0,,,,55.0,901,180.0,True,,joint_00178
BP,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos,7,7.0,16.810704110309803,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-198.6147550076097,411.2295100152194,411.35492994803013,-3.058400168273466,0.1522023468065814,0.0,0.0,False,0.0,,326.9540923793563,4.89514116116207,55.0,901,180.0,True,,joint_00178
B_ecc,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;ecc_scaled,6,6.0,16.186667849517455,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-204.42347907113498,420.84695814226995,420.9409178738136,-2.358584657541175,-0.6008681034461747,0.0,0.0,False,0.0,,,,55.0,901,180.0,True,,joint_00178
BP_ecc,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;ecc_scaled,8,8.0,16.85972881807493,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-198.4314579245588,412.8629158491176,413.0243508266961,-3.127287693600085,0.10599823886687232,0.0,0.0,False,0.0,,326.3149391647478,4.614932730178707,55.0,901,180.0,True,,joint_00178
B_obl,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;obl_scaled,6,6.0,16.05986551323195,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-205.22164736362765,422.4432947272553,422.53725445879894,-2.180000710039737,-0.44194482776819866,0.0,0.0,False,0.0,,,,55.0,901,180.0,True,,joint_00178
BP_obl,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;obl_scaled,8,8.0,17.037895818950396,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-197.9423820872804,411.8847641745608,412.0461991521393,-3.438299914649244,0.11153258771083951,0.0,0.0,False,0.0,,327.5059059301694,5.5858671715035095,55.0,901,180.0,True,,joint_00178
