comparison_id,driver_id,comparison_group,reduced_model_id,full_model_id,df,loglik_reduced,loglik_full,ll_gain_nats,gain_bits_per_event,LR_statistic,nominal_p,delta_AIC,fit_valid,invalid_reason,likelihood_nesting_ok,n_events,exposure_kyr,holm_nominal_p,realization_id
phase_after_obl,obl,phase_after_driver,B_obl,BP_obl,2,-111.8784206352504,-106.13596602732659,5.742454607923804,0.15631341104493676,11.484909215847608,0.003206886956356224,-7.484909215847608,True,,True,53.0,169.8195,0.028861982607206016,joint_08639
insol65n_after_base,insol65n,driver_after_base,B,B_insol65n,1,-111.87897169580245,-108.3430153264958,3.5359563693066463,0.09625107016600835,7.0719127386132925,0.007830162053413523,-5.0719127386132925,True,,True,53.0,169.8195,0.06264129642730819,joint_08639
insol65n_after_phase,insol65n,driver_after_phase,BP,BP_insol65n,1,-106.44198067564238,-106.15415048983044,0.2878301858119414,0.00783492795639692,0.5756603716238828,0.4480183617130705,1.4243396283761172,True,,True,53.0,169.8195,1.0,joint_08639
phase_after_insol65n,insol65n,phase_after_driver,B_insol65n,BP_insol65n,2,-108.3430153264958,-106.15415048983044,2.18886483666536,0.059582348019497085,4.37772967333072,0.11204386454190976,-0.3777296733307196,True,,True,53.0,169.8195,0.6722631872514586,joint_08639
phase_reference,pre,reference,B,BP,2,-111.46322088756897,-103.71292805259608,7.750292834972882,0.2109680950651442,15.500585669945764,0.00043061642256228246,-11.500585669945764,True,,True,53.0,165.53305400000005,,joint_03891
ecc_after_base,ecc,driver_after_base,B,B_ecc,1,-111.46322088756897,-109.4049417491052,2.05827913846376,0.056027718977865563,4.11655827692752,0.042465387182253365,-2.1165582769275204,True,,True,53.0,165.53305400000005,0.21232693591126683,joint_03891
ecc_after_phase,ecc,driver_after_phase,BP,BP_ecc,1,-103.71292805259608,-102.89554324724911,0.8173848053469754,0.0222497548145674,1.6347696106939509,0.20104461157175035,0.3652303893060491,True,,True,53.0,165.53305400000005,0.4419453627758898,joint_03891
phase_after_ecc,ecc,phase_after_driver,B_ecc,BP_ecc,2,-109.4049417491052,-102.89554324724911,6.509398501856097,0.17719013090184602,13.018797003712194,0.0014893753101700767,-9.018797003712194,True,,True,53.0,165.53305400000005,0.010425627171190537,joint_03891
obl_after_base,obl,driver_after_base,B,B_obl,1,-111.46322088756897,-111.4170976200551,0.0461232675138632,0.0012555058360725559,0.0922465350277264,0.7613403457773006,1.9077534649722736,True,,True,53.0,165.53305400000005,0.7613403457773006,joint_03891
obl_after_phase,obl,driver_after_phase,BP,BP_obl,1,-103.71292805259608,-102.6630109978523,1.049917054743787,0.02857943638157751,2.099834109487574,0.1473151209252966,-0.0998341094875741,True,,True,53.0,165.53305400000005,0.4419453627758898,joint_03891
